SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20132014,081,MCLEAN,405,McLean County,050,Livermore Elementary School,405050,A1,081405050,210402001025,Accountability,Elementary School,66.4,56,Needs Improvement/Progressing,,60.7,61.7,Yes,YES,Yes,N/A,33,N/A,N/A,GRREC,902
20132014,081,MCLEAN,405,McLean County,070,Marie Gatton Phillips Elementary,405070,A1,081405070,210402001027,Accountability,Elementary School,66.7,57,Needs Improvement,,68.9,69.9,No,YES,Yes,N/A,68,N/A,N/A,GRREC,902
20132014,081,MCLEAN,405,McLean County,065,McLean County High School,405065,A1,081405065,210402001026,Accountability,High School,74.3,87,Proficient/Progressing,High Progress School,64.3,65.3,Yes,YES,Yes,Yes,37,N/A,N/A,GRREC,902
20132014,081,MCLEAN,405,McLean County,075,McLean County Middle School,405075,A1,081405075,210402001140,Accountability,Middle School,70.0,84,Proficient,,71.0,71.5,No,YES,Yes,N/A,88,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,060,Brandenburg Primary School,411060,A1,082411060,210405001034,Accountability,Elementary School,83.4,99,Distinguished/Progressing,School of Distinction,72.9,73.4,Yes,YES,Yes,N/A,84,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,011,David T. Wilson Elementary,411011,A1,082411011,210405001644,Accountability,Elementary School,73.3,85,Proficient/Progressing,,67.8,68.8,Yes,YES,Yes,N/A,62,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,040,Ekron Elementary School,411040,A1,082411040,210405001032,Accountability,Elementary School,71.7,79,Proficient,,72.7,73.2,No,YES,Yes,N/A,83,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,050,Flaherty Elementary School,411050,A1,082411050,210405001033,Accountability,Elementary School,69.0,69,Needs Improvement/Progressing,,62.0,63.0,Yes,YES,Yes,N/A,37,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,030,Flaherty Primary School,411030,A1,082411030,210405002295,Accountability,Elementary School,61.3,35,Needs Improvement/Progressing,,51.2,52.2,Yes,YES,Yes,N/A,9,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,070,Meade County High School,411070,A1,082411070,210405001035,Accountability,High School,75.8,91,Distinguished,Focus School,68.2,69.2,Yes,YES,Yes,No,58,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,090,Payneville Elementary School,411090,A1,082411090,210405001037,Accountability,Elementary School,74.7,89,Proficient/Progressing,,66.0,67.0,Yes,YES,Yes,N/A,55,N/A,N/A,GRREC,902
20132014,082,MEADE,411,Meade County,015,Stuart Pepper Middle School,411015,A1,082411015,210405001029,Accountability,Middle School,70.5,86,Proficient/Progressing,,66.0,67.0,Yes,YES,Yes,N/A,64,N/A,N/A,GRREC,902
20132014,083,MENIFEE,415,Menifee County,020,Botts Elementary School,415020,A1,083415020,210408001038,Accountability,Elementary School,57.8,23,Needs Improvement,,59.1,60.1,No,YES,Yes,N/A,27,N/A,N/A,KEDC,903
20132014,083,MENIFEE,415,Menifee County,090,Menifee County High School,415090,A1,083415090,210408001040,Accountability,High School,65.3,42,Needs Improvement/Progressing,,63.5,64.5,Yes,YES,Yes,Yes,32,N/A,N/A,KEDC,903
20132014,083,MENIFEE,415,Menifee County,080,Menifee Elementary School,415080,A1,083415080,210408001039,Accountability,Middle School,62.8,51,Needs Improvement/Progressing,,58.5,59.5,Yes,YES,Yes,N/A,33,N/A,N/A,KEDC,903
20132014,083,MENIFEE,415,Menifee County,080,Menifee Elementary School,415080,A1,083415080,210408001039,Accountability,Elementary School,66.7,57,Needs Improvement/Progressing,,60.8,61.8,Yes,YES,Yes,N/A,34,N/A,N/A,KEDC,903
20132014,084,MERCER,421,Mercer County,035,Kenneth D. King Middle School,421035,A1,084421035,210411000482,Accountability,Middle School,63.5,54,Needs Improvement,,67.9,68.4,No,YES,Yes,N/A,73,N/A,N/A,CKEC,901
20132014,084,MERCER,421,Mercer County,070,Mercer County Elementary School,421070,A1,084421070,210411001042,Accountability,Elementary School,59.1,27,Needs Improvement,Focus School,58.7,59.7,No,YES,Yes,N/A,27,N/A,N/A,CKEC,901
20132014,084,MERCER,421,Mercer County,050,Mercer County Intermediate School,421050,A1,084421050,210411002273,Accountability,Elementary School,65.0,51,Needs Improvement,,65.3,66.3,No,YES,Yes,N/A,52,N/A,N/A,CKEC,901
20132014,084,MERCER,421,Mercer County,015,Mercer County Senior High School,421015,A1,084421015,210411002168,Accountability,High School,70.0,69,Needs Improvement,Focus School,69.2,70.2,No,YES,Yes,No,63,N/A,N/A,CKEC,901
20132014,085,METCALFE,425,Metcalfe County,060,Metcalfe County Elementary School,425060,A1,085425060,210414002383,Accountability,Elementary School,65.3,52,Needs Improvement/Progressing,,62.0,63.0,Yes,NO,Yes,N/A,37,N/A,N/A,GRREC,902
20132014,085,METCALFE,425,Metcalfe County,050,Metcalfe County High School,425050,A1,085425050,210414001044,Accountability,High School,75.3,89,Proficient,Priority School,72.6,73.1,Yes,YES,Yes,No,78,N/A,N/A,GRREC,902
20132014,085,METCALFE,425,Metcalfe County,010,Metcalfe County Middle School,425010,A1,085425010,210414000729,Accountability,Middle School,64.9,61,Needs Improvement/Progressing,,58.3,59.3,Yes,YES,Yes,N/A,32,N/A,N/A,GRREC,902
20132014,007,BELL,426,Middlesboro Independent,030,Middlesboro Elementary School,426030,A1,007426030,210417001048,Accountability,Elementary School,72.6,83,Proficient/Progressing,High Progress School,44.1,45.1,Yes,YES,Yes,N/A,2,N/A,N/A,SESC,907
20132014,007,BELL,426,Middlesboro Independent,080,Middlesboro High School,426080,A1,007426080,210417001050,Accountability,High School,72.5,77,Proficient,,66.6,67.6,Yes,YES,No,No,49,N/A,N/A,SESC,907
20132014,007,BELL,426,Middlesboro Independent,040,Middlesboro Middle School,426040,A1,007426040,210417001049,Accountability,Middle School,57.3,28,Needs Improvement,Focus School,58.5,59.5,No,YES,Yes,N/A,33,N/A,N/A,SESC,907
20132014,086,MONROE,431,Monroe County,150,Gamaliel Elementary,431150,A1,086431150,210420001052,Accountability,Elementary School,81.9,99,Distinguished/Progressing,School of Distinction,70.4,70.9,Yes,YES,Yes,N/A,73,N/A,N/A,GRREC,902
20132014,086,MONROE,431,Monroe County,212,Joe Harrison Carter,431212,A1,086431212,210420001054,Accountability,Elementary School,70.8,75,Proficient/Progressing,,67.1,68.1,Yes,YES,Yes,N/A,60,N/A,N/A,GRREC,902
20132014,086,MONROE,431,Monroe County,450,Monroe Co High,431450,A1,086431450,210420001056,Accountability,High School,76.8,94,Distinguished/Progressing,High Performing School,73.8,74.3,Yes,YES,Yes,Yes,84,N/A,N/A,GRREC,902
20132014,086,MONROE,431,Monroe County,160,Monroe Co Middle,431160,A1,086431160,210420001053,Accountability,Middle School,61.0,43,Needs Improvement,Focus School,63.8,64.8,No,YES,Yes,N/A,56,N/A,N/A,GRREC,902
20132014,086,MONROE,431,Monroe County,440,Tompkinsville Elem,431440,A1,086431440,210420001055,Accountability,Elementary School,82.3,99,Distinguished/Progressing,School of Distinction,77.4,77.9,Yes,YES,Yes,N/A,94,N/A,N/A,GRREC,902
20132014,087,MONTGOMERY,435,Montgomery County,010,Camargo Elementary School,435010,A1,087435010,210425001057,Accountability,Elementary School,73.7,86,Proficient/Progressing,,68.9,69.9,Yes,YES,Yes,N/A,68,N/A,N/A,CKEC,901
20132014,087,MONTGOMERY,435,Montgomery County,030,Mapleton Elementary School,435030,A1,087435030,210425001058,Accountability,Elementary School,78.4,96,Distinguished/Progressing,School of Distinction/High Progress School,60.1,61.1,Yes,YES,Yes,N/A,31,N/A,N/A,CKEC,901
20132014,087,MONTGOMERY,435,Montgomery County,070,McNabb Middle School,435070,A1,087435070,210425001538,Accountability,Middle School,73.4,94,Distinguished/Progressing,High Performing School/High Progress School,52.5,53.5,Yes,YES,Yes,N/A,14,N/A,N/A,CKEC,901
20132014,087,MONTGOMERY,435,Montgomery County,040,Montgomery County High School,435040,A1,087435040,210425001059,Accountability,High School,67.3,54,Needs Improvement,,65.8,66.8,Yes,YES,Yes,No,45,N/A,N/A,CKEC,901
20132014,087,MONTGOMERY,435,Montgomery County,020,Montgomery County Intermediate School,435020,A1,087435020,210425002326,Accountability,Middle School,79.0,98,Distinguished/Progressing,School of Distinction/High Progress School,55.3,56.3,Yes,YES,Yes,N/A,20,N/A,N/A,CKEC,901
20132014,087,MONTGOMERY,435,Montgomery County,050,Mount Sterling Elementary School,435050,A1,087435050,210425001060,Accountability,Elementary School,73.2,85,Proficient/Progressing,,69.2,70.2,Yes,YES,Yes,N/A,69,N/A,N/A,CKEC,901
20132014,088,MORGAN,441,Morgan County,050,East Valley Elementary School,441050,A1,088441050,210429001549,Accountability,Elementary School,68.2,64,Needs Improvement/Progressing,High Progress School,50.6,51.6,Yes,YES,Yes,N/A,8,N/A,N/A,KEDC,903
20132014,088,MORGAN,441,Morgan County,090,Ezel Elementary School,441090,A1,088441090,210429001066,Accountability,Elementary School,82.2,99,Distinguished/Progressing,School of Distinction,77.0,77.5,Yes,YES,Yes,N/A,93,N/A,N/A,KEDC,903
20132014,088,MORGAN,441,Morgan County,015,Morgan Central Elementary School,441015,A1,088441015,210429002194,Accountability,Elementary School,78.1,95,Distinguished/Progressing,School of Distinction,77.4,77.9,Yes,YES,Yes,N/A,94,N/A,N/A,KEDC,903
20132014,088,MORGAN,441,Morgan County,150,Morgan County High School,441150,A1,088441150,210429001068,Accountability,High School,63.0,29,Needs Improvement,,57.0,58.0,Yes,YES,Yes,No,11,N/A,N/A,KEDC,903
20132014,088,MORGAN,441,Morgan County,140,Morgan County Middle School,441140,A1,088441140,210429001067,Accountability,Middle School,60.0,39,Needs Improvement/Progressing,,54.0,55.0,Yes,YES,Yes,N/A,17,N/A,N/A,KEDC,903
20132014,088,MORGAN,441,Morgan County,018,Wrigley Elementary School,441018,A1,088441018,210429002214,Accountability,Elementary School,72.4,82,Proficient/Progressing,,61.3,62.3,Yes,YES,Yes,N/A,35,N/A,N/A,KEDC,903
20132014,089,MUHLENBERG,445,Muhlenberg County,010,Bremen Elementary School,445010,A1,089445010,210008101072,Accountability,Elementary School,79.1,97,Distinguished/Progressing,School of Distinction,72.6,73.1,Yes,YES,Yes,N/A,83,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,030,Central City Elementary,445030,A1,089445030,210008101514,Accountability,Elementary School,63.7,44,Needs Improvement,,68.4,69.4,No,YES,Yes,N/A,65,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,040,Greenville Elementary School,445040,A1,089445040,210008101516,Accountability,Elementary School,63.9,45,Needs Improvement,,65.8,66.8,No,YES,Yes,N/A,53,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,115,Longest Elementary,445115,A1,089445115,210008101080,Accountability,Elementary School,69.0,69,Needs Improvement,,70.5,71.0,No,YES,Yes,N/A,74,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,175,Muhlenberg County High School,445175,A1,089445175,210008102258,Accountability,High School,68.1,58,Needs Improvement,Focus School,65.6,66.6,Yes,YES,Yes,No,43,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,150,Muhlenberg North Middle,445150,A1,089445150,210008101081,Accountability,Middle School,70.0,84,Proficient/Progressing,,66.0,67.0,Yes,YES,Yes,N/A,64,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,012,Muhlenberg South Elementary,445012,A1,089445012,210008101967,Accountability,Elementary School,78.3,96,Distinguished/Progressing,School of Distinction,76.5,77.0,Yes,YES,Yes,N/A,93,N/A,N/A,WKEC,908
20132014,089,MUHLENBERG,445,Muhlenberg County,045,Muhlenberg South Middle School,445045,A1,089445045,210008101517,Accountability,Middle School,70.3,85,Proficient/Progressing,,64.9,65.9,Yes,YES,Yes,N/A,61,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,446,Murray Independent,020,Murray Elementary School,446020,A1,018446020,210438001084,Accountability,Elementary School,91.7,99,Distinguished/Progressing,School of Distinction,83.2,83.7,Yes,YES,Yes,N/A,99,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,446,Murray Independent,050,Murray High School,446050,A1,018446050,210438001086,Accountability,High School,82.9,98,Distinguished/Progressing,School of Distinction,79.4,79.9,Yes,YES,Yes,Yes,96,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,446,Murray Independent,030,Murray Middle School,446030,A1,018446030,210438001085,Accountability,Elementary School,80.8,99,Distinguished/Progressing,School of Distinction,77.4,77.9,Yes,YES,Yes,N/A,94,N/A,N/A,WKEC,908
20132014,018,CALLOWAY,446,Murray Independent,030,Murray Middle School,446030,A1,018446030,210438001085,Accountability,Middle School,78.9,98,Distinguished/Progressing,School of Distinction,78.1,78.6,Yes,YES,Yes,N/A,98,N/A,N/A,WKEC,908
20132014,090,NELSON,451,Nelson County,013,Bloomfield Elementary School,451013,A1,090451013,210441002006,Accountability,Elementary School,72.1,80,Proficient/Progressing,,64.4,65.4,Yes,YES,Yes,N/A,48,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,010,Bloomfield Middle School,451010,A1,090451010,210441001087,Accountability,Middle School,66.7,69,Needs Improvement/Progressing,Focus School,64.9,65.9,Yes,YES,Yes,N/A,61,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,030,Boston School,451030,A1,090451030,210441001089,Accountability,Elementary School,70.2,72,Proficient,,73.6,74.1,No,YES,Yes,N/A,86,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,030,Boston School,451030,A1,090451030,210441001089,Accountability,Middle School,70.7,86,Proficient,,73.2,73.7,No,YES,Yes,N/A,94,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,050,Coxs Creek Elementary School,451050,A1,090451050,210441001091,Accountability,Elementary School,64.9,50,Needs Improvement/Progressing,,63.9,64.9,Yes,YES,Yes,N/A,45,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,070,Foster Heights Elementary School,451070,A1,090451070,210441001093,Accountability,Elementary School,66.8,58,Needs Improvement/Progressing,,56.9,57.9,Yes,YES,Yes,N/A,21,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,100,Nelson County High School,451100,A1,090451100,210441001096,Accountability,High School,69.1,63,Needs Improvement,Focus School,55.3,56.3,Yes,YES,Yes,No,7,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,090,Old Kentucky Home Middle School,451090,A1,090451090,210441001095,Accountability,Middle School,63.0,52,Needs Improvement/Progressing,Focus School/High Progress School,55.9,56.9,Yes,YES,Yes,N/A,22,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,011,The New Haven School,451011,A1,090451011,210441001937,Accountability,Middle School,63.4,54,Needs Improvement/Progressing,,60.0,61.0,Yes,YES,Yes,N/A,39,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,011,The New Haven School,451011,A1,090451011,210441001937,Accountability,Elementary School,64.9,50,Needs Improvement/Progressing,,57.1,58.1,Yes,YES,Yes,N/A,21,N/A,N/A,CKEC,901
20132014,090,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,A1,090451101,210441002324,Accountability,High School,72.6,78,Proficient/Progressing,,67.7,68.7,Yes,YES,Yes,N/A,56,N/A,N/A,CKEC,901
20132014,019,CAMPBELL,452,Newport Independent,070,Newport High School,452070,A1,019452070,210444001103,Accountability,High School,61.3,23,Needs Improvement/Progressing,Priority School,55.6,56.6,Yes,YES,Yes,Yes,8,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,452,Newport Independent,040,Newport Intermediate School,452040,A1,019452040,210444001100,Accountability,Elementary School,57.5,22,Needs Improvement/Progressing,Focus School/High Progress School,44.3,45.3,Yes,YES,Yes,N/A,2,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,452,Newport Independent,080,Newport Middle School,452080,A1,019452080,210444001104,Accountability,Middle School,51.2,13,Needs Improvement/Progressing,Focus School,43.0,44.0,Yes,YES,Yes,N/A,2,N/A,N/A,NKCES,905
20132014,091,NICHOLAS,455,Nicholas County,020,Nicholas County Elementary School,455020,A1,091455020,210447001106,Accountability,Elementary School,62.8,40,Needs Improvement,,62.7,63.7,No,YES,Yes,N/A,40,N/A,N/A,CKEC,901
20132014,091,NICHOLAS,455,Nicholas County,030,Nicholas County High School,455030,A1,091455030,210447001107,Accountability,High School,59.8,18,Needs Improvement,Focus School,66.1,67.1,No,YES,Yes,Yes,46,N/A,N/A,CKEC,901
20132014,091,NICHOLAS,455,Nicholas County,030,Nicholas County High School,455030,A1,091455030,210447001107,Accountability,Middle School,60.3,41,Needs Improvement,,62.3,63.3,No,YES,Yes,N/A,49,N/A,N/A,CKEC,901
20132014,092,OHIO,461,Ohio County,010,Beaver Dam Elementary School,461010,A1,092461010,210450001108,Accountability,Elementary School,66.2,56,Needs Improvement/Progressing,,63.0,64.0,Yes,YES,Yes,N/A,40,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,090,Fordsville Elementary School,461090,A1,092461090,210450001112,Accountability,Elementary School,69.6,70,Proficient/Progressing,,68.2,69.2,Yes,YES,Yes,N/A,64,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,A1,092461140,210450001115,Accountability,Elementary School,72.0,80,Proficient/Progressing,High Progress School,58.1,59.1,Yes,YES,Yes,N/A,24,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,155,Ohio County High School,461155,A1,092461155,210450001116,Accountability,High School,70.9,72,Proficient/Progressing,Focus School,69.7,70.7,Yes,YES,Yes,Yes,66,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,110,Ohio County Middle School,461110,A1,092461110,210450001114,Accountability,Middle School,70.7,86,Proficient/Progressing,Focus School,68.3,68.8,Yes,YES,Yes,N/A,76,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,170,Southern Elementary School,461170,A1,092461170,210450001118,Accountability,Elementary School,69.6,70,Proficient/Progressing,,67.8,68.8,Yes,YES,Yes,N/A,62,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,A1,092461190,210450001119,Accountability,Elementary School,75.7,91,Distinguished/Progressing,High Performing School,65.1,66.1,Yes,YES,Yes,N/A,51,N/A,N/A,GRREC,902
20132014,092,OHIO,461,Ohio County,200,Western Elementary School,461200,A1,092461200,210450001120,Accountability,Elementary School,67.5,61,Needs Improvement/Progressing,,57.5,58.5,Yes,YES,Yes,N/A,22,N/A,N/A,GRREC,902
20132014,093,OLDHAM,465,Oldham County,007,Buckner Elementary School,465007,A1,093465007,210453001817,Accountability,Elementary School,78.5,96,Distinguished,,78.4,78.9,No,YES,Yes,N/A,96,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,005,Camden Station Elementary School,465005,A1,093465005,210453001597,Accountability,Elementary School,82.1,99,Distinguished/Progressing,School of Distinction,73.1,73.6,Yes,YES,Yes,N/A,85,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,010,Centerfield Elementary School,465010,A1,093465010,210453001121,Accountability,Elementary School,69.9,71,Proficient/Progressing,,62.2,63.2,Yes,YES,Yes,N/A,38,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,020,Crestwood Elementary School,465020,A1,093465020,210453001122,Accountability,Elementary School,72.4,82,Proficient/Progressing,,70.3,70.8,Yes,YES,Yes,N/A,73,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,015,East Oldham Middle School,465015,A1,093465015,210453002009,Accountability,Middle School,74.5,96,Distinguished/Progressing,School of Distinction,72.0,72.5,Yes,YES,Yes,N/A,91,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,025,Goshen At Hillcrest Elementary School,465025,A1,093465025,210453001432,Accountability,Elementary School,83.7,99,Distinguished/Progressing,School of Distinction,79.5,80.0,Yes,YES,Yes,N/A,98,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,014,Harmony Elementary School,465014,A1,093465014,210453002008,Accountability,Elementary School,79.4,98,Distinguished,,79.0,79.5,No,YES,Yes,N/A,97,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,013,Kenwood Station Elementary School,465013,A1,093465013,210453002007,Accountability,Elementary School,78.1,95,Distinguished/Progressing,School of Distinction,74.5,75.0,Yes,YES,Yes,N/A,89,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,030,LaGrange Elementary School,465030,A1,093465030,210453001123,Accountability,Elementary School,65.3,52,Needs Improvement,Focus School,65.0,66.0,No,YES,Yes,N/A,51,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,050,Liberty Elementary School,465050,A1,093465050,210453001124,Accountability,Elementary School,69.9,71,Proficient,,72.2,72.7,No,YES,Yes,N/A,81,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,028,Locust Grove Elementary School,465028,A1,093465028,210453002196,Accountability,Elementary School,76.7,93,Distinguished/Progressing,High Performing School,73.5,74.0,Yes,YES,Yes,N/A,86,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,012,North Oldham High School,465012,A1,093465012,210453001953,Accountability,High School,79.9,97,Distinguished,,79.8,80.3,No,YES,Yes,No,97,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,A1,093465350,210453001552,Accountability,Middle School,74.5,96,Distinguished/Progressing,School of Distinction,69.9,70.4,Yes,YES,Yes,N/A,83,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,060,Oldham County High School,465060,A1,093465060,210453001125,Accountability,High School,75.7,90,Distinguished,Focus School,76.0,76.5,No,YES,Yes,Yes,91,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,070,Oldham County Middle School,465070,A1,093465070,210453001126,Accountability,Middle School,68.7,78,Proficient,,69.0,69.5,No,YES,Yes,N/A,79,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,095,South Oldham High School,465095,A1,093465095,210453001620,Accountability,High School,83.1,98,Distinguished/Progressing,School of Distinction,82.1,82.6,Yes,YES,Yes,Yes,97,N/A,N/A,OVEC,906
20132014,093,OLDHAM,465,Oldham County,090,South Oldham Middle School,465090,A1,093465090,210453001433,Accountability,Middle School,71.4,89,Proficient,,71.4,71.9,No,YES,Yes,N/A,89,N/A,N/A,OVEC,906
20132014,094,OWEN,471,Owen County,078,Maurice Bowling Middle School,471078,A1,094471078,210456001539,Accountability,Middle School,63.8,56,Needs Improvement/Progressing,,57.3,58.3,Yes,YES,Yes,N/A,28,N/A,N/A,OVEC,906
20132014,094,OWEN,471,Owen County,075,Owen County Elementary/Primary School,471075,A1,094471075,210456001127,Accountability,Elementary School,64.9,50,Needs Improvement/Progressing,,54.5,55.5,Yes,YES,Yes,N/A,15,N/A,N/A,OVEC,906
20132014,094,OWEN,471,Owen County,080,Owen County High School,471080,A1,094471080,210456001128,Accountability,High School,62.6,28,Needs Improvement/Progressing,Focus School,57.9,58.9,Yes,YES,Yes,Yes,13,N/A,N/A,OVEC,906
20132014,030,DAVIESS,472,Owensboro Independent,010,Cravens Elementary School,472010,A1,030472010,210459001129,Accountability,Elementary School,70.8,75,Proficient,,72.7,73.2,No,YES,Yes,N/A,83,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,030,Estes Elementary School,472030,A1,030472030,210459001130,Accountability,Elementary School,59.0,27,Needs Improvement/Progressing,Focus School,56.3,57.3,Yes,YES,Yes,N/A,19,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,060,Foust Elementary School,472060,A1,030472060,210459001132,Accountability,Elementary School,68.0,63,Needs Improvement,,67.5,68.5,No,YES,Yes,N/A,61,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,A1,030472100,210459001135,Accountability,Elementary School,65.8,53,Needs Improvement,,75.1,75.6,No,YES,Yes,N/A,90,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,A1,030472110,210459001136,Accountability,High School,69.7,66,Needs Improvement,Focus School,66.4,67.4,Yes,YES,Yes,No,47,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School North,472108,A1,030472108,210459002305,Accountability,Middle School,65.7,64,Needs Improvement/Progressing,Focus School,63.0,64.0,Yes,YES,Yes,N/A,52,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,102,Owensboro Middle School South,472102,A1,030472102,210459002304,Accountability,Middle School,63.5,54,Needs Improvement/Progressing,,61.7,62.7,Yes,YES,Yes,N/A,47,N/A,N/A,GRREC,902
20132014,030,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,A1,030472140,210459001139,Accountability,Elementary School,75.6,91,Distinguished/Progressing,High Performing School,75.1,75.6,Yes,YES,Yes,N/A,90,N/A,N/A,GRREC,902
20132014,095,OWSLEY,475,Owsley County,020,Owsley County Elementary School,475020,A1,095475020,210462001142,Accountability,Elementary School,58.7,27,Needs Improvement/Progressing,,47.9,48.9,Yes,YES,Yes,N/A,5,N/A,N/A,KVEC,904
20132014,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,A1,095475080,210462001143,Accountability,High School,69.4,65,Needs Improvement,,64.2,65.2,Yes,YES,Yes,No,35,N/A,N/A,KVEC,904
20132014,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,A1,095475080,210462001143,Accountability,Middle School,60.3,41,Needs Improvement/Progressing,,55.3,56.3,Yes,YES,Yes,N/A,20,N/A,N/A,KVEC,904
20132014,079,MCCRACKEN,476,Paducah Independent,020,Clark Elementary School,476020,A1,079476020,210465001146,Accountability,Elementary School,73.3,85,Proficient/Progressing,,71.3,71.8,Yes,YES,Yes,N/A,77,N/A,N/A,WKEC,908
20132014,079,MCCRACKEN,476,Paducah Independent,080,McNabb Elementary School,476080,A1,079476080,210465001150,Accountability,Elementary School,58.3,25,Needs Improvement,Focus School,63.1,64.1,No,YES,Yes,N/A,41,N/A,N/A,WKEC,908
20132014,079,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,A1,079476150,210465001152,Accountability,Elementary School,65.7,53,Needs Improvement,Focus School,66.0,67.0,No,YES,Yes,N/A,55,N/A,N/A,WKEC,908
20132014,079,MCCRACKEN,476,Paducah Independent,010,Paducah Middle School,476010,A1,079476010,210465001144,Accountability,Middle School,56.9,27,Needs Improvement,Focus School,58.9,59.9,No,YES,Yes,N/A,34,N/A,N/A,WKEC,908
20132014,079,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,A1,079476170,210465001154,Accountability,High School,70.2,70,Proficient/Progressing,,69.0,70.0,Yes,YES,Yes,Yes,62,N/A,N/A,WKEC,908
20132014,058,JOHNSON,477,Paintsville Independent,010,Paintsville Elementary School,477010,A1,058477010,210468001155,Accountability,Elementary School,71.4,77,Proficient/Progressing,,62.7,63.7,Yes,YES,Yes,N/A,40,N/A,N/A,KEDC,903
