End Year,End Year Code,District Code,District,School Code,School,Level,Level Code,Reported Spending per student,Student Count,Educator Count,Years of experience,Teacher salary based on experience,District teacher salary average,Money Difference per school,Money Difference per student,Estimated Spending per student
2021,9,31,Bell County,31345,Right Fork School Center,ES,0,23710,155,15,13,,50147,,,
2021,9,31,Bell County,31390,Yellow Creek School Center,ES,0,16685,603,31,11,,50147,,,
2021,9,31,Bell County,31390,Yellow Creek School Center,MS,1,16685,603,31,11,,50147,,,
2021,9,32,Bellevue Independent,32010,Bellevue High School,HS,2,18130,373,26,12,,47372,,,
2021,9,32,Bellevue Independent,32010,Bellevue High School,MS,1,18130,373,26,12,,47372,,,
2021,9,32,Bellevue Independent,32020,Grandview Elementary School,ES,0,19265,206,17,5,,47372,,,
2021,9,34,Berea Independent,34010,Berea Community Elementary School,ES,0,21650,419,27,14,,52146,,,
2021,9,34,Berea Independent,34015,Berea Community Middle School,MS,1,20619,265,26,13,,52146,,,
2021,9,34,Berea Independent,34020,Berea Community High School,HS,2,20950,327,26,16,,52146,,,
2021,9,35,Boone County,35005,A M Yealey Elementary School,ES,0,12053,558,33,16,,56347,,,
2021,9,35,Boone County,35006,Erpenbeck Elementary School,ES,0,11834,622,39,14,,56347,,,
2021,9,35,Boone County,35008,North Pointe Elementary School,ES,0,13363,441,33,16,,56347,,,
2021,9,35,Boone County,35010,Camp Ernst Middle School,MS,1,11551,801,49,11,,56347,,,
2021,9,35,Boone County,35011,Shirley Mann Elementary School,ES,0,11027,772,49,16,,56347,,,
2021,9,35,Boone County,35012,Thornwilde Elementary School,ES,0,10821,660,39,14,,56347,,,
2021,9,35,Boone County,35015,Randall K. Cooper High School,HS,2,10782,1360,79,12,,56347,,,
2021,9,35,Boone County,35017,Longbranch Elementary School,ES,0,11051,838,47,14,,56347,,,
2021,9,35,Boone County,35020,Rector A. Jones Middle School,MS,1,12263,778,58,9,,56347,,,
2021,9,35,Boone County,35025,Ballyshannon Middle School,MS,1,10956,652,43,11,,56347,,,
2021,9,35,Boone County,35030,Boone County High School,HS,2,11658,1353,85,14,,56347,,,
2021,9,35,Boone County,35040,Burlington Elementary School,ES,0,12219,684,45,14,,56347,,,
2021,9,35,Boone County,35041,Charles H. Kelly Elementary School,ES,0,15931,232,27,13,,56347,,,
2021,9,35,Boone County,35043,Conner Middle School,MS,1,11440,904,59,14,,56347,,,
2021,9,35,Boone County,35045,Conner High School,HS,2,10813,1480,87,13,,56347,,,
2021,9,35,Boone County,35050,Florence Elementary School,ES,0,12849,519,38,9,,56347,,,
2021,9,35,Boone County,35055,Chester Goodridge Elementary School,ES,0,12033,625,44,12,,56347,,,
2021,9,35,Boone County,35065,Hillard Collins Elementary School,ES,0,11802,742,48,11,,56347,,,
2021,9,35,Boone County,35071,Larry A. Ryle High School,HS,2,10814,1966,111,14,,56347,,,
2021,9,35,Boone County,35075,Gray Middle School,MS,1,10971,1032,65,14,,56347,,,
2021,9,35,Boone County,35080,New Haven Elementary School,ES,0,10959,866,48,13,,56347,,,
2021,9,35,Boone County,35081,Ockerman Elementary School,ES,0,12142,679,47,12,,56347,,,
2021,9,35,Boone County,35083,Stephens Elementary School,ES,0,13055,533,41,12,,56347,,,
2021,9,35,Boone County,35085,Ockerman Middle School,MS,1,11240,709,45,13,,56347,,,
2021,9,35,Boone County,35170,RISE Academy,HS,2,,276,15,12,,56347,,,
2021,9,41,Bourbon County,41010,Bourbon Central Elementary School,ES,0,14011,523,25,8,,48018,,,
2021,9,41,Bourbon County,41030,Cane Ridge Elementary School,ES,0,14621,451,33,12,,48018,,,
2021,9,41,Bourbon County,41090,North Middletown Elementary School,ES,0,15406,160,9,6,,48018,,,
2021,9,41,Bourbon County,41110,Bourbon County High School,HS,2,13559,808,51,10,,48018,,,
2021,9,41,Bourbon County,41120,Bourbon County Middle School,MS,1,13432,619,41,12,,48018,,,
2021,9,42,Bowling Green Independent,42010,Dishman McGinnis Elementary School,ES,0,18851,373,29,13,,52755,,,
2021,9,42,Bowling Green Independent,42011,Childrens Crisis Stabilization Unit,HS,2,,,,14,,52755,,,
2021,9,42,Bowling Green Independent,42013,Warren Regional Juvenile Detention Ctr,HS,2,,22,3,20,,52755,,,
2021,9,42,Bowling Green Independent,42057,Parker-Bennett-Curry School,ES,0,19552,311,26,10,,52755,,,
2021,9,42,Bowling Green Independent,42060,Potter Gray Elementary,ES,0,16093,365,22,16,,52755,,,
2021,9,42,Bowling Green Independent,42065,Bowling Green Junior High,MS,1,16932,791,61,12,,52755,,,
2021,9,42,Bowling Green Independent,42070,Bowling Green High School,HS,2,17471,1047,80,12,,52755,,,
2021,9,42,Bowling Green Independent,42080,T C Cherry Elementary School,ES,0,18329,210,23,12,,52755,,,
2021,9,42,Bowling Green Independent,42090,W R McNeill Elementary School,ES,0,15822,353,24,12,,52755,,,
2021,9,42,Bowling Green Independent,42098,Bowling Green Learning Center,HS,2,,112,2,16,,52755,,,
2021,9,45,Boyd County,45010,Boyd County High School,HS,2,14532,895,62,15,,51477,,,
2021,9,45,Boyd County,45020,Cannonsburg Elementary School,ES,0,18838,266,21,12,,51477,,,
2021,9,45,Boyd County,45035,Boyd County Middle School,MS,1,13522,692,46,10,,51477,,,
2021,9,45,Boyd County,45045,Boyd County Central School,HS,2,,25,3,12,,51477,,,
2021,9,45,Boyd County,45080,Summit Elementary School,ES,0,15634,462,33,14,,51477,,,
2021,9,45,Boyd County,45085,Ramey-Estep High School,HS,2,,50,11,11,,51477,,,
2021,9,45,Boyd County,45095,Catlettsburg Elementary School,ES,0,19750,206,20,12,,51477,,,
2021,9,45,Boyd County,45097,Ponderosa Elementary School,ES,0,15604,318,23,12,,51477,,,
2021,9,45,Boyd County,45120,Boyd Co Career & Tech Educ Ctr Voc Sch,HS,2,,,,,,,,,
2021,9,51,Boyle County,51003,Boyle County Middle School,MS,1,17979,646,37,12,,52386,,,
2021,9,51,Boyle County,51004,Boyle County Day Treatment,HS,2,,14,,23,,52386,,,
2021,9,51,Boyle County,51005,Boyle County High School,HS,2,18686,811,52,12,,52386,,,
2021,9,51,Boyle County,51040,Junction City Elementary School,ES,0,20575,327,26,10,,52386,,,
2021,9,51,Boyle County,51050,Woodlawn Elementary School,ES,0,19008,513,34,9,,52386,,,
2021,9,51,Boyle County,51080,Perryville Elementary School,ES,0,20052,254,19,14,,52386,,,
2021,9,55,Bracken County,55010,Bracken County High School,HS,2,16041,342,23,14,,50349,,,
2021,9,55,Bracken County,55050,Taylor Elementary School,ES,0,16685,500,30,14,,50349,,,
2021,9,55,Bracken County,55060,Bracken County Middle School,MS,1,14466,297,18,11,,50349,,,
2021,9,61,Breathitt County,61030,Highland-Turner Elementary School,ES,0,18025,169,8,16,,52951,,,
2021,9,61,Breathitt County,61030,Highland-Turner Elementary School,MS,1,18025,169,8,16,,52951,,,
2021,9,61,Breathitt County,61031,Breathitt Regional School,HS,2,,25,,23,,52951,,,
2021,9,61,Breathitt County,61033,Breathitt County Day Treatment,HS,2,,18,2,22,,52951,,,
2021,9,61,Breathitt County,61060,Breathitt County High School,MS,1,15965,831,43,12,,52951,,,
2021,9,61,Breathitt County,61060,Breathitt County High School,HS,2,15965,831,43,12,,52951,,,
2021,9,61,Breathitt County,61150,LBJ Elementary School,MS,1,16135,449,23,15,,52951,,,
2021,9,61,Breathitt County,61150,Sebastian Elementary School,ES,0,16135,449,23,15,,52951,,,
2021,9,61,Breathitt County,61185,Marie Roberts-Caney Elementary School,ES,0,15930,259,14,13,,52951,,,
2021,9,61,Breathitt County,61185,Marie Roberts-Caney Elementary School,MS,1,15930,259,14,13,,52951,,,
2021,9,65,Breckinridge County,65010,Breckinridge County High School,HS,2,9859,914,51,13,,52664,,,
2021,9,65,Breckinridge County,65020,Hardinsburg Elementary School,ES,0,13603,393,26,14,,52664,,,
2021,9,65,Breckinridge County,65030,Ben Johnson Elementary School,ES,0,12433,209,14,9,,52664,,,
2021,9,65,Breckinridge County,65040,Custer Elementary School,ES,0,15506,146,12,8,,52664,,,
2021,9,65,Breckinridge County,65050,Irvington Elementary School,ES,0,14462,293,23,9,,52664,,,
2021,9,65,Breckinridge County,65100,Breckinridge County Middle School,MS,1,10917,592,36,13,,52664,,,
2021,9,71,Bullitt County,71005,Bernheim Middle School,MS,1,11777,494,27,8,,56808,,,
2021,9,71,Bullitt County,71006,Freedom Elementary School,ES,0,12921,462,26,10,,56808,,,
2021,9,71,Bullitt County,71007,Zoneton Middle School,MS,1,12433,439,34,8,,56808,,,
2021,9,71,Bullitt County,71008,Shepherdsville Elementary,ES,0,13331,517,37,9,,56808,,,
2021,9,71,Bullitt County,71009,Eastside Middle School,MS,1,11722,681,39,15,,56808,,,
2021,9,71,Bullitt County,71010,Brooks Elementary School,ES,0,14512,401,40,11,,56808,,,
2021,9,71,Bullitt County,71015,Bullitt Central High School,HS,2,12137,1279,76,10,,56808,,,
2021,9,71,Bullitt County,71016,Bullitt East High School,HS,2,11606,1416,76,11,,56808,,,
2021,9,71,Bullitt County,71018,Bullitt Lick Middle School,MS,1,12703,537,36,6,,56808,,,
2021,9,71,Bullitt County,71020,Cedar Grove Elementary,ES,0,13686,400,30,13,,56808,,,
2021,9,71,Bullitt County,71025,Hebron Middle School,MS,1,12037,522,39,11,,56808,,,
2021,9,71,Bullitt County,71030,Lebanon Junction Elementary,ES,0,14811,363,32,12,,56808,,,
2021,9,71,Bullitt County,71032,Spring Meadows,HS,2,,15,,23,,56808,,,
2021,9,71,Bullitt County,71045,Maryville Elementary School,ES,0,14886,296,26,11,,56808,,,
2021,9,71,Bullitt County,71050,MT. Washington Middle School,MS,1,12212,489,31,14,,56808,,,
2021,9,71,Bullitt County,71055,MT. Washington Elementary,ES,0,12079,545,35,12,,56808,,,
2021,9,71,Bullitt County,71060,Crossroads Elementary,ES,0,13944,425,29,10,,56808,,,
2021,9,71,Bullitt County,71065,Pleasant Grove Elementary School,ES,0,12104,559,36,13,,56808,,,
2021,9,71,Bullitt County,71070,Nichols Elementary,ES,0,18939,114,17,12,,56808,,,
2021,9,71,Bullitt County,71075,North Bullitt High School,HS,2,12809,1083,62,11,,56808,,,
2021,9,71,Bullitt County,71078,Old Mill Elementary School,ES,0,12068,500,28,13,,56808,,,
2021,9,71,Bullitt County,71080,Overdale Elementary School,ES,0,13155,347,24,8,,56808,,,
2021,9,71,Bullitt County,71090,Roby Elementary School,ES,0,13449,413,32,9,,56808,,,
2021,9,71,Bullitt County,71110,Riverview Opportunity Center,HS,2,,177,6,13,,56808,,,
2021,9,71,Bullitt County,71120,Bullitt Alternative Center,HS,2,,23,6,17,,56808,,,
2021,9,72,Burgin Independent,72030,Burgin Independent School,ES,0,19271,500,33,12,,49402,,,
2021,9,72,Burgin Independent,72030,Burgin Independent School,HS,2,19271,500,33,12,,49402,,,
2021,9,72,Burgin Independent,72030,Burgin Independent School,MS,1,19271,500,33,12,,49402,,,
2021,9,75,Butler County,75030,Butler County High School,HS,2,13122,658,40,12,,48937,,,
2021,9,75,Butler County,75031,North Butler Elementary,ES,0,13504,362,24,13,,48937,,,
2021,9,75,Butler County,75032,Butler County Learning Center,HS,2,,,,11,,48937,,,
2021,9,75,Butler County,75035,Butler County Middle School,MS,1,12998,507,31,9,,48937,,,
2021,9,75,Butler County,75110,Green River School,HS,2,,11,3,11,,48937,,,
2021,9,75,Butler County,75120,Morgantown Elementary School,ES,0,13191,559,33,11,,48937,,,
2021,9,81,Caldwell County,81010,Caldwell County High School,HS,2,15635,520,34,15,,50550,,,
2021,9,81,Caldwell County,81020,Caldwell County Middle School,MS,1,14164,455,25,13,,50550,,,
2021,9,81,Caldwell County,81030,Caldwell County Primary School,ES,0,15916,405,22,14,,50550,,,
2021,9,81,Caldwell County,81070,Caldwell County Elementary School,ES,0,14225,417,22,14,,50550,,,
2021,9,85,Calloway County,85020,Calloway County High School,HS,2,10854,838,53,17,,55133,,,
2021,9,85,Calloway County,85025,East Calloway Elementary School,ES,0,12712,303,21,14,,55133,,,
2021,9,85,Calloway County,85035,North Calloway Elementary School,ES,0,10771,554,35,12,,55133,,,
2021,9,85,Calloway County,85045,Southwest Calloway Elementary School,ES,0,11240,444,27,16,,55133,,,
2021,9,85,Calloway County,85055,Calloway County Middle School,MS,1,10222,689,38,15,,55133,,,
2021,9,85,Calloway County,85095,Calloway County Day Treatment,HS,2,,,5,12,,55133,,,
2021,9,85,Calloway County,85096,Calloway County Alternative Program,HS,2,,65,4,13,,55133,,,
2021,9,91,Campbell County,91011,Campbell County Middle School,MS,1,11258,1196,70,10,,54725,,,
2021,9,91,Campbell County,91012,John W. Reiley Elementary School,ES,0,13157,452,22,13,,54725,,,
2021,9,91,Campbell County,91013,Donald E. Cline Elementary School,ES,0,14048,351,19,11,,54725,,,
2021,9,91,Campbell County,91016,Alexandria Educational Center,HS,2,,38,3,5,,54725,,,
2021,9,91,Campbell County,91019,Campbell Ridge Elementary,ES,0,13521,569,28,14,,54725,,,
2021,9,91,Campbell County,91035,Crossroads Elementary School,ES,0,14224,559,31,11,,54725,,,
2021,9,91,Campbell County,91050,Grant's Lick Elementary School,ES,0,13832,296,17,14,,54725,,,
2021,9,91,Campbell County,91100,Campbell County High School,HS,2,11821,1469,79,13,,54725,,,
2021,9,92,Campbellsville Independent,92010,Campbellsville Elementary School,ES,0,8838,534,31,11,,51613,,,
2021,9,92,Campbellsville Independent,92011,Campbellsville Eagle Academy,HS,2,,13,,16,,51613,,,
2021,9,92,Campbellsville Independent,92020,Campbellsville High School,HS,2,12641,309,28,14,,51613,,,
2021,9,92,Campbellsville Independent,92025,Campbellsville Middle School,ES,0,8800,325,28,12,,51613,,,
2021,9,92,Campbellsville Independent,92025,Campbellsville Middle School,MS,1,8800,325,28,12,,51613,,,
2021,9,95,Carlisle County,95020,Carlisle County Middle School,MS,1,14689,166,13,7,,47761,,,
2021,9,95,Carlisle County,95040,Carlisle County High School,HS,2,14980,205,19,12,,47761,,,
2021,9,95,Carlisle County,95060,Carlisle County Elementary School,ES,0,16269,310,23,13,,47761,,,
2021,9,101,Carroll County,101005,Cartmell Elementary,ES,0,13785,436,26,8,,51782,,,
2021,9,101,Carroll County,101010,Kathryn Winn Primary,ES,0,14311,277,19,6,,51782,,,
2021,9,101,Carroll County,101018,Carroll County High School,HS,2,13744,559,29,10,,51782,,,
2021,9,101,Carroll County,101019,Carroll County Middle School,MS,1,12350,621,39,10,,51782,,,
2021,9,105,Carter County,105040,Carter Virtual Academy,HS,2,,,,,,,,,
2021,9,105,Carter County,105052,Heritage Elementary School,ES,0,10974,329,17,8,,50713,,,
2021,9,105,Carter County,105053,Tygart Creek Elementary School,ES,0,12592,327,18,11,,50713,,,
2021,9,105,Carter County,105060,Carter City Elementary School,ES,0,13516,117,9,13,,50713,,,
2021,9,105,Carter County,105120,East Carter County High School,HS,2,11159,699,43,11,,50713,,,
2021,9,105,Carter County,105130,East Carter Middle School,MS,1,9673,598,35,10,,50713,,,
2021,9,105,Carter County,105250,Olive Hill Elementary School,ES,0,12245,389,19,12,,50713,,,
2021,9,105,Carter County,105340,Prichard Elementary School,ES,0,11487,553,30,13,,50713,,,
2021,9,105,Carter County,105450,Star Elementary School,ES,0,13182,114,9,15,,50713,,,
2021,9,105,Carter County,105500,West Carter County High School,HS,2,12939,520,36,10,,50713,,,
2021,9,105,Carter County,105505,West Carter Middle School,MS,1,11216,424,26,13,,50713,,,
2021,9,105,Carter County,105905,Carter County Career and Technical Center,HS,2,,,,,,,,,
2021,9,111,Casey County,111015,Walnut Hill Elementary School,ES,0,15707,375,25,11,,48959,,,
2021,9,111,Casey County,111026,Jones Park Elementary,ES,0,16255,294,27,13,,48959,,,
2021,9,111,Casey County,111045,Casey County High School,HS,2,14311,619,38,9,,48959,,,
2021,9,111,Casey County,111070,Casey County Middle School,MS,1,11932,545,30,9,,48959,,,
2021,9,111,Casey County,111190,Liberty Elementary School,ES,0,13695,374,28,10,,48959,,,
2021,9,113,Caverna Independent,113025,Caverna Elementary School,ES,0,15410,275,10,11,,51451,,,
2021,9,113,Caverna Independent,113026,Caverna Middle School,MS,1,12361,177,5,15,,51451,,,
2021,9,113,Caverna Independent,113030,Caverna High School,HS,2,17785,187,5,15,,51451,,,
2021,9,115,Christian County,115017,Martin Luther King Jr. Elementary School,ES,0,11527,560,32,9,,48317,,,
2021,9,115,Christian County,115023,Cumberland Hall School,HS,2,,16,3,24,,48317,,,
2021,9,115,Christian County,115026,Freedom Elementary School,ES,0,11342,540,33,9,,48317,,,
2021,9,115,Christian County,115030,Christian County High School,HS,2,12093,949,68,10,,48317,,,
2021,9,115,Christian County,115035,Christian County Middle School,MS,1,12928,695,40,9,,48317,,,
2021,9,115,Christian County,115040,Crofton Elementary School,ES,0,11259,364,20,13,,48317,,,
2021,9,115,Christian County,115050,Hopkinsville High School,HS,2,12864,755,63,10,,48317,,,
2021,9,115,Christian County,115055,Indian Hills Elementary School,ES,0,11368,488,34,13,,48317,,,
2021,9,115,Christian County,115058,Hopkinsville Middle School,MS,1,10390,549,36,11,,48317,,,
2021,9,115,Christian County,115100,Bluegrass Learning Academy,HS,2,,,5,15,,48317,,,
2021,9,115,Christian County,115125,Millbrooke Elementary School,ES,0,10200,716,34,10,,48317,,,
2021,9,115,Christian County,115130,Pembroke Elementary School,ES,0,11125,603,40,11,,48317,,,
2021,9,115,Christian County,115150,Sinking Fork Elementary School,ES,0,11011,420,24,14,,48317,,,
2021,9,115,Christian County,115170,South Christian Elementary School,ES,0,10691,599,33,10,,48317,,,
2021,9,115,Christian County,115180,Christian County Day Treatment,HS,2,,10,3,17,,48317,,,
2021,9,115,Christian County,115975,Gateway Academy to Innovation & Tech.,HS,2,,702,18,14,,48317,,,
2021,9,121,Clark County,121002,Willis H. Justice Elementary School,ES,0,16488,393,25,14,,51006,,,
2021,9,121,Clark County,121004,Strode Station Elementary School,ES,0,15175,491,27,14,,51006,,,
2021,9,121,Clark County,121006,Shearer Elementary School,ES,0,15749,384,20,15,,51006,,,
2021,9,121,Clark County,121008,William G. Conkwright Elementary,ES,0,14877,450,25,8,,51006,,,
2021,9,121,Clark County,121013,Phoenix Academy,HS,2,,56,6,8,,51006,,,
2021,9,121,Clark County,121023,Robert D. Campbell Jr. High,MS,1,13883,835,45,9,,51006,,,
2021,9,121,Clark County,121026,Rev. Henry E. Baker Sr. Interm. School,MS,1,13487,789,46,10,,51006,,,
2021,9,121,Clark County,121026,Rev. Henry E. Baker Sr. Interm. School,ES,0,13487,789,46,10,,51006,,,
2021,9,121,Clark County,121030,George Rogers Clark High School,HS,2,15574,1598,87,7,,51006,,,
2021,9,125,Clay County,125040,Big Creek Elementary,ES,0,18716,136,9,12,,50017,,,
2021,9,125,Clay County,125041,Horse Creek Learning Center,HS,2,,18,3,10,,50017,,,
2021,9,125,Clay County,125070,Burning Springs Elementary,ES,0,12009,291,13,11,,50017,,,
2021,9,125,Clay County,125095,Clay County Middle School,MS,1,12736,485,33,16,,50017,,,
2021,9,125,Clay County,125100,Clay County High School,HS,2,10697,819,53,14,,50017,,,
2021,9,125,Clay County,125200,Goose Rock Elementary,ES,0,13325,218,11,10,,50017,,,
2021,9,125,Clay County,125220,Hacker Elementary School,ES,0,12026,276,16,9,,50017,,,
2021,9,125,Clay County,125500,Manchester Elementary School,ES,0,11683,404,24,11,,50017,,,
2021,9,125,Clay County,125570,Oneida Elementary School,ES,0,15615,95,6,12,,50017,,,
2021,9,125,Clay County,125580,Paces Creek Elementary,ES,0,12190,283,14,13,,50017,,,
2021,9,131,Clinton County,131015,Albany Elementary School,ES,0,14663,465,32,10,,49005,,,
2021,9,131,Clinton County,131016,Foothills Academy,HS,2,,50,8,22,,49005,,,
2021,9,131,Clinton County,131020,Clinton County Early Childhood Center,ES,0,23793,119,11,17,,49005,,,
2021,9,131,Clinton County,131045,Clinton County Middle School,MS,1,12946,502,31,9,,49005,,,
2021,9,131,Clinton County,131050,Clinton County High School,HS,2,16240,426,26,11,,49005,,,
2021,9,132,Cloverport Independent,132030,Cloverport Independent School,ES,0,14461,294,22,10,,46988,,,
2021,9,132,Cloverport Independent,132030,Cloverport Independent School,MS,1,14461,294,22,10,,46988,,,
2021,9,132,Cloverport Independent,132030,Cloverport Independent School,HS,2,14461,294,22,10,,46988,,,
2021,9,133,Corbin Independent,133012,Corbin Educational Center,HS,2,,39,5,13,,54891,,,
2021,9,133,Corbin Independent,133016,Corbin Preschool,,,,,,,,,,,
2021,9,133,Corbin Independent,133019,CORBIN ELEMENTARY SCHOOL,ES,0,15000,355,26,13,,54891,,,
2021,9,133,Corbin Independent,133040,Corbin High School,HS,2,13715,872,55,13,,54891,,,
2021,9,133,Corbin Independent,133050,Corbin Middle School,MS,1,13464,625,44,13,,54891,,,
2021,9,133,Corbin Independent,133070,Corbin Primary,ES,0,13836,674,36,14,,54891,,,
2021,9,133,Corbin Independent,133100,Corbin School of Innovation,HS,2,,190,,,,,,,
2021,9,134,Covington Independent,134011,Covington Adult High School,HS,2,,23,2,15,,49564,,,
2021,9,134,Covington Independent,134013,Transformational Learning Center,HS,2,,81,7,16,,49564,,,
2021,9,134,Covington Independent,134017,Holmes Middle School,MS,1,13870,739,43,7,,49564,,,
2021,9,134,Covington Independent,134019,Holmes High School,HS,2,16749,850,54,9,,49564,,,
2021,9,134,Covington Independent,134110,John G Carlisle Elementary,ES,0,16511,338,22,8,,49564,,,
2021,9,134,Covington Independent,134115,Latonia Elementary School,ES,0,19950,313,20,6,,49564,,,
2021,9,134,Covington Independent,134150,Ninth District Elementary,ES,0,15939,376,24,6,,49564,,,
2021,9,134,Covington Independent,134160,Glenn O Swing Elementary,ES,0,17369,431,23,8,,49564,,,
2021,9,134,Covington Independent,134170,Sixth District Elementary School,ES,0,18561,404,23,11,,49564,,,
2021,9,134,Covington Independent,134906,Chapman Vocational Education Center,HS,2,,,,,,,,,
2021,9,135,Crittenden County,135020,Crittenden County High School,HS,2,14297,412,32,12,,47991,,,
2021,9,135,Crittenden County,135022,Pathway Academy High School,HS,2,,,,,,,,,
2021,9,135,Crittenden County,135025,Crittenden County Middle School,MS,1,12693,319,18,10,,47991,,,
2021,9,135,Crittenden County,135100,Crittenden County Elementary School,ES,0,13953,581,33,10,,47991,,,
2021,9,141,Cumberland County,141070,Cumberland County Elementary School,ES,0,19858,430,25,8,,45303,,,
2021,9,141,Cumberland County,141075,Cumberland County Middle School,MS,1,19524,223,14,8,,45303,,,
2021,9,141,Cumberland County,141080,Cumberland County High School,HS,2,22083,270,21,9,,45303,,,
2021,9,143,Danville Independent,143003,Mary G. Hogsett Primary School,ES,0,14045,289,20,10,,52131,,,
2021,9,143,Danville Independent,143005,John W. Bate Middle School,MS,1,15216,380,31,13,,52131,,,
2021,9,143,Danville Independent,143010,Edna L. Toliver Intermediate School,ES,0,14876,530,32,11,,52131,,,
2021,9,143,Danville Independent,143015,Anchor Academy,HS,2,,12,2,13,,52131,,,
2021,9,143,Danville Independent,143030,Danville High School,HS,2,14567,522,31,13,,52131,,,
2021,9,143,Danville Independent,143350,Sunrise Academy,HS,2,,32,3,14,,52131,,,
2021,9,145,Daviess County,145005,Apollo High School,HS,2,16564,1468,78,14,,55045,,,
2021,9,145,Daviess County,145006,Meadow Lands Elementary School,ES,0,14226,338,24,14,,55045,,,
2021,9,145,Daviess County,145007,East View Elementary School,ES,0,13942,409,24,12,,55045,,,
2021,9,145,Daviess County,145008,F T Burns Middle School,MS,1,12581,1064,63,12,,55045,,,
2021,9,145,Daviess County,145010,Daviess County High School,HS,2,11427,1675,89,15,,55045,,,
2021,9,145,Daviess County,145011,Southern Oaks Elementary School,ES,0,13601,378,22,15,,55045,,,
2021,9,145,Daviess County,145015,The Center for Academic Improvement,HS,2,,13,,,,,,,
2021,9,145,Daviess County,145020,Daviess County Middle School,MS,1,24720,714,51,16,,55045,,,
2021,9,145,Daviess County,145025,Highland Elementary School,ES,0,12917,400,25,18,,55045,,,
2021,9,145,Daviess County,145040,Deer Park Elementary School,ES,0,12702,423,25,17,,55045,,,
2021,9,145,Daviess County,145070,Sorgho Elementary School,ES,0,14366,317,19,12,,55045,,,
2021,9,145,Daviess County,145085,Audubon Elementary School,ES,0,14094,354,23,11,,55045,,,
2021,9,145,Daviess County,145095,Tamarack Elementary School,ES,0,13577,405,22,15,,55045,,,
2021,9,145,Daviess County,145130,West Louisville Elementary School,ES,0,14795,770,53,11,,55045,,,
2021,9,145,Daviess County,145140,Whitesville Elementary School,ES,0,13466,273,17,11,,55045,,,
2021,9,145,Daviess County,145145,F T Burns Elementary School,ES,0,12710,380,25,10,,55045,,,
2021,9,145,Daviess County,145150,Country Heights Elementary School,ES,0,13765,346,24,11,,55045,,,
2021,9,145,Daviess County,145155,College View Middle School,MS,1,12305,726,52,14,,55045,,,
2021,9,145,Daviess County,145160,Owensboro Day Treatment,HS,2,,21,4,14,,55045,,,
2021,9,145,Daviess County,145170,Valley High School,HS,2,,,5,17,,55045,,,
2021,9,145,Daviess County,145175,Valley Elementary School,MS,1,,24,6,18,,55045,,,
2021,9,145,Daviess County,145180,Heritage Park High School,HS,2,,256,16,11,,55045,,,
2021,9,146,Dawson Springs Independent,146017,Dawson Springs Elementary,ES,0,13098,280,14,11,,46599,,,
2021,9,146,Dawson Springs Independent,146018,Dawson Springs Jr/Sr High School,HS,2,13747,252,22,12,,46599,,,
2021,9,146,Dawson Springs Independent,146018,Dawson Springs Jr/Sr High School,MS,1,13747,252,22,12,,46599,,,
2021,9,147,Dayton Independent,147010,Dayton High School,MS,1,16171,373,28,10,,52619,,,
2021,9,147,Dayton Independent,147010,Dayton High School,HS,2,16171,373,28,10,,52619,,,
2021,9,147,Dayton Independent,147030,Lincoln Elementary School,ES,0,14464,417,27,12,,52619,,,
2021,9,147,Dayton Independent,147120,Regional School Programs,HS,2,,43,,,,,,,
2021,9,149,East Bernstadt Independent,149010,East Bernstadt Elementary School,ES,0,17369,466,27,12,,51784,,,
2021,9,149,East Bernstadt Independent,149010,East Bernstadt Elementary School,MS,1,17369,466,27,12,,51784,,,
2021,9,151,Edmonson County,151020,South Edmonson Elementary School,ES,0,13387,402,24,12,,49873,,,
2021,9,151,Edmonson County,151022,Edmonson County 5/6 Center,ES,0,13406,276,16,12,,49873,,,
2021,9,151,Edmonson County,151022,Edmonson County 5/6 Center,MS,1,13406,276,16,12,,49873,,,
2021,9,151,Edmonson County,151050,Edmonson County Middle School,MS,1,12399,263,17,12,,49873,,,
2021,9,151,Edmonson County,151060,Edmonson County High School,HS,2,12305,611,36,13,,49873,,,
2021,9,151,Edmonson County,151080,Kyrock Elementary School,ES,0,15033,272,16,14,,49873,,,
2021,9,152,Elizabethtown Independent,152010,Elizabethtown High School,HS,2,10478,764,49,16,,55785,,,
2021,9,152,Elizabethtown Independent,152015,Helmwood Heights Elementary School,ES,0,12612,333,22,11,,55785,,,
2021,9,152,Elizabethtown Independent,152020,Morningside Elementary School,ES,0,11123,495,25,15,,55785,,,
2021,9,152,Elizabethtown Independent,152025,Panther Academy,ES,0,16609,175,14,12,,55785,,,
2021,9,152,Elizabethtown Independent,152035,Talton K Stone Middle School,MS,1,9591,592,38,11,,55785,,,
2021,9,152,Elizabethtown Independent,152041,Valley View Education Center,HS,2,,54,7,12,,55785,,,
2021,9,155,Elliott County,155100,Elliott County Primary School,ES,0,13423,193,14,10,,46557,,,
2021,9,155,Elliott County,155270,Elliott County Intermediate School,ES,0,13423,214,13,12,,46557,,,
2021,9,155,Elliott County,155275,Elliott County Middle School,MS,1,9204,232,14,14,,46557,,,
2021,9,155,Elliott County,155280,Elliott County High School,HS,2,12883,308,26,13,,46557,,,
2021,9,155,Elliott County,155280,Elliott County High School,MS,1,12883,308,26,13,,46557,,,
