District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
491,Pike County,Valley Elementary School,491060,MS,2021,16211.0,816.0,46.0,14.0
491,Pike County,Valley Elementary School,491060,ES,2021,16211.0,816.0,46.0,14.0
491,Pike County,Belfry High School,491090,HS,2021,16551.0,574.0,31.0,17.0
491,Pike County,Bevins Elementary School,491130,ES,2021,20255.0,195.0,13.0,12.0
491,Pike County,Pike County Central High School,491190,HS,2021,16287.0,641.0,36.0,12.0
491,Pike County,Dorton Elementary School,491250,ES,2021,19324.0,237.0,17.0,17.0
491,Pike County,Dorton Elementary School,491250,MS,2021,19324.0,237.0,17.0,17.0
491,Pike County,Elkhorn City Elementary School,491300,ES,2021,18199.0,405.0,26.0,13.0
491,Pike County,Elkhorn City Elementary School,491300,MS,2021,18199.0,405.0,26.0,13.0
491,Pike County,Johns Creek Elementary School,491620,MS,2021,17592.0,619.0,38.0,14.0
491,Pike County,Johns Creek Elementary School,491620,ES,2021,17592.0,619.0,38.0,14.0
491,Pike County,Kimper Elementary School,491650,MS,2021,21089.0,128.0,9.0,11.0
491,Pike County,Kimper Elementary School,491650,ES,2021,21089.0,128.0,9.0,11.0
491,Pike County,Mullins Elementary School,491950,MS,2021,15577.0,743.0,38.0,11.0
491,Pike County,Mullins Elementary School,491950,ES,2021,15577.0,743.0,38.0,11.0
491,Pike County,Phelps Elementary School,491952,ES,2021,20241.0,326.0,20.0,11.0
491,Pike County,Phelps High School,491954,MS,2021,19457.0,315.0,22.0,12.0
491,Pike County,Phelps High School,491954,HS,2021,19457.0,315.0,22.0,12.0
491,Pike County,Shelby Valley High School,491980,HS,2021,16591.0,528.0,33.0,17.0
492,Pikeville Independent,Pikeville Elementary School,492020,ES,2021,22994.0,598.0,37.0,12.0
492,Pikeville Independent,Pikeville High School,492030,HS,2021,23458.0,529.0,38.0,12.0
492,Pikeville Independent,Pikeville High School,492030,MS,2021,23458.0,529.0,38.0,12.0
493,Pineville Independent,Pineville Independent School,493030,MS,2021,14256.0,557.0,35.0,14.0
493,Pineville Independent,Pineville Independent School,493030,HS,2021,14256.0,557.0,35.0,14.0
493,Pineville Independent,Pineville Independent School,493030,ES,2021,14256.0,557.0,35.0,14.0
495,Powell County,Bowen Elementary School,495010,ES,2021,13648.0,206.0,20.0,14.0
495,Powell County,Powell County Academy,495012,HS,2021,,9.0,2.0,16.0
495,Powell County,Powell County Middle School,495015,MS,2021,11213.0,552.0,34.0,8.0
495,Powell County,Clay City Elementary School,495020,ES,2021,11274.0,449.0,31.0,11.0
495,Powell County,Powell County High School,495040,HS,2021,12065.0,665.0,42.0,13.0
495,Powell County,Stanton Elementary School,495060,ES,2021,12519.0,310.0,22.0,12.0
501,Pulaski County,Burnside Elementary School,501070,ES,2021,14429.0,367.0,23.0,14.0
501,Pulaski County,Eagle Academy,501071,HS,2021,,49.0,4.0,22.0
501,Pulaski County,Memorial Education Center,501099,ES,2021,,0.0,8.0,17.0
501,Pulaski County,Eubank Elementary School,501180,ES,2021,14216.0,318.0,18.0,15.0
501,Pulaski County,Nancy Elementary School,501280,ES,2021,14739.0,323.0,21.0,12.0
501,Pulaski County,Pulaski County High School,501380,HS,2021,12180.0,1283.0,72.0,12.0
501,Pulaski County,Pulaski Elementary School,501385,ES,2021,13638.0,557.0,31.0,16.0
501,Pulaski County,Southern Middle School,501390,MS,2021,10743.0,1061.0,52.0,13.0
501,Pulaski County,Northern Middle School,501395,MS,2021,11519.0,882.0,38.0,13.0
501,Pulaski County,Southwestern High School,501400,HS,2021,11999.0,1313.0,76.0,13.0
501,Pulaski County,Oak Hill Elementary School,501420,ES,2021,13304.0,504.0,30.0,14.0
501,Pulaski County,Shopville Elementary School,501440,ES,2021,13662.0,309.0,23.0,14.0
501,Pulaski County,Northern Elementary School,501560,ES,2021,15874.0,353.0,23.0,16.0
501,Pulaski County,Southern Elementary School,501570,ES,2021,13129.0,675.0,34.0,11.0
502,Raceland-Worthington Independent,Campbell Elementary School,502010,ES,2021,13654.0,213.0,15.0,10.0
502,Raceland-Worthington Independent,Raceland-Worthington Schools Campus B,502011,HS,2021,,1.0,2.0,12.0
502,Raceland-Worthington Independent,Raceland-Worthington High School,502020,MS,2021,13784.0,305.0,26.0,14.0
502,Raceland-Worthington Independent,Raceland-Worthington High School,502020,HS,2021,13784.0,305.0,26.0,14.0
502,Raceland-Worthington Independent,Worthington Elementary School,502030,ES,2021,9278.0,393.0,32.0,15.0
502,Raceland-Worthington Independent,Raceland-Worthington Middle School,502030,MS,2021,9278.0,393.0,32.0,15.0
502,Raceland-Worthington Independent,Raceland-Worthington Schools Campus A,502160,HS,2021,,27.0,3.0,10.0
505,Robertson County,Robertson County School,505010,HS,2021,19605.0,421.0,22.0,12.0
505,Robertson County,Robertson County School,505010,ES,2021,19605.0,421.0,22.0,12.0
505,Robertson County,Robertson County School,505010,MS,2021,19605.0,421.0,22.0,12.0
511,Rockcastle County,Brodhead Elementary School,511020,ES,2021,10785.0,392.0,29.0,12.0
511,Rockcastle County,Rockcastle Academy for Academic Achievement,511022,HS,2021,,50.0,1.0,13.0
511,Rockcastle County,Rockcastle County Middle School,511100,MS,2021,25328.0,645.0,41.0,13.0
511,Rockcastle County,Mt. Vernon Elementary,511170,ES,2021,26669.0,554.0,46.0,15.0
511,Rockcastle County,Rockcastle County High School,511310,HS,2021,36207.0,779.0,46.0,14.0
511,Rockcastle County,Roundstone Elementary School,511320,ES,2021,46542.0,225.0,19.0,14.0
515,Rowan County,Clearfield Elementary School,515040,ES,2021,12458.0,299.0,23.0,11.0
515,Rowan County,McBrayer Elementary School,515043,ES,2021,11750.0,492.0,30.0,15.0
515,Rowan County,Morehead Youth Development Center,515130,HS,2021,,6.0,1.0,15.0
515,Rowan County,Bluegrass Discovery Academy High,515132,HS,2021,,18.0,1.0,20.0
515,Rowan County,Bluegrass Discovery Academy Middle,515133,MS,2021,,11.0,,
515,Rowan County,Rowan County Senior High School,515180,HS,2021,10369.0,981.0,48.0,14.0
515,Rowan County,Tilden Hogge Elementary School,515200,ES,2021,14526.0,192.0,15.0,17.0
515,Rowan County,Rowan County Middle School,515210,MS,2021,9970.0,801.0,39.0,14.0
515,Rowan County,Rodburn Elementary School,515250,ES,2021,13347.0,392.0,29.0,16.0
521,Russell County,Jamestown Elementary School,521140,ES,2021,13270.0,441.0,26.0,14.0
521,Russell County,Russell Springs Elementary School,521230,ES,2021,13132.0,609.0,36.0,13.0
521,Russell County,Russell County High School,521240,HS,2021,20099.0,822.0,50.0,15.0
521,Russell County,Salem Elementary School,521250,ES,2021,13879.0,321.0,22.0,11.0
521,Russell County,Russell County Middle School,521260,MS,2021,11545.0,694.0,31.0,14.0
522,Russell Independent,Russell Primary School,522011,ES,2021,13645.0,427.0,28.0,16.0
522,Russell Independent,Russell-McDowell Intermediate School,522030,ES,2021,10683.0,531.0,33.0,14.0
522,Russell Independent,Russell High School,522050,HS,2021,11836.0,679.0,41.0,16.0
522,Russell Independent,Russell Middle School,522060,MS,2021,11487.0,511.0,38.0,15.0
522,Russell Independent,Russell Independent Alternative School,522070,HS,2021,,27.0,1.0,23.0
523,Russellville Independent,Russellville Primary Academy,523020,ES,2021,10914.0,86.0,11.0,4.0
523,Russellville Independent,R E Stevenson Elementary School,523025,ES,2021,13607.0,329.0,20.0,6.0
523,Russellville Independent,Russellville Junior/Senior High School,523030,MS,2021,17176.0,241.0,25.0,8.0
523,Russellville Independent,Russellville High School,523030,HS,2021,17176.0,241.0,25.0,8.0
523,Russellville Independent,Russellville Middle School,523050,MS,2021,12003.0,192.0,20.0,7.0
524,Science Hill Independent,Science Hill Elementary School,524010,MS,2021,14466.0,418.0,28.0,14.0
524,Science Hill Independent,Science Hill Elementary School,524010,ES,2021,14466.0,418.0,28.0,14.0
525,Scott County,Phoenix Horizon Community,525005,HS,2021,,126.0,8.0,11.0
525,Scott County,Eastern Elementary School,525010,ES,2021,13234.0,420.0,20.0,10.0
525,Scott County,Anne Mason Elementary School,525012,ES,2021,14851.0,442.0,24.0,10.0
525,Scott County,Royal Spring Middle School,525013,MS,2021,12272.0,819.0,32.0,9.0
525,Scott County,Lemons Mill Elementary School,525014,ES,2021,16284.0,427.0,22.0,10.0
525,Scott County,Garth Elementary School,525015,ES,2021,15518.0,355.0,19.0,10.0
525,Scott County,Georgetown Middle School,525018,MS,2021,14187.0,579.0,41.0,8.0
525,Scott County,Great Crossing High School,525025,HS,2021,13500.0,1137.0,71.0,10.0
525,Scott County,Creekside Elementary,525029,ES,2021,14184.0,476.0,25.0,10.0
525,Scott County,Northern Elementary School,525035,ES,2021,14125.0,431.0,24.0,15.0
525,Scott County,Scott County High School,525040,HS,2021,16253.0,807.0,58.0,11.0
525,Scott County,Elkhorn Crossing School,525044,HS,2021,,819.0,19.0,13.0
525,Scott County,Stamping Ground Elementary School,525050,ES,2021,15911.0,384.0,22.0,11.0
525,Scott County,Scott County Middle School,525060,MS,2021,12018.0,861.0,45.0,14.0
525,Scott County,Southern Elementary School,525070,ES,2021,14741.0,498.0,26.0,11.0
525,Scott County,Western Elementary School,525080,ES,2021,12799.0,627.0,30.0,10.0
531,Shelby County,Painted Stone Elementary,531014,ES,2021,14605.0,469.0,28.0,12.0
531,Shelby County,Southside Elementary,531015,ES,2021,13865.0,416.0,24.0,8.0
531,Shelby County,Martha Layne Collins High School,531040,MS,2021,11626.0,1221.0,79.0,9.0
531,Shelby County,Martha Layne Collins High School,531040,HS,2021,11626.0,1221.0,79.0,9.0
531,Shelby County,Marnel C. Moorman School,531054,MS,2021,12623.0,713.0,36.0,8.0
531,Shelby County,Marnel C. Moorman School,531054,ES,2021,12623.0,713.0,36.0,8.0
531,Shelby County,Heritage Elementary,531065,ES,2021,13823.0,416.0,30.0,7.0
531,Shelby County,Shelby County West Middle School,531080,MS,2021,12560.0,632.0,35.0,8.0
531,Shelby County,Shelby County High School,531090,MS,2021,13145.0,940.0,72.0,12.0
531,Shelby County,Shelby County High School,531090,HS,2021,13145.0,940.0,72.0,12.0
531,Shelby County,Simpsonville Elementary,531100,ES,2021,14378.0,445.0,27.0,14.0
531,Shelby County,Shelby County East Middle School,531110,MS,2021,12659.0,570.0,34.0,12.0
531,Shelby County,Clear Creek Elementary,531120,ES,2021,15039.0,430.0,27.0,10.0
531,Shelby County,Wright Elementary,531130,ES,2021,14764.0,425.0,26.0,16.0
531,Shelby County,Ascension Academy,531170,HS,2021,,11.0,3.0,7.0
535,Simpson County,Franklin-Simpson High School West Campus,535007,HS,2021,,100.0,24.0,16.0
535,Simpson County,Franklin Elementary School,535020,ES,2021,13789.0,241.0,18.0,16.0
535,Simpson County,Franklin-Simpson Middle School,535030,MS,2021,11819.0,713.0,41.0,11.0
535,Simpson County,Franklin-Simpson High School,535040,HS,2021,13859.0,761.0,61.0,12.0
535,Simpson County,Lincoln Elementary School,535045,ES,2021,13541.0,424.0,23.0,10.0
535,Simpson County,Simpson Elementary School,535100,ES,2021,12136.0,711.0,34.0,15.0
536,Somerset Independent,Hopkins Elementary School,536050,ES,2021,22641.0,544.0,38.0,13.0
536,Somerset Independent,Somerset High School,536070,HS,2021,21684.0,545.0,38.0,12.0
536,Somerset Independent,Meece Middle School,536090,MS,2021,21591.0,464.0,32.0,12.0
537,Southgate Independent,Southgate Public School,537010,ES,2021,26675.0,174.0,17.0,11.0
537,Southgate Independent,Southgate Public School,537010,MS,2021,26675.0,174.0,17.0,11.0
541,Spencer County,Spencer County Elementary School,541040,ES,2021,12994.0,715.0,35.0,17.0
541,Spencer County,Spencer County Middle School,541041,MS,2021,12781.0,725.0,40.0,11.0
541,Spencer County,Hillview Academy,541042,HS,2021,,49.0,3.0,18.0
541,Spencer County,Taylorsville Elementary School,541044,ES,2021,13944.0,590.0,28.0,11.0
541,Spencer County,Spencer County High School,541050,HS,2021,13499.0,933.0,56.0,9.0
545,Taylor County,Taylor County Primary Center,545005,ES,2021,14486.0,570.0,39.0,14.0
545,Taylor County,Taylor County Elementary School,545020,ES,2021,15327.0,537.0,31.0,14.0
545,Taylor County,Taylor County High School,545030,HS,2021,16162.0,795.0,51.0,13.0
545,Taylor County,Taylor County Middle School,545040,MS,2021,13715.0,609.0,48.0,13.0
545,Taylor County,Lakeview Academy,545075,HS,2021,,38.0,2.0,23.0
545,Taylor County,Central Kentucky Career Academy,545080,HS,2021,,0.0,,
551,Todd County,North Todd Elementary School,551005,ES,2021,15171.0,340.0,20.0,10.0
551,Todd County,South Todd Elementary School,551015,ES,2021,14424.0,420.0,27.0,12.0
551,Todd County,Horizons High School,551017,HS,2021,,35.0,3.0,16.0
551,Todd County,Todd County Middle School,551080,MS,2021,11912.0,433.0,28.0,8.0
551,Todd County,Todd County Central High School,551095,HS,2021,11748.0,575.0,32.0,9.0
555,Trigg County,Trigg County Primary School,555013,ES,2021,17777.0,401.0,31.0,16.0
555,Trigg County,Trigg County Intermediate School,555014,ES,2021,16506.0,413.0,34.0,15.0
555,Trigg County,Trigg County Middle School,555050,MS,2021,15730.0,470.0,30.0,11.0
555,Trigg County,Trigg County High School,555070,HS,2021,16759.0,624.0,41.0,16.0
561,Trimble County,Bedford Elementary School,561010,ES,2021,11196.0,367.0,20.0,11.0
561,Trimble County,Milton Elementary School,561020,ES,2021,14360.0,198.0,17.0,13.0
561,Trimble County,Trimble County JR/SR High School,561025,HS,2021,11429.0,539.0,28.0,12.0
561,Trimble County,Trimble County JR/SR High School,561025,MS,2021,11429.0,539.0,28.0,12.0
561,Trimble County,Trimble County Alternative Program,561035,HS,2021,,0.0,,
565,Union County,Morganfield Elementary School,565020,ES,2021,14425.0,331.0,23.0,13.0
565,Union County,Union County Learning Academy,565021,HS,2021,,29.0,1.0,44.0
565,Union County,Sturgis Elementary School,565050,ES,2021,13359.0,345.0,21.0,13.0
565,Union County,Union County Middle School,565055,MS,2021,12731.0,463.0,30.0,7.0
565,Union County,Union County High School,565065,HS,2021,12662.0,613.0,35.0,12.0
565,Union County,Uniontown Elementary School,565070,ES,2021,13988.0,179.0,13.0,11.0
565,Union County,Union County Area Vocational Ed Center,565902,HS,2021,,0.0,,
567,Walton-Verona Independent,Walton-Verona Elementary School,567010,ES,2021,13297.0,632.0,35.0,12.0
567,Walton-Verona Independent,Walton-Verona Middle School,567015,MS,2021,14531.0,535.0,30.0,13.0
567,Walton-Verona Independent,Walton-Verona High School,567020,HS,2021,13540.0,564.0,35.0,12.0
571,Warren County,South Warren Middle School,571002,MS,2021,11428.0,708.0,41.0,13.0
571,Warren County,South Warren High School,571003,HS,2021,12025.0,1458.0,76.0,12.0
571,Warren County,Alvaton Elementary,571010,ES,2021,12281.0,689.0,39.0,11.0
571,Warren County,Briarwood Elementary School,571015,ES,2021,13643.0,630.0,38.0,14.0
571,Warren County,Lighthouse Academy,571016,HS,2021,,150.0,4.0,18.0
571,Warren County,Plano Elementary,571018,ES,2021,12322.0,588.0,34.0,7.0
571,Warren County,Beacon Academy,571020,HS,2021,,93.0,3.0,25.0
571,Warren County,Jennings Creek Elementary,571025,ES,2021,12703.0,711.0,42.0,6.0
571,Warren County,Jody Richards Elementary,571030,ES,2021,11005.0,764.0,39.0,10.0
571,Warren County,Bristow Elementary,571040,ES,2021,13659.0,549.0,31.0,14.0
571,Warren County,Cumberland Trace Elementary,571070,ES,2021,13887.0,488.0,31.0,10.0
571,Warren County,Drakes Creek Middle School,571075,MS,2021,13323.0,734.0,40.0,11.0
571,Warren County,Lost River Elementary,571080,ES,2021,13030.0,598.0,43.0,11.0
571,Warren County,Jackson Academy,571090,HS,2021,,18.0,2.0,16.0
571,Warren County,William H. Natcher Elementary,571100,ES,2021,12669.0,699.0,47.0,9.0
571,Warren County,North Warren Elementary,571110,ES,2021,12865.0,392.0,24.0,9.0
571,Warren County,Oakland Elementary,571130,ES,2021,14679.0,306.0,29.0,9.0
571,Warren County,Rich Pond Elementary,571140,ES,2021,12021.0,715.0,35.0,9.0
571,Warren County,Richardsville Elementary,571150,ES,2021,13824.0,385.0,24.0,9.0
571,Warren County,Rockfield Elementary,571170,ES,2021,12824.0,538.0,32.0,10.0
571,Warren County,Henry F. Moss Middle School,571175,MS,2021,14372.0,571.0,45.0,11.0
571,Warren County,Warren Elementary,571200,ES,2021,13883.0,553.0,39.0,8.0
571,Warren County,Warren East Middle School,571205,MS,2021,12350.0,555.0,37.0,10.0
571,Warren County,Warren Central High School,571210,HS,2021,13874.0,1026.0,63.0,7.0
571,Warren County,Warren East High School,571220,HS,2021,12787.0,895.0,56.0,11.0
571,Warren County,Greenwood High School,571230,HS,2021,16715.0,1289.0,72.0,13.0
571,Warren County,GEO International High School,571245,HS,2021,,148.0,13.0,10.0
571,Warren County,Rivendell Elementary,571300,MS,2021,,0.0,4.0,15.0
571,Warren County,Rivendell High School,571305,HS,2021,,0.0,3.0,14.0
571,Warren County,Warren County Day Treatment,571455,HS,2021,,20.0,1.0,26.0
575,Washington County,Commander Academy,575021,HS,2021,,62.0,3.0,11.0
575,Washington County,North Washington Elementary School,575031,MS,2021,13683.0,510.0,32.0,15.0
575,Washington County,North Washington Elementary School,575031,ES,2021,13683.0,510.0,32.0,15.0
575,Washington County,Washington County Middle School,575034,MS,2021,14417.0,189.0,16.0,16.0
575,Washington County,WC Tel Center,575071,HS,2021,,0.0,,
575,Washington County,Washington County High School,575074,HS,2021,13870.0,504.0,33.0,12.0
575,Washington County,Washington County Elementary School,575080,ES,2021,13254.0,393.0,26.0,14.0
581,Wayne County,Wayne County Middle School,581051,MS,2021,15131.0,693.0,33.0,13.0
581,Wayne County,Wayne County Learning Academy,581060,HS,2021,,47.0,4.0,21.0
581,Wayne County,Lake Cumberland Youth Development Center,581170,HS,2021,,19.0,3.0,26.0
581,Wayne County,Otter Creek Academy,581180,HS,2021,,29.0,4.0,14.0
581,Wayne County,Monticello Elementary School,581190,ES,2021,15671.0,639.0,33.0,13.0
581,Wayne County,Wayne County High School,581200,HS,2021,14570.0,915.0,55.0,16.0
581,Wayne County,Walker Early Learning Center,581430,ES,2021,16286.0,233.0,11.0,13.0
581,Wayne County,Bell Elementary School,581437,ES,2021,16435.0,427.0,18.0,7.0
585,Webster County,Clay Elementary School,585020,ES,2021,14327.0,176.0,12.0,9.0
585,Webster County,Clay Elementary School,585020,MS,2021,14327.0,176.0,12.0,9.0
585,Webster County,Dixon Elementary School,585050,ES,2021,10846.0,327.0,17.0,13.0
585,Webster County,Dixon Elementary School,585050,MS,2021,10846.0,327.0,17.0,13.0
585,Webster County,Providence Elementary School,585060,ES,2021,13455.0,228.0,16.0,12.0
585,Webster County,Providence Elementary School,585060,MS,2021,13455.0,228.0,16.0,12.0
585,Webster County,Sebree Elementary School,585090,ES,2021,11788.0,361.0,20.0,13.0
585,Webster County,Sebree Elementary School,585090,MS,2021,11788.0,361.0,20.0,13.0
585,Webster County,Webster County Middle School,585125,MS,2021,10754.0,359.0,23.0,12.0
585,Webster County,Webster County High School,585130,HS,2021,11115.0,648.0,39.0,10.0
591,Whitley County,Colonel Academy,591010,HS,2021,,53.0,1.0,12.0
591,Whitley County,Boston Elementary School,591060,ES,2021,16583.0,171.0,20.0,14.0
591,Whitley County,Whitley Central Intermediate School,591061,ES,2021,12442.0,469.0,29.0,12.0
591,Whitley County,Whitley County East Elementary School,591062,ES,2021,15392.0,253.0,19.0,11.0
591,Whitley County,Whitley County Alternative School,591225,HS,2021,,45.0,4.0,18.0
591,Whitley County,Oak Grove Elementary School,591290,ES,2021,12400.0,578.0,31.0,16.0
591,Whitley County,Pleasant View Elementary School,591320,ES,2021,16207.0,237.0,23.0,13.0
591,Whitley County,Whitley County North Elementary School,591350,ES,2021,17321.0,278.0,27.0,14.0
591,Whitley County,Whitley County Central Primary School,591365,ES,2021,15517.0,349.0,30.0,15.0
591,Whitley County,Whitley County High School,591430,HS,2021,11923.0,964.0,60.0,15.0
591,Whitley County,Whitley County Middle School,591435,MS,2021,13603.0,590.0,37.0,15.0
592,Williamsburg Independent,Williamsburg City School,592012,ES,2021,12963.0,812.0,53.0,10.0
592,Williamsburg Independent,Williamsburg City School,592012,MS,2021,12963.0,812.0,53.0,10.0
592,Williamsburg Independent,Williamsburg City School,592012,HS,2021,12963.0,812.0,53.0,10.0
593,Williamstown Independent,Williamstown Elementary,593010,ES,2021,14981.0,341.0,22.0,9.0
593,Williamstown Independent,Williamstown Jr. High,593020,MS,2021,13252.0,189.0,19.0,13.0
593,Williamstown Independent,Williamstown Sr. High,593030,HS,2021,13423.0,258.0,21.0,10.0
595,Wolfe County,Dessie Scott School,595140,HS,2021,,27.0,2.0,16.0
595,Wolfe County,Red River Valley Elementary School,595205,ES,2021,14705.0,110.0,7.0,13.0
595,Wolfe County,Rogers Elementary School,595220,ES,2021,13775.0,118.0,7.0,11.0
595,Wolfe County,Campton Elementary School,595310,ES,2021,12146.0,345.0,19.0,12.0
595,Wolfe County,Success Academy,595312,HS,2021,,25.0,1.0,12.0
595,Wolfe County,Wolfe County Middle School,595315,MS,2021,13573.0,195.0,14.0,18.0
595,Wolfe County,Wolfe County High School,595320,HS,2021,12226.0,353.0,24.0,17.0
601,Woodford County,Safe Harbor Academy,601013,HS,2021,,42.0,5.0,12.0
601,Woodford County,Southside Elementary School,601050,ES,2021,14050.0,547.0,30.0,14.0
601,Woodford County,Simmons Elementary School,601075,ES,2021,16524.0,362.0,25.0,14.0
601,Woodford County,Woodford County High School,601084,HS,2021,12396.0,1271.0,75.0,10.0
601,Woodford County,Woodford County Middle School,601085,MS,2021,11447.0,975.0,59.0,8.0
601,Woodford County,Huntertown Elementary School,601090,ES,2021,14906.0,397.0,31.0,12.0
601,Woodford County,Northside Elementary School,601120,ES,2021,15563.0,331.0,20.0,17.0
1,Adair County,Adair County High School,1010,HS,2022,13553.0,776.0,44.0,14.0
1,Adair County,Adair Learning Academy,1012,HS,2022,,31.0,3.0,11.0
1,Adair County,Adair County Middle School,1014,MS,2022,10081.0,637.0,41.0,12.0
1,Adair County,Adair County Elementary School,1016,ES,2022,12031.0,545.0,36.0,16.0
1,Adair County,Adair County Primary Center,1020,ES,2022,13623.0,577.0,38.0,11.0
5,Allen County,Allen County Primary Center,5010,ES,2022,24258.0,867.0,50.0,12.0
5,Allen County,James E Bazzell Middle School,5015,MS,2022,25226.0,474.0,28.0,12.0
5,Allen County,Allen County-Scottsville High School,5020,HS,2022,27283.0,898.0,60.0,12.0
5,Allen County,Allen County Intermediate Center,5060,ES,2022,23362.0,702.0,31.0,12.0
5,Allen County,Allen County Career and Technical Center,5901,HS,2022,,0.0,,
6,Anchorage Independent,Anchorage Independent Public School,6010,MS,2022,24459.0,405.0,35.0,19.0
6,Anchorage Independent,Anchorage Independent Public School,6010,ES,2022,24459.0,405.0,35.0,19.0
11,Anderson County,Anderson County High School,11020,HS,2022,10645.0,1173.0,67.0,12.0
11,Anderson County,Robert B. Turner Elementary School,11022,ES,2022,12261.0,539.0,25.0,13.0
11,Anderson County,Anderson County Middle School,11025,MS,2022,10724.0,825.0,49.0,11.0
11,Anderson County,APEX Academy,11030,HS,2022,,0.0,,
11,Anderson County,Saffell Street Elementary School,11050,ES,2022,13944.0,396.0,23.0,9.0
11,Anderson County,Emma B. Ward Elementary School,11110,ES,2022,14558.0,456.0,21.0,17.0
11,Anderson County,Ezra Sparrow Early Childhood Center,11120,ES,2022,15406.0,185.0,15.0,7.0
12,Ashland Independent,Ashland Virtual Learning Center,12005,HS,2022,,0.0,,
12,Ashland Independent,Paul G. Blazer High School,12010,HS,2022,12152.0,923.0,64.0,15.0
12,Ashland Independent,Ashland Middle School,12050,MS,2022,11493.0,697.0,52.0,12.0
12,Ashland Independent,Crabbe Elementary School,12070,ES,2022,12159.0,294.0,21.0,8.0
12,Ashland Independent,Hager Elementary School,12080,ES,2022,9932.0,357.0,23.0,6.0
12,Ashland Independent,Oakview Elementary School,12100,ES,2022,14052.0,291.0,19.0,17.0
12,Ashland Independent,Poage Elementary School,12110,ES,2022,13290.0,285.0,16.0,14.0
12,Ashland Independent,Charles Russell Elementary School,12130,ES,2022,15905.0,204.0,17.0,16.0
13,Augusta Independent,Augusta Independent School,13011,ES,2022,15193.0,308.0,20.0,10.0
13,Augusta Independent,Augusta Independent School,13011,MS,2022,15193.0,308.0,20.0,10.0
13,Augusta Independent,Augusta Independent School,13011,HS,2022,15193.0,308.0,20.0,10.0
15,Ballard County,Ballard County Middle School,15005,MS,2022,15199.0,236.0,23.0,9.0
15,Ballard County,Ballard Memorial High School,15010,HS,2022,21720.0,260.0,26.0,10.0
15,Ballard County,Ballard County Elementary School,15050,ES,2022,16968.0,455.0,29.0,12.0
15,Ballard County,Ballard County Career and Technology Ctr,15905,HS,2022,,0.0,,
16,Barbourville Independent,Barbourville City School,16011,HS,2022,13991.0,630.0,37.0,12.0
16,Barbourville Independent,Barbourville City School,16011,ES,2022,13991.0,630.0,37.0,12.0
16,Barbourville Independent,Barbourville City School,16011,MS,2022,13991.0,630.0,37.0,12.0
17,Bardstown Independent,Bardstown Alternative School,17005,HS,2022,,80.0,5.0,10.0
17,Bardstown Independent,Bardstown Elementary School,17010,ES,2022,19661.0,555.0,31.0,12.0
17,Bardstown Independent,Bardstown Primary School,17012,ES,2022,19644.0,586.0,34.0,15.0
17,Bardstown Independent,Bardstown High School,17020,HS,2022,19783.0,616.0,51.0,17.0
17,Bardstown Independent,Bardstown Middle School,17030,MS,2022,18339.0,557.0,40.0,15.0
21,Barren County,Austin Tracy Elementary School,21010,ES,2022,17818.0,272.0,18.0,7.0
21,Barren County,College Street Campus,21011,HS,2022,,55.0,6.0,12.0
21,Barren County,BAVEL,21012,HS,2022,,276.0,8.0,18.0
21,Barren County,North Jackson Elementary,21014,ES,2022,16148.0,483.0,29.0,9.0
21,Barren County,Barren County High School,21027,HS,2022,17234.0,1312.0,80.0,14.0
21,Barren County,Eastern Elementary School,21035,ES,2022,17214.0,330.0,27.0,10.0
21,Barren County,Barren County Middle School,21050,MS,2022,16269.0,698.0,45.0,9.0
21,Barren County,Hiseville Elementary School,21080,ES,2022,18515.0,252.0,21.0,14.0
21,Barren County,Park City Elementary School,21130,ES,2022,17244.0,341.0,21.0,8.0
21,Barren County,Red Cross Elementary School,21150,ES,2022,16759.0,571.0,28.0,14.0
21,Barren County,Temple Hill Elementary School,21180,ES,2022,17868.0,266.0,17.0,8.0
25,Bath County,Second Chance Academy,25012,HS,2022,,14.0,1.0,3.0
25,Bath County,Crossroads Elementary School,25014,ES,2022,14873.0,344.0,26.0,13.0
25,Bath County,Bath County Middle School,25020,MS,2022,13040.0,466.0,26.0,12.0
25,Bath County,Owingsville Elementary School,25030,ES,2022,13698.0,487.0,30.0,12.0
25,Bath County,Bath County High School,25040,HS,2022,14246.0,570.0,40.0,14.0
26,Beechwood Independent,Beechwood Elementary School,26010,ES,2022,17036.0,703.0,37.0,15.0
26,Beechwood Independent,Beechwood High School,26020,HS,2022,17334.0,728.0,48.0,14.0
26,Beechwood Independent,Beechwood High School,26020,MS,2022,17334.0,728.0,48.0,14.0
26,Beechwood Independent,Guardian Angel,26420,HS,2022,,24.0,5.0,11.0
31,Bell County,Bell Central School Center,31012,ES,2022,21727.0,431.0,30.0,17.0
31,Bell County,Bell Central School Center,31012,MS,2022,21727.0,431.0,30.0,17.0
31,Bell County,Page School Center,31013,MS,2022,20220.0,283.0,23.0,15.0
31,Bell County,Page School Center,31013,ES,2022,20220.0,283.0,23.0,15.0
31,Bell County,Bell County High School,31040,HS,2022,15200.0,719.0,39.0,12.0
31,Bell County,Frakes School Center,31180,ES,2022,32807.0,95.0,11.0,17.0
31,Bell County,Frakes School Center,31180,MS,2022,32807.0,95.0,11.0,17.0
31,Bell County,Lone Jack School Center,31250,MS,2022,22968.0,163.0,14.0,14.0
