SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,STATE_SCH_ID,NCESID,COOP,COOP_CODE,PERSON_PER_STU_FED,NONPERSON_PER_STU_FED,TOTAL_PER_STU_FED,PERSON_PER_STU_STATELOCAL,NONPERSON_PER_STU_STATELOCAL,TOTAL_PER_STU_STATELOCAL,TOTAL_PER_STU_ALLFUNDS
20172018,41,GRANT,201,Grant County,16,Sherman Elementary,41201016,210225002201,OVEC,906,675,49,721,7907,1638,10149,12730
20172018,41,GRANT,201,Grant County,20,Crittenden-Mt. Zion Elementary,41201020,210225000465,OVEC,906,616,244,663,6603,1354,9413,11921
20172018,41,GRANT,201,Grant County,30,Dry Ridge Elementary,41201030,210225000466,OVEC,906,1181,191,1222,9173,1523,11719,14535
20172018,41,GRANT,201,Grant County,40,Grant County High School,41201040,210225000467,OVEC,906,309,62,410,7898,1753,10213,12353
20172018,41,GRANT,201,Grant County,50,Mason-Corinth Elementary,41201050,210225001701,OVEC,906,621,147,661,16493,1675,10831,13352
20172018,41,GRANT,201,Grant County,80,Grant County Middle School,41201080,210225000469,OVEC,906,357,62,516,3523,1514,5017,10949
20172018,42,GRAVES,205,Graves County,13,Graves County Central Elementary,42205013,210228001992,WKEC,908,127,39,166,9530,1548,11084,11932
20172018,42,GRAVES,205,Graves County,40,Fancy Farm Elementary School,42205040,210228000471,WKEC,908,1227,37,1264,9770,1805,11582,13548
20172018,42,GRAVES,205,Graves County,60,Farmington Elementary School,42205060,210228000473,WKEC,908,885,38,923,9938,1574,11518,13021
20172018,42,GRAVES,205,Graves County,100,Graves County Middle School,42205100,210228001436,WKEC,908,139,39,177,8471,1822,10300,11163
20172018,42,GRAVES,205,Graves County,110,Lowes Elementary School,42205110,210228000475,WKEC,908,651,27,678,10965,1735,12708,14185
20172018,42,GRAVES,205,Graves County,150,Sedalia Elementary School,42205150,210228000477,WKEC,908,260,43,303,9456,1440,10902,11897
20172018,42,GRAVES,205,Graves County,170,Symsonia Elementary School,42205170,210228000479,WKEC,908,557,41,598,8907,1622,10535,11891
20172018,42,GRAVES,205,Graves County,200,Wingo Elementary School,42205200,210228000481,WKEC,908,1084,44,1129,8761,1487,10255,12081
20172018,42,GRAVES,205,Graves County,215,Graves County High School,42205215,210228001490,WKEC,908,386,63,449,8782,1602,10391,11472
20172018,43,GRAYSON,211,Grayson County,10,H W Wilkey Elementary School,43211010,210230000483,GRREC,902,1430,345,1775,15752,2649,19181,21930
20172018,43,GRAYSON,211,Grayson County,30,Caneyville Elementary School,43211030,210230000484,GRREC,902,1390,383,1773,17513,2998,21291,23857
20172018,43,GRAYSON,211,Grayson County,50,Oran P Lawler Elementary School,43211050,210230001702,GRREC,902,1353,344,1697,15610,2632,19021,21707
20172018,43,GRAYSON,211,Grayson County,80,Clarkson Elementary School,43211080,210230000485,GRREC,902,1180,344,1525,15805,2489,19073,21359
20172018,43,GRAYSON,211,Grayson County,85,Grayson County High School,43211085,210230000486,GRREC,902,722,232,955,15374,2978,19131,20729
20172018,43,GRAYSON,211,Grayson County,95,Grayson County Middle School,43211095,210230000487,GRREC,902,1299,328,1627,14657,2743,18179,20450
20172018,44,GREEN,215,Green County,30,Green County Primary School,44215030,210234002244,GRREC,902,3686,2683,3686,10756,3936,12009,13128
20172018,44,GREEN,215,Green County,40,Green County Intermediate School,44215040,210234002257,GRREC,902,3083,2683,3083,9184,3479,9980,10488
20172018,44,GREEN,215,Green County,55,Green County Middle School,44215055,210234001526,GRREC,902,3253,2683,3253,9093,3488,9898,10468
20172018,44,GREEN,215,Green County,65,Green County High School,44215065,210234000490,GRREC,902,2984,2713,3014,10843,3610,11770,12265
20172018,45,GREENUP,221,Greenup County,10,Argillite Elementary School,45221010,210240000493,KEDC,903,1065,650,1715,8259,1586,9845,11559
20172018,45,GREENUP,221,Greenup County,24,Wurtland Middle School,45221024,210240001610,KEDC,903,1381,537,1919,8560,1915,10475,12393
20172018,45,GREENUP,221,Greenup County,27,Greenup County High School,45221027,210240000496,KEDC,903,569,632,1201,8044,1802,9845,11046
20172018,45,GREENUP,221,Greenup County,40,Greysbranch Elementary School,45221040,210240000497,KEDC,903,954,488,1442,8443,1205,9649,11091
20172018,45,GREENUP,221,Greenup County,60,Mckell Elementary School,45221060,210240000499,KEDC,903,1164,490,1654,8293,1223,9516,11171
20172018,45,GREENUP,221,Greenup County,105,Mckell Middle School,45221105,210240001611,KEDC,903,972,473,1445,7451,1471,8923,10368
20172018,45,GREENUP,221,Greenup County,110,Wurtland Elementary School,45221110,210240000504,KEDC,903,1361,617,1979,9451,1572,11023,13001
20172018,46,HANCOCK,225,Hancock County,5,Hancock County High School,46225005,210246000507,GRREC,902,397,122,519,9301,1971,20479,21884
20172018,46,HANCOCK,225,Hancock County,6,North Hancock Elementary School,46225006,210246001993,GRREC,902,603,164,767,9330,1980,19840,21245
20172018,46,HANCOCK,225,Hancock County,7,Hancock County Middle School,46225007,210246000508,GRREC,902,449,105,553,9311,1977,19639,21045
20172018,46,HANCOCK,225,Hancock County,70,South Hancock Elementary School,46225070,210246000511,GRREC,902,870,118,988,9443,1964,22531,23937
20172018,47,HARDIN,231,Hardin County,5,East Hardin Middle School,47231005,210249000512,GRREC,902,676,125,672,14917,2111,14883,15362
20172018,47,HARDIN,231,Hardin County,8,Woodland Elementary School,47231008,210249001471,GRREC,902,850,107,887,15516,2078,15056,19137
20172018,47,HARDIN,231,Hardin County,13,John Hardin High School,47231013,210249001910,GRREC,902,850,141,902,16852,2413,24632,15694
20172018,47,HARDIN,231,Hardin County,14,Lakewood Elementary School,47231014,210249001963,GRREC,902,925,146,1364,15918,1967,15527,19046
20172018,47,HARDIN,231,Hardin County,15,Bluegrass Middle School,47231015,210249001673,GRREC,902,634,121,768,15206,2097,17002,10666
20172018,47,HARDIN,231,Hardin County,17,Creekside Elementary School,47231017,210249001994,GRREC,902,713,124,863,16817,1984,9862,18932
20172018,47,HARDIN,231,Hardin County,18,Heartland Elementary School,47231018,210249002209,GRREC,902,814,148,912,14997,2034,19654,17449
20172018,47,HARDIN,231,Hardin County,20,G C Burkhead Elementary School,47231020,210249000513,GRREC,902,725,154,879,15843,1972,17815,18695
20172018,47,HARDIN,231,Hardin County,21,North Park Elementary School,47231021,210249002297,GRREC,902,793,162,569,20342,2787,10226,21943
20172018,47,HARDIN,231,Hardin County,30,Cecilia Valley Elementary School,47231030,210249000514,GRREC,902,1115,126,1060,17246,2519,26079,24605
20172018,47,HARDIN,231,Hardin County,40,New Highland Elementary School,47231040,210249001446,GRREC,902,973,216,1433,16993,2183,27673,39140
20172018,47,HARDIN,231,Hardin County,50,Lincoln Trail Elementary School,47231050,210249000515,GRREC,902,552,144,1087,15892,1904,18107,17070
20172018,47,HARDIN,231,Hardin County,75,North Hardin High School,47231075,210249000517,GRREC,902,733,153,500,14953,2149,1044,13083
20172018,47,HARDIN,231,Hardin County,77,James T Alton Middle School,47231077,210249000518,GRREC,902,594,148,649,14840,2069,15908,17090
20172018,47,HARDIN,231,Hardin County,79,Radcliff Elementary  School,47231079,210249000519,GRREC,902,836,123,958,15179,2046,18141,10189
20172018,47,HARDIN,231,Hardin County,80,North Middle School,47231080,210249000520,GRREC,902,615,118,983,14559,1885,16421,23540
20172018,47,HARDIN,231,Hardin County,90,Rineyville Elementary School,47231090,210249000521,GRREC,902,673,132,1519,15541,1826,28843,10724
20172018,47,HARDIN,231,Hardin County,165,Vine Grove Elementary School,47231165,210249000524,GRREC,902,808,163,790,14680,1982,18027,19098
20172018,47,HARDIN,231,Hardin County,168,West Hardin Middle School,47231168,210249000525,GRREC,902,632,159,768,14962,2068,17721,19137
20172018,47,HARDIN,231,Hardin County,190,Central Hardin High School,47231190,210249000528,GRREC,902,544,144,597,14627,2148,12286,16738
20172018,47,HARDIN,231,Hardin County,210,Meadow View Elementary School,47231210,210249001566,GRREC,902,764,186,500,15863,1904,9693,18762
20172018,48,HARLAN,235,Harlan County,25,Harlan County High School,48235025,210254002213,SESC,907,553,231,784,7436,1989,9425,11625
20172018,48,HARLAN,235,Harlan County,60,Black Mountain Elementary School,48235060,210254000532,SESC,907,1226,123,1349,8399,2123,10522,13115
20172018,48,HARLAN,235,Harlan County,110,Cawood Elementary School,48235110,210254000534,SESC,907,1246,85,1331,8367,2244,10611,13217
20172018,48,HARLAN,235,Harlan County,195,Cumberland Elementary School,48235195,210254000091,SESC,907,1274,76,1350,8011,2131,10142,12709
20172018,48,HARLAN,235,Harlan County,290,Evarts Elementary School,48235290,210254000539,SESC,907,1082,105,1187,8442,2004,10446,12883
20172018,48,HARLAN,235,Harlan County,325,Green Hills Elementary School,48235325,210254000540,SESC,907,1710,164,1874,11884,2441,14325,17507
20172018,48,HARLAN,235,Harlan County,340,James A. Cawood Elementary,48235340,210254000541,SESC,907,1526,80,1606,7854,2276,10130,12975
20172018,48,HARLAN,235,Harlan County,540,Rosspoint Elementary School,48235540,210254000545,SESC,907,1150,108,1258,8496,1834,10330,12764
20172018,48,HARLAN,235,Harlan County,640,Wallins Elementary School,48235640,210254000549,SESC,907,952,90,1042,8144,2025,10169,12431
20172018,48,HARLAN,236,Harlan Independent,20,Harlan Elementary School,48236020,210252000551,SESC,907,484,188,900,8587,1679,10039,14801
20172018,48,HARLAN,236,Harlan Independent,30,Harlan High School,48236030,210252000552,SESC,907,437,242,890,8676,1485,9950,11506
20172018,49,HARRISON,241,Harrison County,35,Eastside Elementary School,49241035,210258000553,CKEC,901,769,56,825,8490,1598,10087,11704
20172018,49,HARRISON,241,Harrison County,38,Southside Elementary School,49241038,210258000554,CKEC,901,1104,85,1189,8640,1628,10268,12313
20172018,49,HARRISON,241,Harrison County,40,Harrison County High School,49241040,210258000555,CKEC,901,140,34,174,7964,1666,9631,10564
20172018,49,HARRISON,241,Harrison County,43,Harrison County Middle School,49241043,210258000556,CKEC,901,351,19,370,7897,1374,9271,10351
20172018,49,HARRISON,241,Harrison County,45,Northside Elementary School,49241045,210258000557,CKEC,901,917,102,1019,9006,1574,10580,12408
20172018,49,HARRISON,241,Harrison County,75,Westside Elementary School,49241075,210258000558,CKEC,901,872,123,996,9541,1895,11436,13243
20172018,50,HART,245,Hart County,10,Bonnieville Elementary School,50245010,210264000562,GRREC,902,720,53,773,9565,1591,11155,11928
20172018,50,HART,245,Hart County,30,Cub Run Elementary School,50245030,210264000563,GRREC,902,679,67,746,10874,1891,12765,13511
20172018,50,HART,245,Hart County,45,Hart County High School,50245045,210264000564,GRREC,902,525,88,613,9663,1441,11104,11717
20172018,50,HART,245,Hart County,50,Legrande Elementary School,50245050,210264000565,GRREC,902,896,48,944,8708,1517,10224,11169
20172018,50,HART,245,Hart County,70,Memorial Elementary School,50245070,210264000566,GRREC,902,681,98,780,9246,1627,10874,11654
20172018,50,HART,245,Hart County,90,Munfordville Elementary School,50245090,210264000567,GRREC,902,973,62,1035,9459,1543,1103,12038
20172018,97,PERRY,246,Hazard Independent,10,Hazard High School,97246010,210267000568,KVEC,904,923,74,997,8078,1634,9712,16118
20172018,97,PERRY,246,Hazard Independent,45,Hazard Middle School,97246045,210267000569,KVEC,904,947,37,984,8485,1612,10096,16509
20172018,97,PERRY,246,Hazard Independent,60,Roy G. Eversole Elementary School,97246060,210267000570,KVEC,904,983,137,1120,7735,1917,9652,16201
20172018,51,HENDERSON,251,Henderson County,10,Bend Gate Elementary School,51251010,210271000571,WKEC,908,961,137,1098,9575,1663,11238,13694
20172018,51,HENDERSON,251,Henderson County,20,Cairo Elementary School,51251020,210271000572,WKEC,908,904,123,1026,9503,1620,11123,13622
20172018,51,HENDERSON,251,Henderson County,30,A B Chandler Elementary School,51251030,210271000573,WKEC,908,1151,195,1346,9858,1759,11617,13942
20172018,51,HENDERSON,251,Henderson County,33,East Heights Elementary School,51251033,210271000574,WKEC,908,852,120,973,9494,1649,11143,13569
20172018,51,HENDERSON,251,Henderson County,60,Henderson County High School,51251060,210271000577,WKEC,908,709,166,875,9373,1716,11089,13471
20172018,51,HENDERSON,251,Henderson County,65,Henderson County North Middle School,51251065,210271000578,WKEC,908,761,177,938,9423,1700,11123,13535
20172018,51,HENDERSON,251,Henderson County,70,Niagara Elementary School,51251070,210271000579,WKEC,908,870,190,1060,9577,1754,11331,13656
20172018,51,HENDERSON,251,Henderson County,91,South Heights Elementary School,51251091,210271000581,WKEC,908,916,227,1143,9550,1722,11272,13739
20172018,51,HENDERSON,251,Henderson County,110,Spottsville Elementary School,51251110,210271000583,WKEC,908,824,131,956,9531,1695,11227,13552
20172018,51,HENDERSON,251,Henderson County,150,Henderson County South Middle School,51251150,210271000585,WKEC,908,768,161,928,9429,1691,11120,13525
20172018,51,HENDERSON,251,Henderson County,160,Jefferson Elementary School,51251160,210271000586,WKEC,908,858,268,1126,9466,1759,11224,13722
20172018,52,HENRY,255,Henry County,10,Campbellsburg Elementary School,52255010,210276000588,OVEC,906,435,22,456,7493,1651,10588,12042
20172018,52,HENRY,255,Henry County,20,Eastern Elementary School,52255020,210276000589,OVEC,906,548,22,570,8495,1741,11679,13193
20172018,52,HENRY,255,Henry County,35,Henry County High School,52255035,210276000590,OVEC,906,387,36,423,7346,2155,10946,12388
20172018,52,HENRY,255,Henry County,38,Henry County Middle School,52255038,210276000591,OVEC,906,399,22,421,7756,2009,11212,13018
20172018,52,HENRY,255,Henry County,40,New Castle Elementary School,52255040,210276000592,OVEC,906,647,22,669,6549,1693,9686,11359
20172018,53,HICKMAN,261,Hickman County,20,Hickman County Elementary School,53261020,210279000593,WKEC,908,1291,99,1390,9456,2247,11703,13093
20172018,53,HICKMAN,261,Hickman County,50,Hickman County High School,53261050,210279000594,WKEC,908,275,98,373,10017,2458,12475,12848
20172018,54,HOPKINS,265,Hopkins County,6,West Hopkins School,54265006,210286001472,WKEC,908,558,135,693,8599,1412,10011,12641
20172018,54,HOPKINS,265,Hopkins County,20,Jesse Stuart Elementary School,54265020,210286000673,WKEC,908,593,196,789,8061,1328,9388,12072
20172018,54,HOPKINS,265,Hopkins County,75,James Madison Middle School,54265075,210286000681,WKEC,908,465,135,600,7490,1373,8864,11369
20172018,54,HOPKINS,265,Hopkins County,90,Grapevine Elementary School,54265090,210286000598,WKEC,908,715,120,835,9972,1508,11480,14315
20172018,54,HOPKINS,265,Hopkins County,110,Hanson Elementary School,54265110,210286000600,WKEC,908,505,141,646,7715,1282,8997,11549
20172018,54,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,54265130,210286001473,WKEC,908,525,300,825,9581,1598,11179,13881
20172018,54,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,54265140,210286000601,WKEC,908,492,163,656,7700,1469,9169,11753
20172018,54,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,54265145,210286000602,WKEC,908,399,164,562,9288,1473,10762,13183
20172018,54,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,54265185,210286001499,WKEC,908,533,119,652,9221,1462,10682,13278
20172018,54,HOPKINS,265,Hopkins County,200,Pride Elementary School,54265200,210286000606,WKEC,908,634,154,788,8637,1339,9976,12708
20172018,54,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,54265250,210286000611,WKEC,908,555,131,686,8727,1385,10113,12754
20172018,54,HOPKINS,265,Hopkins County,280,Southside Elementary School,54265280,210286000474,WKEC,908,477,267,744,8393,1364,9757,12416
20172018,54,HOPKINS,265,Hopkins County,330,Earlington Elementary School,54265330,210286000614,WKEC,908,537,230,768,9038,1499,10537,13273
20172018,55,JACKSON,271,Jackson County,20,Jackson County High School,55271020,210294000615,SESC,907,1541,337,1125,8167,1642,10562,13077
20172018,55,JACKSON,271,Jackson County,25,Jackson County Middle School,55271025,210294001674,SESC,907,1290,247,784,8730,1638,11121,13296
20172018,55,JACKSON,271,Jackson County,180,McKee Elementary School,55271180,210294000617,SESC,907,1503,270,1020,11008,1855,13615,16093
20172018,55,JACKSON,271,Jackson County,280,Sand Gap Elementary School,55271280,210294000619,SESC,907,1934,279,1461,10522,1845,13120,16033
20172018,55,JACKSON,271,Jackson County,340,Tyner Elementary School,55271340,210294000620,SESC,907,1849,276,1372,8589,1816,11157,13943
20172018,13,BREATHITT,272,Jackson Independent,11,Jackson City School,13272011,210291001719,KVEC,904,1357,293,1650,9036,2146,11182,13620
20172018,56,JEFFERSON,275,Jefferson County,4,Camp Taylor Elementary,56275004,210299000623,,909,1132,690,1822,13883,1367,15250,18035
20172018,56,JEFFERSON,275,Jefferson County,5,Cane Run Elementary,56275005,210299000624,,909,2389,864,3253,13327,1399,14726,19040
20172018,56,JEFFERSON,275,Jefferson County,7,Eastern High,56275007,210299000625,,909,411,266,677,10287,1416,11703,13135
20172018,56,JEFFERSON,275,Jefferson County,10,Fairdale Elementary,56275010,210299000626,,909,902,527,1428,11198,1423,12621,14967
20172018,56,JEFFERSON,275,Jefferson County,11,Fern Creek Elementary,56275011,210299000627,,909,672,423,1095,11121,1397,12518,14499
20172018,56,JEFFERSON,275,Jefferson County,12,Fern Creek High,56275012,210299000628,,909,772,431,1203,10130,1477,11607,13687
20172018,56,JEFFERSON,275,Jefferson County,13,Greathouse/Shryock Traditional,56275013,210299000629,,909,584,314,898,10091,1318,11430,13084
20172018,56,JEFFERSON,275,Jefferson County,14,Greenwood Elementary,56275014,210299000630,,909,1256,499,1755,10152,1299,11451,14406
20172018,56,JEFFERSON,275,Jefferson County,16,Tully Elementary,56275016,210299000631,,909,585,380,965,11810,1442,13251,21120
20172018,56,JEFFERSON,275,Jefferson County,18,Atherton High,56275018,210299000632,,909,412,344,756,10888,1502,12390,13967
20172018,56,JEFFERSON,275,Jefferson County,22,Medora Elementary,56275022,210299000633,,909,885,444,1329,10776,1323,12099,22286
20172018,56,JEFFERSON,275,Jefferson County,24,Middletown Elementary,56275024,210299000634,,909,764,415,1179,12316,1345,13661,15712
20172018,56,JEFFERSON,275,Jefferson County,27,Okolona Elementary,56275027,210299000635,,909,1675,764,2439,14403,1374,15777,19292
20172018,56,JEFFERSON,275,Jefferson County,31,Southern High,56275031,210299000637,,909,963,391,1354,11698,1437,13135,15426
20172018,56,JEFFERSON,275,Jefferson County,33,Valley High,56275033,210299000639,,909,1011,554,1565,13319,1522,14841,17254
20172018,56,JEFFERSON,275,Jefferson County,38,Breckinridge-Franklin Elementary,56275038,210299001855,,909,1036,600,1636,13682,1350,15031,17631
20172018,56,JEFFERSON,275,Jefferson County,40,Barret Traditional Middle,56275040,210299000641,,909,429,257,686,10559,1328,11886,13327
20172018,56,JEFFERSON,275,Jefferson County,41,Newburg Middle,56275041,210299000642,,909,791,423,1214,9778,1283,11061,13119
20172018,56,JEFFERSON,275,Jefferson County,44,Audubon Traditional Elementary,56275044,210299000643,,909,422,295,717,10613,1318,11930,13814
20172018,56,JEFFERSON,275,Jefferson County,45,Butler Traditional High,56275045,210299000644,,909,474,328,802,10116,1334,11450,15216
20172018,56,JEFFERSON,275,Jefferson County,46,Chenoweth Elementary,56275046,210299000645,,909,580,440,1021,11978,1316,13294,15188
20172018,56,JEFFERSON,275,Jefferson County,47,Louisville Male High,56275047,210299001705,,909,422,271,693,9821,1339,11160,12608
20172018,56,JEFFERSON,275,Jefferson County,48,Hawthorne Elementary,56275048,210299000647,,909,1442,465,1907,12350,1373,13723,16589
20172018,56,JEFFERSON,275,Jefferson County,49,Farnsley Middle,56275049,210299001530,,909,607,431,1037,9673,1288,10961,13094
20172018,56,JEFFERSON,275,Jefferson County,51,Waggener High,56275051,210299000649,,909,773,490,1263,12783,1727,14510,23746
20172018,56,JEFFERSON,275,Jefferson County,55,Bates Elementary,56275055,210299000650,,909,504,427,930,11823,1344,13167,15023
20172018,56,JEFFERSON,275,Jefferson County,57,Fairdale High,56275057,210299000651,,909,614,495,1110,11242,1560,12802,14788
20172018,56,JEFFERSON,275,Jefferson County,58,Gilmore Lane Elementary,56275058,210299000652,,909,1290,745,2035,13765,1343,15108,17898
20172018,56,JEFFERSON,275,Jefferson County,59,Kenwood Elementary,56275059,210299000653,,909,1045,591,1636,11761,1306,13067,24710
20172018,56,JEFFERSON,275,Jefferson County,60,Coral Ridge Elementary,56275060,210299000654,,909,932,509,1442,12342,1342,13684,16054
20172018,56,JEFFERSON,275,Jefferson County,61,Goldsmith Elementary,56275061,210299000655,,909,870,510,1380,12215,1392,13607,15887
20172018,56,JEFFERSON,275,Jefferson County,63,Schaffner Traditional Elementary,56275063,210299001587,,909,614,413,1028,10349,1303,11653,13435
20172018,56,JEFFERSON,275,Jefferson County,64,St Matthews Elementary,56275064,210299000658,,909,487,413,900,12126,1290,13416,15331
20172018,56,JEFFERSON,275,Jefferson County,65,Jeffersontown High,56275065,210299000659,,909,664,568,1232,12784,1404,14189,16533
20172018,56,JEFFERSON,275,Jefferson County,66,Wilkerson Elementary School,56275066,210299000660,,909,1371,506,1877,12317,1317,13634,16452
20172018,56,JEFFERSON,275,Jefferson County,67,Wilder Elementary,56275067,210299000661,,909,735,431,1166,11386,1297,12684,14775
20172018,56,JEFFERSON,275,Jefferson County,69,Watson Lane Elementary,56275069,210299000663,,909,2253,764,3018,12335,1438,13773,17747
20172018,56,JEFFERSON,275,Jefferson County,71,Stonestreet Elementary,56275071,210299000665,,909,1131,624,1755,12857,1359,14217,16919
20172018,56,JEFFERSON,275,Jefferson County,72,Watterson Elementary,56275072,210299000666,,909,689,459,1148,11241,1289,12530,14605
20172018,56,JEFFERSON,275,Jefferson County,73,Seneca High,56275073,210299000667,,909,1262,676,1937,12572,1417,13990,17077
20172018,56,JEFFERSON,275,Jefferson County,75,Pleasure Ridge Park High,56275075,210299000668,,909,435,346,781,10866,1377,12243,18574
20172018,56,JEFFERSON,275,Jefferson County,76,Indian Trail Elementary,56275076,210299000669,,909,1110,581,1691,12950,1417,14367,17023
20172018,56,JEFFERSON,275,Jefferson County,77,Westport Middle,56275077,210299000670,,909,719,428,1147,11215,1357,12571,14549
20172018,56,JEFFERSON,275,Jefferson County,78,Zachary Taylor Elementary,56275078,210299000671,,909,1540,498,2038,12328,1441,13769,16562
20172018,56,JEFFERSON,275,Jefferson County,79,Kerrick Elementary,56275079,210299000672,,909,1066,590,1656,11043,1392,12435,15032
20172018,56,JEFFERSON,275,Jefferson County,81,Rangeland Elementary,56275081,210299000674,,909,1390,681,2070,12306,1402,13708,16754
20172018,56,JEFFERSON,275,Jefferson County,82,Dixie Elementary,56275082,210299000675,,909,1667,682,2349,12332,1369,13701,17075
20172018,56,JEFFERSON,275,Jefferson County,83,Cochrane Elementary,56275083,210299000676,,909,1284,511,1795,12071,1418,13489,16217
20172018,56,JEFFERSON,275,Jefferson County,84,Western High,56275084,210299000677,,909,1116,444,1560,13879,1626,15505,17951
20172018,56,JEFFERSON,275,Jefferson County,85,Robert Frost Sixth-Grade Academy,56275085,210299000678,,909,679,301,980,12220,1464,13685,15616
20172018,56,JEFFERSON,275,Jefferson County,86,Sanders Elementary,56275086,210299000679,,909,1200,540,1740,11539,1410,12950,15445
20172018,56,JEFFERSON,275,Jefferson County,87,Smyrna Elementary School,56275087,210299000680,,909,965,538,1503,10882,1388,12270,14782
20172018,56,JEFFERSON,275,Jefferson County,90,Thomas Jefferson Middle,56275090,210299000682,,909,968,452,1420,10432,1417,11849,14298
20172018,56,JEFFERSON,275,Jefferson County,91,Blue Lick Elementary,56275091,210299000683,,909,1734,652,2386,10787,1482,12269,15597
20172018,56,JEFFERSON,275,Jefferson County,92,Crums Lane Elementary,56275092,210299000684,,909,1254,745,1998,13275,1301,14575,23710
20172018,56,JEFFERSON,275,Jefferson County,94,Bowen Elementary,56275094,210299000685,,909,647,415,1062,11537,1337,12874,14691
20172018,56,JEFFERSON,275,Jefferson County,95,Hite Elementary,56275095,210299000686,,909,1091,397,1488,10894,1296,12190,14433
20172018,56,JEFFERSON,275,Jefferson County,96,Norton Elementary,56275096,210299000687,,909,546,252,798,10896,1296,12191,13745
20172018,56,JEFFERSON,275,Jefferson County,97,Shacklette Elementary,56275097,210299000688,,909,2015,816,2831,14391,1238,15629,19442
20172018,56,JEFFERSON,275,Jefferson County,99,Minors Lane Elementary,56275099,210299000690,,909,1717,697,2414,13267,1430,14696,18088
20172018,56,JEFFERSON,275,Jefferson County,100,Doss High,56275100,210299000691,,909,789,580,1369,12204,1614,13817,16032
20172018,56,JEFFERSON,275,Jefferson County,102,Chancey Elementary,56275102,210299001959,,909,944,424,1368,11199,1352,12551,14674
20172018,56,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,56275103,210299000693,,909,1038,834,1872,14100,1390,15490,18309
20172018,56,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,56275104,210299000694,,909,1426,602,2027,11501,1292,12793,15771
20172018,56,JEFFERSON,275,Jefferson County,105,Ballard High,56275105,210299000695,,909,386,333,718,10342,1401,11742,13318
20172018,56,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,56275106,210299000696,,909,1461,670,2131,12297,1387,13683,16569
20172018,56,JEFFERSON,275,Jefferson County,107,Luhr Elementary,56275107,210299000697,,909,1277,531,1808,12752,1361,14113,16881
20172018,56,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,56275109,210299000699,,909,438,397,835,10521,1480,12001,13591
20172018,56,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,56275115,210299000700,,909,1301,736,2037,13740,1335,15075,18080
20172018,56,JEFFERSON,275,Jefferson County,116,Wellington Elementary,56275116,210299000701,,909,1622,708,2330,11327,1323,12649,16274
20172018,56,JEFFERSON,275,Jefferson County,117,Wilt Elementary,56275117,210299000702,,909,1211,470,1682,10829,1537,12366,14803
20172018,56,JEFFERSON,275,Jefferson County,119,Crosby Middle,56275119,210299000703,,909,445,339,784,10503,1352,11854,13478
20172018,56,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,56275121,210299000704,,909,749,545,1294,11461,1287,12747,14992
20172018,56,JEFFERSON,275,Jefferson County,126,Layne Elementary,56275126,210299000706,,909,1691,629,2320,12317,1397,13714,17185
20172018,56,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,56275127,210299000707,,909,1306,571,1877,11292,1349,12641,15433
20172018,56,JEFFERSON,275,Jefferson County,128,Price Elementary,56275128,210299000708,,909,1203,782,1985,14485,1331,15816,18556
20172018,56,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,56275131,210299000710,,909,529,458,987,10665,1515,12180,13922
20172018,56,JEFFERSON,275,Jefferson County,133,Lassiter Middle,56275133,210299000711,,909,778,473,1251,10125,1393,11505,13599
20172018,56,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,56275134,210299000712,,909,862,977,1839,12946,1335,14281,16875
20172018,56,JEFFERSON,275,Jefferson County,144,Stuart Academy,56275144,210299001427,,909,916,918,1834,12558,1646,14187,16878
20172018,56,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,56275145,210299000716,,909,770,464,1234,11490,1387,12877,15077
20172018,56,JEFFERSON,275,Jefferson County,146,Lowe Elementary,56275146,210299000717,,909,729,299,1029,11037,1265,12302,14246
20172018,56,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,56275147,210299000718,,909,1725,612,2337,11025,1359,12542,15634
20172018,56,JEFFERSON,275,Jefferson County,149,Blake Elementary,56275149,210299000719,,909,1441,737,2178,11705,1355,13060,16175
20172018,56,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,56275155,210299002026,,909,904,466,1370,10303,1427,11730,13895
20172018,56,JEFFERSON,275,Jefferson County,156,Dunn Elementary,56275156,210299000722,,909,438,296,734,11107,1378,12485,13974
20172018,56,JEFFERSON,275,Jefferson County,162,Kammerer Middle,56275162,210299000724,,909,458,358,816,10902,1417,12318,13991
