SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20202021,56,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,56275109,210299000699,,909,A1,443,32,13.8
20202021,56,JEFFERSON,275,Jefferson County,110,Western Day Treatment,275110,56275110,210299001857,,909,A6,67,5,13.4
20202021,56,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,275115,56275115,210299000700,,909,A1,281,22,12.8
20202021,56,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,56275116,210299000701,,909,A1,181,23,7.9
20202021,56,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,56275117,210299000702,,909,A1,316,26,12.2
20202021,56,JEFFERSON,275,Jefferson County,119,Crosby Middle,275119,56275119,210299000703,,909,A1,767,53,14.5
20202021,56,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,275121,56275121,210299000704,,909,A1,249,23,10.8
20202021,56,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,56275124,210299001935,,909,A3,19,2,9.5
20202021,56,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,56275126,210299000706,,909,A1,230,21,11
20202021,56,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,275127,56275127,210299000707,,909,A1,325,28,11.6
20202021,56,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,56275128,210299000708,,909,A1,203,25,8.1
20202021,56,JEFFERSON,275,Jefferson County,129,Breckinridge Metropolitan High,275129,56275129,210299001965,,909,A5,363,25,14.5
20202021,56,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,275131,56275131,210299000710,,909,A1,407,30,13.6
20202021,56,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,56275133,210299000711,,909,A1,575,59,9.7
20202021,56,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,56275134,210299000712,,909,A1,256,25,10.2
20202021,56,JEFFERSON,275,Jefferson County,138,Louisville Day,275138,56275138,210299000713,,909,A6,67,6,11.2
20202021,56,JEFFERSON,275,Jefferson County,144,Stuart Academy,275144,56275144,210299001427,,909,A1,261,42,6.2
20202021,56,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,56275145,210299000716,,909,A1,382,30,12.7
20202021,56,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,56275146,210299000717,,909,A1,619,32,19.3
20202021,56,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,56275147,210299000718,,909,A1,226,29,7.8
20202021,56,JEFFERSON,275,Jefferson County,149,Blake Elementary,275149,56275149,210299000719,,909,A1,188,26,7.2
20202021,56,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,56275155,210299002026,,909,A1,1250,142,8.8
20202021,56,JEFFERSON,275,Jefferson County,156,Dunn Elementary,275156,56275156,210299000722,,909,A1,393,27,14.6
20202021,56,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,56275162,210299000724,,909,A1,600,52,11.5
20202021,56,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,56275163,210299000725,,909,A1,247,35,7.1
20202021,56,JEFFERSON,275,Jefferson County,164,Conway Middle,275164,56275164,210299000726,,909,A1,452,44,10.3
20202021,56,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,275165,56275165,210299002027,,909,A1,730,49,14.9
20202021,56,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,56275166,210299000727,,909,A1,461,35,13.2
20202021,56,JEFFERSON,275,Jefferson County,167,Carrithers Middle,275167,56275167,210299000728,,909,A1,383,40,9.6
20202021,56,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary,275175,56275175,210299002421,,909,A1,231,20,11.6
20202021,56,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,275179,56275179,210299000730,,909,A1,1173,84,14
20202021,56,JEFFERSON,275,Jefferson County,182,Wheatley Elementary,275182,56275182,210299000731,,909,A1,195,22,8.9
20202021,56,JEFFERSON,275,Jefferson County,183,Binet School,275183,56275183,210299000732,,909,A3,107,12,8.9
20202021,56,JEFFERSON,275,Jefferson County,185,Atkinson Academy,275185,56275185,210299000733,,909,A1,178,23,7.7
20202021,56,JEFFERSON,275,Jefferson County,186,Newcomer Academy,275186,56275186,210299002180,,909,A5,528,46,11.5
20202021,56,JEFFERSON,275,Jefferson County,191,W.E.B. DuBois Academy,275191,56275191,210299002458,,909,A5,301,31,9.7
20202021,56,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,275193,56275193,210299001492,,909,A6,131,13,10.1
20202021,56,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,56275200,210299000734,,909,A1,1889,112,16.9
20202021,56,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,56275201,210299002121,,909,A5,455,39,11.7
20202021,56,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,56275202,210299002412,,909,A5,346,28,12.4
20202021,56,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,56275211,210299002197,,909,A1,663,40,16.6
20202021,56,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,56275212,210299002187,,909,A1,657,40,16.4
20202021,56,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,56275219,210299002190,,909,A1,526,61,8.6
20202021,56,JEFFERSON,275,Jefferson County,220,Bellewood,275220,56275220,210299002394,,909,A6,60,6,10
20202021,56,JEFFERSON,275,Jefferson County,221,Brooklawn,275221,56275221,210299002399,,909,A6,238,18,13.2
20202021,56,JEFFERSON,275,Jefferson County,222,Westport Early Childhood Center,275222,56275222,210299002499,,909,A4,114,11,10.4
20202021,56,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,56275225,210299000737,,909,A1,486,26,18.7
20202021,56,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,56275240,210299000739,,909,A1,217,22,9.9
20202021,56,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,56275243,210299000740,,909,A1,135,19,7.1
20202021,56,JEFFERSON,275,Jefferson County,250,Field Elementary,275250,56275250,210299000741,,909,A1,315,22,14.3
20202021,56,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,56275260,210299000742,,909,A1,305,29,10.5
20202021,56,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,275270,56275270,210299000745,,909,A1,360,29,12.4
20202021,56,JEFFERSON,275,Jefferson County,290,Frayser Elementary,275290,56275290,210299000747,,909,A1,137,20,6.9
20202021,56,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,275300,56275300,210299000748,,909,A1,198,30,6.6
20202021,56,JEFFERSON,275,Jefferson County,320,Highland Middle,275320,56275320,210299000750,,909,A1,508,48,10.6
20202021,56,JEFFERSON,275,Jefferson County,323,Cochran Elementary,275323,56275323,210299000751,,909,A1,140,22,6.4
20202021,56,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,56275325,210299000752,,909,A1,268,23,11.7
20202021,56,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,56275335,210299000753,,909,A1,938,84,11.2
20202021,56,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,56275340,210299000754,,909,A1,763,55,13.9
20202021,56,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,56275371,210299002430,,909,A1,387,32,12.1
20202021,56,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,56275374,210299000757,,909,A1,151,21,7.2
20202021,56,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,56275396,210299000760,,909,A1,788,45,17.5
20202021,56,JEFFERSON,275,Jefferson County,432,King Elementary,275432,56275432,210299000762,,909,A1,173,16,10.8
20202021,56,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,56275435,210299000763,,909,A1,944,69,13.7
20202021,56,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,56275440,210299000764,,909,A1,262,43,6.1
20202021,56,JEFFERSON,275,Jefferson County,456,Ackerly,275456,56275456,210299001859,,909,A6,29,2,14.5
20202021,56,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,56275458,210299001860,,909,A3,73,6,12.2
20202021,56,JEFFERSON,275,Jefferson County,463,Jefferson Regional Juvenile Detention Ce,275463,56275463,210299001082,,909,A6,17,1,17
20202021,56,JEFFERSON,275,Jefferson County,465,Heuser Hearing & Language Academy,275465,56275465,210299001941,,909,A3,34,4,8.5
20202021,56,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,56275470,210299000769,,909,A1,469,45,10.4
20202021,56,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,56275480,210299000770,,909,A1,80,18,4.4
20202021,56,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,56275500,210299000771,,909,A1,103,18,5.7
20202021,56,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,56275520,210299000772,,909,A1,341,31,11
20202021,56,JEFFERSON,275,Jefferson County,530,Roosevelt-Perry Elementary,275530,56275530,210299000773,,909,A1,104,12,8.7
20202021,56,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,56275560,210299000775,,909,A1,182,24,7.6
20202021,56,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,56275580,210299000776,,909,A1,268,30,8.9
20202021,56,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,56275590,210299000777,,909,A1,309,36,8.6
20202021,56,JEFFERSON,275,Jefferson County,610,Shelby Traditional Academy,275610,56275610,210299000780,,909,A1,342,34,10.1
20202021,56,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,275620,56275620,210299000781,,909,A1,326,44,7.4
20202021,56,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,275660,56275660,210299000783,,909,A1,150,25,6
20202021,56,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,275680,56275680,210299000784,,909,A1,417,31,13.5
20202021,56,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,56275710,210299000785,,909,A1,472,53,8.9
20202021,56,JEFFERSON,275,Jefferson County,720,Kennedy Montessori Elementary,275720,56275720,210299000786,,909,A1,186,27,6.9
20202021,56,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,275730,56275730,210299001425,,909,A1,644,58,11.1
20202021,56,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,275768,56275768,210299001943,,909,A6,13,1,13
20202021,56,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,275769,56275769,210299001946,,909,A6,103,8,12.9
20202021,56,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,56275784,210299001613,,909,A6,328,22,14.9
20202021,56,JEFFERSON,275,Jefferson County,800,Grace M. James Academy of Excellence,275800,56275800,210299002507,,909,A5,99,13,7.6
20202021,56,JEFFERSON,275,Jefferson County,917,Churchill Park School,275917,56275917,210299000789,,909,A3,151,22,6.9
20202021,56,JEFFERSON,275,Jefferson County,919,George Unseld Early Childhood Center,275919,56275919,210299002376,,909,A4,142,14,10.1
20202021,56,JEFFERSON,275,Jefferson County,920,Ahrens Educational Resource Center,275920,56275920,210299001447,,909,A3,66,4,16.5
20202021,56,JEFFERSON,275,Jefferson County,951,Jefferson County High,275951,56275951,210299001947,,909,A5,182,12,15.2
20202021,67,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,,301,27,11.1
20202021,67,LETCHER,276,Jenkins Independent,11,Jenkins Independent School,276011,67276011,210300001642,KVEC,904,A1,301,27,11.1
20202021,57,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,,5100,485,10.5
20202021,57,JESSAMINE,281,Jessamine County,18,Hattie C. Warner Elementary School,281018,57281018,210303000795,CKEC,901,A1,257,31,8.3
20202021,57,JESSAMINE,281,Jessamine County,19,West Jessamine High School,281019,57281019,210303001640,CKEC,901,A1,857,69,12.4
20202021,57,JESSAMINE,281,Jessamine County,21,East Jessamine High School,281021,57281021,210303001641,CKEC,901,A1,521,50,10.4
20202021,57,JESSAMINE,281,Jessamine County,22,Jessamine Early Learning Village,281022,57281022,210303001899,CKEC,901,A1,270,38,7.1
20202021,57,JESSAMINE,281,Jessamine County,23,The Providence School,281023,57281023,210303001900,CKEC,901,A5,254,26,9.8
20202021,57,JESSAMINE,281,Jessamine County,24,Jessamine Career and Technology Center,281024,57281024,210303002028,CKEC,901,A2,361,29,12.4
20202021,57,JESSAMINE,281,Jessamine County,25,East Jessamine Middle School,281025,57281025,210303000797,CKEC,901,A1,493,61,8.1
20202021,57,JESSAMINE,281,Jessamine County,26,West Jessamine Middle School,281026,57281026,210303001110,CKEC,901,A1,602,58,10.4
20202021,57,JESSAMINE,281,Jessamine County,30,Ashgrove Academy,281030,57281030,210303002442,CKEC,901,A6,37,2,18.5
20202021,57,JESSAMINE,281,Jessamine County,40,Red Oak Elementary School,281040,57281040,210303002388,CKEC,901,A1,328,28,11.7
20202021,57,JESSAMINE,281,Jessamine County,50,Nicholasville Elementary School,281050,57281050,210303000798,CKEC,901,A1,319,29,11
20202021,57,JESSAMINE,281,Jessamine County,60,Rosenwald Dunbar Elementary School,281060,57281060,210303000092,CKEC,901,A1,373,32,11.7
20202021,57,JESSAMINE,281,Jessamine County,70,Brookside Elementary School,281070,57281070,210303001429,CKEC,901,A1,358,31,11.5
20202021,57,JESSAMINE,281,Jessamine County,90,Wilmore Elementary School,281090,57281090,210303000799,CKEC,901,A1,439,29,15.1
20202021,58,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,,2782,210,13.2
20202021,58,JOHNSON,285,Johnson County,50,Johnson County Alternative School,285050,58285050,210306001615,KEDC,903,A5,46,2,23
20202021,58,JOHNSON,285,Johnson County,60,Johnson County Middle School,285060,58285060,210306000800,KEDC,903,A1,546,39,14
20202021,58,JOHNSON,285,Johnson County,75,Central Elementary School,285075,58285075,210306000692,KEDC,903,A1,262,23,11.4
20202021,58,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,58285100,210306000801,KEDC,903,A1,206,16,12.9
20202021,58,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,58285115,210306000802,KEDC,903,A1,937,73,12.8
20202021,58,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,58285250,210306000803,KEDC,903,A1,275,20,13.8
20202021,58,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,58285320,210306000805,KEDC,903,A1,359,24,15
20202021,58,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,58285340,210306000806,KEDC,903,A1,312,26,12
20202021,59,KENTON,291,Kenton County,,---District Total---,291,,,NKCES,905,,9274,722,12.8
20202021,59,KENTON,291,Kenton County,5,Beechgrove Elementary School,291005,59291005,210309000807,NKCES,905,A1,447,36,12.4
20202021,59,KENTON,291,Kenton County,6,River Ridge Elementary School,291006,59291006,210309001512,NKCES,905,A1,674,53,12.7
20202021,59,KENTON,291,Kenton County,20,James A Caywood Elementary School,291020,59291020,210309000809,NKCES,905,A1,413,30,13.8
20202021,59,KENTON,291,Kenton County,40,Dixie Heights High School,291040,59291040,210309000811,NKCES,905,A1,906,66,13.7
20202021,59,KENTON,291,Kenton County,45,R C Hinsdale Elementary School,291045,59291045,210309000812,NKCES,905,A1,517,31,16.7
20202021,59,KENTON,291,Kenton County,50,Kenton Elementary School,291050,59291050,210309000813,NKCES,905,A1,402,33,12.2
20202021,59,KENTON,291,Kenton County,55,Northern Ky Youth Dev Center,291055,59291055,210309000814,NKCES,905,A6,47,2,23.5
20202021,59,KENTON,291,Kenton County,60,Ft Wright Elementary School,291060,59291060,210309000815,NKCES,905,A1,371,31,12
20202021,59,KENTON,291,Kenton County,70,Piner Elementary School,291070,59291070,210309000816,NKCES,905,A1,254,19,13.4
20202021,59,KENTON,291,Kenton County,80,Ryland Heights Elementary School,291080,59291080,210309000817,NKCES,905,A1,402,26,15.5
20202021,59,KENTON,291,Kenton County,90,Simon Kenton High School,291090,59291090,210309000818,NKCES,905,A1,1204,81,14.9
20202021,59,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,59291100,210309000819,NKCES,905,A1,364,32,11.4
20202021,59,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,59291103,210309000820,NKCES,905,A1,619,57,10.9
20202021,59,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,59291105,210309000821,NKCES,905,A1,559,48,11.6
20202021,59,KENTON,291,Kenton County,108,Woodland Middle School,291108,59291108,210309001588,NKCES,905,A1,373,36,10.4
20202021,59,KENTON,291,Kenton County,120,Scott High School,291120,59291120,210309000823,NKCES,905,A1,668,55,12.1
20202021,59,KENTON,291,Kenton County,475,Summit View Academy,291475,59291475,210309002420,NKCES,905,A1,987,79,12.5
20202021,59,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,59291495,210309000824,NKCES,905,A1,341,36,9.5
20202021,60,KNOTT,295,Knott County,,---District Total---,295,,,KVEC,904,,1376,119,11.6
20202021,60,KNOTT,295,Knott County,35,Beaver Creek Elementary School,295035,60295035,210312000826,KVEC,904,A1,140,14,10
20202021,60,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,60295100,210312000830,KVEC,904,A1,251,20,12.6
20202021,60,KNOTT,295,Knott County,150,Cordia School,295150,60295150,210312002233,KVEC,904,A1,118,11,10.7
20202021,60,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,60295210,210312000834,KVEC,904,A1,209,13,16.1
20202021,60,KNOTT,295,Knott County,230,Hindman Elementary School,295230,60295230,210312000835,KVEC,904,A1,230,22,10.5
20202021,60,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,60295255,210312000836,KVEC,904,A1,60,9,6.7
20202021,60,KNOTT,295,Knott County,265,Knott County Central High School,295265,60295265,210312000837,KVEC,904,A1,472,34,13.9
20202021,61,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,,2923,250,11.7
20202021,61,KNOX,301,Knox County,22,Knox Appalachian School,301022,61301022,210315001997,SESC,907,A6,80,5,16
20202021,61,KNOX,301,Knox County,23,Knox County Middle School,301023,61301023,210315002029,SESC,907,A1,369,29,12.7
20202021,61,KNOX,301,Knox County,71,Central Elementary School,301071,61301071,210315002235,SESC,907,A1,258,25,10.3
20202021,61,KNOX,301,Knox County,140,Knox County Day Treatment,301140,61301140,210315002357,SESC,907,A6,34,2,17
20202021,61,KNOX,301,Knox County,150,Knox County Learning Academy,301150,61301150,210315000709,SESC,907,A5,64,5,12.8
20202021,61,KNOX,301,Knox County,170,Dewitt Elementary School,301170,61301170,210315000842,SESC,907,A1,64,9,7.1
20202021,61,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,61301240,210315000843,SESC,907,A1,126,11,11.5
20202021,61,KNOX,301,Knox County,260,Girdler Elementary School,301260,61301260,210315000844,SESC,907,A1,234,22,10.6
20202021,61,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,61301320,210315000846,SESC,907,A1,194,17,11.4
20202021,61,KNOX,301,Knox County,410,Knox Central High School,301410,61301410,210315000847,SESC,907,A1,616,44,14
20202021,61,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,61301430,210315000848,SESC,907,A1,366,22,16.6
20202021,61,KNOX,301,Knox County,450,Lynn Camp Schools,301450,61301450,210315000850,SESC,907,A1,528,60,8.8
20202021,62,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,,1931,134,14.4
20202021,62,LARUE,305,LaRue County,5,Preschool on College Street,305005,62305005,210318002512,GRREC,902,A4,8,2,4
20202021,62,LARUE,305,LaRue County,15,Abraham Lincoln Elementary School,305015,62305015,210318002044,GRREC,902,A1,395,25,15.8
20202021,62,LARUE,305,LaRue County,30,Hodgenville Elementary School,305030,62305030,210318000852,GRREC,902,A1,415,29,14.3
20202021,62,LARUE,305,LaRue County,40,LaRue County High School,305040,62305040,210318000853,GRREC,902,A1,592,42,14.1
20202021,62,LARUE,305,LaRue County,45,LaRue County Middle School,305045,62305045,210318000854,GRREC,902,A1,465,33,14.1
20202021,62,LARUE,305,LaRue County,100,The Life Connection,305100,62305100,210318002216,GRREC,902,A6,63,4,15.8
20202021,63,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,,5776,497,11.6
20202021,63,LAUREL,311,Laurel County,10,London Elementary School,311010,63311010,210321000856,SESC,907,A1,374,33,11.3
20202021,63,LAUREL,311,Laurel County,16,McDaniel Learning Center,311016,63311016,210321002224,SESC,907,A5,76,4,19
20202021,63,LAUREL,311,Laurel County,18,Wyan-Pine Grove Elementary,311018,63311018,210321002030,SESC,907,A1,258,24,10.8
20202021,63,LAUREL,311,Laurel County,30,Bush Elementary School,311030,63311030,210321000857,SESC,907,A1,343,27,12.7
20202021,63,LAUREL,311,Laurel County,40,South Laurel Middle School,311040,63311040,210321000858,SESC,907,A1,713,62,11.5
20202021,63,LAUREL,311,Laurel County,50,Laurel County Day Treatment,311050,63311050,210321001677,SESC,907,A6,64,3,21.3
20202021,63,LAUREL,311,Laurel County,55,Camp Ground Elementary School,311055,63311055,210321000859,SESC,907,A1,275,17,16.2
20202021,63,LAUREL,311,Laurel County,60,Laurel Co Schools Center for Innovation,311060,63311060,210321002400,SESC,907,A2,38,6,6.3
20202021,63,LAUREL,311,Laurel County,70,Colony Elementary School,311070,63311070,210321000860,SESC,907,A1,237,18,13.2
20202021,63,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,63311130,210321000862,SESC,907,A1,269,18,14.9
20202021,63,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,63311165,210321000863,SESC,907,A1,219,18,12.2
20202021,63,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,63311175,210321000715,SESC,907,A1,305,33,9.2
20202021,63,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,63311180,210321000864,SESC,907,A1,169,15,11.3
20202021,63,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,63311200,210321001589,SESC,907,A1,642,60,10.7
20202021,63,LAUREL,311,Laurel County,205,North Laurel High School,311205,63311205,210321000215,SESC,907,A1,937,81,11.6
20202021,63,LAUREL,311,Laurel County,210,South Laurel High School,311210,63311210,210321000865,SESC,907,A1,691,62,11.1
20202021,63,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,63311420,210321000869,SESC,907,A1,173,19,9.1
20202021,63,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,63311430,210321001483,SESC,907,A1,188,15,12.5
20202021,64,LAWRENCE,315,Lawrence County,,---District Total---,315,,,KEDC,903,,1833,161,11.4
20202021,64,LAWRENCE,315,Lawrence County,20,Louisa East Elementary School,315020,64315020,210324002079,KEDC,903,A1,355,27,13.1
20202021,64,LAWRENCE,315,Lawrence County,21,Louisa West Elementary School,315021,64315021,210324002155,KEDC,903,A1,201,18,11.2
20202021,64,LAWRENCE,315,Lawrence County,30,Blaine Elementary School,315030,64315030,210324000870,KEDC,903,A1,196,18,10.9
20202021,64,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,64315150,210324000871,KEDC,903,A1,245,21,11.7
20202021,64,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,64315200,210324000872,KEDC,903,A1,299,29,10.3
20202021,64,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,64315260,210324000874,KEDC,903,A1,587,52,11.3
20202021,65,LEE,321,Lee County,,---District Total---,321,,,KVEC,904,,685,49,14
20202021,65,LEE,321,Lee County,60,Lee County Middle High School,321060,65321060,210327002434,KVEC,904,A1,404,28,14.4
20202021,65,LEE,321,Lee County,100,Lee County Elementary School,321100,65321100,210327000216,KVEC,904,A1,281,21,13.4
20202021,66,LESLIE,325,Leslie County,,---District Total---,325,,,KVEC,904,,1258,84,15
20202021,66,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,66325280,210333000882,KVEC,904,A1,206,14,14.7
20202021,66,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,66325300,210333000883,KVEC,904,A1,445,29,15.3
20202021,66,LESLIE,325,Leslie County,350,Leslie County High School,325350,66325350,210333000885,KVEC,904,A1,338,22,15.4
20202021,66,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,66325420,210333000886,KVEC,904,A1,281,19,14.8
20202021,66,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,66325570,210333000887,KVEC,904,A1,360,23,15.7
20202021,67,LETCHER,331,Letcher County,,---District Total---,331,,,KVEC,904,,1928,158,12.2
20202021,67,LETCHER,331,Letcher County,56,Letcher County Central High School,331056,67331056,210336001998,KVEC,904,A1,592,47,12.6
20202021,67,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,67331210,210336000892,KVEC,904,A1,125,9,13.9
20202021,67,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,67331250,210336000894,KVEC,904,A1,105,10,10.5
20202021,67,LETCHER,331,Letcher County,350,Letcher Elementary School,331350,67331350,210336000898,KVEC,904,A1,234,17,13.8
20202021,67,LETCHER,331,Letcher County,355,Letcher Middle School,331355,67331355,210336002318,KVEC,904,A1,54,8,6.8
20202021,67,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,67331380,210336000900,KVEC,904,A1,226,19,11.9
20202021,67,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,67331425,210336000901,KVEC,904,A1,211,20,10.6
20202021,67,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,67331650,210336000903,KVEC,904,A1,342,27,12.7
20202021,67,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,67331710,210336000904,KVEC,904,A1,262,15,17.5
20202021,68,LEWIS,335,Lewis County,,---District Total---,335,,,KEDC,903,,1503,128,11.7
20202021,68,LEWIS,335,Lewis County,40,Garrison Elementary School,335040,68335040,210339000906,KEDC,903,A1,206,16,12.9
20202021,68,LEWIS,335,Lewis County,90,Laurel Elementary School,335090,68335090,210339000908,KEDC,903,A1,81,6,13.5
20202021,68,LEWIS,335,Lewis County,95,Lewis County Central Elementary School,335095,68335095,210339000909,KEDC,903,A1,331,29,11.4
20202021,68,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,68335100,210339001503,KEDC,903,A1,287,23,12.5
20202021,68,LEWIS,335,Lewis County,120,Lewis County High School,335120,68335120,210339000910,KEDC,903,A1,427,41,10.4
20202021,68,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,68335140,210339000911,KEDC,903,A1,180,16,11.3
20202021,69,LINCOLN,341,Lincoln County,,---District Total---,341,,,SESC,907,,2611,205,12.7
20202021,69,LINCOLN,341,Lincoln County,40,Crab Orchard Elementary School,341040,69341040,210348000914,SESC,907,A1,155,16,9.7
20202021,69,LINCOLN,341,Lincoln County,50,Highland Elementary School,341050,69341050,210348000915,SESC,907,A1,194,12,16.2
20202021,69,LINCOLN,341,Lincoln County,65,Lincoln County Middle School,341065,69341065,210348000478,SESC,907,A1,645,47,13.7
20202021,69,LINCOLN,341,Lincoln County,70,Hustonville Elementary School,341070,69341070,210348000916,SESC,907,A1,363,24,15.1
20202021,69,LINCOLN,341,Lincoln County,95,Lincoln County High School,341095,69341095,210348000918,SESC,907,A1,651,59,11
20202021,69,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,69341130,210348000920,SESC,907,A1,444,33,13.5
20202021,69,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,69341150,210348000921,SESC,907,A1,189,16,11.8
20202021,70,LIVINGSTON,345,Livingston County,,---District Total---,345,,,WKEC,908,,936,67,14
