SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,SCHOOL TYPE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20212022,69,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,A1,36,12.6
20212022,69,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,A1,15,8.7
20212022,70,LIVINGSTON,345,Livingston County,20,North Livingston Elementary School,345020,A1,9,18.9
20212022,70,LIVINGSTON,345,Livingston County,21,South Livingston Elementary School,345021,A1,17,16.8
20212022,70,LIVINGSTON,345,Livingston County,50,Livingston Central High School,345050,A1,26,13.2
20212022,70,LIVINGSTON,345,Livingston County,65,Livingston County Middle School,345065,A1,18,10.9
20212022,71,LOGAN,351,Logan County,11,Adairville Elementary School,351011,A1,24,13.9
20212022,71,LOGAN,351,Logan County,12,Auburn Elementary School,351012,A1,36,9.9
20212022,71,LOGAN,351,Logan County,13,Chandlers Elementary School,351013,A1,28,10.8
20212022,71,LOGAN,351,Logan County,14,Lewisburg Elementary School,351014,A1,28,9.9
20212022,71,LOGAN,351,Logan County,16,Olmstead Elementary School,351016,A1,25,12.9
20212022,71,LOGAN,351,Logan County,140,Logan County High School,351140,A1,65,11.4
20212022,59,KENTON,354,Ludlow Independent,10,Mary A. Goetz Elementary School,354010,A1,24,12.4
20212022,59,KENTON,354,Ludlow Independent,20,Ludlow High School,354020,A1,27,15.0
20212022,72,LYON,361,Lyon County,20,Lyon County Elementary School,361020,A1,25,13.6
20212022,72,LYON,361,Lyon County,23,Lyon County Middle School,361023,A1,17,15.9
20212022,72,LYON,361,Lyon County,70,Lyon County High School,361070,A1,18,13.9
20212022,73,MADISON,365,Madison County,7,Shannon Johnson Elementary School,365007,A1,27,13.4
20212022,73,MADISON,365,Madison County,8,Boonesborough Elementary,365008,A1,23,11.7
20212022,73,MADISON,365,Madison County,10,Clark Moores Middle School,365010,A1,43,11.2
20212022,73,MADISON,365,Madison County,15,Daniel Boone Elementary School,365015,A1,26,12.1
20212022,73,MADISON,365,Madison County,18,Glenn R Marshall Elementary School,365018,A1,24,14.3
20212022,73,MADISON,365,Madison County,20,Madison Middle School,365020,A1,41,12.5
20212022,73,MADISON,365,Madison County,21,B. Michael Caudill Middle School,365021,A1,34,10.0
20212022,73,MADISON,365,Madison County,30,Kingston Elementary School,365030,A1,31,14.9
20212022,73,MADISON,365,Madison County,35,Madison County Virtual Academy,365035,A5,10,6.6
20212022,73,MADISON,365,Madison County,40,Kirksville Elementary School,365040,A1,28,9.6
20212022,73,MADISON,365,Madison County,45,Kit Carson Elementary School,365045,A1,26,11.2
20212022,73,MADISON,365,Madison County,50,Madison Central High School,365050,A1,112,10.7
20212022,73,MADISON,365,Madison County,65,Bellevue Transitional School,365065,A5,1,13.0
20212022,73,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,A1,26,13.0
20212022,73,MADISON,365,Madison County,110,Madison Kindergarten Academy,365110,A1,21,8.5
20212022,73,MADISON,365,Madison County,120,Waco Elementary School,365120,A1,25,12.4
20212022,73,MADISON,365,Madison County,130,White Hall Elementary School,365130,A1,19,15.7
20212022,73,MADISON,365,Madison County,140,Foley Middle School,365140,A1,29,10.4
20212022,73,MADISON,365,Madison County,145,Farristown Middle School,365145,A1,30,14.1
20212022,73,MADISON,365,Madison County,150,Madison Southern High School,365150,A1,71,12.2
20212022,73,MADISON,365,Madison County,160,Madison County Day Treatment,365160,A6,2,11.0
20212022,74,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,A1,24,12.2
20212022,74,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,A1,10,10.9
20212022,74,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,A1,17,11.6
20212022,74,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,A1,29,11.0
20212022,74,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,A1,36,12.3
20212022,75,MARION,375,Marion County,20,Calvary Elementary School,375020,A1,15,13.0
20212022,75,MARION,375,Marion County,30,Hugh C. Spalding Academy,375030,A5,1,0.0
20212022,75,MARION,375,Marion County,40,Glasscock Elementary School,375040,A1,26,9.2
20212022,75,MARION,375,Marion County,85,Marion County Knight Academy,375085,A1,44,12.2
20212022,75,MARION,375,Marion County,95,Marion County Middle School,375095,A1,26,13.8
20212022,75,MARION,375,Marion County,100,West Marion Elementary School,375100,A1,24,16.4
20212022,75,MARION,375,Marion County,210,Lebanon Elementary School,375210,A1,21,14.4
20212022,75,MARION,375,Marion County,515,Marion County High School,375515,A1,44,13.2
20212022,76,MARSHALL,381,Marshall County,5,Purchase Youth Village,381005,A6,1,26.0
20212022,76,MARSHALL,381,Marshall County,10,Central Elementary School,381010,A1,29,14.7
20212022,76,MARSHALL,381,Marshall County,11,Benton Elementary School,381011,A1,34,14.2
20212022,76,MARSHALL,381,Marshall County,25,MC Academy,381025,A5,1,26.0
20212022,76,MARSHALL,381,Marshall County,40,Calvert City Elementary School,381040,A1,19,17.6
20212022,76,MARSHALL,381,Marshall County,85,Jonathan Elementary School,381085,A1,18,11.4
20212022,76,MARSHALL,381,Marshall County,88,Marshall County High School,381088,A1,93,14.6
20212022,76,MARSHALL,381,Marshall County,90,North Marshall Middle School,381090,A1,35,11.4
20212022,76,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,A1,19,15.4
20212022,76,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,A1,21,14.0
20212022,76,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,A1,32,11.8
20212022,77,MARTIN,385,Martin County,51,Eden Elementary School,385051,A1,22,10.6
20212022,77,MARTIN,385,Martin County,120,Inez Elementary School,385120,A1,15,11.3
20212022,77,MARTIN,385,Martin County,250,Martin County High School,385250,A1,34,13.4
20212022,77,MARTIN,385,Martin County,300,Warfield Elementary School,385300,A1,18,10.5
20212022,77,MARTIN,385,Martin County,330,Martin County Middle School,385330,A1,16,5.0
20212022,78,MASON,391,Mason County,11,Mason County Intermediate School,391011,A1,37,15.2
20212022,78,MASON,391,Mason County,30,Mason County High School,391030,A1,45,13.9
20212022,78,MASON,391,Mason County,50,Mason County Middle School,391050,A1,41,12.2
20212022,78,MASON,391,Mason County,80,Charles Straub Elementary School,391080,A1,45,14.5
20212022,42,GRAVES,392,Mayfield Independent,31,Mayfield Elementary School,392031,A1,44,12.0
20212022,42,GRAVES,392,Mayfield Independent,60,Mayfield High School,392060,A1,33,11.4
20212022,42,GRAVES,392,Mayfield Independent,65,Mayfield Middle School,392065,A1,31,8.8
20212022,79,MCCRACKEN,395,McCracken County,10,Concord Elementary School,395010,A1,35,11.6
20212022,79,MCCRACKEN,395,McCracken County,12,McCracken Open Campus School,395012,A5,5,15.6
20212022,79,MCCRACKEN,395,McCracken County,13,McCracken Regional School,395013,A6,2,23.5
20212022,79,MCCRACKEN,395,McCracken County,15,McCracken County High School,395015,A1,112,12.9
20212022,79,MCCRACKEN,395,McCracken County,30,Reidland Intermediate School,395030,A1,17,11.0
20212022,79,MCCRACKEN,395,McCracken County,55,Heath Middle School,395055,A1,29,15.3
20212022,79,MCCRACKEN,395,McCracken County,65,Hendron Lone Oak Elementary School,395065,A1,26,12.8
20212022,79,MCCRACKEN,395,McCracken County,75,Lone Oak Intermediate School,395075,A1,25,11.2
20212022,79,MCCRACKEN,395,McCracken County,80,Lone Oak Elementary School,395080,A1,28,19.8
20212022,79,MCCRACKEN,395,McCracken County,85,Lone Oak Middle School,395085,A1,46,14.1
20212022,79,MCCRACKEN,395,McCracken County,100,Reidland Elementary School,395100,A1,31,16.5
20212022,79,MCCRACKEN,395,McCracken County,115,Reidland Middle School,395115,A1,23,10.9
20212022,79,MCCRACKEN,395,McCracken County,120,Heath Elementary School,395120,A1,26,13.8
20212022,80,MCCREARY,401,McCreary County,10,McCreary Central High School,401010,A1,53,11.9
20212022,80,MCCREARY,401,McCreary County,14,McCreary County Middle School,401014,A1,35,13.7
20212022,80,MCCREARY,401,McCreary County,20,Pine Knot Elementary School,401020,A1,46,8.2
20212022,80,MCCREARY,401,McCreary County,330,Whitley City Elementary School,401330,A1,29,13.7
20212022,81,MCLEAN,405,McLean County,20,Calhoun Elementary School,405020,A1,15,11.1
20212022,81,MCLEAN,405,McLean County,50,Livermore Elementary School,405050,A1,12,10.9
20212022,81,MCLEAN,405,McLean County,65,McLean County High School,405065,A1,34,9.5
20212022,81,MCLEAN,405,McLean County,70,Marie Gatton Phillips Elementary,405070,A1,7,6.3
20212022,81,MCLEAN,405,McLean County,75,McLean County Middle School,405075,A1,24,6.5
20212022,81,MCLEAN,405,McLean County,100,McLean County Alternative Center,405100,A5,1,0.0
20212022,82,MEADE,411,Meade County,11,David T. Wilson Elementary,411011,A1,24,13.8
20212022,82,MEADE,411,Meade County,12,Brandenburg High School,411012,A5,1,16.0
20212022,82,MEADE,411,Meade County,13,James R. Allen High School,411013,A5,1,27.0
20212022,82,MEADE,411,Meade County,15,Stuart Pepper Middle School,411015,A1,36,15.4
20212022,82,MEADE,411,Meade County,30,Flaherty Primary School,411030,A1,22,11.7
20212022,82,MEADE,411,Meade County,40,Ekron Elementary School,411040,A1,21,12.7
20212022,82,MEADE,411,Meade County,50,Flaherty Elementary School,411050,A1,15,12.0
20212022,82,MEADE,411,Meade County,60,Barry Hahn Primary School,411060,A1,40,14.4
20212022,82,MEADE,411,Meade County,70,Meade County High School,411070,A1,76,13.7
20212022,82,MEADE,411,Meade County,90,Payneville Elementary School,411090,A1,14,13.6
20212022,83,MENIFEE,415,Menifee County,5,Frenchburg Success Academy,415005,A6,1,19.0
20212022,83,MENIFEE,415,Menifee County,10,Menifee Central School,415010,A1,36,9.1
20212022,83,MENIFEE,415,Menifee County,90,Menifee County High School,415090,A1,24,8.9
20212022,84,MERCER,421,Mercer County,15,Mercer County Senior High School,421015,A1,46,13.2
20212022,84,MERCER,421,Mercer County,27,Mercer County Day Treatment,421027,A6,1,17.0
20212022,84,MERCER,421,Mercer County,35,Kenneth D. King Middle School,421035,A1,39,10.1
20212022,84,MERCER,421,Mercer County,40,Mercer Central,421040,A5,8,20.6
20212022,84,MERCER,421,Mercer County,50,Mercer County Intermediate School,421050,A1,31,13.9
20212022,84,MERCER,421,Mercer County,70,Mercer County Elementary School,421070,A1,35,13.9
20212022,85,METCALFE,425,Metcalfe County,10,Metcalfe County Middle School,425010,A1,26,14.7
20212022,85,METCALFE,425,Metcalfe County,50,Metcalfe County High School,425050,A1,28,11.3
20212022,85,METCALFE,425,Metcalfe County,60,Metcalfe County Elementary School,425060,A1,33,14.5
20212022,7,BELL,426,Middlesboro Independent,23,Middlesboro Alternative School,426023,A5,1,0.0
20212022,7,BELL,426,Middlesboro Independent,30,Middlesboro Elementary School,426030,A1,20,13.6
20212022,7,BELL,426,Middlesboro Independent,35,Middlesboro Group Home School,426035,A6,1,27.0
20212022,7,BELL,426,Middlesboro Independent,40,Middlesboro Middle School,426040,A1,27,13.9
20212022,7,BELL,426,Middlesboro Independent,80,Middlesboro High School,426080,A1,28,9.4
20212022,86,MONROE,431,Monroe County,150,Gamaliel Elementary,431150,A1,14,10.1
20212022,86,MONROE,431,Monroe County,160,Monroe Co Middle,431160,A1,27,9.9
20212022,86,MONROE,431,Monroe County,212,Joe Harrison Carter,431212,A1,14,9.3
20212022,86,MONROE,431,Monroe County,440,Tompkinsville Elem,431440,A1,20,9.7
20212022,86,MONROE,431,Monroe County,450,Monroe Co High,431450,A1,36,13.1
20212022,87,MONTGOMERY,435,Montgomery County,10,Camargo Elementary School,435010,A1,35,11.5
20212022,87,MONTGOMERY,435,Montgomery County,14,Gateway Children's Services,435014,A6,1,38.0
20212022,87,MONTGOMERY,435,Montgomery County,25,Northview Elementary,435025,A1,32,9.4
20212022,87,MONTGOMERY,435,Montgomery County,30,Mapleton Elementary School,435030,A1,26,14.3
20212022,87,MONTGOMERY,435,Montgomery County,40,Montgomery County High School,435040,A1,73,11.3
20212022,87,MONTGOMERY,435,Montgomery County,50,Mount Sterling Elementary School,435050,A1,21,9.2
20212022,87,MONTGOMERY,435,Montgomery County,70,McNabb Middle School,435070,A1,54,8.9
20212022,87,MONTGOMERY,435,Montgomery County,80,The Sterling School,435080,A5,6,11.7
20212022,88,MORGAN,441,Morgan County,15,Morgan Central Elementary School,441015,A1,13,13.8
20212022,88,MORGAN,441,Morgan County,18,Wrigley Elementary School,441018,A1,16,11.3
20212022,88,MORGAN,441,Morgan County,50,East Valley Elementary School,441050,A1,8,13.3
20212022,88,MORGAN,441,Morgan County,90,Ezel Elementary School,441090,A1,7,9.6
20212022,88,MORGAN,441,Morgan County,140,Morgan County Middle School,441140,A1,24,11.2
20212022,88,MORGAN,441,Morgan County,150,Morgan County High School,441150,A1,33,14.9
20212022,88,MORGAN,441,Morgan County,230,Woodsbend Youth Development Center,441230,A6,3,24.0
20212022,89,MUHLENBERG,445,Muhlenberg County,10,Bremen Elementary School,445010,A1,23,12.5
20212022,89,MUHLENBERG,445,Muhlenberg County,12,Muhlenberg South Elementary,445012,A1,30,14.0
20212022,89,MUHLENBERG,445,Muhlenberg County,30,Central City Elementary,445030,A1,23,19.4
20212022,89,MUHLENBERG,445,Muhlenberg County,35,The Renaissance Center,445035,A5,8,16.1
20212022,89,MUHLENBERG,445,Muhlenberg County,40,Greenville Elementary School,445040,A1,33,12.6
20212022,89,MUHLENBERG,445,Muhlenberg County,45,Muhlenberg South Middle School,445045,A1,28,14.8
20212022,89,MUHLENBERG,445,Muhlenberg County,115,Longest Elementary,445115,A1,23,15.7
20212022,89,MUHLENBERG,445,Muhlenberg County,150,Muhlenberg North Middle,445150,A1,36,12.5
20212022,89,MUHLENBERG,445,Muhlenberg County,175,Muhlenberg County High School,445175,A1,73,14.1
20212022,18,CALLOWAY,446,Murray Independent,20,Murray Elementary School,446020,A1,31,15.1
20212022,18,CALLOWAY,446,Murray Independent,30,Murray Middle School,446030,A1,38,12.2
20212022,18,CALLOWAY,446,Murray Independent,50,Murray High School,446050,A1,32,12.4
20212022,18,CALLOWAY,446,Murray Independent,75,Murray Preschool Head Start,446075,A4,6,10.5
20212022,90,NELSON,451,Nelson County,10,Bloomfield Middle School,451010,A1,27,8.4
20212022,90,NELSON,451,Nelson County,11,The New Haven School,451011,A1,25,5.9
20212022,90,NELSON,451,Nelson County,13,Bloomfield Elementary School,451013,A1,15,14.6
20212022,90,NELSON,451,Nelson County,19,The Academy at Horizons,451019,A5,10,7.0
20212022,90,NELSON,451,Nelson County,30,Boston School,451030,A1,25,7.8
20212022,90,NELSON,451,Nelson County,50,Coxs Creek Elementary School,451050,A1,22,7.7
20212022,90,NELSON,451,Nelson County,70,Foster Heights Elementary School,451070,A1,33,8.4
20212022,90,NELSON,451,Nelson County,71,Nelson County Early Learning Center,451071,A4,13,8.8
20212022,90,NELSON,451,Nelson County,90,Old Kentucky Home Middle School,451090,A1,27,9.4
20212022,90,NELSON,451,Nelson County,100,Nelson County High School,451100,A1,50,12.1
20212022,90,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,A1,40,9.5
20212022,19,CAMPBELL,452,Newport Independent,18,Newport Regional School,452018,A6,2,20.0
20212022,19,CAMPBELL,452,Newport Independent,20,Newport Primary School,452020,A1,27,7.7
20212022,19,CAMPBELL,452,Newport Independent,30,Newport School of Innovation,452030,A5,1,20.0
20212022,19,CAMPBELL,452,Newport Independent,40,Newport Intermediate School,452040,A1,31,5.6
20212022,19,CAMPBELL,452,Newport Independent,70,Newport High School,452070,A1,54,13.1
20212022,91,NICHOLAS,455,Nicholas County,20,Nicholas County Elementary School,455020,A1,29,11.6
20212022,91,NICHOLAS,455,Nicholas County,30,Nicholas County High School,455030,A1,28,14.4
20212022,92,OHIO,461,Ohio County,10,Beaver Dam Elementary School,461010,A1,34,13.3
20212022,92,OHIO,461,Ohio County,11,Ohio County Day Treatment,461011,A6,5,14.0
20212022,92,OHIO,461,Ohio County,12,Ohio County Alternative Learning Program,461012,A5,5,14.0
20212022,92,OHIO,461,Ohio County,90,Fordsville Elementary School,461090,A1,18,7.6
20212022,92,OHIO,461,Ohio County,110,Ohio County Middle School,461110,A1,37,11.2
20212022,92,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,A1,14,10.2
20212022,92,OHIO,461,Ohio County,155,Ohio County High School,461155,A1,57,11.5
20212022,92,OHIO,461,Ohio County,170,Southern Elementary School,461170,A1,17,8.2
20212022,92,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,A1,37,10.4
20212022,92,OHIO,461,Ohio County,200,Western Elementary School,461200,A1,16,8.1
20212022,93,OLDHAM,465,Oldham County,5,Camden Station Elementary School,465005,A1,27,8.2
20212022,93,OLDHAM,465,Oldham County,7,Buckner Elementary School,465007,A1,35,9.8
20212022,93,OLDHAM,465,Oldham County,10,Centerfield Elementary School,465010,A1,27,12.0
20212022,93,OLDHAM,465,Oldham County,12,North Oldham High School,465012,A1,59,13.1
20212022,93,OLDHAM,465,Oldham County,13,Kenwood Station Elementary School,465013,A1,31,12.7
20212022,93,OLDHAM,465,Oldham County,14,Harmony Elementary School,465014,A1,30,7.1
20212022,93,OLDHAM,465,Oldham County,15,East Oldham Middle School,465015,A1,45,10.9
20212022,93,OLDHAM,465,Oldham County,20,Crestwood Elementary School,465020,A1,28,8.7
20212022,93,OLDHAM,465,Oldham County,25,Goshen At Hillcrest Elementary School,465025,A1,32,13.8
20212022,93,OLDHAM,465,Oldham County,28,Locust Grove Elementary School,465028,A1,28,12.8
20212022,93,OLDHAM,465,Oldham County,30,LaGrange Elementary School,465030,A1,25,9.7
20212022,93,OLDHAM,465,Oldham County,60,Oldham County High School,465060,A1,89,10.8
20212022,93,OLDHAM,465,Oldham County,70,Oldham County Middle School,465070,A1,55,9.8
20212022,93,OLDHAM,465,Oldham County,80,Buckner Alternative High School,465080,A5,7,6.1
20212022,93,OLDHAM,465,Oldham County,90,South Oldham Middle School,465090,A1,46,11.2
20212022,93,OLDHAM,465,Oldham County,95,South Oldham High School,465095,A1,68,12.1
20212022,93,OLDHAM,465,Oldham County,100,Oldham County Preschool,465100,A4,8,11.3
20212022,93,OLDHAM,465,Oldham County,105,Creative and Performing Arts,465105,A2,1,28.0
20212022,93,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,A1,46,12.2
20212022,93,OLDHAM,465,Oldham County,905,The Robert L. Arvin Education Center,465905,A2,16,12.9
20212022,94,OWEN,471,Owen County,75,Owen County Elementary/Primary School,471075,A1,30,10.9
20212022,94,OWEN,471,Owen County,78,Maurice Bowling Middle School,471078,A1,37,8.8
20212022,94,OWEN,471,Owen County,80,Owen County High School,471080,A1,33,12.6
20212022,30,DAVIESS,472,Owensboro Independent,10,Cravens Elementary School,472010,A1,22,7.1
20212022,30,DAVIESS,472,Owensboro Independent,15,Emerson Academy,472015,A5,9,12.4
20212022,30,DAVIESS,472,Owensboro Independent,30,Estes Elementary School,472030,A1,29,7.9
20212022,30,DAVIESS,472,Owensboro Independent,60,Foust Elementary School,472060,A1,26,9.7
20212022,30,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,A1,30,9.1
20212022,30,DAVIESS,472,Owensboro Independent,102,Owensboro Innovation Middle School,472102,A1,28,11.4
20212022,30,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School,472108,A1,70,11.4
20212022,30,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,A1,83,14.7
20212022,30,DAVIESS,472,Owensboro Independent,116,Owensboro Innovation Academy,472116,A2,15,12.5
20212022,30,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,A1,24,9.9
20212022,30,DAVIESS,472,Owensboro Independent,180,Hager Preschool,472180,A4,9,13.8
20212022,95,OWSLEY,475,Owsley County,20,Owsley County Elementary School,475020,A1,17,14.8
20212022,95,OWSLEY,475,Owsley County,80,Owsley County High School,475080,A1,23,15.7
20212022,79,MCCRACKEN,476,Paducah Independent,10,Paducah Middle School,476010,A1,39,9.2
20212022,79,MCCRACKEN,476,Paducah Independent,15,Paducah Head Start Preschool,476015,A4,10,6.2
20212022,79,MCCRACKEN,476,Paducah Independent,16,Choices Educational Center,476016,A5,3,20.3
20212022,79,MCCRACKEN,476,Paducah Independent,20,Clark Elementary School,476020,A1,37,13.1
20212022,79,MCCRACKEN,476,Paducah Independent,80,McNabb Elementary School,476080,A1,19,10.8
20212022,79,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,A1,24,15.9
20212022,79,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,A1,51,11.6
20212022,58,JOHNSON,477,Paintsville Independent,10,Paintsville Elementary School,477010,A1,28,15.0
20212022,58,JOHNSON,477,Paintsville Independent,20,Paintsville High School,477020,A1,23,14.4
20212022,9,BOURBON,478,Paris Independent,10,Paris Elementary School,478010,A1,18,7.1
20212022,9,BOURBON,478,Paris Independent,20,Paris High School,478020,A1,22,10.0
20212022,9,BOURBON,478,Paris Independent,30,Paris Middle School,478030,A1,18,6.4
20212022,9,BOURBON,478,Paris Independent,40,Paris Preschool Center,478040,A4,2,15.0
20212022,96,PENDLETON,481,Pendleton County,60,Northern Elementary School,481060,A1,27,9.4
20212022,96,PENDLETON,481,Pendleton County,61,Phillip Sharp Middle School,481061,A1,32,8.5
20212022,96,PENDLETON,481,Pendleton County,70,Pendleton County High School,481070,A1,42,10.3
20212022,96,PENDLETON,481,Pendleton County,80,Southern Elementary School,481080,A1,32,12.4
20212022,97,PERRY,485,Perry County,130,Buckhorn School,485130,A1,30,13.6
20212022,97,PERRY,485,Perry County,140,Learning Academy,485140,A5,1,24.0
20212022,97,PERRY,485,Perry County,190,Perry County Alternative School,485190,A5,1,6.0
20212022,97,PERRY,485,Perry County,200,East Perry County Elementary School,485200,A1,43,12.4
20212022,97,PERRY,485,Perry County,250,Perry County Central High School,485250,A1,52,11.8
20212022,97,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,A1,13,10.5
20212022,97,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,A1,28,11.6
20212022,97,PERRY,485,Perry County,640,Robinson Elementary School,485640,A1,18,15.6
20212022,97,PERRY,485,Perry County,890,Viper Elementary School,485890,A1,20,10.4
20212022,97,PERRY,485,Perry County,898,West Perry Elementary School,485898,A1,41,11.8
20212022,98,PIKE,491,Pike County,10,Northpoint Academy,491010,A5,6,14.0
20212022,98,PIKE,491,Pike County,15,Pike County Day Treatment,491015,A6,5,17.4
20212022,98,PIKE,491,Pike County,20,Pike County Virtual Academy,491020,A5,1,24.0
20212022,98,PIKE,491,Pike County,51,Belfry Elementary,491051,A1,29,12.6
20212022,98,PIKE,491,Pike County,54,East Ridge High School,491054,A1,28,11.8
20212022,98,PIKE,491,Pike County,57,Feds Creek Elementary School,491057,A1,12,16.8
20212022,98,PIKE,491,Pike County,58,Belfry Middle School,491058,A1,25,11.2
20212022,98,PIKE,491,Pike County,59,Millard School,491059,A1,32,13.6
20212022,98,PIKE,491,Pike County,60,Valley Elementary School,491060,A1,47,13.1
20212022,98,PIKE,491,Pike County,90,Belfry High School,491090,A1,31,15.7
20212022,98,PIKE,491,Pike County,130,Bevins Elementary School,491130,A1,14,12.1
20212022,98,PIKE,491,Pike County,190,Pike County Central High School,491190,A1,35,12.1
20212022,98,PIKE,491,Pike County,250,Dorton Elementary School,491250,A1,17,16.8
20212022,98,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,A1,28,11.8
20212022,98,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,A1,37,12.6
20212022,98,PIKE,491,Pike County,650,Kimper Elementary School,491650,A1,10,13.0
20212022,98,PIKE,491,Pike County,950,Mullins Elementary School,491950,A1,39,9.0
20212022,98,PIKE,491,Pike County,952,Phelps Elementary School,491952,A1,20,11.7
20212022,98,PIKE,491,Pike County,954,Phelps High School,491954,A1,22,12.4
20212022,98,PIKE,491,Pike County,980,Shelby Valley High School,491980,A1,31,13.7
20212022,98,PIKE,492,Pikeville Independent,20,Pikeville Elementary School,492020,A1,37,12.2
20212022,98,PIKE,492,Pikeville Independent,30,Pikeville High School,492030,A1,37,12.8
20212022,7,BELL,493,Pineville Independent,30,Pineville Independent School,493030,A1,38,12.9
20212022,99,POWELL,495,Powell County,10,Bowen Elementary School,495010,A1,12,12.4
20212022,99,POWELL,495,Powell County,12,Powell County Academy,495012,A5,4,15.3
20212022,99,POWELL,495,Powell County,15,Powell County Middle School,495015,A1,33,8.8
20212022,99,POWELL,495,Powell County,20,Clay City Elementary School,495020,A1,23,9.3
20212022,99,POWELL,495,Powell County,40,Powell County High School,495040,A1,45,11.2
20212022,99,POWELL,495,Powell County,60,Stanton Elementary School,495060,A1,19,10.7
20212022,100,PULASKI,501,Pulaski County,70,Burnside Elementary School,501070,A1,23,12.4
20212022,100,PULASKI,501,Pulaski County,71,Eagle Academy,501071,A6,3,18.3
20212022,100,PULASKI,501,Pulaski County,99,Memorial Education Center,501099,A4,8,16.0
20212022,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,A1,22,13.2
20212022,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,A1,20,12.9
20212022,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,A1,74,11.2
20212022,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,A1,32,14.2
20212022,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,A1,54,11.8
20212022,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,A1,49,11.9
20212022,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,A1,77,13.3
20212022,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,A1,27,11.9
20212022,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,A1,24,12.5
20212022,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,A1,25,14.4
20212022,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,A1,36,10.4
20212022,45,GREENUP,502,Raceland-Worthington Independent,10,Campbell Elementary School,502010,A1,18,8.5
20212022,45,GREENUP,502,Raceland-Worthington Independent,11,Raceland-Worthington Schools Campus B,502011,A6,2,12.5
20212022,45,GREENUP,502,Raceland-Worthington Independent,20,Raceland-Worthington High School,502020,A1,25,16.0
20212022,45,GREENUP,502,Raceland-Worthington Independent,30,Raceland-Worthington Middle School,502030,A1,34,16.2
20212022,45,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,A6,3,11.3
20212022,101,ROBERTSON,505,Robertson County,10,Robertson County School,505010,A1,22,12.8
20212022,102,ROCKCASTLE,511,Rockcastle County,20,Brodhead Elementary School,511020,A1,29,13.0
20212022,102,ROCKCASTLE,511,Rockcastle County,22,Rockcastle Academy for Academic Achievement,511022,A5,2,15.5
20212022,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,A1,44,14.0
20212022,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,A1,42,15.2
20212022,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,A1,48,14.8
20212022,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,A1,21,12.8
20212022,103,ROWAN,515,Rowan County,40,Clearfield Elementary School,515040,A1,16,9.0
20212022,103,ROWAN,515,Rowan County,43,McBrayer Elementary School,515043,A1,27,14.6
20212022,103,ROWAN,515,Rowan County,44,Rowan County Preschool Center,515044,A4,5,11.0
20212022,103,ROWAN,515,Rowan County,130,Morehead Youth Development Center,515130,A6,1,16.0
