SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20222023,056,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,056275109,210299000699,"",909,A1,472,30,15.73
20222023,056,JEFFERSON,275,Jefferson County,110,Western Day Treatment,275110,056275110,210299001857,"",909,A6,54,5,10.8
20222023,056,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,275115,056275115,210299000700,"",909,A1,300,25,12
20222023,056,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,056275116,210299000701,"",909,A1,219,20,10.95
20222023,056,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,056275117,210299000702,"",909,A1,320,26,12.31
20222023,056,JEFFERSON,275,Jefferson County,119,Crosby Middle,275119,056275119,210299000703,"",909,A1,824,59,13.97
20222023,056,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,275121,056275121,210299000704,"",909,A1,291,24,12.13
20222023,056,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,056275124,210299001935,"",909,A3,23,2,11.5
20222023,056,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,056275126,210299000706,"",909,A1,298,21,14.19
20222023,056,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,275127,056275127,210299000707,"",909,A1,277,27,10.26
20222023,056,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,056275128,210299000708,"",909,A1,238,26,9.15
20222023,056,JEFFERSON,275,Jefferson County,129,Breckinridge Metropolitan High,275129,056275129,210299001965,"",909,A5,398,24,16.58
20222023,056,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,275131,056275131,210299000710,"",909,A1,474,31,15.29
20222023,056,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,056275133,210299000711,"",909,A1,724,62,11.68
20222023,056,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,056275134,210299000712,"",909,A1,373,30,12.43
20222023,056,JEFFERSON,275,Jefferson County,138,Louisville Day,275138,056275138,210299000713,"",909,A6,93,7,13.29
20222023,056,JEFFERSON,275,Jefferson County,144,Stuart Academy,275144,056275144,210299001427,"",909,A1,635,68,9.34
20222023,056,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,056275145,210299000716,"",909,A1,391,30,13.03
20222023,056,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,056275146,210299000717,"",909,A1,526,31,16.97
20222023,056,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,056275147,210299000718,"",909,A1,143,20,7.15
20222023,056,JEFFERSON,275,Jefferson County,149,Blake Elementary,275149,056275149,210299000719,"",909,A1,143,22,6.5
20222023,056,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,056275155,210299002026,"",909,A1,1365,132,10.34
20222023,056,JEFFERSON,275,Jefferson County,156,Dunn Elementary,275156,056275156,210299000722,"",909,A1,380,25,15.2
20222023,056,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,056275162,210299000724,"",909,A1,852,59,14.44
20222023,056,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,056275163,210299000725,"",909,A1,167,28,5.96
20222023,056,JEFFERSON,275,Jefferson County,164,Conway Middle,275164,056275164,210299000726,"",909,A1,492,46,10.7
20222023,056,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,275165,056275165,210299002027,"",909,A1,827,50,16.54
20222023,056,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,056275166,210299000727,"",909,A1,440,37,11.89
20222023,056,JEFFERSON,275,Jefferson County,167,Carrithers Middle,275167,056275167,210299000728,"",909,A1,421,39,10.79
20222023,056,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary,275175,056275175,210299002421,"",909,A1,236,19,12.42
20222023,056,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,275179,056275179,210299000730,"",909,A1,1199,75,15.99
20222023,056,JEFFERSON,275,Jefferson County,182,Wheatley Elementary,275182,056275182,210299000731,"",909,A1,180,21,8.57
20222023,056,JEFFERSON,275,Jefferson County,183,Binet School,275183,056275183,210299000732,"",909,A3,74,13,5.69
20222023,056,JEFFERSON,275,Jefferson County,185,Atkinson Academy,275185,056275185,210299000733,"",909,A1,246,28,8.79
20222023,056,JEFFERSON,275,Jefferson County,186,Newcomer Academy,275186,056275186,210299002180,"",909,A5,587,43,13.65
20222023,056,JEFFERSON,275,Jefferson County,191,W.E.B. DuBois Academy,275191,056275191,210299002458,"",909,A5,352,39,9.03
20222023,056,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,275193,056275193,210299001492,"",909,A6,219,16,13.69
20222023,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,"",909,A1,1903,113,16.84
20222023,056,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,056275201,210299002121,"",909,A5,692,46,15.04
20222023,056,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,056275202,210299002412,"",909,A5,310,27,11.48
20222023,056,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,056275211,210299002197,"",909,A1,612,39,15.69
20222023,056,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,056275212,210299002187,"",909,A1,673,40,16.83
20222023,056,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,056275219,210299002190,"",909,A1,666,62,10.74
20222023,056,JEFFERSON,275,Jefferson County,220,Bellewood,275220,056275220,210299002394,"",909,A6,85,6,14.17
20222023,056,JEFFERSON,275,Jefferson County,221,Brooklawn,275221,056275221,210299002399,"",909,A6,317,21,15.1
20222023,056,JEFFERSON,275,Jefferson County,222,Westport Early Childhood Center,275222,056275222,210299002499,"",909,A4,124,15,8.27
20222023,056,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,056275225,210299000737,"",909,A1,435,28,15.54
20222023,056,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,056275240,210299000739,"",909,A1,182,19,9.58
20222023,056,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,056275243,210299000740,"",909,A1,139,17,8.18
20222023,056,JEFFERSON,275,Jefferson County,250,Field Elementary,275250,056275250,210299000741,"",909,A1,325,25,13
20222023,056,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,056275260,210299000742,"",909,A1,386,31,12.45
20222023,056,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,275270,056275270,210299000745,"",909,A1,327,23,14.22
20222023,056,JEFFERSON,275,Jefferson County,290,Frayser Elementary,275290,056275290,210299000747,"",909,A1,121,16,7.56
20222023,056,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,275300,056275300,210299000748,"",909,A1,206,27,7.63
20222023,056,JEFFERSON,275,Jefferson County,320,Highland Middle,275320,056275320,210299000750,"",909,A1,614,49,12.53
20222023,056,JEFFERSON,275,Jefferson County,323,Cochran Elementary,275323,056275323,210299000751,"",909,A1,165,21,7.86
20222023,056,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,056275325,210299000752,"",909,A1,255,22,11.59
20222023,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,"",909,A1,894,74,12.08
20222023,056,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,056275340,210299000754,"",909,A1,691,54,12.8
20222023,056,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,056275371,210299002430,"",909,A1,473,36,13.14
20222023,056,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,056275374,210299000757,"",909,A1,118,13,9.08
20222023,056,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,056275396,210299000760,"",909,A1,882,47,18.77
20222023,056,JEFFERSON,275,Jefferson County,432,King Elementary,275432,056275432,210299000762,"",909,A1,155,13,11.92
20222023,056,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,056275435,210299000763,"",909,A1,1086,70,15.51
20222023,056,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,056275440,210299000764,"",909,A1,373,36,10.36
20222023,056,JEFFERSON,275,Jefferson County,456,Ackerly,275456,056275456,210299001859,"",909,A6,33,2,16.5
20222023,056,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,056275458,210299001860,"",909,A3,85,6,14.17
20222023,056,JEFFERSON,275,Jefferson County,463,Jefferson Regional Juvenile Detention Ce,275463,056275463,210299001082,"",909,A6,58,3,19.33
20222023,056,JEFFERSON,275,Jefferson County,465,Heuser Hearing & Language Academy,275465,056275465,210299001941,"",909,A3,7,1,7
20222023,056,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,056275470,210299000769,"",909,A1,320,33,9.7
20222023,056,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,056275480,210299000770,"",909,A1,144,18,8
20222023,056,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,056275500,210299000771,"",909,A1,154,18,8.56
20222023,056,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,056275520,210299000772,"",909,A1,359,31,11.58
20222023,056,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,056275560,210299000775,"",909,A1,214,22,9.73
20222023,056,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,056275580,210299000776,"",909,A1,258,27,9.56
20222023,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,"",909,A1,443,41,10.8
20222023,056,JEFFERSON,275,Jefferson County,610,Shelby Academy,275610,056275610,210299000780,"",909,A1,317,32,9.91
20222023,056,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,275620,056275620,210299000781,"",909,A1,444,43,10.33
20222023,056,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,275660,056275660,210299000783,"",909,A1,115,23,5
20222023,056,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,275680,056275680,210299000784,"",909,A1,420,29,14.48
20222023,056,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,056275710,210299000785,"",909,A1,391,37,10.57
20222023,056,JEFFERSON,275,Jefferson County,720,Kennedy Elementary,275720,056275720,210299000786,"",909,A1,146,20,7.3
20222023,056,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,275730,056275730,210299001425,"",909,A1,548,44,12.45
20222023,056,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,275768,056275768,210299001943,"",909,A6,2,1,2
20222023,056,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,275769,056275769,210299001946,"",909,A6,128,10,12.8
20222023,056,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,056275784,210299001613,"",909,A6,386,29,13.31
20222023,056,JEFFERSON,275,Jefferson County,800,Grace M. James Academy of Excellence,275800,056275800,210299002507,"",909,A5,223,29,7.69
20222023,056,JEFFERSON,275,Jefferson County,917,Churchill Park School,275917,056275917,210299000789,"",909,A3,185,23,8.04
20222023,056,JEFFERSON,275,Jefferson County,919,George Unseld Early Childhood Center,275919,056275919,210299002376,"",909,A4,156,17,9.18
20222023,056,JEFFERSON,275,Jefferson County,920,Ahrens Educational Resource Center,275920,056275920,210299001447,"",909,A3,43,3,14.33
20222023,056,JEFFERSON,275,Jefferson County,951,Pathfinder School of Innovation,275951,056275951,210299001947,"",909,A5,1346,93,14.47
20222023,067,LETCHER,276,Jenkins Independent,"",---District Total---,276,"","",KVEC,904,"",185,23,8.04
20222023,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,A1,185,23,8.04
20222023,057,JESSAMINE,281,Jessamine County,"",---District Total---,281,"","",CKEC,901,"",7611,658,11.57
20222023,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000795,CKEC,901,A1,456,38,12
20222023,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,A1,1302,103,12.64
20222023,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,A1,1166,101,11.54
20222023,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303001899,CKEC,901,A1,275,36,7.64
20222023,057,JESSAMINE,281,Jessamine County,023,The Providence School,281023,057281023,210303001900,CKEC,901,A5,672,57,11.79
20222023,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,CKEC,901,A2,362,28,12.93
20222023,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,CKEC,901,A1,615,69,8.91
20222023,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,CKEC,901,A1,664,60,11.07
20222023,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,CKEC,901,A6,29,2,14.5
20222023,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,CKEC,901,A1,355,29,12.24
20222023,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,CKEC,901,A1,443,35,12.66
20222023,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,CKEC,901,A1,369,30,12.3
20222023,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,CKEC,901,A1,553,40,13.83
20222023,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,CKEC,901,A1,350,30,11.67
20222023,058,JOHNSON,285,Johnson County,"",---District Total---,285,"","",KEDC,903,"",2791,223,12.52
20222023,058,JOHNSON,285,Johnson County,050,Johnson County Eagle Academy,285050,058285050,210306001615,KEDC,903,A5,88,4,22
20222023,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,KEDC,903,A1,695,46,15.11
20222023,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,KEDC,903,A1,231,22,10.5
20222023,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,KEDC,903,A1,142,13,10.92
20222023,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,A1,935,73,12.81
20222023,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,KEDC,903,A1,227,22,10.32
20222023,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,KEDC,903,A1,231,20,11.55
20222023,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,KEDC,903,A1,242,23,10.52
20222023,059,KENTON,291,Kenton County,"",---District Total---,291,"","",NKCES,905,"",9530,757,12.59
20222023,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,NKCES,905,A1,431,34,12.68
20222023,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,NKCES,905,A1,667,56,11.91
20222023,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,NKCES,905,A1,343,30,11.43
20222023,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,A1,984,74,13.3
20222023,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,NKCES,905,A1,539,33,16.33
20222023,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,NKCES,905,A1,417,33,12.64
20222023,059,KENTON,291,Kenton County,055,Northern Ky Youth Dev Center,291055,059291055,210309000814,NKCES,905,A6,28,1,28
20222023,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,NKCES,905,A1,299,30,9.97
20222023,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,NKCES,905,A1,276,17,16.24
20222023,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,NKCES,905,A1,424,24,17.67
20222023,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,A1,1257,91,13.81
20222023,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,NKCES,905,A1,283,30,9.43
20222023,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,NKCES,905,A1,593,53,11.19
20222023,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,NKCES,905,A1,554,41,13.51
20222023,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,NKCES,905,A1,382,35,10.91
20222023,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,A1,690,57,12.11
20222023,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,NKCES,905,A1,976,83,11.76
20222023,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,A1,387,35,11.06
20222023,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,"",1356,131,10.35
20222023,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,A1,113,12,9.42
20222023,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,A1,266,20,13.3
20222023,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,A1,85,14,6.07
20222023,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,A1,154,13,11.85
20222023,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,A1,290,24,12.08
20222023,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,KVEC,904,A1,92,10,9.2
20222023,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,KVEC,904,A1,356,38,9.37
20222023,061,KNOX,301,Knox County,"",---District Total---,301,"","",SESC,907,"",2877,265,10.86
20222023,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,"",SESC,907,A1,272,24,11.33
20222023,061,KNOX,301,Knox County,022,Knox Appalachian School,301022,061301022,210315001997,SESC,907,A6,90,5,18
20222023,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,SESC,907,A1,362,30,12.07
20222023,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,"",SESC,907,A1,276,36,7.67
20222023,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,SESC,907,A1,199,22,9.05
20222023,061,KNOX,301,Knox County,140,Knox County Day Treatment,301140,061301140,210315002357,SESC,907,A6,41,3,13.67
20222023,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,SESC,907,A5,47,4,11.75
20222023,061,KNOX,301,Knox County,155,Knox Inspire Academy,301155,061301155,210315002449,SESC,907,A5,25,1,25
20222023,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,SESC,907,A1,77,10,7.7
20222023,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,SESC,907,A1,89,13,6.85
20222023,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,SESC,907,A1,212,21,10.1
20222023,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,SESC,907,A1,181,17,10.65
20222023,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,A1,609,50,12.18
20222023,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,SESC,907,A1,339,23,14.74
20222023,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,"",SESC,907,A2,58,6,9.67
20222023,062,LARUE,305,LaRue County,"",---District Total---,305,"","",GRREC,902,"",2040,146,13.97
20222023,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,GRREC,902,A4,10,6,1.67
20222023,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,GRREC,902,A1,357,23,15.52
20222023,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,GRREC,902,A1,422,29,14.55
20222023,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,A1,724,52,13.92
20222023,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,GRREC,902,A1,456,32,14.25
20222023,062,LARUE,305,LaRue County,100,The Life Connection,305100,062305100,210318002216,GRREC,902,A6,71,4,17.75
20222023,063,LAUREL,311,Laurel County,"",---District Total---,311,"","",SESC,907,"",5811,464,12.52
20222023,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000856,SESC,907,A1,273,26,10.5
20222023,063,LAUREL,311,Laurel County,016,McDaniel Learning Center,311016,063311016,210321002224,SESC,907,A5,45,2,22.5
20222023,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321002030,SESC,907,A1,282,22,12.82
20222023,063,LAUREL,311,Laurel County,019,Laurel County Schools eLearning Academy,311019,063311019,210321002436,SESC,907,A5,144,10,14.4
20222023,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000857,SESC,907,A1,391,26,15.04
20222023,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000858,SESC,907,A1,675,50,13.5
20222023,063,LAUREL,311,Laurel County,050,Laurel County Day Treatment,311050,063311050,210321001677,SESC,907,A6,100,5,20
20222023,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000859,SESC,907,A1,281,16,17.56
20222023,063,LAUREL,311,Laurel County,060,Laurel Co Schools Center for Innovation,311060,063311060,210321002400,SESC,907,A2,30,4,7.5
20222023,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000860,SESC,907,A1,184,15,12.27
20222023,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000862,SESC,907,A1,265,18,14.72
20222023,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000863,SESC,907,A1,210,17,12.35
20222023,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000715,SESC,907,A1,243,27,9
20222023,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000864,SESC,907,A1,144,14,10.29
20222023,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321001589,SESC,907,A1,651,56,11.63
20222023,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,A1,961,69,13.93
20222023,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,A1,581,58,10.02
20222023,063,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,063311420,210321000869,SESC,907,A1,153,14,10.93
20222023,063,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,063311430,210321001483,SESC,907,A1,198,15,13.2
20222023,064,LAWRENCE,315,Lawrence County,"",---District Total---,315,"","",KEDC,903,"",1788,160,11.18
20222023,064,LAWRENCE,315,Lawrence County,020,Louisa East Elementary School,315020,064315020,210324002079,KEDC,903,A1,325,26,12.5
20222023,064,LAWRENCE,315,Lawrence County,021,Louisa West Elementary School,315021,064315021,210324002155,KEDC,903,A1,193,20,9.65
20222023,064,LAWRENCE,315,Lawrence County,030,Blaine Elementary School,315030,064315030,210324000870,KEDC,903,A1,133,14,9.5
20222023,064,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,064315150,210324000871,KEDC,903,A1,208,19,10.95
20222023,064,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,064315200,210324000872,KEDC,903,A1,296,28,10.57
20222023,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,KEDC,903,A1,633,53,11.94
20222023,065,LEE,321,Lee County,"",---District Total---,321,"","",KVEC,904,"",668,57,11.72
20222023,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,210327002434,KVEC,904,A1,347,28,12.39
20222023,065,LEE,321,Lee County,100,Lee County Elementary School,321100,065321100,210327000216,KVEC,904,A1,321,29,11.07
20222023,066,LESLIE,325,Leslie County,"",---District Total---,325,"","",KVEC,904,"",910,82,11.1
20222023,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000882,KVEC,904,A1,108,7,15.43
20222023,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000883,KVEC,904,A1,177,19,9.32
20222023,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,KVEC,904,A1,357,26,13.73
20222023,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000886,KVEC,904,A1,93,12,7.75
20222023,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000887,KVEC,904,A1,175,18,9.72
20222023,067,LETCHER,331,Letcher County,"",---District Total---,331,"","",KVEC,904,"",2082,171,12.18
20222023,067,LETCHER,331,Letcher County,050,Letcher Elementary & Middle School,331050,067331050,210336002528,KVEC,904,A1,236,22,10.73
20222023,067,LETCHER,331,Letcher County,055,Letcher County Alternative Education Ctr,331055,067331055,210336002344,KVEC,904,A5,9,1,9
20222023,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,KVEC,904,A1,664,49,13.55
20222023,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,KVEC,904,A1,101,11,9.18
20222023,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000894,KVEC,904,A1,94,10,9.4
20222023,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,KVEC,904,A1,227,16,14.19
20222023,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000901,KVEC,904,A1,162,20,8.1
20222023,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000903,KVEC,904,A1,349,29,12.03
20222023,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000904,KVEC,904,A1,240,13,18.46
20222023,068,LEWIS,335,Lewis County,"",---District Total---,335,"","",KEDC,903,"",1536,132,11.64
20222023,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000906,KEDC,903,A1,206,17,12.12
20222023,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000908,KEDC,903,A1,83,6,13.83
20222023,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000909,KEDC,903,A1,331,27,12.26
20222023,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339001503,KEDC,903,A1,307,27,11.37
20222023,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,KEDC,903,A1,468,41,11.41
20222023,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000911,KEDC,903,A1,141,14,10.07
20222023,069,LINCOLN,341,Lincoln County,"",---District Total---,341,"","",SESC,907,"",2401,207,11.6
20222023,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000914,SESC,907,A1,165,18,9.17
20222023,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000915,SESC,907,A1,175,13,13.46
