SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,TOTEXP,Teacher Count,AVGEXPERIENCEYEARS,FILLER
20172018,056,JEFFERSON,275,Jefferson County,998,Home/Hospital,275998,056275998,210299002262,JEFF CO,909,31,1,31,
20172018,056,JEFFERSON,275,Jefferson County,076,Indian Trail Elementary,275076,056275076,210299000669,JEFF CO,909,286,22,13,
20172018,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,JEFF CO,909,815,105,8,
20172018,056,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,275165,056275165,210299002027,JEFF CO,909,773,49,16,
20172018,056,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,056275325,210299000752,JEFF CO,909,315,32,10,
20172018,056,JEFFERSON,275,Jefferson County,039,Jaeger Preschool,275039,056275039,210299001635,JEFF CO,909,20,4,5,
20172018,056,JEFFERSON,275,Jefferson County,951,Jefferson County High,275951,056275951,210299001947,JEFF CO,909,179,18,10,
20172018,056,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,056275396,210299000760,JEFF CO,909,763,45,17,
20172018,056,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,056275166,210299000727,JEFF CO,909,507,36,14,
20172018,056,JEFFERSON,275,Jefferson County,065,Jeffersontown High,275065,056275065,210299000659,JEFF CO,909,915,71,13,
20172018,056,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,056275470,210299000769,JEFF CO,909,633,46,14,
20172018,056,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,275106,056275106,210299000696,JEFF CO,909,209,21,10,
20172018,056,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,056275162,210299000724,JEFF CO,909,658,51,13,
20172018,056,JEFFERSON,275,Jefferson County,720,Kennedy Montessori Elementary,275720,056275720,210299000786,JEFF CO,909,229,32,7,
20172018,056,JEFFERSON,275,Jefferson County,059,Kenwood Elementary,275059,056275059,210299000653,JEFF CO,909,315,29,11,
20172018,056,JEFFERSON,275,Jefferson County,079,Kerrick Elementary,275079,056275079,210299000672,JEFF CO,909,195,23,9,
20172018,056,JEFFERSON,275,Jefferson County,432,King Elementary,275432,056275432,210299000762,JEFF CO,909,286,24,12,
20172018,056,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,056275134,210299000712,JEFF CO,909,216,23,9,
20172018,056,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,056275163,210299000725,JEFF CO,909,189,32,6,
20172018,056,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,056275133,210299000711,JEFF CO,909,538,55,10,
20172018,056,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,056275145,210299000716,JEFF CO,909,289,25,12,
20172018,056,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,056275126,210299000706,JEFF CO,909,213,20,11,
20172018,056,JEFFERSON,275,Jefferson County,030,Liberty High,275030,056275030,210299001634,JEFF CO,909,534,40,13,
20172018,056,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,056275520,210299000772,JEFF CO,909,275,30,9,
20172018,056,JEFFERSON,275,Jefferson County,138,Louisville Day,275138,056275138,210299000713,JEFF CO,909,84,6,14,
20172018,056,JEFFERSON,275,Jefferson County,047,Louisville Male High,275047,056275047,210299001705,JEFF CO,909,1420,97,15,
20172018,056,JEFFERSON,275,Jefferson County,463,Louisville Metro Youth Center,275463,056275463,210299001082,JEFF CO,909,100,5,20,
20172018,056,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,056275146,210299000717,JEFF CO,909,581,31,19,
20172018,056,JEFFERSON,275,Jefferson County,107,Luhr Elementary,275107,056275107,210299000697,JEFF CO,909,475,30,16,
20172018,056,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,056275155,210299002026,JEFF CO,909,1121,134,8,
20172018,056,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,275193,056275193,210299001492,JEFF CO,909,132,11,12,
20172018,056,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,056275458,210299001860,JEFF CO,909,38,5,8,
20172018,056,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,056275480,210299000770,JEFF CO,909,110,17,7,
20172018,056,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,056275440,210299000764,JEFF CO,909,384,45,9,
20172018,056,JEFFERSON,275,Jefferson County,022,Medora Elementary,275022,056275022,210299000633,JEFF CO,909,212,21,10,
20172018,056,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,056275340,210299000754,JEFF CO,909,759,58,13,
20172018,056,JEFFERSON,275,Jefferson County,024,Middletown Elementary,275024,056275024,210299000634,JEFF CO,909,496,32,16,
20172018,056,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,056275147,210299000718,JEFF CO,909,150,27,6,
20172018,056,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,056275202,210299002412,JEFF CO,909,427,34,13,
20172018,056,JEFFERSON,275,Jefferson County,099,Minors Lane Elementary,275099,056275099,210299000690,JEFF CO,909,224,29,8,
20172018,056,JEFFERSON,275,Jefferson County,041,Newburg Middle,275041,056275041,210299000642,JEFF CO,909,712,59,12,
20172018,056,JEFFERSON,275,Jefferson County,186,Newcomer Academy,275186,056275186,210299002180,JEFF CO,909,445,46,10,
20172018,056,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,056275435,210299000763,JEFF CO,909,924,67,14,
20172018,056,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,056275371,,JEFF CO,909,255,28,9,
20172018,056,JEFFERSON,275,Jefferson County,096,Norton Elementary,275096,056275096,210299000687,JEFF CO,909,593,36,17,
20172018,056,JEFFERSON,275,Jefferson County,027,Okolona Elementary,275027,056275027,210299000635,JEFF CO,909,165,19,9,
20172018,056,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,056275784,210299001613,JEFF CO,909,375,22,17,
20172018,056,JEFFERSON,275,Jefferson County,075,Pleasure Ridge Park High,275075,056275075,210299000668,JEFF CO,909,1161,97,12,
20172018,056,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,056275500,210299000771,JEFF CO,909,126,19,7,
20172018,056,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,056275128,210299000708,JEFF CO,909,243,23,11,
20172018,056,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,056275219,210299002190,JEFF CO,909,565,56,10,
20172018,056,JEFFERSON,275,Jefferson County,081,Rangeland Elementary,275081,056275081,210299000674,JEFF CO,909,298,28,11,
20172018,056,JEFFERSON,275,Jefferson County,085,Robert Frost Sixth-Grade Academy,275085,056275085,210299000678,JEFF CO,909,241,31,8,
20172018,056,JEFFERSON,275,Jefferson County,530,Roosevelt-Perry Elementary,275530,056275530,210299000773,JEFF CO,909,94,16,6,
20172018,056,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,056275560,210299000775,JEFF CO,909,174,27,6,
20172018,056,JEFFERSON,275,Jefferson County,086,Sanders Elementary,275086,056275086,210299000679,JEFF CO,909,194,23,8,
20172018,056,JEFFERSON,275,Jefferson County,063,Schaffner Traditional Elementary,275063,056275063,210299001587,JEFF CO,909,432,31,14,
20172018,056,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,056275580,210299000776,JEFF CO,909,180,27,7,
20172018,056,JEFFERSON,275,Jefferson County,073,Seneca High,275073,056275073,210299000667,JEFF CO,909,837,95,9,
20172018,056,JEFFERSON,275,Jefferson County,097,Shacklette Elementary,275097,056275097,210299000688,JEFF CO,909,284,27,11,
20172018,056,JEFFERSON,275,Jefferson County,610,Shelby Traditional Academy,275610,056275610,210299000780,JEFF CO,909,317,35,9,
20172018,056,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,275103,056275103,210299000693,JEFF CO,909,295,31,10,
20172018,056,JEFFERSON,275,Jefferson County,087,Smyrna Elementary School,275087,056275087,210299000680,JEFF CO,909,254,26,10,
20172018,056,JEFFERSON,275,Jefferson County,031,Southern High,275031,056275031,210299000637,JEFF CO,909,853,90,10,
20172018,056,JEFFERSON,275,Jefferson County,029,St Joseph Children's Home,275029,056275029,210299001633,JEFF CO,909,83,4,21,
20172018,056,JEFFERSON,275,Jefferson County,064,St Matthews Elementary,275064,056275064,210299000658,JEFF CO,909,510,28,18,
20172018,056,JEFFERSON,275,Jefferson County,071,Stonestreet Elementary,275071,056275071,210299000665,JEFF CO,909,370,26,14,
20172018,056,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,056275211,210299002197,JEFF CO,909,600,37,16,
20172018,056,JEFFERSON,275,Jefferson County,144,Stuart Academy,275144,056275144,210299001427,JEFF CO,909,276,50,6,
20172018,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,JEFF CO,909,445,60,7,
20172018,056,JEFFERSON,275,Jefferson County,019,The Brook-Dupont,275019,056275019,210299001629,JEFF CO,909,74,4,19,
20172018,056,JEFFERSON,275,Jefferson County,020,The Brook-KMI,275020,056275020,210299001474,JEFF CO,909,67,6,11,
20172018,056,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,056275201,210299002121,JEFF CO,909,326,39,8,
20172018,056,JEFFERSON,275,Jefferson County,090,Thomas Jefferson Middle,275090,056275090,210299000682,JEFF CO,909,393,60,7,
20172018,056,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,275104,056275104,210299000694,JEFF CO,909,307,30,10,
20172018,056,JEFFERSON,275,Jefferson County,016,Tully Elementary,275016,056275016,210299000631,JEFF CO,909,532,39,14,
20172018,056,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,056275124,210299001935,JEFF CO,909,13,1,13,
20172018,056,JEFFERSON,275,Jefferson County,033,Valley High,275033,056275033,210299000639,JEFF CO,909,625,77,8,
20172018,056,JEFFERSON,275,Jefferson County,051,Waggener High,275051,056275051,210299000649,JEFF CO,909,583,61,10,
20172018,056,JEFFERSON,275,Jefferson County,034,Waller-Williams Environmental,275034,056275034,210299001529,JEFF CO,909,218,24,9,
20172018,056,JEFFERSON,275,Jefferson County,069,Watson Lane Elementary,275069,056275069,210299000663,JEFF CO,909,113,18,6,
20172018,056,JEFFERSON,275,Jefferson County,072,Watterson Elementary,275072,056275072,210299000666,JEFF CO,909,338,33,10,
20172018,056,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,056275116,210299000701,JEFF CO,909,193,26,7,
20172018,056,JEFFERSON,275,Jefferson County,110,Western Day Treatment,275110,056275110,210299001857,JEFF CO,909,52,5,10,
20172018,056,JEFFERSON,275,Jefferson County,084,Western High,275084,056275084,210299000677,JEFF CO,909,422,56,8,
20172018,056,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,056275710,210299000785,JEFF CO,909,368,46,8,
20172018,056,JEFFERSON,275,Jefferson County,077,Westport Middle,275077,056275077,210299000670,JEFF CO,909,538,69,8,
20172018,056,JEFFERSON,275,Jefferson County,916,Westport TAPP,275916,056275916,210299001098,JEFF CO,909,151,17,9,
20172018,056,JEFFERSON,275,Jefferson County,182,Wheatley Elementary,275182,056275182,210299000731,JEFF CO,909,198,22,9,
20172018,056,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,056275109,210299000699,JEFF CO,909,462,35,13,
20172018,056,JEFFERSON,275,Jefferson County,067,Wilder Elementary,275067,056275067,210299000661,JEFF CO,909,364,28,13,
20172018,056,JEFFERSON,275,Jefferson County,066,Wilkerson Elementary School,275066,056275066,210299000660,JEFF CO,909,213,27,8,
20172018,056,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,056275117,210299000702,JEFF CO,909,277,24,12,
20172018,056,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,056275374,210299000757,JEFF CO,909,182,30,6,
20172018,056,JEFFERSON,275,Jefferson County,078,Zachary Taylor Elementary,275078,056275078,210299000671,JEFF CO,909,442,29,15,
20172018,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,JEFF CO,909,1882,115,16,
20172018,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,JEFF CO,909,64377,5836,11,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,296,25,12,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,296,25,12,
20172018,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,,CKEC,901,9,2,5,
20172018,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,CKEC,901,303,28,11,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,829,81,10,
20172018,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,CKEC,901,453,52,9,
20172018,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000795,CKEC,901,212,25,9,
20172018,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,CKEC,901,322,27,12,
20172018,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303001899,CKEC,901,252,34,7,
20172018,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,CKEC,901,224,22,10,
20172018,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,CKEC,901,267,29,9,
20172018,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,CKEC,901,270,30,9,
20172018,057,JESSAMINE,281,Jessamine County,023,The Providence School,281023,057281023,210303001900,CKEC,901,437,34,13,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,1008,89,11,
20172018,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,CKEC,901,533,62,9,
20172018,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,CKEC,901,374,26,14,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,4465,455,10,
20172018,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,KEDC,903,368,24,15,
20172018,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,KEDC,903,276,20,14,
20172018,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,KEDC,903,328,27,12,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,926,70,13,
20172018,058,JOHNSON,285,Johnson County,050,Johnson County Alternative School,285050,058285050,210306001615,KEDC,903,59,3,20,
20172018,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,KEDC,903,612,38,16,
20172018,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,KEDC,903,218,19,12,
20172018,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,KEDC,903,386,24,16,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,2845,208,14,
20172018,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,NKCES,905,437,36,12,
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,1235,91,14,
20172018,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,NKCES,905,329,23,14,
20172018,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,NKCES,905,393,34,12,
20172018,059,KENTON,291,Kenton County,903,Kenton CO Academies of Innovation & Tech,291903,059291903,210309002092,NKCES,905,140,17,8,
20172018,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,NKCES,905,450,30,15,
20172018,059,KENTON,291,Kenton County,055,Northern Ky Youth Dev Center,291055,059291055,210309000814,NKCES,905,50,4,13,
20172018,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,NKCES,905,239,18,13,
20172018,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,NKCES,905,420,29,15,
20172018,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,NKCES,905,706,48,15,
20172018,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,NKCES,905,402,27,15,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,707,67,11,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,1391,113,12,
20172018,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,NKCES,905,1031,83,12,
20172018,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,NKCES,905,332,29,11,
20172018,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,NKCES,905,730,57,13,
20172018,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,NKCES,905,527,45,12,
20172018,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,279,30,9,
20172018,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,NKCES,905,413,45,9,
20172018,059,KENTON,291,Kenton County,,---District Total---,291,,,NKCES,905,9534,752,13,
20172018,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,148,15,10,
20172018,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,281,18,16,
20172018,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,170,14,12,
20172018,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,199,10,20,
20172018,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,354,24,15,
20172018,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,KVEC,904,100,10,10,
20172018,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,KVEC,904,556,36,15,
20172018,060,KNOTT,295,Knott County,,---District Total---,295,,,KVEC,904,1754,125,14,
20172018,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,SESC,907,251,25,10,
20172018,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,SESC,907,258,16,16,
20172018,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,SESC,907,258,18,14,
20172018,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,SESC,907,269,20,14,
20172018,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,SESC,907,354,23,15,
20172018,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,SESC,907,353,21,17,
20172018,061,KNOX,301,Knox County,022,Knox Appalachian School,301022,061301022,210315001997,SESC,907,61,5,12,
20172018,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,552,49,11,
20172018,061,KNOX,301,Knox County,140,Knox County Day Treatment,301140,061301140,210315002357,SESC,907,28,2,14,
20172018,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,SESC,907,55,4,14,
20172018,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,SESC,907,428,36,12,
20172018,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,603,68,9,
20172018,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,3368,280,12,
20172018,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,GRREC,902,402,31,13,
20172018,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,GRREC,902,327,28,12,
20172018,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,616,46,13,
20172018,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,GRREC,902,515,33,16,
20172018,062,LARUE,305,LaRue County,100,The Life Connection,305100,062305100,210318002216,GRREC,902,72,4,18,
20172018,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,1898,140,14,
20172018,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000857,SESC,907,333,26,13,
20172018,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000859,SESC,907,226,17,13,
20172018,063,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,063311430,210321001483,SESC,907,140,15,9,
20172018,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000860,SESC,907,255,18,14,
20172018,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000862,SESC,907,233,18,13,
20172018,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000715,SESC,907,324,35,9,
20172018,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000863,SESC,907,273,16,17,
20172018,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000864,SESC,907,174,15,12,
20172018,063,LAUREL,311,Laurel County,060,Laurel Co Schools Center for Innovation,311060,063311060,210321002400,SESC,907,29,6,5,
20172018,063,LAUREL,311,Laurel County,050,Laurel County Day Treatment,311050,063311050,210321001677,SESC,907,49,3,16,
20172018,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000856,SESC,907,396,33,12,
20172018,063,LAUREL,311,Laurel County,016,McDaniel Learning Center,311016,063311016,210321002224,SESC,907,64,4,16,
20172018,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,1058,90,12,
20172018,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321001589,SESC,907,619,59,11,
20172018,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,977,74,13,
20172018,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000858,SESC,907,769,61,13,
20172018,063,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,063311420,210321000869,SESC,907,140,18,8,
20172018,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321002030,SESC,907,271,23,12,
20172018,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,6024,502,12,
20172018,064,LAWRENCE,315,Lawrence County,030,Blaine Elementary School,315030,064315030,210324000870,KEDC,903,179,20,9,
20172018,064,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,064315150,210324000871,KEDC,903,295,21,14,
20172018,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,KEDC,903,544,50,11,
20172018,064,LAWRENCE,315,Lawrence County,020,Louisa East Elementary School,315020,064315020,210324002079,KEDC,903,257,24,11,
20172018,064,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,064315200,210324000872,KEDC,903,335,28,12,
20172018,064,LAWRENCE,315,Lawrence County,021,Louisa West Elementary School,315021,064315021,210324002155,KEDC,903,231,24,10,
20172018,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,KEDC,903,1772,160,11,
20172018,065,LEE,321,Lee County,100,Lee County Elementary School,321100,065321100,210327000216,KVEC,904,273,20,14,
20172018,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,,KVEC,904,476,29,16,
20172018,065,LEE,321,Lee County,,---District Total---,321,,,KVEC,904,728,48,15,
20172018,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000882,KVEC,904,157,10,16,
20172018,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,KVEC,904,435,30,15,
20172018,066,LESLIE,325,Leslie County,070,Leslie County Learning Center,325070,066325070,210333002378,KVEC,904,26,1,26,
20172018,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000883,KVEC,904,429,31,14,
20172018,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000887,KVEC,904,325,20,16,
20172018,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000886,KVEC,904,234,15,16,
20172018,066,LESLIE,325,Leslie County,,---District Total---,325,,,KVEC,904,1554,105,15,
20172018,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,KVEC,904,105,9,12,
20172018,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,KVEC,904,321,24,13,
20172018,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000894,KVEC,904,141,14,10,
20172018,067,LETCHER,331,Letcher County,055,Letcher County Alternative Education Ctr,331055,067331055,210336002344,KVEC,904,68,3,23,
20172018,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,KVEC,904,597,50,12,
20172018,067,LETCHER,331,Letcher County,350,Letcher Elementary School,331350,067331350,210336000898,KVEC,904,265,17,16,
20172018,067,LETCHER,331,Letcher County,355,Letcher Middle School,331355,067331355,210336002318,KVEC,904,88,10,9,
20172018,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000901,KVEC,904,159,20,8,
20172018,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000903,KVEC,904,448,26,17,
20172018,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000904,KVEC,904,180,15,12,
20172018,067,LETCHER,331,Letcher County,,---District Total---,331,,,KVEC,904,2208,174,13,
20172018,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000906,KEDC,903,238,18,13,
20172018,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000908,KEDC,903,106,8,13,
20172018,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000909,KEDC,903,325,26,13,
20172018,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,KEDC,903,615,48,13,
20172018,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339001503,KEDC,903,332,27,12,
20172018,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000911,KEDC,903,199,17,12,
20172018,068,LEWIS,335,Lewis County,,---District Total---,335,,,KEDC,903,1745,140,13,
20172018,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000914,SESC,907,189,15,13,
20172018,069,LINCOLN,341,Lincoln County,021,Fort Logan School,341021,069341021,210348001643,SESC,907,156,12,13,
20172018,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000915,SESC,907,186,15,12,
20172018,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,069341070,210348000916,SESC,907,261,19,14,
20172018,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,SESC,907,643,61,11,
20172018,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,069341065,210348000478,SESC,907,687,51,14,
20172018,069,LINCOLN,341,Lincoln County,100,McKinney Elementary School,341100,069341100,210348000919,SESC,907,128,11,12,
20172018,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000920,SESC,907,417,33,13,
