SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,STATE_SCH_ID,NCESID,COOP,COOP_CODE,WHITE_MALE_COUNT,WHITE_FEMALE_COUNT,WHITE_TOTAL,BLACK_MALE_COUNT,BLACK_FEMALE_COUNT,BLACK_TOTAL,HISPANIC_MALE_COUNT,HISPANIC_FEMALE_COUNT,HISPANIC_TOTAL,ASIAN_MALE_COUNT,ASIAN_FEMALE_COUNT,ASIAN_TOTAL,AIAN_COUNT,AIAN_FEMALE_COUNT,AIAN_TOTAL,HAWAIIAN_MALE_COUNT,HAWAIIAN_FEMALE_COUNT,HAWAIIAN_TOTAL_COUNT,TWOORMORE_MALE_COUNT,TWOORMORE_FEMALE_COUNT,TWOORMORE_TOTAL,MALE_TOTAL,FEMALE_TOTAL,MEMBERSHIP_TOTAL
20172018,30,DAVIESS,145,Daviess County,145,F T Burns Elementary School,30145145,210147000311,GRREC,902,152,166,318,16,10,26,32,25,57,14,18,32,3,4,7,3,2,5,16,18,34,236,243,479
20172018,30,DAVIESS,145,Daviess County,8,F T Burns Middle School,30145008,210147000296,GRREC,902,330,335,665,22,31,53,27,29,56,18,15,33,0,0,0,1,0,1,23,25,48,421,435,856
20172018,30,DAVIESS,145,Daviess County,180,Heritage Park High School,30145180,210147000969,GRREC,902,116,53,169,4,5,9,2,2,4,0,0,0,0,0,0,0,0,0,4,1,5,126,61,187
20172018,30,DAVIESS,145,Daviess County,25,Highland Elementary School,30145025,210147000299,GRREC,902,216,216,432,5,7,12,5,4,9,12,26,38,0,0,0,0,0,0,12,7,19,250,260,510
20172018,30,DAVIESS,145,Daviess County,6,Meadow Lands Elementary School,30145006,210147001949,GRREC,902,182,157,339,6,6,12,18,22,40,1,1,2,0,0,0,0,1,1,16,15,31,223,202,425
20172018,30,DAVIESS,145,Daviess County,160,Owensboro Day Treatment,30145160,210147000312,GRREC,902,14,6,20,0,1,1,3,1,4,0,0,0,0,0,0,0,0,0,1,2,3,18,10,28
20172018,30,DAVIESS,145,Daviess County,70,Sorgho Elementary School,30145070,210147000303,GRREC,902,177,160,337,7,4,11,20,14,34,2,0,2,0,1,1,0,0,0,11,10,21,217,189,406
20172018,30,DAVIESS,145,Daviess County,11,Southern Oaks Elementary School,30145011,210147002230,GRREC,902,161,166,327,3,3,6,27,21,48,11,17,28,0,0,0,1,2,3,3,4,7,206,213,419
20172018,30,DAVIESS,145,Daviess County,95,Tamarack Elementary School,30145095,210147000306,GRREC,902,171,157,328,23,15,38,14,19,33,5,11,16,0,0,0,1,1,2,21,11,32,235,214,449
20172018,30,DAVIESS,145,Daviess County,175,Valley Elementary School,30145175,210147000964,GRREC,902,19,11,30,3,2,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,23,14,37
20172018,30,DAVIESS,145,Daviess County,170,Valley High School,30145170,210147001700,GRREC,902,3,2,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
20172018,30,DAVIESS,145,Daviess County,130,West Louisville Elementary School,30145130,210147000309,GRREC,902,145,159,304,1,1,2,10,10,20,0,0,0,0,0,0,0,0,0,5,3,8,161,173,334
20172018,30,DAVIESS,145,Daviess County,140,Whitesville Elementary School,30145140,210147000310,GRREC,902,160,132,292,1,0,1,3,3,6,1,2,3,0,0,0,0,0,0,6,5,11,171,142,313
20172018,30,DAVIESS,145,Daviess County,,---District Total---,,,GRREC,902,4710,4500,9210,201,177,378,314,311,625,177,201,378,9,11,20,8,13,21,223,205,428,5642,5418,11060
20172018,54,HOPKINS,146,Dawson Springs Independent,17,Dawson Springs Elementary,54146017,210150002200,WKEC,908,152,140,292,1,1,2,5,3,8,0,1,1,0,0,0,1,0,1,7,3,10,166,148,314
20172018,54,HOPKINS,146,Dawson Springs Independent,18,Dawson Springs Jr/Sr High School,54146018,210150002203,WKEC,908,143,145,288,0,0,0,1,2,3,0,1,1,0,0,0,1,1,2,3,2,5,148,151,299
20172018,54,HOPKINS,146,Dawson Springs Independent,,---District Total---,,,WKEC,908,295,285,580,1,1,2,6,5,11,0,2,2,0,0,0,2,1,3,10,5,15,314,299,613
20172018,19,CAMPBELL,147,Dayton Independent,10,Dayton High School,19147010,210153000316,NKCES,905,171,158,329,8,6,14,9,6,15,0,0,0,0,0,0,0,0,0,0,2,2,188,172,360
20172018,19,CAMPBELL,147,Dayton Independent,30,Lincoln Elementary School,19147030,210153000317,NKCES,905,234,203,437,4,7,11,22,14,36,1,1,2,0,0,0,0,0,0,11,11,22,272,236,508
20172018,19,CAMPBELL,147,Dayton Independent,120,Regional Programs School,19147120,210153002413,NKCES,905,24,9,33,7,4,11,1,0,1,0,0,0,0,0,0,0,0,0,4,1,5,36,14,50
20172018,19,CAMPBELL,147,Dayton Independent,,---District Total---,,,NKCES,905,429,370,799,19,17,36,32,20,52,1,1,2,0,0,0,0,0,0,15,14,29,496,422,918
20172018,63,LAUREL,149,East Bernstadt Independent,10,East Bernstadt Elementary School,63149010,210159000318,SESC,907,220,210,430,3,4,7,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,225,216,441
20172018,63,LAUREL,149,East Bernstadt Independent,,---District Total---,,,SESC,907,220,210,430,3,4,7,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,225,216,441
20172018,31,EDMONSON,151,Edmonson County,22,Edmonson County 5/6 Center,31151022,210162001985,GRREC,902,147,116,263,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,3,4,7,151,126,277
20172018,31,EDMONSON,151,Edmonson County,60,Edmonson County High School,31151060,210162001442,GRREC,902,280,248,528,1,0,1,2,7,9,0,4,4,0,1,1,0,0,0,4,5,9,287,265,552
20172018,31,EDMONSON,151,Edmonson County,50,Edmonson County Middle School,31151050,210162000321,GRREC,902,149,144,293,0,0,0,4,4,8,2,1,3,0,1,1,0,0,0,1,4,5,156,154,310
20172018,31,EDMONSON,151,Edmonson County,23,Great Onyx Job Corps,31151023,210162002292,GRREC,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,31,EDMONSON,151,Edmonson County,80,Kyrock Elementary School,31151080,210162000322,GRREC,902,134,129,263,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,8,142,132,274
20172018,31,EDMONSON,151,Edmonson County,20,South Edmonson Elementary School,31151020,210162000319,GRREC,902,218,187,405,0,0,0,4,5,9,1,1,2,0,0,0,0,0,0,6,3,9,229,196,425
20172018,31,EDMONSON,151,Edmonson County,,---District Total---,,,GRREC,902,928,824,1752,1,0,1,14,22,36,3,6,9,0,2,2,0,0,0,19,19,38,965,873,1838
20172018,47,HARDIN,152,Elizabethtown Independent,10,Elizabethtown High School,47152010,210165000323,GRREC,902,267,263,530,40,41,81,21,25,46,11,22,33,1,2,3,1,0,1,31,19,50,372,372,744
20172018,47,HARDIN,152,Elizabethtown Independent,45,Glen Dale Center,47152045,210165002246,GRREC,902,0,16,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
20172018,47,HARDIN,152,Elizabethtown Independent,15,Helmwood Heights Elementary School,47152015,210165000324,GRREC,902,137,133,270,26,20,46,14,14,28,5,6,11,1,1,2,1,1,2,21,23,44,205,198,403
20172018,47,HARDIN,152,Elizabethtown Independent,20,Morningside Elementary School,47152020,210165000325,GRREC,902,162,142,304,26,26,52,20,15,35,4,4,8,0,0,0,0,1,1,25,20,45,237,208,445
20172018,47,HARDIN,152,Elizabethtown Independent,25,Panther Academy,47152025,210165002319,GRREC,902,46,43,89,12,10,22,11,4,15,2,1,3,1,0,1,0,0,0,11,10,21,83,68,151
20172018,47,HARDIN,152,Elizabethtown Independent,35,Talton K Stone Middle School,47152035,210165000326,GRREC,902,208,167,375,42,35,77,11,21,32,7,12,19,2,0,2,0,0,0,26,37,63,296,272,568
20172018,47,HARDIN,152,Elizabethtown Independent,41,Valley View Education Center,47152041,210165002355,GRREC,902,8,7,15,5,2,7,0,1,1,0,0,0,1,0,1,0,0,0,4,3,7,18,13,31
20172018,47,HARDIN,152,Elizabethtown Independent,,---District Total---,,,GRREC,902,828,771,1599,151,135,286,77,80,157,29,45,74,6,3,9,2,2,4,118,112,230,1211,1148,2359
20172018,32,ELLIOTT,155,Elliott County,280,Elliott County High School,32155280,210168000331,KEDC,903,237,243,480,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,238,244,482
20172018,32,ELLIOTT,155,Elliott County,140,Isonville Elementary School,32155140,210168000328,KEDC,903,47,46,93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,94
20172018,32,ELLIOTT,155,Elliott County,160,Lakeside Elementary School,32155160,210168000329,KEDC,903,91,94,185,1,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,94,97,191
20172018,32,ELLIOTT,155,Elliott County,270,Sandy Hook Elementary School,32155270,210168000330,KEDC,903,148,102,250,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,150,102,252
20172018,32,ELLIOTT,155,Elliott County,,---District Total---,,,KEDC,903,523,485,1008,3,2,5,4,0,4,0,0,0,0,1,1,0,0,0,0,1,1,530,489,1019
20172018,52,HENRY,156,Eminence Independent,25,Bluegrass Challenge Academy,52156025,,OVEC,906,48,13,61,11,3,14,0,4,4,0,0,0,0,0,0,0,0,0,2,0,2,61,20,81
20172018,52,HENRY,156,Eminence Independent,20,Eminence Elementary School,52156020,210171000333,OVEC,906,146,137,283,8,11,19,18,13,31,0,3,3,0,2,2,0,0,0,25,19,44,197,185,382
20172018,52,HENRY,156,Eminence Independent,10,Eminence High School,52156010,210171000332,OVEC,906,173,147,320,11,9,20,26,19,45,0,0,0,0,0,0,0,0,0,16,10,26,226,185,411
20172018,52,HENRY,156,Eminence Independent,21,Whitney M. Young Jr. Job Corps Center,52156021,210171002220,OVEC,906,12,6,18,31,25,56,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,50,34,84
20172018,52,HENRY,156,Eminence Independent,,---District Total---,,,OVEC,906,379,303,682,61,48,109,51,39,90,0,3,3,0,2,2,0,0,0,43,29,72,534,424,958
20172018,59,KENTON,157,Erlanger-Elsmere Independent,5,Arnett Elementary School,59157005,210174000335,NKCES,905,119,78,197,16,6,22,12,9,21,0,2,2,0,0,0,1,0,1,12,14,26,160,109,269
20172018,59,KENTON,157,Erlanger-Elsmere Independent,61,Bartlett Educational Center,59157061,210174002313,NKCES,905,33,17,50,5,0,5,3,0,3,0,0,0,0,0,0,1,0,1,6,2,8,48,19,67
20172018,59,KENTON,157,Erlanger-Elsmere Independent,10,Howell Elementary School,59157010,210174000336,NKCES,905,106,111,217,12,9,21,15,22,37,0,0,0,0,0,0,1,0,1,20,19,39,154,161,315
20172018,59,KENTON,157,Erlanger-Elsmere Independent,3,Lindeman Elementary School,59157003,210174000334,NKCES,905,115,86,201,14,15,29,26,25,51,1,2,3,0,0,0,5,5,10,16,20,36,177,153,330
20172018,59,KENTON,157,Erlanger-Elsmere Independent,30,Lloyd High School,59157030,210174000337,NKCES,905,214,194,408,36,34,70,41,32,73,1,3,4,0,0,0,1,2,3,31,21,52,324,286,610
20172018,59,KENTON,157,Erlanger-Elsmere Independent,50,Miles Elementary School,59157050,210174000338,NKCES,905,97,101,198,5,6,11,10,17,27,0,0,0,0,0,0,0,0,0,17,14,31,129,138,267
20172018,59,KENTON,157,Erlanger-Elsmere Independent,60,Tichenor Middle School,59157060,210174000339,NKCES,905,208,170,378,18,19,37,20,21,41,0,1,1,1,1,2,1,2,3,27,31,58,275,245,520
20172018,59,KENTON,157,Erlanger-Elsmere Independent,,---District Total---,,,NKCES,905,892,757,1649,106,89,195,127,126,253,2,8,10,1,1,2,10,9,19,129,121,250,1267,1111,2378
20172018,33,ESTILL,161,Estill County,90,Estill County High School,33161090,210176000342,SESC,907,342,318,660,0,1,1,1,4,5,1,2,3,0,0,0,0,0,0,5,4,9,349,329,678
20172018,33,ESTILL,161,Estill County,85,Estill County Middle School,33161085,210176000341,SESC,907,273,237,510,0,0,0,1,2,3,2,0,2,0,0,0,0,0,0,2,1,3,278,240,518
20172018,33,ESTILL,161,Estill County,14,Estill County Success Academy,33161014,210176002406,SESC,907,15,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,19
20172018,33,ESTILL,161,Estill County,11,Estill Springs Elementary,33161011,210176001746,SESC,907,229,211,440,1,0,1,1,3,4,0,0,0,0,0,0,0,0,0,7,0,7,238,214,452
20172018,33,ESTILL,161,Estill County,280,West Irvine Intermediate,33161280,210176000346,SESC,907,263,265,528,0,1,1,2,2,4,1,1,2,0,0,0,0,0,0,2,5,7,268,274,542
20172018,33,ESTILL,161,Estill County,,---District Total---,,,SESC,907,1122,1035,2157,1,2,3,5,11,16,4,3,7,0,0,0,0,0,0,16,10,26,1148,1061,2209
20172018,10,BOYD,162,Fairview Independent,11,Fairview Elementary School,10162011,210180001889,KEDC,903,158,131,289,2,2,4,0,1,1,0,0,0,1,0,1,0,0,0,2,4,6,163,138,301
20172018,10,BOYD,162,Fairview Independent,20,Fairview High School,10162020,210180000348,KEDC,903,193,197,390,5,1,6,3,0,3,1,1,2,0,0,0,0,0,0,4,6,10,206,205,411
20172018,10,BOYD,162,Fairview Independent,,---District Total---,,,KEDC,903,351,328,679,7,3,10,3,1,4,1,1,2,1,0,1,0,0,0,6,10,16,369,343,712
20172018,34,FAYETTE,165,Fayette County,51,ABLE,34165051,210186002236,CKEC,901,11,1,12,6,2,8,1,1,2,1,1,2,0,0,0,0,0,0,1,1,2,20,6,26
20172018,34,FAYETTE,165,Fayette County,5,Arlington Elementary School,34165005,210186000350,CKEC,901,36,43,79,43,39,82,50,66,116,0,0,0,0,0,0,0,0,0,8,9,17,137,157,294
20172018,34,FAYETTE,165,Fayette County,7,Ashland Elementary School,34165007,210186000351,CKEC,901,123,86,209,31,37,68,5,9,14,0,3,3,0,0,0,0,0,0,4,14,18,163,149,312
20172018,34,FAYETTE,165,Fayette County,45,Athens-Chilesburg Elementary,34165045,210186001987,CKEC,901,291,278,569,30,46,76,16,14,30,38,34,72,2,1,3,0,0,0,16,20,36,393,393,786
20172018,34,FAYETTE,165,Fayette County,651,Audrey Grevious Center,34165651,210186001480,CKEC,901,7,2,9,16,4,20,5,1,6,0,0,0,0,0,0,0,0,0,2,1,3,30,8,38
20172018,34,FAYETTE,165,Fayette County,15,Beaumont Middle School,34165015,210186000353,CKEC,901,340,299,639,36,33,69,112,90,202,46,51,97,1,0,1,1,0,1,17,21,38,553,494,1047
20172018,34,FAYETTE,165,Fayette County,55,Booker T Washington Elementary School,34165055,,CKEC,901,4,10,14,60,63,123,62,57,119,0,1,1,0,1,1,0,0,0,9,9,18,135,141,276
20172018,34,FAYETTE,165,Fayette County,170,Bryan Station High School,34165170,210186000388,CKEC,901,280,268,548,239,255,494,179,164,343,4,6,10,0,2,2,0,0,0,23,28,51,725,723,1448
20172018,34,FAYETTE,165,Fayette County,30,Bryan Station Middle School,34165030,210186000358,CKEC,901,180,168,348,70,95,165,88,93,181,3,5,8,1,0,1,0,0,0,25,18,43,367,379,746
20172018,34,FAYETTE,165,Fayette County,240,Cardinal Valley Elementary School,34165240,210186000392,CKEC,901,24,40,64,37,30,67,218,210,428,0,0,0,2,0,2,0,0,0,6,3,9,287,283,570
20172018,34,FAYETTE,165,Fayette County,275,Carter G. Woodson Academy,34165275,210186002323,CKEC,901,3,0,3,167,0,167,25,0,25,1,0,1,0,0,0,0,0,0,12,0,12,208,0,208
20172018,34,FAYETTE,165,Fayette County,32,Cassidy Elementary School,34165032,210186000359,CKEC,901,254,274,528,32,23,55,31,21,52,24,25,49,1,1,2,1,0,1,22,16,38,365,360,725
20172018,34,FAYETTE,165,Fayette County,120,Clays Mill Elementary School,34165120,210186000384,CKEC,901,263,226,489,12,6,18,17,20,37,12,4,16,1,0,1,0,0,0,20,13,33,325,269,594
20172018,34,FAYETTE,165,Fayette County,98,Coventry Oak Elementary,34165098,,CKEC,901,68,68,136,100,86,186,112,92,204,3,1,4,1,0,1,0,0,0,12,20,32,296,267,563
20172018,34,FAYETTE,165,Fayette County,25,Crawford Middle School,34165025,210186000357,CKEC,901,84,102,186,126,141,267,89,73,162,4,10,14,2,0,2,0,0,0,16,15,31,321,341,662
20172018,34,FAYETTE,165,Fayette County,35,Deep Springs Elementary School,34165035,210186000360,CKEC,901,95,96,191,104,65,169,59,46,105,0,0,0,1,0,1,0,0,0,18,20,38,277,227,504
20172018,34,FAYETTE,165,Fayette County,36,Dixie Elementary Magnet School,34165036,210186000361,CKEC,901,144,114,258,81,79,160,41,33,74,4,3,7,1,1,2,0,0,0,22,18,40,293,248,541
20172018,34,FAYETTE,165,Fayette County,905,Eastside Technical Center,34165905,210186001564,CKEC,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,34,FAYETTE,165,Fayette County,34,Edythe Jones Hayes Middle School,34165034,210186001957,CKEC,901,338,343,681,93,96,189,31,34,65,54,32,86,2,1,3,0,1,1,37,37,74,555,544,1099
20172018,34,FAYETTE,165,Fayette County,66,Family Care Center,34165066,210186002325,CKEC,901,0,6,6,0,9,9,0,20,20,0,0,0,0,0,0,0,0,0,0,2,2,0,37,37
20172018,34,FAYETTE,165,Fayette County,898,Fayette County Learning Center,34165898,210186002251,CKEC,901,65,55,120,15,14,29,6,5,11,0,0,0,0,0,0,0,0,0,10,1,11,96,75,171
20172018,34,FAYETTE,165,Fayette County,102,Fayette Regional Juvenile Det Ctr,34165102,210186002025,CKEC,901,17,7,24,19,4,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,11,48
20172018,34,FAYETTE,165,Fayette County,125,Frederick Douglass High School,34165125,,CKEC,901,193,220,413,172,175,347,68,60,128,17,14,31,2,1,3,0,0,0,22,21,43,474,491,965
20172018,34,FAYETTE,165,Fayette County,37,Garden Springs Elementary School,34165037,210186000362,CKEC,901,168,157,325,12,14,26,40,27,67,4,5,9,0,0,0,0,0,0,11,16,27,235,219,454
20172018,34,FAYETTE,165,Fayette County,99,Garrett Morgan Elementary,34165099,,CKEC,901,241,218,459,72,56,128,21,15,36,39,31,70,1,0,1,2,0,2,28,18,46,404,338,742
20172018,34,FAYETTE,165,Fayette County,150,Glendover Elementary School,34165150,210186000386,CKEC,901,157,163,320,23,26,49,66,61,127,37,28,65,0,0,0,0,0,0,8,11,19,291,289,580
20172018,34,FAYETTE,165,Fayette County,38,Harrison Elementary School,34165038,210186000363,CKEC,901,31,34,65,79,70,149,15,21,36,2,1,3,1,0,1,0,0,0,10,7,17,138,133,271
20172018,34,FAYETTE,165,Fayette County,39,Henry Clay High School,34165039,210186000364,CKEC,901,639,655,1294,187,241,428,115,76,191,68,70,138,4,4,8,1,1,2,50,30,80,1064,1077,2141
20172018,34,FAYETTE,165,Fayette County,190,James Lane Allen Elementary School,34165190,210186000390,CKEC,901,58,64,122,36,29,65,119,110,229,2,2,4,0,0,0,0,0,0,10,6,16,225,211,436
20172018,34,FAYETTE,165,Fayette County,225,Jessie M Clark Middle School,34165225,210186000391,CKEC,901,388,378,766,51,40,91,39,40,79,38,36,74,0,2,2,0,0,0,19,15,34,535,511,1046
20172018,34,FAYETTE,165,Fayette County,620,Julius Marks Elementary School,34165620,210186000395,CKEC,901,159,142,301,99,89,188,33,32,65,17,10,27,0,0,0,1,1,2,30,42,72,339,316,655
20172018,34,FAYETTE,165,Fayette County,60,Lafayette High School,34165060,210186000367,CKEC,901,756,754,1510,136,146,282,100,102,202,45,76,121,0,0,0,4,0,4,26,43,69,1067,1121,2188
20172018,34,FAYETTE,165,Fayette County,62,Lansdowne Elementary School,34165062,210186000368,CKEC,901,170,127,297,93,65,158,44,36,80,15,10,25,1,0,1,0,0,0,25,19,44,348,257,605
20172018,34,FAYETTE,165,Fayette County,65,Leestown Middle School,34165065,210186000369,CKEC,901,168,130,298,97,103,200,160,137,297,5,8,13,0,1,1,0,0,0,20,24,44,450,403,853
20172018,34,FAYETTE,165,Fayette County,67,Lexington Trad Magnet School,34165067,210186000370,CKEC,901,68,58,126,125,123,248,56,34,90,7,2,9,0,0,0,0,1,1,22,12,34,278,230,508
20172018,34,FAYETTE,165,Fayette County,57,Liberty Elementary,34165057,210186002207,CKEC,901,221,191,412,76,61,137,29,50,79,19,15,34,0,0,0,0,3,3,28,28,56,373,348,721
20172018,34,FAYETTE,165,Fayette County,68,Locust Trace AgriScience Center,34165068,210186002362,CKEC,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,34,FAYETTE,165,Fayette County,72,Madeline M Breckinridge Elem School,34165072,210186000372,CKEC,901,52,54,106,121,119,240,77,78,155,15,8,23,0,0,0,1,0,1,17,25,42,283,284,567
20172018,34,FAYETTE,165,Fayette County,21,Martin L King Acad for Excellence Alt,34165021,210186001848,CKEC,901,51,24,75,69,38,107,17,6,23,0,0,0,0,0,0,0,0,0,8,6,14,145,74,219
20172018,34,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,34165180,210186000389,CKEC,901,64,58,122,69,73,142,94,86,180,1,0,1,0,0,0,0,0,0,12,7,19,240,224,464
20172018,34,FAYETTE,165,Fayette County,74,Maxwell Spanish Immersion Elem School,34165074,210186000373,CKEC,901,129,147,276,51,46,97,45,49,94,7,3,10,0,1,1,0,0,0,22,35,57,254,281,535
20172018,34,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,34165160,210186000387,CKEC,901,131,108,239,46,48,94,41,34,75,13,9,22,1,0,1,0,1,1,17,18,35,249,218,467
20172018,34,FAYETTE,165,Fayette County,255,Millcreek Elementary School,34165255,210186001419,CKEC,901,112,79,191,95,79,174,28,29,57,3,6,9,0,0,0,0,0,0,23,28,51,261,221,482
20172018,34,FAYETTE,165,Fayette County,76,Morton Middle School,34165076,210186000374,CKEC,901,249,231,480,36,56,92,43,38,81,24,20,44,0,0,0,0,1,1,13,14,27,365,360,725
20172018,34,FAYETTE,165,Fayette County,77,Northern Elementary School,34165077,210186000375,CKEC,901,72,57,129,111,102,213,68,66,134,0,0,0,0,1,1,0,0,0,6,5,11,257,231,488
20172018,34,FAYETTE,165,Fayette County,899,Opportunity Middle College,34165899,210186002242,CKEC,901,8,34,42,6,27,33,4,13,17,1,3,4,0,0,0,0,0,0,1,3,4,20,80,100
20172018,34,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,34165200,210186001669,CKEC,901,519,524,1043,125,123,248,240,219,459,85,89,174,0,3,3,1,1,2,27,21,48,997,980,1977
20172018,34,FAYETTE,165,Fayette County,80,Picadome Elementary School,34165080,210186000376,CKEC,901,134,123,257,74,61,135,19,19,38,10,10,20,0,0,0,0,0,0,10,18,28,247,231,478
20172018,34,FAYETTE,165,Fayette County,52,Rosa Parks Elementary School,34165052,210186001422,CKEC,901,237,207,444,10,10,20,14,7,21,101,99,200,1,3,4,0,0,0,10,15,25,373,341,714
20172018,34,FAYETTE,165,Fayette County,90,Russell Cave Elementary School,34165090,210186000380,CKEC,901,16,13,29,9,8,17,103,96,199,0,0,0,0,0,0,0,0,0,3,0,3,131,117,248
20172018,34,FAYETTE,165,Fayette County,111,SAP Program,34165111,,CKEC,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,34,FAYETTE,165,Fayette County,130,STEAM Academy,34165130,210186002341,CKEC,901,85,62,147,33,40,73,8,9,17,5,3,8,0,1,1,0,1,1,5,3,8,136,119,255
20172018,34,FAYETTE,165,Fayette County,58,Sandersville Elementary,34165058,210186002189,CKEC,901,153,145,298,73,77,150,37,40,77,4,6,10,2,2,4,0,0,0,13,20,33,282,290,572
20172018,34,FAYETTE,165,Fayette County,18,Scapa At Bluegrass,34165018,210186000354,CKEC,901,68,136,204,2,17,19,1,8,9,4,20,24,0,0,0,0,0,0,3,17,20,78,198,276
20172018,34,FAYETTE,165,Fayette County,81,Southern Elementary School,34165081,210186000377,CKEC,901,118,127,245,75,87,162,34,31,65,4,6,10,2,0,2,0,0,0,18,23,41,251,274,525
20172018,34,FAYETTE,165,Fayette County,525,Southern Middle School,34165525,210186000394,CKEC,901,269,206,475,72,99,171,42,34,76,11,10,21,0,2,2,1,0,1,24,19,43,419,370,789
20172018,34,FAYETTE,165,Fayette County,904,Southside Technical Center,34165904,210186001563,CKEC,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,34,FAYETTE,165,Fayette County,82,Squires Elementary School,34165082,210186001584,CKEC,901,159,157,316,54,61,115,29,29,58,7,13,20,0,1,1,0,0,0,8,11,19,257,272,529
20172018,34,FAYETTE,165,Fayette County,85,Stonewall Elementary School,34165085,210186000378,CKEC,901,265,267,532,26,23,49,18,28,46,21,22,43,0,0,0,0,0,0,14,25,39,344,365,709
20172018,34,FAYETTE,165,Fayette County,133,Success Academy,34165133,,CKEC,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,34,FAYETTE,165,Fayette County,95,Tates Creek Elementary School,34165095,210186000381,CKEC,901,124,118,242,118,125,243,32,29,61,8,6,14,0,4,4,0,0,0,30,31,61,312,313,625
20172018,34,FAYETTE,165,Fayette County,105,Tates Creek High School,34165105,210186000383,CKEC,901,493,497,990,257,255,512,86,72,158,21,22,43,0,1,1,0,0,0,33,47,80,890,894,1784
20172018,34,FAYETTE,165,Fayette County,100,Tates Creek Middle School,34165100,210186000382,CKEC,901,246,171,417,108,132,240,48,34,82,16,13,29,0,1,1,1,1,2,35,33,68,454,385,839
20172018,34,FAYETTE,165,Fayette County,135,The Newcomer Academy,34165135,,CKEC,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,34,FAYETTE,165,Fayette County,54,The Stables,34165054,210186002320,CKEC,901,25,19,44,3,4,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,28,25,53
20172018,34,FAYETTE,165,Fayette County,12,Veterans Park Elementary School,34165012,210186001421,CKEC,901,323,294,617,37,34,71,19,14,33,25,20,45,0,1,1,0,0,0,15,14,29,419,377,796
20172018,34,FAYETTE,165,Fayette County,59,Wellington Elementary,34165059,210186002247,CKEC,901,239,239,478,12,26,38,25,25,50,44,47,91,1,1,2,0,0,0,34,30,64,355,368,723
20172018,34,FAYETTE,165,Fayette County,56,William Wells Brown Elementary,34165056,210186002199,CKEC,901,16,20,36,95,117,212,14,28,42,0,0,0,0,0,0,0,0,0,8,9,17,133,174,307
20172018,34,FAYETTE,165,Fayette County,245,Winburn Middle School,34165245,210186000393,CKEC,901,65,79,144,109,123,232,113,113,226,16,14,30,1,1,2,0,0,0,8,12,20,312,342,654
20172018,34,FAYETTE,165,Fayette County,140,Yates Elementary School,34165140,210186000385,CKEC,901,55,49,104,61,63,124,46,60,106,2,0,2,0,0,0,0,0,0,8,3,11,172,175,347
20172018,34,FAYETTE,165,Fayette County,,---District Total---,,,CKEC,901,10525,10029,20554,4532,4438,8970,3398,3144,6542,957,933,1890,32,39,71,14,12,26,1014,1052,2066,20472,19647,40119
20172018,35,FLEMING,171,Fleming County,50,E P Ward Elementary School,35171050,210192000400,KEDC,903,82,83,165,1,0,1,3,1,4,0,0,0,0,0,0,0,0,0,1,0,1,87,84,171
20172018,35,FLEMING,171,Fleming County,20,Ewing Elementary School,35171020,210192000396,KEDC,903,147,128,275,2,0,2,5,4,9,0,0,0,0,0,0,0,0,0,0,5,5,154,137,291
