SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,STATE_SCH_ID,NCESID,COOP,COOP_CODE,PERSON_PER_STU_FED,NONPERSON_PER_STU_FED,TOTAL_PER_STU_FED,PERSON_PER_STU_STATELOCAL,NONPERSON_PER_STU_STATELOCAL,TOTAL_PER_STU_STATELOCAL,TOTAL_PER_STU_ALLFUNDS
20182019,39,GALLATIN,191,Gallatin County,5,Gallatin County Middle School,39191005,210213001609,OVEC,906,456,90,546,9466,2196,11662,12208
20182019,39,GALLATIN,191,Gallatin County,10,Gallatin County Lower Elementary,39191010,210213000450,OVEC,906,552,89,641,10784,2486,13270,13911
20182019,39,GALLATIN,191,Gallatin County,6,Gallatin County Upper Elementary,39191006,210213001850,OVEC,906,529,90,619,9111,2287,11398,11555
20182019,39,GALLATIN,191,Gallatin County,20,Gallatin County High School,39191020,210213000451,OVEC,906,313,109,422,10035,2641,12676,13099
20182019,40,GARRARD,195,Garrard County,50,Camp Dick Robinson Elementary School,40195050,210216000454,SESC,907,1171,727,1898,7259,1470,8729,12871
20182019,40,GARRARD,195,Garrard County,70,Garrard Middle School,40195070,210216001672,SESC,907,1014,707,1721,7830,1897,9727,14327
20182019,40,GARRARD,195,Garrard County,60,Garrard County High School,40195060,210216000455,SESC,907,422,757,1179,8122,1788,9910,13286
20182019,40,GARRARD,195,Garrard County,220,Lancaster Elementary School,40195220,210216000457,SESC,907,1525,772,2297,8414,1471,9885,14444
20182019,40,GARRARD,195,Garrard County,90,Paint Lick Elementary School,40195090,210216000456,SESC,907,1439,849,2288,8183,1548,9731,14370
20182019,5,BARREN,197,Glasgow Independent,65,South Green Elementary School,5197065,210222001565,GRREC,902,789,217,1006,7968,1550,9518,12217
20182019,5,BARREN,197,Glasgow Independent,35,Glasgow Middle School,5197035,210222000402,GRREC,902,1159,184,1344,8502,1751,10253,13266
20182019,5,BARREN,197,Glasgow Independent,30,Glasgow High School,5197030,210222000461,GRREC,902,277,353,629,10051,2316,12367,14627
20182019,5,BARREN,197,Glasgow Independent,13,Highland Elementary School,5197013,210222001991,GRREC,902,1016,229,1245,7335,1620,8955,11871
20182019,41,GRANT,201,Grant County,16,Sherman Elementary,41201016,210225002201,OVEC,906,713,53,766,8465,1597,10401,12387
20182019,41,GRANT,201,Grant County,30,Dry Ridge Elementary,41201030,210225000466,OVEC,906,997,53,1050,8795,1546,10608,12879
20182019,41,GRANT,201,Grant County,40,Grant County High School,41201040,210225000467,OVEC,906,326,110,436,8408,1791,10467,12124
20182019,41,GRANT,201,Grant County,50,Mason-Corinth Elementary,41201050,210225001701,OVEC,906,542,283,644,9512,1411,11425,13291
20182019,41,GRANT,201,Grant County,20,Crittenden-Mt. Zion Elementary,41201020,210225000465,OVEC,906,702,56,758,7522,1333,9187,11167
20182019,41,GRANT,201,Grant County,80,Grant County Middle School,41201080,210225000469,OVEC,906,395,66,525,7319,1599,9086,10832
20182019,42,GRAVES,205,Graves County,60,Farmington Elementary School,42205060,210228000473,WKEC,908,1563,514,2077,8630,1119,9749,12106
20182019,42,GRAVES,205,Graves County,40,Fancy Farm Elementary School,42205040,210228000471,WKEC,908,1755,524,2279,9010,1324,10334,12893
20182019,42,GRAVES,205,Graves County,215,Graves County High School,42205215,210228001490,WKEC,908,739,471,1210,8578,1466,10044,11584
20182019,42,GRAVES,205,Graves County,170,Symsonia Elementary School,42205170,210228000479,WKEC,908,1067,479,1546,7782,1232,9014,11004
20182019,42,GRAVES,205,Graves County,100,Graves County Middle School,42205100,210228001436,WKEC,908,746,410,1156,7811,1381,9192,10740
20182019,42,GRAVES,205,Graves County,13,Graves County Central Elementary,42205013,210228001992,WKEC,908,764,525,1289,8400,1186,9586,11248
20182019,42,GRAVES,205,Graves County,150,Sedalia Elementary School,42205150,210228000477,WKEC,908,722,442,1165,8210,1134,9344,10891
20182019,42,GRAVES,205,Graves County,200,Wingo Elementary School,42205200,210228000481,WKEC,908,1337,548,1885,8302,1201,9503,11783
20182019,42,GRAVES,205,Graves County,110,Lowes Elementary School,42205110,210228000475,WKEC,908,1654,446,2100,8154,1341,9495,12053
20182019,43,GRAYSON,211,Grayson County,50,Oran P Lawler Elementary School,43211050,210230001702,GRREC,902,1180,204,1380,16370,2893,19264,22003
20182019,43,GRAYSON,211,Grayson County,80,Clarkson Elementary School,43211080,210230000485,GRREC,902,1387,292,1676,16266,2693,18960,22050
20182019,43,GRAYSON,211,Grayson County,30,Caneyville Elementary School,43211030,210230000484,GRREC,902,1487,292,1776,18166,3269,21435,22538
20182019,43,GRAYSON,211,Grayson County,10,H W Wilkey Elementary School,43211010,210230000483,GRREC,902,1295,230,1523,16207,2940,19147,21619
20182019,43,GRAYSON,211,Grayson County,85,Grayson County High School,43211085,210230000486,GRREC,902,918,205,1120,16009,3181,19191,20170
20182019,43,GRAYSON,211,Grayson County,95,Grayson County Middle School,43211095,210230000487,GRREC,902,1372,230,1599,15357,2925,18282,19263
20182019,44,GREEN,215,Green County,55,Green County Middle School,44215055,210234001526,GRREC,902,686,51,737,8927,1677,10603,11801
20182019,44,GREEN,215,Green County,30,Green County Primary School,44215030,210234002244,GRREC,902,854,53,906,10608,1782,12391,13583
20182019,44,GREEN,215,Green County,40,Green County Intermediate School,44215040,210234002257,GRREC,902,741,49,790,9025,1662,10688,11882
20182019,44,GREEN,215,Green County,65,Green County High School,44215065,210234000490,GRREC,902,446,83,529,9495,1828,11322,12486
20182019,45,GREENUP,221,Greenup County,105,Mckell Middle School,45221105,210240001611,KEDC,903,705,253,958,7877,1845,9722,10680
20182019,45,GREENUP,221,Greenup County,40,Greysbranch Elementary School,45221040,210240000497,KEDC,903,417,151,568,8659,1715,10374,10942
20182019,45,GREENUP,221,Greenup County,60,Mckell Elementary School,45221060,210240000499,KEDC,903,820,190,1010,8558,1694,10252,11262
20182019,45,GREENUP,221,Greenup County,110,Wurtland Elementary School,45221110,210240000504,KEDC,903,943,173,1116,10431,2301,12732,13848
20182019,45,GREENUP,221,Greenup County,27,Greenup County High School,45221027,210240000496,KEDC,903,213,141,354,8154,2200,10354,10708
20182019,45,GREENUP,221,Greenup County,24,Wurtland Middle School,45221024,210240001610,KEDC,903,772,205,977,9097,1865,10962,11939
20182019,45,GREENUP,221,Greenup County,10,Argillite Elementary School,45221010,210240000493,KEDC,903,586,195,781,9335,2239,11574,12355
20182019,46,HANCOCK,225,Hancock County,5,Hancock County High School,46225005,210246000507,GRREC,902,457,109,566,9697,2030,21329,21882
20182019,46,HANCOCK,225,Hancock County,7,Hancock County Middle School,46225007,210246000508,GRREC,902,531,109,643,9697,2030,20538,21091
20182019,46,HANCOCK,225,Hancock County,70,South Hancock Elementary School,46225070,210246000511,GRREC,902,896,116,1013,9831,2017,22510,23064
20182019,46,HANCOCK,225,Hancock County,6,North Hancock Elementary School,46225006,210246001993,GRREC,902,719,143,862,9729,2041,20965,21518
20182019,47,HARDIN,231,Hardin County,80,North Middle School,47231080,210249000520,GRREC,902,742,258,1000,15081,2254,17335,18335
20182019,47,HARDIN,231,Hardin County,21,North Park Elementary School,47231021,210249002297,GRREC,902,870,189,1059,19835,2983,22817,23877
20182019,47,HARDIN,231,Hardin County,18,Heartland Elementary School,47231018,210249002209,GRREC,902,764,201,965,15777,2230,18007,18972
20182019,47,HARDIN,231,Hardin County,17,Creekside Elementary School,47231017,210249001994,GRREC,902,757,216,973,17355,2442,19798,20771
20182019,47,HARDIN,231,Hardin County,14,Lakewood Elementary School,47231014,210249001963,GRREC,902,798,186,984,17039,2384,19424,20407
20182019,47,HARDIN,231,Hardin County,210,Meadow View Elementary School,47231210,210249001566,GRREC,902,781,266,1047,16160,2441,18601,19648
20182019,47,HARDIN,231,Hardin County,190,Central Hardin High School,47231190,210249000528,GRREC,902,619,184,803,15271,2508,17779,18582
20182019,47,HARDIN,231,Hardin County,168,West Hardin Middle School,47231168,210249000525,GRREC,902,631,239,869,15387,2484,17871,18740
20182019,47,HARDIN,231,Hardin County,90,Rineyville Elementary School,47231090,210249000521,GRREC,902,740,293,1033,16622,2170,18792,19825
20182019,47,HARDIN,231,Hardin County,79,Radcliff Elementary School,47231079,210249000519,GRREC,902,819,217,1037,15996,2378,18373,19410
20182019,47,HARDIN,231,Hardin County,77,James T Alton Middle School,47231077,210249000518,GRREC,902,628,183,811,14527,2486,17013,17823
20182019,47,HARDIN,231,Hardin County,75,North Hardin High School,47231075,210249000517,GRREC,902,838,232,1071,15127,2400,17527,18598
20182019,47,HARDIN,231,Hardin County,50,Lincoln Trail Elementary School,47231050,210249000515,GRREC,902,613,154,767,16923,2220,19143,19910
20182019,47,HARDIN,231,Hardin County,40,New Highland Elementary School,47231040,210249001446,GRREC,902,866,347,1213,17581,2460,20041,21254
20182019,47,HARDIN,231,Hardin County,30,Cecilia Valley Elementary School,47231030,210249000514,GRREC,902,1171,234,1405,17416,2390,19807,21211
20182019,47,HARDIN,231,Hardin County,20,G C Burkhead Elementary School,47231020,210249000513,GRREC,902,862,193,1055,16001,2186,18186,19241
20182019,47,HARDIN,231,Hardin County,15,Bluegrass Middle School,47231015,210249001673,GRREC,902,695,157,852,15503,2348,17851,18703
20182019,47,HARDIN,231,Hardin County,5,East Hardin Middle School,47231005,210249000512,GRREC,902,704,151,854,15206,2255,17461,18316
20182019,47,HARDIN,231,Hardin County,13,John Hardin High School,47231013,210249001910,GRREC,902,973,215,1188,17556,2796,20352,21539
20182019,47,HARDIN,231,Hardin County,165,Vine Grove Elementary School,47231165,210249000524,GRREC,902,933,197,1129,15004,2136,17140,18269
20182019,47,HARDIN,231,Hardin County,8,Woodland Elementary School,47231008,210249001471,GRREC,902,1291,209,1500,15028,2276,17303,18803
20182019,48,HARLAN,235,Harlan County,340,James A. Cawood Elementary,48235340,210254000541,SESC,907,1662,216,1878,8053,2171,10224,13480
20182019,48,HARLAN,235,Harlan County,640,Wallins Elementary School,48235640,210254000549,SESC,907,1094,167,1261,8342,1831,10173,12854
20182019,48,HARLAN,235,Harlan County,25,Harlan County High School,48235025,210254002213,SESC,907,786,235,1021,7524,1783,9307,12134
20182019,48,HARLAN,235,Harlan County,60,Black Mountain Elementary School,48235060,210254000532,SESC,907,1228,239,1467,8372,1986,10358,13221
20182019,48,HARLAN,235,Harlan County,110,Cawood Elementary School,48235110,210254000534,SESC,907,1317,257,1574,9957,1902,11859,14872
20182019,48,HARLAN,235,Harlan County,195,Cumberland Elementary School,48235195,210254000091,SESC,907,1437,175,1612,8094,1882,9976,13066
20182019,48,HARLAN,235,Harlan County,290,Evarts Elementary School,48235290,210254000539,SESC,907,1113,182,1295,8289,1802,10091,12770
20182019,48,HARLAN,235,Harlan County,325,Green Hills Elementary School,48235325,210254000540,SESC,907,1879,291,2170,11745,2019,13764,17142
20182019,48,HARLAN,235,Harlan County,540,Rosspoint Elementary School,48235540,210254000545,SESC,907,1104,169,1273,7967,1643,9610,12269
20182019,48,HARLAN,236,Harlan Independent,30,Harlan High School,48236030,210252000552,SESC,907,896,300,1196,9129,1779,10908,13272
20182019,48,HARLAN,236,Harlan Independent,20,Harlan Elementary School,48236020,210252000551,SESC,907,941,241,1182,8103,1882,9985,12356
20182019,49,HARRISON,241,Harrison County,35,Eastside Elementary School,49241035,210258000553,CKEC,901,758,87,845,8970,1813,10784,12763
20182019,49,HARRISON,241,Harrison County,38,Southside Elementary School,49241038,210258000554,CKEC,901,1184,107,1291,9031,1712,10745,13197
20182019,49,HARRISON,241,Harrison County,40,Harrison County High School,49241040,210258000555,CKEC,901,88,74,162,7631,1928,9559,10814
20182019,49,HARRISON,241,Harrison County,43,Harrison County Middle School,49241043,210258000556,CKEC,901,473,74,547,7398,1526,8924,10497
20182019,49,HARRISON,241,Harrison County,45,Northside Elementary School,49241045,210258000557,CKEC,901,1183,136,1319,8532,1952,10484,12936
20182019,49,HARRISON,241,Harrison County,75,Westside Elementary School,49241075,210258000558,CKEC,901,1102,182,1284,9409,1895,11304,13721
20182019,50,HART,245,Hart County,10,Bonnieville Elementary School,50245010,210264000562,GRREC,902,471,130,603,10127,1744,11985,17884
20182019,50,HART,245,Hart County,30,Cub Run Elementary School,50245030,210264000563,GRREC,902,1042,176,1220,11123,1832,13069,18966
20182019,50,HART,245,Hart County,50,Legrande Elementary School,50245050,210264000565,GRREC,902,613,288,902,8526,1640,10280,16177
20182019,50,HART,245,Hart County,45,Hart County High School,50245045,210264000564,GRREC,902,692,165,858,10143,1843,12100,17997
20182019,50,HART,245,Hart County,70,Memorial Elementary School,50245070,210264000566,GRREC,902,718,165,885,9467,1840,11422,17321
20182019,50,HART,245,Hart County,90,Munfordville Elementary School,50245090,210264000567,GRREC,902,834,164,1000,9629,1600,11343,17240
20182019,97,PERRY,246,Hazard Independent,10,Hazard High School,97246010,210267000568,KVEC,904,1061,54,1115,8239,2333,10572,13334
20182019,97,PERRY,246,Hazard Independent,45,Hazard Middle School,97246045,210267000569,KVEC,904,1210,41,1250,8252,2176,10428,13328
20182019,97,PERRY,246,Hazard Independent,60,Roy G. Eversole Elementary School,97246060,210267000570,KVEC,904,1046,22,1068,8483,2409,10892,13624
20182019,51,HENDERSON,251,Henderson County,160,Jefferson Elementary School,51251160,210271000586,WKEC,908,614,245,859,9492,1907,11399,13792
20182019,51,HENDERSON,251,Henderson County,150,Henderson County South Middle School,51251150,210271000585,WKEC,908,437,90,527,7718,1715,9433,11501
20182019,51,HENDERSON,251,Henderson County,110,Spottsville Elementary School,51251110,210271000583,WKEC,908,517,69,586,8357,1839,10197,12214
20182019,51,HENDERSON,251,Henderson County,91,South Heights Elementary School,51251091,210271000581,WKEC,908,669,166,835,8851,1905,10755,13166
20182019,51,HENDERSON,251,Henderson County,70,Niagara Elementary School,51251070,210271000579,WKEC,908,491,110,601,9130,1963,11093,13125
20182019,51,HENDERSON,251,Henderson County,65,Henderson County North Middle School,51251065,210271000578,WKEC,908,609,142,751,8263,1736,9998,12269
20182019,51,HENDERSON,251,Henderson County,60,Henderson County High School,51251060,210271000577,WKEC,908,477,121,598,9177,1828,11005,13093
20182019,51,HENDERSON,251,Henderson County,30,A B Chandler Elementary School,51251030,210271000573,WKEC,908,602,82,684,10454,1871,12326,14544
20182019,51,HENDERSON,251,Henderson County,20,Cairo Elementary School,51251020,210271000572,WKEC,908,717,81,798,9170,1982,11152,13619
20182019,51,HENDERSON,251,Henderson County,33,East Heights Elementary School,51251033,210271000574,WKEC,908,808,64,872,8881,1850,10731,13177
20182019,51,HENDERSON,251,Henderson County,10,Bend Gate Elementary School,51251010,210271000571,WKEC,908,773,68,841,9107,1802,10909,13333
20182019,52,HENRY,255,Henry County,10,Campbellsburg Elementary School,52255010,210276000588,OVEC,906,569,145,714,8305,1596,9901,11662
20182019,52,HENRY,255,Henry County,20,Eastern Elementary School,52255020,210276000589,OVEC,906,635,77,712,8935,1561,10496,12256
20182019,52,HENRY,255,Henry County,35,Henry County High School,52255035,210276000590,OVEC,906,414,69,483,8698,2050,10748,12393
20182019,52,HENRY,255,Henry County,38,Henry County Middle School,52255038,210276000591,OVEC,906,418,55,473,8382,1547,9929,11624
20182019,52,HENRY,255,Henry County,40,New Castle Elementary School,52255040,210276000592,OVEC,906,1059,43,1102,8121,1600,9721,11871
20182019,53,HICKMAN,261,Hickman County,20,Hickman County Elementary School,53261020,210279000593,WKEC,908,1047,78,1125,8339,2308,10648,11773
20182019,53,HICKMAN,261,Hickman County,50,Hickman County High School,53261050,210279000594,WKEC,908,261,82,343,10317,2640,12957,13300
20182019,54,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,54265130,210286001473,WKEC,908,464,211,676,9765,1742,11504,13154
20182019,54,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,54265145,210286000602,WKEC,908,413,142,555,9028,1573,10599,12107
20182019,54,HOPKINS,265,Hopkins County,90,Grapevine Elementary School,54265090,210286000598,WKEC,908,640,92,733,8859,1553,10412,12204
20182019,54,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,54265250,210286000611,WKEC,908,635,164,799,8676,1586,10262,12116
20182019,54,HOPKINS,265,Hopkins County,200,Pride Elementary School,54265200,210286000606,WKEC,908,636,94,730,8342,1514,9857,11613
20182019,54,HOPKINS,265,Hopkins County,6,West Hopkins School,54265006,210286001472,WKEC,908,586,159,746,8610,1562,10173,11950
20182019,54,HOPKINS,265,Hopkins County,20,Jesse Stuart Elementary School,54265020,210286000673,WKEC,908,627,161,787,7830,1571,9402,11196
20182019,54,HOPKINS,265,Hopkins County,75,James Madison Middle School,54265075,210286000681,WKEC,908,409,110,519,7075,1443,8517,10025
20182019,54,HOPKINS,265,Hopkins County,110,Hanson Elementary School,54265110,210286000600,WKEC,908,473,90,564,7835,1427,9262,10816
20182019,54,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,54265140,210286000601,WKEC,908,415,158,573,7753,1513,9266,10846
20182019,54,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,54265185,210286001499,WKEC,908,504,90,594,8454,1523,9977,11598
20182019,54,HOPKINS,265,Hopkins County,280,Southside Elementary School,54265280,210286000474,WKEC,908,672,91,762,8040,1458,9498,11266
20182019,54,HOPKINS,265,Hopkins County,330,Earlington Elementary School,54265330,210286000614,WKEC,908,666,111,777,8630,1632,10262,12105
20182019,55,JACKSON,271,Jackson County,25,Jackson County Middle School,55271025,210294001674,SESC,907,1220,452,1288,8630,1924,12651,13630
20182019,55,JACKSON,271,Jackson County,180,McKee Elementary School,55271180,210294000617,SESC,907,1313,481,1277,9841,2017,13814,15093
20182019,55,JACKSON,271,Jackson County,280,Sand Gap Elementary School,55271280,210294000619,SESC,907,1787,612,1634,10896,1989,15370,16649
20182019,55,JACKSON,271,Jackson County,340,Tyner Elementary School,55271340,210294000620,SESC,907,1259,388,1283,8859,1983,12444,13722
20182019,55,JACKSON,271,Jackson County,20,Jackson County High School,55271020,210294000615,SESC,907,984,472,1133,8734,1758,12062,13341
20182019,13,BREATHITT,272,Jackson Independent,11,Jackson City School,13272011,210291001719,KVEC,904,1636,242,1878,8532,2376,10908,12786
20182019,56,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,56275240,210299000739,,909,1227,562,1789,13863,1242,15105,17829
20182019,56,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,56275270,210299000745,,909,1194,526,1720,11716,1200,12916,15477
20182019,56,JEFFERSON,275,Jefferson County,320,Highland Middle,56275320,210299000750,,909,739,383,1122,10377,1216,11593,13499
20182019,56,JEFFERSON,275,Jefferson County,374,Young Elementary,56275374,210299000757,,909,1642,631,2273,13519,1240,14759,17910
20182019,56,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,56275396,210299000760,,909,474,253,727,10116,1255,11371,13301
20182019,56,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,56275520,210299000772,,909,701,353,1054,11619,1263,12882,14776
20182019,56,JEFFERSON,275,Jefferson County,530,Roosevelt-Perry Elementary,56275530,210299000773,,909,3170,1020,4190,16575,1232,17807,22951
20182019,56,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,56275590,210299000777,,909,2005,616,2621,16951,1488,18439,21894
20182019,56,JEFFERSON,275,Jefferson County,38,Breckinridge-Franklin Elementary,56275038,210299001855,,909,1092,766,1858,13902,1221,15123,17865
20182019,56,JEFFERSON,275,Jefferson County,102,Chancey Elementary,56275102,210299001959,,909,833,369,1202,11133,1240,12373,14319
20182019,56,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary,56275175,210299002421,,909,1943,399,2342,11720,1393,13113,16567
20182019,56,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,56275371,210299002430,,909,973,267,1240,11023,1170,12193,14101
20182019,56,JEFFERSON,275,Jefferson County,117,Wilt Elementary,56275117,210299000702,,909,1010,390,1400,11189,1372,12561,14694
20182019,56,JEFFERSON,275,Jefferson County,119,Crosby Middle,56275119,210299000703,,909,462,297,759,10421,1199,11620,13135
20182019,56,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,56275121,210299000704,,909,841,430,1271,12294,1194,13488,15635
20182019,56,JEFFERSON,275,Jefferson County,126,Layne Elementary,56275126,210299000706,,909,1302,501,1803,12034,1186,13220,16113
20182019,56,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,56275127,210299000707,,909,1396,489,1885,10857,1374,12231,14943
20182019,56,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,56275131,210299000710,,909,538,367,905,10629,1245,11874,13446
20182019,56,JEFFERSON,275,Jefferson County,133,Lassiter Middle,56275133,210299000711,,909,910,406,1316,10224,1301,11525,13601
20182019,56,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,56275134,210299000712,,909,987,573,1560,11981,1324,13305,15533
20182019,56,JEFFERSON,275,Jefferson County,144,Stuart Academy,56275144,210299001427,,909,1022,690,1712,12345,1259,13604,16283
20182019,56,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,56275145,210299000716,,909,766,423,1189,11149,1397,12546,14599
20182019,56,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,56275147,210299000718,,909,1066,629,1695,11371,1286,12657,15182
20182019,56,JEFFERSON,275,Jefferson County,149,Blake Elementary,56275149,210299000719,,909,1468,481,1949,11874,1333,13207,16004
20182019,56,JEFFERSON,275,Jefferson County,156,Dunn Elementary,56275156,210299000722,,909,485,248,733,11063,1341,12404,13804
20182019,56,JEFFERSON,275,Jefferson County,162,Kammerer Middle,56275162,210299000724,,909,478,301,779,10469,1290,11759,13305
20182019,56,JEFFERSON,275,Jefferson County,164,Conway Middle,56275164,210299000726,,909,817,366,1183,10351,1199,11550,13816
20182019,56,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,56275166,210299000727,,909,737,360,1097,11471,1184,12655,14419
20182019,56,JEFFERSON,275,Jefferson County,167,Carrithers Middle,56275167,210299000728,,909,958,364,1322,10171,1291,11462,13453
20182019,56,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,56275179,210299000730,,909,916,345,1261,11649,1496,13145,15149
20182019,56,JEFFERSON,275,Jefferson County,182,Wheatley Elementary,56275182,210299000731,,909,1318,509,1827,13929,1322,15251,17981
20182019,56,JEFFERSON,275,Jefferson County,200,duPont Manual High,56275200,210299000734,,909,553,178,731,10439,1293,11732,19211
20182019,56,JEFFERSON,275,Jefferson County,225,Bloom Elementary,56275225,210299000737,,909,521,342,863,11789,1226,13015,14547
20182019,56,JEFFERSON,275,Jefferson County,243,Byck Elementary,56275243,210299000740,,909,2465,1434,3899,12704,1244,13948,18755
20182019,56,JEFFERSON,275,Jefferson County,250,Field Elementary,56275250,210299000741,,909,750,365,1115,12703,1225,13928,15935
20182019,56,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,56275260,210299000742,,909,568,317,885,10961,1138,12099,13814
20182019,56,JEFFERSON,275,Jefferson County,290,Frayser Elementary,56275290,210299000747,,909,1412,668,2080,14570,1263,15833,18846
20182019,56,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,56275300,210299000748,,909,1824,563,2387,11003,1482,12485,15705
20182019,56,JEFFERSON,275,Jefferson County,323,Cochran Elementary,56275323,210299000751,,909,1608,656,2264,14112,1408,15520,18452
20182019,56,JEFFERSON,275,Jefferson County,325,Jacob Elementary,56275325,210299000752,,909,1437,555,1992,11186,1228,12414,15573
20182019,56,JEFFERSON,275,Jefferson County,335,Iroquois High,56275335,210299000753,,909,1104,457,1561,14231,1337,15568,18309
20182019,56,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,56275340,210299000754,,909,691,290,981,9790,1203,10993,13692
20182019,56,JEFFERSON,275,Jefferson County,432,King Elementary,56275432,210299000762,,909,1393,452,1845,11855,1295,13150,15875
20182019,56,JEFFERSON,275,Jefferson County,435,Noe Middle,56275435,210299000763,,909,559,264,823,10265,1227,11492,13060
20182019,56,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,56275440,210299000764,,909,817,567,1384,9927,1156,11083,13220
20182019,56,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,56275470,210299000769,,909,583,406,989,9987,1283,11270,13805
20182019,56,JEFFERSON,275,Jefferson County,480,Maupin Elementary,56275480,210299000770,,909,3050,723,3773,15300,1228,16528,21201
20182019,56,JEFFERSON,275,Jefferson County,500,Portland Elementary,56275500,210299000771,,909,1272,574,1846,16211,1436,17647,20475
20182019,56,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,56275560,210299000775,,909,1113,540,1653,11240,1222,12462,14961
20182019,56,JEFFERSON,275,Jefferson County,580,Semple Elementary,56275580,210299000776,,909,1321,579,1900,12017,1216,13233,15974
20182019,56,JEFFERSON,275,Jefferson County,610,Shelby Traditional Academy,56275610,210299000780,,909,1182,544,1726,10407,1239,11646,14157
20182019,56,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,56275620,210299000781,,909,1294,505,1799,12973,1504,14477,17119
20182019,56,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,56275660,210299000783,,909,954,528,1482,13708,1397,15105,17455
20182019,56,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,56275680,210299000784,,909,835,609,1444,10792,1225,12017,14353
20182019,56,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,56275710,210299000785,,909,770,664,1434,12072,1379,13451,15703
20182019,56,JEFFERSON,275,Jefferson County,720,Kennedy Montessori Elementary,56275720,210299000786,,909,989,447,1436,9834,1350,11184,13287
20182019,56,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,56275730,210299001425,,909,976,566,1542,11840,1335,13175,15494
20182019,56,JEFFERSON,275,Jefferson County,16,Tully Elementary,56275016,210299000631,,909,646,343,989,11455,1363,12818,14685
20182019,56,JEFFERSON,275,Jefferson County,22,Medora Elementary,56275022,210299000633,,909,551,379,930,10989,1200,12189,14011
20182019,56,JEFFERSON,275,Jefferson County,31,Southern High,56275031,210299000637,,909,954,507,1461,12536,1264,13800,16126
20182019,56,JEFFERSON,275,Jefferson County,48,Hawthorne Elementary,56275048,210299000647,,909,899,370,1269,11881,1327,13208,15333
20182019,56,JEFFERSON,275,Jefferson County,58,Gilmore Lane Elementary,56275058,210299000652,,909,1178,683,1861,14943,1385,16328,18857
20182019,56,JEFFERSON,275,Jefferson County,75,Pleasure Ridge Park High,56275075,210299000668,,909,434,317,751,11269,1264,12533,15596
20182019,56,JEFFERSON,275,Jefferson County,78,Zachary Taylor Elementary,56275078,210299000671,,909,1211,478,1689,12691,1238,13929,16386
20182019,56,JEFFERSON,275,Jefferson County,83,Cochrane Elementary,56275083,210299000676,,909,1134,444,1578,11959,1239,13198,15630
20182019,56,JEFFERSON,275,Jefferson County,97,Shacklette Elementary,56275097,210299000688,,909,1594,580,2174,13342,1202,14544,17590
20182019,56,JEFFERSON,275,Jefferson County,100,Doss High,56275100,210299000691,,909,1104,455,1559,12751,1318,14069,16405
20182019,56,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,56275106,210299000696,,909,1533,551,2084,13739,1346,15085,18564
20182019,56,JEFFERSON,275,Jefferson County,128,Price Elementary,56275128,210299000708,,909,1223,552,1775,15166,1225,16391,18834
20182019,56,JEFFERSON,275,Jefferson County,146,Lowe Elementary,56275146,210299000717,,909,792,254,1046,11455,1245,12700,14591
20182019,56,JEFFERSON,275,Jefferson County,163,Knight Middle,56275163,210299000725,,909,1358,421,1779,12812,1384,14196,16642
20182019,56,JEFFERSON,275,Jefferson County,185,Atkinson Academy,56275185,210299000733,,909,1579,746,2325,15344,1603,16947,20224
20182019,56,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,56275155,210299002026,,909,1043,415,1458,10605,1260,11865,14031
