SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,SCHOOL TYPE,MEMBERSHIP,Total Spending per Student - All Fund Sources
20212022,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,A1,197,12214
20212022,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,A1,726,9457
20212022,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,A1,389,12305
20212022,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,A1,424,15130
20212022,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,A1,597,15356
20212022,104,RUSSELL,521,Russell County,240,Russell County High School,521240,A1,809,16918
20212022,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,A1,344,15185
20212022,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,A1,692,12177
20212022,45,GREENUP,522,Russell Independent,11,Russell Primary School,522011,A1,451,14283
20212022,45,GREENUP,522,Russell Independent,30,Russell-McDowell Intermediate School,522030,A1,485,12738
20212022,45,GREENUP,522,Russell Independent,50,Russell High School,522050,A1,645,13957
20212022,45,GREENUP,522,Russell Independent,60,Russell Middle School,522060,A1,509,12486
20212022,45,GREENUP,522,Russell Independent,70,Russell Independent Alternative School,522070,A5,32,
20212022,71,LOGAN,523,Russellville Independent,20,Russellville Primary Academy,523020,A4,99,
20212022,71,LOGAN,523,Russellville Independent,25,R E Stevenson Elementary School,523025,A1,380,13292
20212022,71,LOGAN,523,Russellville Independent,30,Russellville High School,523030,A1,319,17211
20212022,71,LOGAN,523,Russellville Independent,50,Russellville Middle School,523050,A1,248,13910
20212022,100,PULASKI,524,Science Hill Independent,10,Science Hill Elementary School,524010,A1,407,14050
20212022,105,SCOTT,525,Scott County,5,Phoenix Horizon Community,525005,A5,147,
20212022,105,SCOTT,525,Scott County,10,Eastern Elementary School,525010,A1,433,15740
20212022,105,SCOTT,525,Scott County,12,Anne Mason Elementary School,525012,A1,416,17795
20212022,105,SCOTT,525,Scott County,13,Royal Spring Middle School,525013,A1,772,15317
20212022,105,SCOTT,525,Scott County,14,Lemons Mill Elementary School,525014,A1,492,17014
20212022,105,SCOTT,525,Scott County,15,Garth Elementary School,525015,A1,362,18107
20212022,105,SCOTT,525,Scott County,18,Georgetown Middle School,525018,A1,554,16882
20212022,105,SCOTT,525,Scott County,19,Scott County Preschool,525019,A4,0,
20212022,105,SCOTT,525,Scott County,25,Great Crossing High School,525025,A1,1679,13537
20212022,105,SCOTT,525,Scott County,29,Creekside Elementary,525029,A1,466,17365
20212022,105,SCOTT,525,Scott County,35,Northern Elementary School,525035,A1,458,15928
20212022,105,SCOTT,525,Scott County,40,Scott County High School,525040,A1,1169,15434
20212022,105,SCOTT,525,Scott County,44,Elkhorn Crossing School,525044,A2,0,
20212022,105,SCOTT,525,Scott County,50,Stamping Ground Elementary School,525050,A1,386,17103
20212022,105,SCOTT,525,Scott County,60,Scott County Middle School,525060,A1,869,14392
20212022,105,SCOTT,525,Scott County,70,Southern Elementary School,525070,A1,474,17799
20212022,105,SCOTT,525,Scott County,80,Western Elementary School,525080,A1,658,15105
20212022,106,SHELBY,531,Shelby County,14,Painted Stone Elementary,531014,A1,462,15946
20212022,106,SHELBY,531,Shelby County,15,Southside Elementary,531015,A1,441,14714
20212022,106,SHELBY,531,Shelby County,40,Martha Layne Collins High School,531040,A1,1194,13273
20212022,106,SHELBY,531,Shelby County,54,Marnel C. Moorman School,531054,A1,725,13162
20212022,106,SHELBY,531,Shelby County,65,Heritage Elementary,531065,A1,409,15217
20212022,106,SHELBY,531,Shelby County,80,Shelby County West Middle School,531080,A1,595,13530
20212022,106,SHELBY,531,Shelby County,90,Shelby County High School,531090,A1,936,34121
20212022,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,A1,445,15187
20212022,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,A1,545,13757
20212022,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,A1,422,16331
20212022,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,A1,465,15036
20212022,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,A4,0,
20212022,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,A6,26,
20212022,107,SIMPSON,535,Simpson County,7,Franklin-Simpson High School West Campus,535007,A5,122,
20212022,107,SIMPSON,535,Simpson County,20,Franklin Elementary School,535020,A1,239,14143
20212022,107,SIMPSON,535,Simpson County,30,Franklin-Simpson Middle School,535030,A1,687,12792
20212022,107,SIMPSON,535,Simpson County,40,Franklin-Simpson High School,535040,A1,736,15963
20212022,107,SIMPSON,535,Simpson County,45,Lincoln Elementary School,535045,A1,427,13919
20212022,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,A1,719,12784
20212022,100,PULASKI,536,Somerset Independent,50,Hopkins Elementary School,536050,A1,542,15394
20212022,100,PULASKI,536,Somerset Independent,70,Somerset High School,536070,A1,525,15912
20212022,100,PULASKI,536,Somerset Independent,90,Meece Middle School,536090,A1,459,14024
20212022,19,CAMPBELL,537,Southgate Independent,10,Southgate Public School,537010,A1,164,23496
20212022,108,SPENCER,541,Spencer County,40,Spencer County Elementary School,541040,A1,763,11012
20212022,108,SPENCER,541,Spencer County,41,Spencer County Middle School,541041,A1,702,10702
20212022,108,SPENCER,541,Spencer County,42,Hillview Academy,541042,A5,49,
20212022,108,SPENCER,541,Spencer County,43,Spencer County Early Learning Center,541043,A4,0,
20212022,108,SPENCER,541,Spencer County,44,Taylorsville Elementary School,541044,A1,604,11891
20212022,108,SPENCER,541,Spencer County,50,Spencer County High School,541050,A1,936,11516
20212022,109,TAYLOR,545,Taylor County,5,Taylor County Primary Center,545005,A1,585,14821
20212022,109,TAYLOR,545,Taylor County,20,Taylor County Elementary School,545020,A1,571,15603
20212022,109,TAYLOR,545,Taylor County,30,Taylor County High School,545030,A1,783,17255
20212022,109,TAYLOR,545,Taylor County,40,Taylor County Middle School,545040,A1,626,13950
20212022,109,TAYLOR,545,Taylor County,75,Lakeview Academy,545075,A5,69,
20212022,109,TAYLOR,545,Taylor County,80,Central Kentucky Career Academy,545080,A2,0,
20212022,110,TODD,551,Todd County,5,North Todd Elementary School,551005,A1,358,15010
20212022,110,TODD,551,Todd County,15,South Todd Elementary School,551015,A1,421,14286
20212022,110,TODD,551,Todd County,17,Horizons High School,551017,A5,42,
20212022,110,TODD,551,Todd County,80,Todd County Middle School,551080,A1,389,15856
20212022,110,TODD,551,Todd County,95,Todd County Central High School,551095,A1,557,16469
20212022,111,TRIGG,555,Trigg County,13,Trigg County Primary School,555013,A1,403,15872
20212022,111,TRIGG,555,Trigg County,14,Trigg County Intermediate School,555014,A1,389,15491
20212022,111,TRIGG,555,Trigg County,20,Harbor Academy and Virtual School,555020,A5,34,
20212022,111,TRIGG,555,Trigg County,50,Trigg County Middle School,555050,A1,443,15088
20212022,111,TRIGG,555,Trigg County,70,Trigg County High School,555070,A1,607,16077
20212022,112,TRIMBLE,561,Trimble County,10,Bedford Elementary School,561010,A1,379,11849
20212022,112,TRIMBLE,561,Trimble County,20,Milton Elementary School,561020,A1,189,16105
20212022,112,TRIMBLE,561,Trimble County,25,Trimble County JR/SR High School,561025,A1,548,12630
20212022,112,TRIMBLE,561,Trimble County,35,Trimble County Alternative Program,561035,A5,0,
20212022,113,UNION,565,Union County,15,Union County Preschool and Headstart,565015,A4,0,
20212022,113,UNION,565,Union County,20,Morganfield Elementary School,565020,A1,330,19298
20212022,113,UNION,565,Union County,21,Union County Learning Academy,565021,A5,27,
20212022,113,UNION,565,Union County,50,Sturgis Elementary School,565050,A1,360,17472
20212022,113,UNION,565,Union County,55,Union County Middle School,565055,A1,440,17257
20212022,113,UNION,565,Union County,65,Union County High School,565065,A1,605,17783
20212022,113,UNION,565,Union County,70,Uniontown Elementary School,565070,A1,186,18576
20212022,113,UNION,565,Union County,902,Union County Area Vocational Ed Center,565902,A2,0,
20212022,8,BOONE,567,Walton-Verona Independent,10,Walton-Verona Elementary School,567010,A1,690,12732
20212022,8,BOONE,567,Walton-Verona Independent,15,Walton-Verona Middle School,567015,A1,522,13986
20212022,8,BOONE,567,Walton-Verona Independent,20,Walton-Verona High School,567020,A1,570,13879
20212022,8,BOONE,567,Walton-Verona Independent,25,Walton - Verona Early Childhood Center,567025,A4,0,
20212022,114,WARREN,571,Warren County,1,Carol Martin Gatton Academy of Math & Science,571001,B2,0,
20212022,114,WARREN,571,Warren County,2,South Warren Middle School,571002,A1,754,13294
20212022,114,WARREN,571,Warren County,3,South Warren High School,571003,A1,1451,12917
20212022,114,WARREN,571,Warren County,10,Alvaton Elementary,571010,A1,691,15470
20212022,114,WARREN,571,Warren County,15,Briarwood Elementary School,571015,A1,672,15087
20212022,114,WARREN,571,Warren County,16,Lighthouse Academy,571016,A5,200,
20212022,114,WARREN,571,Warren County,18,Plano Elementary,571018,A1,632,13879
20212022,114,WARREN,571,Warren County,20,Beacon Academy,571020,A5,299,
20212022,114,WARREN,571,Warren County,25,Jennings Creek Elementary,571025,A1,672,15664
20212022,114,WARREN,571,Warren County,30,Jody Richards Elementary,571030,A1,682,13915
20212022,114,WARREN,571,Warren County,40,Bristow Elementary,571040,A1,574,15304
20212022,114,WARREN,571,Warren County,70,Cumberland Trace Elementary,571070,A1,548,15687
20212022,114,WARREN,571,Warren County,75,Drakes Creek Middle School,571075,A1,711,13620
20212022,114,WARREN,571,Warren County,80,Lost River Elementary,571080,A1,726,14239
20212022,114,WARREN,571,Warren County,90,Jackson Academy,571090,A5,26,
20212022,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,A1,656,15244
20212022,114,WARREN,571,Warren County,110,North Warren Elementary,571110,A1,407,14566
20212022,114,WARREN,571,Warren County,130,Oakland Elementary,571130,A1,344,15672
20212022,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,A1,765,13517
20212022,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,A1,416,15214
20212022,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,A1,559,14743
20212022,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,A1,580,15689
20212022,114,WARREN,571,Warren County,200,Warren Elementary,571200,A1,626,14859
20212022,114,WARREN,571,Warren County,205,Warren East Middle School,571205,A1,528,15249
20212022,114,WARREN,571,Warren County,210,Warren Central High School,571210,A1,966,15496
20212022,114,WARREN,571,Warren County,220,Warren East High School,571220,A1,915,14806
20212022,114,WARREN,571,Warren County,230,Greenwood High School,571230,A1,1300,14071
20212022,114,WARREN,571,Warren County,245,GEO International High School,571245,A5,166,
20212022,114,WARREN,571,Warren County,300,Rivendell Elementary,571300,A5,46,
20212022,114,WARREN,571,Warren County,305,Rivendell High School,571305,A5,33,
20212022,114,WARREN,571,Warren County,455,Warren County Day Treatment,571455,A6,29,
20212022,115,WASHINGTON,575,Washington County,21,Commander Academy,575021,A5,66,
20212022,115,WASHINGTON,575,Washington County,31,North Washington Elementary School,575031,A1,499,23916
20212022,115,WASHINGTON,575,Washington County,34,Washington County Middle School,575034,A1,202,23847
20212022,115,WASHINGTON,575,Washington County,71,WC Tel Center,575071,A2,0,
20212022,115,WASHINGTON,575,Washington County,74,Washington County High School,575074,A1,488,22657
20212022,115,WASHINGTON,575,Washington County,80,Washington County Elementary School,575080,A1,398,22565
20212022,116,WAYNE,581,Wayne County,51,Wayne County Middle School,581051,A1,681,13678
20212022,116,WAYNE,581,Wayne County,60,Wayne County Learning Academy,581060,A5,43,
20212022,116,WAYNE,581,Wayne County,170,Lake Cumberland Youth Development Center,581170,A6,27,
20212022,116,WAYNE,581,Wayne County,180,Otter Creek Academy,581180,A6,30,
20212022,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,A1,637,13899
20212022,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,A1,936,12869
20212022,116,WAYNE,581,Wayne County,430,Walker Early Learning Center,581430,A1,210,14944
20212022,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,A1,432,14504
20212022,117,WEBSTER,585,Webster County,20,Clay Elementary School,585020,A1,177,15258
20212022,117,WEBSTER,585,Webster County,50,Dixon Elementary School,585050,A1,331,11045
20212022,117,WEBSTER,585,Webster County,60,Providence Elementary School,585060,A1,239,14418
20212022,117,WEBSTER,585,Webster County,90,Sebree Elementary School,585090,A1,354,12022
20212022,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,A1,337,11781
20212022,117,WEBSTER,585,Webster County,130,Webster County High School,585130,A1,645,12052
20212022,118,WHITLEY,591,Whitley County,10,Colonel Academy,591010,A5,148,
20212022,118,WHITLEY,591,Whitley County,60,Boston Elementary School,591060,A1,153,19199
20212022,118,WHITLEY,591,Whitley County,61,Whitley Central Intermediate School,591061,A1,446,14216
20212022,118,WHITLEY,591,Whitley County,62,Whitley County East Elementary School,591062,A1,235,17402
20212022,118,WHITLEY,591,Whitley County,225,Whitley County Alternative School,591225,A5,65,
20212022,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,A1,543,15042
20212022,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,A1,201,18881
20212022,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,A1,289,26076
20212022,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,A1,363,16914
20212022,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,A1,874,14934
20212022,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,A1,546,15921
20212022,118,WHITLEY,592,Williamsburg Independent,12,Williamsburg City School,592012,A1,784,13862
20212022,41,GRANT,593,Williamstown Independent,10,Williamstown Elementary,593010,A1,365,16322
20212022,41,GRANT,593,Williamstown Independent,20,Williamstown Jr. High,593020,A1,169,16948
20212022,41,GRANT,593,Williamstown Independent,30,Williamstown Sr. High,593030,A1,245,16594
20212022,41,GRANT,593,Williamstown Independent,40,Williamstown Head Start Preschool,593040,A4,0,
20212022,119,WOLFE,595,Wolfe County,140,Dessie Scott School,595140,A6,26,
20212022,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,A1,108,19690
20212022,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,A1,124,18061
20212022,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,A1,334,15437
20212022,119,WOLFE,595,Wolfe County,312,Success Academy,595312,A5,23,
20212022,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,A1,167,18841
20212022,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,A1,368,15486
20212022,120,WOODFORD,601,Woodford County,13,Safe Harbor Academy,601013,A5,32,
20212022,120,WOODFORD,601,Woodford County,50,Southside Elementary School,601050,A1,546,13967
20212022,120,WOODFORD,601,Woodford County,75,Simmons Elementary School,601075,A1,372,15848
20212022,120,WOODFORD,601,Woodford County,84,Woodford County High School,601084,A1,1267,13453
20212022,120,WOODFORD,601,Woodford County,85,Woodford County Middle School,601085,A1,904,12258
20212022,120,WOODFORD,601,Woodford County,90,Huntertown Elementary School,601090,A1,414,14956
20212022,120,WOODFORD,601,Woodford County,120,Northside Elementary School,601120,A1,328,15041
20212022,56,JEFFERSON,602,Kentucky School for the Blind,176,Kentucky School for the Blind,602176,D1,62,
20212022,11,BOYLE,603,Kentucky School for the Deaf,390,Kentucky School for the Deaf,603390,D1,67,
20212022,73,MADISON,606,Model Laboratory Schools at EKU,450,Model Elementary,606450,B1,336,
20212022,73,MADISON,606,Model Laboratory Schools at EKU,460,Model High School,606460,B1,335,
20212022,103,ROWAN,610,Craft Academy,300,The Craft Academy for Excellence in Science and Mathematics,610300,B2,118,
20212022,37,FRANKLIN,777,Kentucky Tech System,5,Estill County Area Technology Center,777005,C2,240,
20212022,37,FRANKLIN,777,Kentucky Tech System,100,Barren County Area Technology Center,777100,C2,855,
20212022,37,FRANKLIN,777,Kentucky Tech System,101,Belfry Area Technology Center,777101,C2,514,
20212022,37,FRANKLIN,777,Kentucky Tech System,102,Bell County Area Technology Center,777102,C2,415,
20212022,37,FRANKLIN,777,Kentucky Tech System,103,Boone County Area Technology Center,777103,C2,216,
20212022,37,FRANKLIN,777,Kentucky Tech System,104,Breathitt County Area Technology Center,777104,C2,489,
20212022,37,FRANKLIN,777,Kentucky Tech System,105,Breckinridge County Area Technology Ctr,777105,C2,524,
20212022,37,FRANKLIN,777,Kentucky Tech System,106,Bullitt County Area Technology Center,777106,C2,504,
20212022,37,FRANKLIN,777,Kentucky Tech System,107,Butler Co. Area Technology Center,777107,C2,222,
20212022,37,FRANKLIN,777,Kentucky Tech System,108,Campbell County Area Technology Center,777108,C2,341,
20212022,37,FRANKLIN,777,Kentucky Tech System,109,Caldwell County Area Technology Center,777109,C2,336,
20212022,37,FRANKLIN,777,Kentucky Tech System,110,Carroll County Area Technology Center,777110,C2,292,
20212022,37,FRANKLIN,777,Kentucky Tech System,111,Casey County Area Technology Center,777111,C2,390,
20212022,37,FRANKLIN,777,Kentucky Tech System,112,Clark County Area Technology Center,777112,C2,541,
20212022,37,FRANKLIN,777,Kentucky Tech System,113,Clay County Area Technology Center,777113,C2,224,
20212022,37,FRANKLIN,777,Kentucky Tech System,114,Southern Kentucky Early CCA,777114,C2,417,
20212022,37,FRANKLIN,777,Kentucky Tech System,115,Corbin Area Technology Center,777115,C2,420,
20212022,37,FRANKLIN,777,Kentucky Tech System,116,Floyd County Area Technology Center,777116,C2,246,
20212022,37,FRANKLIN,777,Kentucky Tech System,117,Four Rivers Career Academy,777117,C2,189,
20212022,37,FRANKLIN,777,Kentucky Tech System,118,Garrard County Area Technology Center,777118,C2,308,
20212022,37,FRANKLIN,777,Kentucky Tech System,119,Green County Area Technology Center,777119,C2,283,
20212022,37,FRANKLIN,777,Kentucky Tech System,120,Greenup County Area Technology Center,777120,C2,434,
20212022,37,FRANKLIN,777,Kentucky Tech System,121,Harrison County Area Technology Center,777121,C2,463,
20212022,37,FRANKLIN,777,Kentucky Tech System,123,Trailblazer Academy,777123,C2,512,
20212022,37,FRANKLIN,777,Kentucky Tech System,124,Jackson Area Technology Center,777124,C2,282,
20212022,37,FRANKLIN,777,Kentucky Tech System,125,Knott County Area Technology Center,777125,C2,266,
20212022,37,FRANKLIN,777,Kentucky Tech System,126,Knox County Area Technology Center,777126,C2,353,
20212022,37,FRANKLIN,777,Kentucky Tech System,127,Lake Cumberland Area Technology Center,777127,C2,777,
20212022,37,FRANKLIN,777,Kentucky Tech System,128,Lee County Area Technology Center,777128,C2,258,
20212022,37,FRANKLIN,777,Kentucky Tech System,129,Leslie County Area Technology Center,777129,C2,358,
20212022,37,FRANKLIN,777,Kentucky Tech System,130,Letcher County Area Technology Center,777130,C2,452,
20212022,37,FRANKLIN,777,Kentucky Tech System,131,Lincoln County Area Technology Center,777131,C2,241,
20212022,37,FRANKLIN,777,Kentucky Tech System,132,Madison County Area Technology Center,777132,C2,723,
20212022,37,FRANKLIN,777,Kentucky Tech System,133,Marion County Area Technology Center,777133,C2,649,
20212022,37,FRANKLIN,777,Kentucky Tech System,134,Martin County Area Technology Center,777134,C2,309,
20212022,37,FRANKLIN,777,Kentucky Tech System,135,Mason County Career Magnet School,777135,C2,206,
20212022,37,FRANKLIN,777,Kentucky Tech System,136,Mayfield/Graves County Area Tech Center,777136,C2,583,
20212022,37,FRANKLIN,777,Kentucky Tech System,137,Meade County College and Career Center,777137,C2,474,
20212022,37,FRANKLIN,777,Kentucky Tech System,138,Millard Area Technology Center,777138,C2,277,
20212022,37,FRANKLIN,777,Kentucky Tech System,139,Monroe County Area Technology Center,777139,C2,439,
20212022,37,FRANKLIN,777,Kentucky Tech System,140,Montgomery County Area Technology Center,777140,C2,366,
20212022,37,FRANKLIN,777,Kentucky Tech System,141,Morgan County Area Technology Center,777141,C2,371,
20212022,37,FRANKLIN,777,Kentucky Tech System,142,Murray/Calloway County Area Tech Center,777142,C2,331,
20212022,37,FRANKLIN,777,Kentucky Tech System,143,Nelson County Area Technology Center,777143,C2,754,
20212022,37,FRANKLIN,777,Kentucky Tech System,144,Ohio County Area Technology Center,777144,C2,567,
20212022,37,FRANKLIN,777,Kentucky Tech System,145,Paducah Area Technology Center,777145,C2,630,
20212022,37,FRANKLIN,777,Kentucky Tech System,147,Pulaski County Area Technology Center,777147,C2,273,
20212022,37,FRANKLIN,777,Kentucky Tech System,148,Rockcastle County Area Technology Center,777148,C2,372,
20212022,37,FRANKLIN,777,Kentucky Tech System,149,Russell Area Technology Center,777149,C2,414,
20212022,37,FRANKLIN,777,Kentucky Tech System,151,Logan County Career and Technical Center,777151,C2,673,
20212022,37,FRANKLIN,777,Kentucky Tech System,152,Shelby County Area Technology Center,777152,C2,412,
20212022,37,FRANKLIN,777,Kentucky Tech System,153,Warren Co. Area Technology Center,777153,C2,175,
20212022,37,FRANKLIN,777,Kentucky Tech System,154,Wayne County Area Technology Center,777154,C2,555,
20212022,37,FRANKLIN,777,Kentucky Tech System,155,Webster County Area Technology Center,777155,C2,368,
20212022,37,FRANKLIN,777,Kentucky Tech System,156,Delta Academy,777156,C2,0,
20212022,37,FRANKLIN,777,Kentucky Tech System,158,Southeast Kentucky Academy,777158,C2,0,
20212022,37,FRANKLIN,777,Kentucky Tech System,159,iLEAD Academy,777159,A2,132,
20212022,37,FRANKLIN,777,Kentucky Tech System,160,Ignite Institute,777160,A2,984,
