Fiscal Year,District,Rank,Years,,I,II,III
2015 - 2016,354 Ludlow Independent,II,27,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,28,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,29,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,30,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,31,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,32,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,33,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,34,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,35,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,36,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,37,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,38,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,39,,60968,0,0
2015 - 2016,354 Ludlow Independent,II,40,,60968,0,0
2015 - 2016,354 Ludlow Independent,III,0,,38771,0,0
2015 - 2016,354 Ludlow Independent,III,1,,39004,0,0
2015 - 2016,354 Ludlow Independent,III,2,,39235,0,0
2015 - 2016,354 Ludlow Independent,III,3,,39469,0,0
2015 - 2016,354 Ludlow Independent,III,4,,40671,0,0
2015 - 2016,354 Ludlow Independent,III,5,,41578,0,0
2015 - 2016,354 Ludlow Independent,III,6,,42013,0,0
2015 - 2016,354 Ludlow Independent,III,7,,42077,0,0
2015 - 2016,354 Ludlow Independent,III,8,,42233,0,0
2015 - 2016,354 Ludlow Independent,III,9,,42675,0,0
2015 - 2016,354 Ludlow Independent,III,10,,48542,0,0
2015 - 2016,354 Ludlow Independent,III,11,,50354,0,0
2015 - 2016,354 Ludlow Independent,III,12,,50426,0,0
2015 - 2016,354 Ludlow Independent,III,13,,50498,0,0
2015 - 2016,354 Ludlow Independent,III,14,,50794,0,0
2015 - 2016,354 Ludlow Independent,III,15,,51596,0,0
2015 - 2016,354 Ludlow Independent,III,16,,51757,0,0
2015 - 2016,354 Ludlow Independent,III,17,,52377,0,0
2015 - 2016,354 Ludlow Independent,III,18,,53318,0,0
2015 - 2016,354 Ludlow Independent,III,19,,55432,0,0
2015 - 2016,354 Ludlow Independent,III,20,,55745,0,0
2015 - 2016,354 Ludlow Independent,III,21,,56409,0,0
2015 - 2016,354 Ludlow Independent,III,22,,57033,0,0
2015 - 2016,354 Ludlow Independent,III,23,,57162,0,0
2015 - 2016,354 Ludlow Independent,III,24,,57236,0,0
2015 - 2016,354 Ludlow Independent,III,25,,57312,0,0
2015 - 2016,354 Ludlow Independent,III,26,,57385,0,0
2015 - 2016,354 Ludlow Independent,III,27,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,28,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,29,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,30,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,31,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,32,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,33,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,34,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,35,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,36,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,37,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,38,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,39,,57461,0,0
2015 - 2016,354 Ludlow Independent,III,40,,57461,0,0
2015 - 2016,354 Ludlow Independent,IV,0,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,1,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,2,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,3,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,4,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,5,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,6,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,7,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,8,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,9,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,10,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,11,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,12,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,13,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,14,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,15,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,16,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,17,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,18,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,19,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,20,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,21,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,22,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,23,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,24,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,25,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,26,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,27,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,28,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,29,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,30,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,31,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,32,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,33,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,34,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,35,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,36,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,37,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,38,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,39,,30925,0,0
2015 - 2016,354 Ludlow Independent,IV,40,,30925,0,0
2015 - 2016,354 Ludlow Independent,V,0,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,1,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,2,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,3,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,4,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,5,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,6,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,7,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,8,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,9,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,10,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,11,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,12,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,13,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,14,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,15,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,16,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,17,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,18,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,19,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,20,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,21,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,22,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,23,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,24,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,25,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,26,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,27,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,28,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,29,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,30,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,31,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,32,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,33,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,34,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,35,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,36,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,37,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,38,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,39,,27615,0,0
2015 - 2016,354 Ludlow Independent,V,40,,27615,0,0
2015 - 2016,361 Lyon County,I,0,,44833,0,0
2015 - 2016,361 Lyon County,I,1,,44833,0,0
2015 - 2016,361 Lyon County,I,2,,44833,0,0
2015 - 2016,361 Lyon County,I,3,,44833,0,0
2015 - 2016,361 Lyon County,I,4,,48951,0,0
2015 - 2016,361 Lyon County,I,5,,48951,0,0
2015 - 2016,361 Lyon County,I,6,,48951,0,0
2015 - 2016,361 Lyon County,I,7,,48951,0,0
2015 - 2016,361 Lyon County,I,8,,48951,0,0
2015 - 2016,361 Lyon County,I,9,,48951,0,0
2015 - 2016,361 Lyon County,I,10,,54367,0,0
2015 - 2016,361 Lyon County,I,11,,54367,0,0
2015 - 2016,361 Lyon County,I,12,,54367,0,0
2015 - 2016,361 Lyon County,I,13,,54367,0,0
2015 - 2016,361 Lyon County,I,14,,54367,0,0
2015 - 2016,361 Lyon County,I,15,,55907,0,0
2015 - 2016,361 Lyon County,I,16,,55907,0,0
2015 - 2016,361 Lyon County,I,17,,55907,0,0
2015 - 2016,361 Lyon County,I,18,,55907,0,0
2015 - 2016,361 Lyon County,I,19,,55907,0,0
2015 - 2016,361 Lyon County,I,20,,56774,0,0
2015 - 2016,361 Lyon County,I,21,,56774,0,0
2015 - 2016,361 Lyon County,I,22,,56774,0,0
2015 - 2016,361 Lyon County,I,23,,56774,0,0
2015 - 2016,361 Lyon County,I,24,,56774,0,0
2015 - 2016,361 Lyon County,I,25,,56774,0,0
2015 - 2016,361 Lyon County,I,26,,56774,0,0
2015 - 2016,361 Lyon County,I,27,,56774,0,0
2015 - 2016,361 Lyon County,I,28,,56774,0,0
2015 - 2016,361 Lyon County,I,29,,56774,0,0
2015 - 2016,361 Lyon County,I,30,,56774,0,0
2015 - 2016,361 Lyon County,I,31,,56774,0,0
2015 - 2016,361 Lyon County,I,32,,56774,0,0
2015 - 2016,361 Lyon County,I,33,,56774,0,0
2015 - 2016,361 Lyon County,I,34,,56774,0,0
2015 - 2016,361 Lyon County,I,35,,56774,0,0
2015 - 2016,361 Lyon County,I,36,,56774,0,0
2015 - 2016,361 Lyon County,I,37,,56774,0,0
2015 - 2016,361 Lyon County,I,38,,56774,0,0
2015 - 2016,361 Lyon County,I,39,,56774,0,0
2015 - 2016,361 Lyon County,I,40,,56774,0,0
2015 - 2016,361 Lyon County,II,0,,40715,0,0
2015 - 2016,361 Lyon County,II,1,,40715,0,0
2015 - 2016,361 Lyon County,II,2,,40715,0,0
2015 - 2016,361 Lyon County,II,3,,40715,0,0
2015 - 2016,361 Lyon County,II,4,,44833,0,0
2015 - 2016,361 Lyon County,II,5,,44833,0,0
2015 - 2016,361 Lyon County,II,6,,44833,0,0
2015 - 2016,361 Lyon County,II,7,,44833,0,0
2015 - 2016,361 Lyon County,II,8,,44833,0,0
2015 - 2016,361 Lyon County,II,9,,44833,0,0
2015 - 2016,361 Lyon County,II,10,,50137,0,0
2015 - 2016,361 Lyon County,II,11,,50137,0,0
2015 - 2016,361 Lyon County,II,12,,50137,0,0
2015 - 2016,361 Lyon County,II,13,,50137,0,0
2015 - 2016,361 Lyon County,II,14,,50137,0,0
2015 - 2016,361 Lyon County,II,15,,51730,0,0
2015 - 2016,361 Lyon County,II,16,,51730,0,0
2015 - 2016,361 Lyon County,II,17,,51730,0,0
2015 - 2016,361 Lyon County,II,18,,51730,0,0
2015 - 2016,361 Lyon County,II,19,,51730,0,0
2015 - 2016,361 Lyon County,II,20,,52528,0,0
2015 - 2016,361 Lyon County,II,21,,52528,0,0
2015 - 2016,361 Lyon County,II,22,,52528,0,0
2015 - 2016,361 Lyon County,II,23,,52528,0,0
2015 - 2016,361 Lyon County,II,24,,52528,0,0
2015 - 2016,361 Lyon County,II,25,,52528,0,0
2015 - 2016,361 Lyon County,II,26,,52528,0,0
2015 - 2016,361 Lyon County,II,27,,52528,0,0
2015 - 2016,361 Lyon County,II,28,,52528,0,0
2015 - 2016,361 Lyon County,II,29,,52528,0,0
2015 - 2016,361 Lyon County,II,30,,52528,0,0
2015 - 2016,361 Lyon County,II,31,,52528,0,0
2015 - 2016,361 Lyon County,II,32,,52528,0,0
2015 - 2016,361 Lyon County,II,33,,52528,0,0
2015 - 2016,361 Lyon County,II,34,,52528,0,0
2015 - 2016,361 Lyon County,II,35,,52528,0,0
2015 - 2016,361 Lyon County,II,36,,52528,0,0
2015 - 2016,361 Lyon County,II,37,,52528,0,0
2015 - 2016,361 Lyon County,II,38,,52528,0,0
2015 - 2016,361 Lyon County,II,39,,52528,0,0
2015 - 2016,361 Lyon County,II,40,,52528,0,0
2015 - 2016,361 Lyon County,III,0,,36564,0,0
2015 - 2016,361 Lyon County,III,1,,36564,0,0
2015 - 2016,361 Lyon County,III,2,,36564,0,0
2015 - 2016,361 Lyon County,III,3,,36564,0,0
2015 - 2016,361 Lyon County,III,4,,40715,0,0
2015 - 2016,361 Lyon County,III,5,,40715,0,0
2015 - 2016,361 Lyon County,III,6,,40715,0,0
2015 - 2016,361 Lyon County,III,7,,40715,0,0
2015 - 2016,361 Lyon County,III,8,,40715,0,0
2015 - 2016,361 Lyon County,III,9,,40715,0,0
2015 - 2016,361 Lyon County,III,10,,45988,0,0
2015 - 2016,361 Lyon County,III,11,,45988,0,0
2015 - 2016,361 Lyon County,III,12,,45988,0,0
2015 - 2016,361 Lyon County,III,13,,45988,0,0
2015 - 2016,361 Lyon County,III,14,,45988,0,0
2015 - 2016,361 Lyon County,III,15,,47578,0,0
2015 - 2016,361 Lyon County,III,16,,47578,0,0
2015 - 2016,361 Lyon County,III,17,,47578,0,0
2015 - 2016,361 Lyon County,III,18,,47578,0,0
2015 - 2016,361 Lyon County,III,19,,47578,0,0
2015 - 2016,361 Lyon County,III,20,,48336,0,0
2015 - 2016,361 Lyon County,III,21,,48336,0,0
2015 - 2016,361 Lyon County,III,22,,48336,0,0
2015 - 2016,361 Lyon County,III,23,,48336,0,0
2015 - 2016,361 Lyon County,III,24,,48336,0,0
2015 - 2016,361 Lyon County,III,25,,48336,0,0
2015 - 2016,361 Lyon County,III,26,,48336,0,0
2015 - 2016,361 Lyon County,III,27,,48336,0,0
2015 - 2016,361 Lyon County,III,28,,48336,0,0
2015 - 2016,361 Lyon County,III,29,,48336,0,0
2015 - 2016,361 Lyon County,III,30,,48336,0,0
2015 - 2016,361 Lyon County,III,31,,48336,0,0
2015 - 2016,361 Lyon County,III,32,,48336,0,0
2015 - 2016,361 Lyon County,III,33,,48336,0,0
2015 - 2016,361 Lyon County,III,34,,48336,0,0
2015 - 2016,361 Lyon County,III,35,,48336,0,0
2015 - 2016,361 Lyon County,III,36,,48336,0,0
2015 - 2016,361 Lyon County,III,37,,48336,0,0
2015 - 2016,361 Lyon County,III,38,,48336,0,0
2015 - 2016,361 Lyon County,III,39,,48336,0,0
2015 - 2016,361 Lyon County,III,40,,48336,0,0
2015 - 2016,361 Lyon County,IV,0,,32246,0,0
2015 - 2016,361 Lyon County,IV,1,,32246,0,0
2015 - 2016,361 Lyon County,IV,2,,32246,0,0
2015 - 2016,361 Lyon County,IV,3,,32246,0,0
2015 - 2016,361 Lyon County,IV,4,,32246,0,0
2015 - 2016,361 Lyon County,IV,5,,32246,0,0
2015 - 2016,361 Lyon County,IV,6,,32246,0,0
2015 - 2016,361 Lyon County,IV,7,,32246,0,0
2015 - 2016,361 Lyon County,IV,8,,32246,0,0
2015 - 2016,361 Lyon County,IV,9,,32246,0,0
2015 - 2016,361 Lyon County,IV,10,,32246,0,0
2015 - 2016,361 Lyon County,IV,11,,32246,0,0
2015 - 2016,361 Lyon County,IV,12,,32246,0,0
2015 - 2016,361 Lyon County,IV,13,,32246,0,0
2015 - 2016,361 Lyon County,IV,14,,32246,0,0
2015 - 2016,361 Lyon County,IV,15,,32246,0,0
2015 - 2016,361 Lyon County,IV,16,,32246,0,0
2015 - 2016,361 Lyon County,IV,17,,32246,0,0
2015 - 2016,361 Lyon County,IV,18,,32246,0,0
2015 - 2016,361 Lyon County,IV,19,,32246,0,0
2015 - 2016,361 Lyon County,IV,20,,32246,0,0
2015 - 2016,361 Lyon County,IV,21,,32246,0,0
2015 - 2016,361 Lyon County,IV,22,,32246,0,0
2015 - 2016,361 Lyon County,IV,23,,32246,0,0
2015 - 2016,361 Lyon County,IV,24,,32246,0,0
2015 - 2016,361 Lyon County,IV,25,,32246,0,0
2015 - 2016,361 Lyon County,IV,26,,32246,0,0
2015 - 2016,361 Lyon County,IV,27,,32246,0,0
2015 - 2016,361 Lyon County,IV,28,,32246,0,0
2015 - 2016,361 Lyon County,IV,29,,32246,0,0
2015 - 2016,361 Lyon County,IV,30,,32246,0,0
2015 - 2016,361 Lyon County,IV,31,,32246,0,0
2015 - 2016,361 Lyon County,IV,32,,32246,0,0
2015 - 2016,361 Lyon County,IV,33,,32246,0,0
2015 - 2016,361 Lyon County,IV,34,,32246,0,0
2015 - 2016,361 Lyon County,IV,35,,32246,0,0
2015 - 2016,361 Lyon County,IV,36,,32246,0,0
2015 - 2016,361 Lyon County,IV,37,,32246,0,0
2015 - 2016,361 Lyon County,IV,38,,32246,0,0
2015 - 2016,361 Lyon County,IV,39,,32246,0,0
2015 - 2016,361 Lyon County,IV,40,,32246,0,0
2015 - 2016,361 Lyon County,V,0,,30152,0,0
2015 - 2016,361 Lyon County,V,1,,30152,0,0
2015 - 2016,361 Lyon County,V,2,,30152,0,0
2015 - 2016,361 Lyon County,V,3,,30152,0,0
2015 - 2016,361 Lyon County,V,4,,30152,0,0
2015 - 2016,361 Lyon County,V,5,,30152,0,0
2015 - 2016,361 Lyon County,V,6,,30152,0,0
2015 - 2016,361 Lyon County,V,7,,30152,0,0
2015 - 2016,361 Lyon County,V,8,,30152,0,0
2015 - 2016,361 Lyon County,V,9,,30152,0,0
2015 - 2016,361 Lyon County,V,10,,30152,0,0
2015 - 2016,361 Lyon County,V,11,,30152,0,0
2015 - 2016,361 Lyon County,V,12,,30152,0,0
2015 - 2016,361 Lyon County,V,13,,30152,0,0
2015 - 2016,361 Lyon County,V,14,,30152,0,0
2015 - 2016,361 Lyon County,V,15,,30152,0,0
2015 - 2016,361 Lyon County,V,16,,30152,0,0
2015 - 2016,361 Lyon County,V,17,,30152,0,0
2015 - 2016,361 Lyon County,V,18,,30152,0,0
2015 - 2016,361 Lyon County,V,19,,30152,0,0
2015 - 2016,361 Lyon County,V,20,,30152,0,0
2015 - 2016,361 Lyon County,V,21,,30152,0,0
2015 - 2016,361 Lyon County,V,22,,30152,0,0
2015 - 2016,361 Lyon County,V,23,,30152,0,0
2015 - 2016,361 Lyon County,V,24,,30152,0,0
2015 - 2016,361 Lyon County,V,25,,30152,0,0
2015 - 2016,361 Lyon County,V,26,,30152,0,0
2015 - 2016,361 Lyon County,V,27,,30152,0,0
2015 - 2016,361 Lyon County,V,28,,30152,0,0
2015 - 2016,361 Lyon County,V,29,,30152,0,0
2015 - 2016,361 Lyon County,V,30,,30152,0,0
2015 - 2016,361 Lyon County,V,31,,30152,0,0
2015 - 2016,361 Lyon County,V,32,,30152,0,0
2015 - 2016,361 Lyon County,V,33,,30152,0,0
2015 - 2016,361 Lyon County,V,34,,30152,0,0
2015 - 2016,361 Lyon County,V,35,,30152,0,0
2015 - 2016,361 Lyon County,V,36,,30152,0,0
2015 - 2016,361 Lyon County,V,37,,30152,0,0
2015 - 2016,361 Lyon County,V,38,,30152,0,0
2015 - 2016,361 Lyon County,V,39,,30152,0,0
2015 - 2016,361 Lyon County,V,40,,30152,0,0
2015 - 2016,365 Madison County,I,0,,45145,47443,0
2015 - 2016,365 Madison County,I,1,,45333,47633,0
2015 - 2016,365 Madison County,I,2,,45521,47820,0
2015 - 2016,365 Madison County,I,3,,45724,48022,0
2015 - 2016,365 Madison County,I,4,,49014,51338,0
2015 - 2016,365 Madison County,I,5,,49139,51465,0
2015 - 2016,365 Madison County,I,6,,49371,51703,0
2015 - 2016,365 Madison County,I,7,,49598,51939,0
2015 - 2016,365 Madison County,I,8,,49832,52180,0
2015 - 2016,365 Madison County,I,9,,50063,52415,0
2015 - 2016,365 Madison County,I,10,,55069,57432,0
2015 - 2016,365 Madison County,I,11,,55259,57620,0
2015 - 2016,365 Madison County,I,12,,55448,57811,0
2015 - 2016,365 Madison County,I,13,,55448,57811,0
2015 - 2016,365 Madison County,I,14,,55448,57811,0
2015 - 2016,365 Madison County,I,15,,57496,59857,0
2015 - 2016,365 Madison County,I,16,,57496,59857,0
2015 - 2016,365 Madison County,I,17,,57496,59857,0
2015 - 2016,365 Madison County,I,18,,57496,59857,0
2015 - 2016,365 Madison County,I,19,,57496,59857,0
2015 - 2016,365 Madison County,I,20,,58879,61240,0
2015 - 2016,365 Madison County,I,21,,58879,61240,0
2015 - 2016,365 Madison County,I,22,,58879,61240,0
2015 - 2016,365 Madison County,I,23,,58879,61240,0
2015 - 2016,365 Madison County,I,24,,58879,61240,0
2015 - 2016,365 Madison County,I,25,,59452,61815,0
2015 - 2016,365 Madison County,I,26,,59452,61815,0
2015 - 2016,365 Madison County,I,27,,59452,61815,0
2015 - 2016,365 Madison County,I,28,,59452,61815,0
2015 - 2016,365 Madison County,I,29,,59452,61815,0
2015 - 2016,365 Madison County,I,30,,59452,61815,0
2015 - 2016,365 Madison County,I,31,,59452,61815,0
2015 - 2016,365 Madison County,I,32,,59452,61815,0
2015 - 2016,365 Madison County,I,33,,59452,61815,0
2015 - 2016,365 Madison County,I,34,,59452,61815,0
2015 - 2016,365 Madison County,I,35,,59452,61815,0
2015 - 2016,365 Madison County,I,36,,59452,61815,0
2015 - 2016,365 Madison County,I,37,,59452,61815,0
2015 - 2016,365 Madison County,I,38,,59452,61815,0
2015 - 2016,365 Madison County,I,39,,59452,61815,0
2015 - 2016,365 Madison County,I,40,,59452,61815,0
2015 - 2016,365 Madison County,II,0,,41037,0,0
2015 - 2016,365 Madison County,II,1,,41262,0,0
2015 - 2016,365 Madison County,II,2,,41484,0,0
2015 - 2016,365 Madison County,II,3,,41710,0,0
2015 - 2016,365 Madison County,II,4,,45004,0,0
2015 - 2016,365 Madison County,II,5,,45195,0,0
2015 - 2016,365 Madison County,II,6,,45382,0,0
2015 - 2016,365 Madison County,II,7,,45568,0,0
2015 - 2016,365 Madison County,II,8,,45760,0,0
2015 - 2016,365 Madison County,II,9,,45972,0,0
2015 - 2016,365 Madison County,II,10,,50714,0,0
2015 - 2016,365 Madison County,II,11,,50904,0,0
2015 - 2016,365 Madison County,II,12,,51093,0,0
2015 - 2016,365 Madison County,II,13,,51093,0,0
2015 - 2016,365 Madison County,II,14,,51093,0,0
2015 - 2016,365 Madison County,II,15,,53140,0,0
2015 - 2016,365 Madison County,II,16,,53140,0,0
2015 - 2016,365 Madison County,II,17,,53140,0,0
2015 - 2016,365 Madison County,II,18,,53140,0,0
2015 - 2016,365 Madison County,II,19,,53140,0,0
2015 - 2016,365 Madison County,II,20,,54518,0,0
2015 - 2016,365 Madison County,II,21,,54518,0,0
2015 - 2016,365 Madison County,II,22,,54518,0,0
2015 - 2016,365 Madison County,II,23,,54518,0,0
2015 - 2016,365 Madison County,II,24,,54518,0,0
2015 - 2016,365 Madison County,II,25,,55094,0,0
2015 - 2016,365 Madison County,II,26,,55094,0,0
2015 - 2016,365 Madison County,II,27,,55094,0,0
2015 - 2016,365 Madison County,II,28,,55094,0,0
2015 - 2016,365 Madison County,II,29,,55094,0,0
2015 - 2016,365 Madison County,II,30,,55094,0,0
2015 - 2016,365 Madison County,II,31,,55094,0,0
2015 - 2016,365 Madison County,II,32,,55094,0,0
2015 - 2016,365 Madison County,II,33,,55094,0,0
2015 - 2016,365 Madison County,II,34,,55094,0,0
2015 - 2016,365 Madison County,II,35,,55094,0,0
2015 - 2016,365 Madison County,II,36,,55094,0,0
2015 - 2016,365 Madison County,II,37,,55094,0,0
2015 - 2016,365 Madison County,II,38,,55094,0,0
2015 - 2016,365 Madison County,II,39,,55094,0,0
2015 - 2016,365 Madison County,II,40,,55094,0,0
2015 - 2016,365 Madison County,III,0,,36934,0,0
2015 - 2016,365 Madison County,III,1,,37160,0,0
2015 - 2016,365 Madison County,III,2,,37383,0,0
2015 - 2016,365 Madison County,III,3,,37607,0,0
2015 - 2016,365 Madison County,III,4,,41137,0,0
2015 - 2016,365 Madison County,III,5,,41418,0,0
2015 - 2016,365 Madison County,III,6,,41640,0,0
2015 - 2016,365 Madison County,III,7,,41864,0,0
2015 - 2016,365 Madison County,III,8,,42090,0,0
2015 - 2016,365 Madison County,III,9,,42314,0,0
2015 - 2016,365 Madison County,III,10,,46447,0,0
2015 - 2016,365 Madison County,III,11,,46626,0,0
2015 - 2016,365 Madison County,III,12,,46806,0,0
2015 - 2016,365 Madison County,III,13,,46806,0,0
2015 - 2016,365 Madison County,III,14,,46806,0,0
2015 - 2016,365 Madison County,III,15,,48803,0,0
2015 - 2016,365 Madison County,III,16,,48803,0,0
2015 - 2016,365 Madison County,III,17,,48803,0,0
2015 - 2016,365 Madison County,III,18,,48803,0,0
2015 - 2016,365 Madison County,III,19,,48803,0,0
2015 - 2016,365 Madison County,III,20,,50151,0,0
2015 - 2016,365 Madison County,III,21,,50151,0,0
2015 - 2016,365 Madison County,III,22,,50151,0,0
2015 - 2016,365 Madison County,III,23,,50151,0,0
2015 - 2016,365 Madison County,III,24,,50151,0,0
2015 - 2016,365 Madison County,III,25,,50714,0,0
2015 - 2016,365 Madison County,III,26,,50714,0,0
2015 - 2016,365 Madison County,III,27,,50714,0,0
2015 - 2016,365 Madison County,III,28,,50714,0,0
2015 - 2016,365 Madison County,III,29,,50714,0,0
2015 - 2016,365 Madison County,III,30,,50714,0,0
2015 - 2016,365 Madison County,III,31,,50714,0,0
2015 - 2016,365 Madison County,III,32,,50714,0,0
2015 - 2016,365 Madison County,III,33,,50714,0,0
2015 - 2016,365 Madison County,III,34,,50714,0,0
2015 - 2016,365 Madison County,III,35,,50714,0,0
2015 - 2016,365 Madison County,III,36,,50714,0,0
2015 - 2016,365 Madison County,III,37,,50714,0,0
2015 - 2016,365 Madison County,III,38,,50714,0,0
2015 - 2016,365 Madison County,III,39,,50714,0,0
2015 - 2016,365 Madison County,III,40,,50714,0,0
2015 - 2016,365 Madison County,IV,0,,30625,0,0
2015 - 2016,365 Madison County,IV,1,,30625,0,0
2015 - 2016,365 Madison County,IV,2,,30625,0,0
2015 - 2016,365 Madison County,IV,3,,30625,0,0
2015 - 2016,365 Madison County,IV,4,,30625,0,0
2015 - 2016,365 Madison County,IV,5,,30625,0,0
2015 - 2016,365 Madison County,IV,6,,30625,0,0
2015 - 2016,365 Madison County,IV,7,,30625,0,0
2015 - 2016,365 Madison County,IV,8,,30625,0,0
2015 - 2016,365 Madison County,IV,9,,30625,0,0
2015 - 2016,365 Madison County,IV,10,,30625,0,0
2015 - 2016,365 Madison County,IV,11,,30625,0,0
2015 - 2016,365 Madison County,IV,12,,30625,0,0
2015 - 2016,365 Madison County,IV,13,,30625,0,0
2015 - 2016,365 Madison County,IV,14,,30625,0,0
2015 - 2016,365 Madison County,IV,15,,30625,0,0
2015 - 2016,365 Madison County,IV,16,,30625,0,0
2015 - 2016,365 Madison County,IV,17,,30625,0,0
2015 - 2016,365 Madison County,IV,18,,30625,0,0
