Fiscal Year,District,Rank,Years,,I,II,III
2019 - 2020,221 Greenup County,IV,12,,29134,0,0
2019 - 2020,221 Greenup County,IV,13,,29134,0,0
2019 - 2020,221 Greenup County,IV,14,,29134,0,0
2019 - 2020,221 Greenup County,IV,15,,29134,0,0
2019 - 2020,221 Greenup County,IV,16,,29134,0,0
2019 - 2020,221 Greenup County,IV,17,,29134,0,0
2019 - 2020,221 Greenup County,IV,18,,29134,0,0
2019 - 2020,221 Greenup County,IV,19,,29134,0,0
2019 - 2020,221 Greenup County,IV,20,,29134,0,0
2019 - 2020,221 Greenup County,IV,21,,29134,0,0
2019 - 2020,221 Greenup County,IV,22,,29134,0,0
2019 - 2020,221 Greenup County,IV,23,,29134,0,0
2019 - 2020,221 Greenup County,IV,24,,29134,0,0
2019 - 2020,221 Greenup County,IV,25,,29134,0,0
2019 - 2020,221 Greenup County,IV,26,,29134,0,0
2019 - 2020,221 Greenup County,IV,27,,29134,0,0
2019 - 2020,221 Greenup County,IV,28,,29134,0,0
2019 - 2020,221 Greenup County,IV,29,,29134,0,0
2019 - 2020,221 Greenup County,IV,30,,29134,0,0
2019 - 2020,221 Greenup County,IV,31,,29134,0,0
2019 - 2020,221 Greenup County,IV,32,,29134,0,0
2019 - 2020,221 Greenup County,IV,33,,29134,0,0
2019 - 2020,221 Greenup County,IV,34,,29134,0,0
2019 - 2020,221 Greenup County,IV,35,,29134,0,0
2019 - 2020,221 Greenup County,IV,36,,29134,0,0
2019 - 2020,221 Greenup County,IV,37,,29134,0,0
2019 - 2020,221 Greenup County,IV,38,,29134,0,0
2019 - 2020,221 Greenup County,IV,39,,29134,0,0
2019 - 2020,221 Greenup County,IV,40,,29134,0,0
2019 - 2020,221 Greenup County,V,0,,25057,0,0
2019 - 2020,221 Greenup County,V,1,,25057,0,0
2019 - 2020,221 Greenup County,V,2,,25057,0,0
2019 - 2020,221 Greenup County,V,3,,25057,0,0
2019 - 2020,221 Greenup County,V,4,,25057,0,0
2019 - 2020,221 Greenup County,V,5,,25057,0,0
2019 - 2020,221 Greenup County,V,6,,25057,0,0
2019 - 2020,221 Greenup County,V,7,,25057,0,0
2019 - 2020,221 Greenup County,V,8,,25057,0,0
2019 - 2020,221 Greenup County,V,9,,25057,0,0
2019 - 2020,221 Greenup County,V,10,,25057,0,0
2019 - 2020,221 Greenup County,V,11,,25057,0,0
2019 - 2020,221 Greenup County,V,12,,25057,0,0
2019 - 2020,221 Greenup County,V,13,,25057,0,0
2019 - 2020,221 Greenup County,V,14,,25057,0,0
2019 - 2020,221 Greenup County,V,15,,25057,0,0
2019 - 2020,221 Greenup County,V,16,,25057,0,0
2019 - 2020,221 Greenup County,V,17,,25057,0,0
2019 - 2020,221 Greenup County,V,18,,25057,0,0
2019 - 2020,221 Greenup County,V,19,,25057,0,0
2019 - 2020,221 Greenup County,V,20,,25057,0,0
2019 - 2020,221 Greenup County,V,21,,25057,0,0
2019 - 2020,221 Greenup County,V,22,,25057,0,0
2019 - 2020,221 Greenup County,V,23,,25057,0,0
2019 - 2020,221 Greenup County,V,24,,25057,0,0
2019 - 2020,221 Greenup County,V,25,,25057,0,0
2019 - 2020,221 Greenup County,V,26,,25057,0,0
2019 - 2020,221 Greenup County,V,27,,25057,0,0
2019 - 2020,221 Greenup County,V,28,,25057,0,0
2019 - 2020,221 Greenup County,V,29,,25057,0,0
2019 - 2020,221 Greenup County,V,30,,25057,0,0
2019 - 2020,221 Greenup County,V,31,,25057,0,0
2019 - 2020,221 Greenup County,V,32,,25057,0,0
2019 - 2020,221 Greenup County,V,33,,25057,0,0
2019 - 2020,221 Greenup County,V,34,,25057,0,0
2019 - 2020,221 Greenup County,V,35,,25057,0,0
2019 - 2020,221 Greenup County,V,36,,25057,0,0
2019 - 2020,221 Greenup County,V,37,,25057,0,0
2019 - 2020,221 Greenup County,V,38,,25057,0,0
2019 - 2020,221 Greenup County,V,39,,25057,0,0
2019 - 2020,221 Greenup County,V,40,,25057,0,0
2019 - 2020,225 Hancock County,I,0,,44154,0,0
2019 - 2020,225 Hancock County,I,1,,44441,0,0
2019 - 2020,225 Hancock County,I,2,,44994,0,0
2019 - 2020,225 Hancock County,I,3,,45545,0,0
2019 - 2020,225 Hancock County,I,4,,48624,0,0
2019 - 2020,225 Hancock County,I,5,,48940,0,0
2019 - 2020,225 Hancock County,I,6,,49262,0,0
2019 - 2020,225 Hancock County,I,7,,49577,0,0
2019 - 2020,225 Hancock County,I,8,,50194,0,0
2019 - 2020,225 Hancock County,I,9,,50984,0,0
2019 - 2020,225 Hancock County,I,10,,55449,0,0
2019 - 2020,225 Hancock County,I,11,,55768,0,0
2019 - 2020,225 Hancock County,I,12,,56086,0,0
2019 - 2020,225 Hancock County,I,13,,56401,0,0
2019 - 2020,225 Hancock County,I,14,,56892,0,0
2019 - 2020,225 Hancock County,I,15,,60069,0,0
2019 - 2020,225 Hancock County,I,16,,61843,0,0
2019 - 2020,225 Hancock County,I,17,,63188,0,0
2019 - 2020,225 Hancock County,I,18,,63188,0,0
2019 - 2020,225 Hancock County,I,19,,63188,0,0
2019 - 2020,225 Hancock County,I,20,,64435,0,0
2019 - 2020,225 Hancock County,I,21,,65066,0,0
2019 - 2020,225 Hancock County,I,22,,65066,0,0
2019 - 2020,225 Hancock County,I,23,,65066,0,0
2019 - 2020,225 Hancock County,I,24,,65066,0,0
2019 - 2020,225 Hancock County,I,25,,65066,0,0
2019 - 2020,225 Hancock County,I,26,,65066,0,0
2019 - 2020,225 Hancock County,I,27,,65066,0,0
2019 - 2020,225 Hancock County,I,28,,65066,0,0
2019 - 2020,225 Hancock County,I,29,,65066,0,0
2019 - 2020,225 Hancock County,I,30,,65066,0,0
2019 - 2020,225 Hancock County,I,31,,65066,0,0
2019 - 2020,225 Hancock County,I,32,,65066,0,0
2019 - 2020,225 Hancock County,I,33,,65066,0,0
2019 - 2020,225 Hancock County,I,34,,65066,0,0
2019 - 2020,225 Hancock County,I,35,,65066,0,0
2019 - 2020,225 Hancock County,I,36,,65066,0,0
2019 - 2020,225 Hancock County,I,37,,65066,0,0
2019 - 2020,225 Hancock County,I,38,,65066,0,0
2019 - 2020,225 Hancock County,I,39,,65066,0,0
2019 - 2020,225 Hancock County,I,40,,65066,0,0
2019 - 2020,225 Hancock County,II,0,,39938,0,0
2019 - 2020,225 Hancock County,II,1,,40178,0,0
2019 - 2020,225 Hancock County,II,2,,40574,0,0
2019 - 2020,225 Hancock County,II,3,,41006,0,0
2019 - 2020,225 Hancock County,II,4,,44369,0,0
2019 - 2020,225 Hancock County,II,5,,44687,0,0
2019 - 2020,225 Hancock County,II,6,,45008,0,0
2019 - 2020,225 Hancock County,II,7,,45327,0,0
2019 - 2020,225 Hancock County,II,8,,45834,0,0
2019 - 2020,225 Hancock County,II,9,,46439,0,0
2019 - 2020,225 Hancock County,II,10,,51201,0,0
2019 - 2020,225 Hancock County,II,11,,51523,0,0
2019 - 2020,225 Hancock County,II,12,,51839,0,0
2019 - 2020,225 Hancock County,II,13,,52160,0,0
2019 - 2020,225 Hancock County,II,14,,52478,0,0
2019 - 2020,225 Hancock County,II,15,,55227,0,0
2019 - 2020,225 Hancock County,II,16,,56808,0,0
2019 - 2020,225 Hancock County,II,17,,58052,0,0
2019 - 2020,225 Hancock County,II,18,,58052,0,0
2019 - 2020,225 Hancock County,II,19,,58052,0,0
2019 - 2020,225 Hancock County,II,20,,59026,0,0
2019 - 2020,225 Hancock County,II,21,,59626,0,0
2019 - 2020,225 Hancock County,II,22,,59626,0,0
2019 - 2020,225 Hancock County,II,23,,59626,0,0
2019 - 2020,225 Hancock County,II,24,,59626,0,0
2019 - 2020,225 Hancock County,II,25,,59626,0,0
2019 - 2020,225 Hancock County,II,26,,59626,0,0
2019 - 2020,225 Hancock County,II,27,,59626,0,0
2019 - 2020,225 Hancock County,II,28,,59626,0,0
2019 - 2020,225 Hancock County,II,29,,59626,0,0
2019 - 2020,225 Hancock County,II,30,,59626,0,0
2019 - 2020,225 Hancock County,II,31,,59626,0,0
2019 - 2020,225 Hancock County,II,32,,59626,0,0
2019 - 2020,225 Hancock County,II,33,,59626,0,0
2019 - 2020,225 Hancock County,II,34,,59626,0,0
2019 - 2020,225 Hancock County,II,35,,59626,0,0
2019 - 2020,225 Hancock County,II,36,,59626,0,0
2019 - 2020,225 Hancock County,II,37,,59626,0,0
2019 - 2020,225 Hancock County,II,38,,59626,0,0
2019 - 2020,225 Hancock County,II,39,,59626,0,0
2019 - 2020,225 Hancock County,II,40,,59626,0,0
2019 - 2020,225 Hancock County,III,0,,38983,0,0
2019 - 2020,225 Hancock County,III,1,,39105,0,0
2019 - 2020,225 Hancock County,III,2,,39229,0,0
2019 - 2020,225 Hancock County,III,3,,39353,0,0
2019 - 2020,225 Hancock County,III,4,,40705,0,0
2019 - 2020,225 Hancock County,III,5,,40953,0,0
2019 - 2020,225 Hancock County,III,6,,41074,0,0
2019 - 2020,225 Hancock County,III,7,,41399,0,0
2019 - 2020,225 Hancock County,III,8,,41994,0,0
2019 - 2020,225 Hancock County,III,9,,42589,0,0
2019 - 2020,225 Hancock County,III,10,,42589,0,0
2019 - 2020,225 Hancock County,III,11,,42589,0,0
2019 - 2020,225 Hancock County,III,12,,42589,0,0
2019 - 2020,225 Hancock County,III,13,,42589,0,0
2019 - 2020,225 Hancock County,III,14,,42589,0,0
2019 - 2020,225 Hancock County,III,15,,42589,0,0
2019 - 2020,225 Hancock County,III,16,,42589,0,0
2019 - 2020,225 Hancock County,III,17,,42589,0,0
2019 - 2020,225 Hancock County,III,18,,42589,0,0
2019 - 2020,225 Hancock County,III,19,,42589,0,0
2019 - 2020,225 Hancock County,III,20,,42589,0,0
2019 - 2020,225 Hancock County,III,21,,42589,0,0
2019 - 2020,225 Hancock County,III,22,,42589,0,0
2019 - 2020,225 Hancock County,III,23,,42589,0,0
2019 - 2020,225 Hancock County,III,24,,42589,0,0
2019 - 2020,225 Hancock County,III,25,,42589,0,0
2019 - 2020,225 Hancock County,III,26,,42589,0,0
2019 - 2020,225 Hancock County,III,27,,42589,0,0
2019 - 2020,225 Hancock County,III,28,,42589,0,0
2019 - 2020,225 Hancock County,III,29,,42589,0,0
2019 - 2020,225 Hancock County,III,30,,42589,0,0
2019 - 2020,225 Hancock County,III,31,,42589,0,0
2019 - 2020,225 Hancock County,III,32,,42589,0,0
2019 - 2020,225 Hancock County,III,33,,42589,0,0
2019 - 2020,225 Hancock County,III,34,,42589,0,0
2019 - 2020,225 Hancock County,III,35,,42589,0,0
2019 - 2020,225 Hancock County,III,36,,42589,0,0
2019 - 2020,225 Hancock County,III,37,,42589,0,0
2019 - 2020,225 Hancock County,III,38,,42589,0,0
2019 - 2020,225 Hancock County,III,39,,42589,0,0
2019 - 2020,225 Hancock County,III,40,,42589,0,0
2019 - 2020,225 Hancock County,IV,0,,27355,0,0
2019 - 2020,225 Hancock County,IV,1,,27355,0,0
2019 - 2020,225 Hancock County,IV,2,,27355,0,0
2019 - 2020,225 Hancock County,IV,3,,27355,0,0
2019 - 2020,225 Hancock County,IV,4,,27355,0,0
2019 - 2020,225 Hancock County,IV,5,,27355,0,0
2019 - 2020,225 Hancock County,IV,6,,27355,0,0
2019 - 2020,225 Hancock County,IV,7,,27355,0,0
2019 - 2020,225 Hancock County,IV,8,,27355,0,0
2019 - 2020,225 Hancock County,IV,9,,27355,0,0
2019 - 2020,225 Hancock County,IV,10,,27355,0,0
2019 - 2020,225 Hancock County,IV,11,,27355,0,0
2019 - 2020,225 Hancock County,IV,12,,27355,0,0
2019 - 2020,225 Hancock County,IV,13,,27355,0,0
2019 - 2020,225 Hancock County,IV,14,,27355,0,0
2019 - 2020,225 Hancock County,IV,15,,27355,0,0
2019 - 2020,225 Hancock County,IV,16,,27355,0,0
2019 - 2020,225 Hancock County,IV,17,,27355,0,0
2019 - 2020,225 Hancock County,IV,18,,27355,0,0
2019 - 2020,225 Hancock County,IV,19,,27355,0,0
2019 - 2020,225 Hancock County,IV,20,,27355,0,0
2019 - 2020,225 Hancock County,IV,21,,27355,0,0
2019 - 2020,225 Hancock County,IV,22,,27355,0,0
2019 - 2020,225 Hancock County,IV,23,,27355,0,0
2019 - 2020,225 Hancock County,IV,24,,27355,0,0
2019 - 2020,225 Hancock County,IV,25,,27355,0,0
2019 - 2020,225 Hancock County,IV,26,,27355,0,0
2019 - 2020,225 Hancock County,IV,27,,27355,0,0
2019 - 2020,225 Hancock County,IV,28,,27355,0,0
2019 - 2020,225 Hancock County,IV,29,,27355,0,0
2019 - 2020,225 Hancock County,IV,30,,27355,0,0
2019 - 2020,225 Hancock County,IV,31,,27355,0,0
2019 - 2020,225 Hancock County,IV,32,,27355,0,0
2019 - 2020,225 Hancock County,IV,33,,27355,0,0
2019 - 2020,225 Hancock County,IV,34,,27355,0,0
2019 - 2020,225 Hancock County,IV,35,,27355,0,0
2019 - 2020,225 Hancock County,IV,36,,27355,0,0
2019 - 2020,225 Hancock County,IV,37,,27355,0,0
2019 - 2020,225 Hancock County,IV,38,,27355,0,0
2019 - 2020,225 Hancock County,IV,39,,27355,0,0
2019 - 2020,225 Hancock County,IV,40,,27355,0,0
2019 - 2020,225 Hancock County,V,0,,25575,0,0
2019 - 2020,225 Hancock County,V,1,,25575,0,0
2019 - 2020,225 Hancock County,V,2,,25575,0,0
2019 - 2020,225 Hancock County,V,3,,25575,0,0
2019 - 2020,225 Hancock County,V,4,,25575,0,0
2019 - 2020,225 Hancock County,V,5,,25575,0,0
2019 - 2020,225 Hancock County,V,6,,25575,0,0
2019 - 2020,225 Hancock County,V,7,,25575,0,0
2019 - 2020,225 Hancock County,V,8,,25575,0,0
2019 - 2020,225 Hancock County,V,9,,25575,0,0
2019 - 2020,225 Hancock County,V,10,,25575,0,0
2019 - 2020,225 Hancock County,V,11,,25575,0,0
2019 - 2020,225 Hancock County,V,12,,25575,0,0
2019 - 2020,225 Hancock County,V,13,,25575,0,0
2019 - 2020,225 Hancock County,V,14,,25575,0,0
2019 - 2020,225 Hancock County,V,15,,25575,0,0
2019 - 2020,225 Hancock County,V,16,,25575,0,0
2019 - 2020,225 Hancock County,V,17,,25575,0,0
2019 - 2020,225 Hancock County,V,18,,25575,0,0
2019 - 2020,225 Hancock County,V,19,,25575,0,0
2019 - 2020,225 Hancock County,V,20,,25575,0,0
2019 - 2020,225 Hancock County,V,21,,25575,0,0
2019 - 2020,225 Hancock County,V,22,,25575,0,0
2019 - 2020,225 Hancock County,V,23,,25575,0,0
2019 - 2020,225 Hancock County,V,24,,25575,0,0
2019 - 2020,225 Hancock County,V,25,,25575,0,0
2019 - 2020,225 Hancock County,V,26,,25575,0,0
2019 - 2020,225 Hancock County,V,27,,25575,0,0
2019 - 2020,225 Hancock County,V,28,,25575,0,0
2019 - 2020,225 Hancock County,V,29,,25575,0,0
2019 - 2020,225 Hancock County,V,30,,25575,0,0
2019 - 2020,225 Hancock County,V,31,,25575,0,0
2019 - 2020,225 Hancock County,V,32,,25575,0,0
2019 - 2020,225 Hancock County,V,33,,25575,0,0
2019 - 2020,225 Hancock County,V,34,,25575,0,0
2019 - 2020,225 Hancock County,V,35,,25575,0,0
2019 - 2020,225 Hancock County,V,36,,25575,0,0
2019 - 2020,225 Hancock County,V,37,,25575,0,0
2019 - 2020,225 Hancock County,V,38,,25575,0,0
2019 - 2020,225 Hancock County,V,39,,25575,0,0
2019 - 2020,225 Hancock County,V,40,,25575,0,0
2019 - 2020,231 Hardin County,I,0,,46484,0,0
2019 - 2020,231 Hardin County,I,1,,47347,0,0
2019 - 2020,231 Hardin County,I,2,,48226,0,0
2019 - 2020,231 Hardin County,I,3,,49124,0,0
2019 - 2020,231 Hardin County,I,4,,50040,0,0
2019 - 2020,231 Hardin County,I,5,,50973,0,0
2019 - 2020,231 Hardin County,I,6,,51926,0,0
2019 - 2020,231 Hardin County,I,7,,52898,0,0
2019 - 2020,231 Hardin County,I,8,,53890,0,0
2019 - 2020,231 Hardin County,I,9,,54900,0,0
2019 - 2020,231 Hardin County,I,10,,55930,0,0
2019 - 2020,231 Hardin County,I,11,,56982,0,0
2019 - 2020,231 Hardin County,I,12,,58055,0,0
2019 - 2020,231 Hardin County,I,13,,59149,0,0
2019 - 2020,231 Hardin County,I,14,,60265,0,0
2019 - 2020,231 Hardin County,I,15,,61402,0,0
2019 - 2020,231 Hardin County,I,16,,62563,0,0
2019 - 2020,231 Hardin County,I,17,,63749,0,0
2019 - 2020,231 Hardin County,I,18,,64956,0,0
2019 - 2020,231 Hardin County,I,19,,66187,0,0
2019 - 2020,231 Hardin County,I,20,,67446,0,0
2019 - 2020,231 Hardin County,I,21,,68727,0,0
2019 - 2020,231 Hardin County,I,22,,69069,0,0
2019 - 2020,231 Hardin County,I,23,,69069,0,0
2019 - 2020,231 Hardin County,I,24,,69069,0,0
2019 - 2020,231 Hardin County,I,25,,69069,0,0
2019 - 2020,231 Hardin County,I,26,,69069,0,0
2019 - 2020,231 Hardin County,I,27,,70034,0,0
2019 - 2020,231 Hardin County,I,28,,71369,0,0
2019 - 2020,231 Hardin County,I,29,,71725,0,0
2019 - 2020,231 Hardin County,I,30,,71725,0,0
2019 - 2020,231 Hardin County,I,31,,71725,0,0
2019 - 2020,231 Hardin County,I,32,,71725,0,0
2019 - 2020,231 Hardin County,I,33,,71725,0,0
2019 - 2020,231 Hardin County,I,34,,71725,0,0
2019 - 2020,231 Hardin County,I,35,,71725,0,0
2019 - 2020,231 Hardin County,I,36,,71725,0,0
2019 - 2020,231 Hardin County,I,37,,71725,0,0
2019 - 2020,231 Hardin County,I,38,,71725,0,0
2019 - 2020,231 Hardin County,I,39,,71725,0,0
2019 - 2020,231 Hardin County,I,40,,71725,0,0
2019 - 2020,231 Hardin County,II,0,,42561,0,0
2019 - 2020,231 Hardin County,II,1,,43345,0,0
2019 - 2020,231 Hardin County,II,2,,44147,0,0
2019 - 2020,231 Hardin County,II,3,,44962,0,0
2019 - 2020,231 Hardin County,II,4,,45794,0,0
2019 - 2020,231 Hardin County,II,5,,46645,0,0
2019 - 2020,231 Hardin County,II,6,,47509,0,0
2019 - 2020,231 Hardin County,II,7,,48393,0,0
2019 - 2020,231 Hardin County,II,8,,49293,0,0
2019 - 2020,231 Hardin County,II,9,,50212,0,0
2019 - 2020,231 Hardin County,II,10,,51148,0,0
2019 - 2020,231 Hardin County,II,11,,52106,0,0
2019 - 2020,231 Hardin County,II,12,,53080,0,0
2019 - 2020,231 Hardin County,II,13,,54073,0,0
2019 - 2020,231 Hardin County,II,14,,55090,0,0
2019 - 2020,231 Hardin County,II,15,,56126,0,0
2019 - 2020,231 Hardin County,II,16,,57180,0,0
2019 - 2020,231 Hardin County,II,17,,58258,0,0
2019 - 2020,231 Hardin County,II,18,,59356,0,0
2019 - 2020,231 Hardin County,II,19,,60477,0,0
2019 - 2020,231 Hardin County,II,20,,61619,0,0
2019 - 2020,231 Hardin County,II,21,,62784,0,0
2019 - 2020,231 Hardin County,II,22,,63098,0,0
2019 - 2020,231 Hardin County,II,23,,63098,0,0
2019 - 2020,231 Hardin County,II,24,,63098,0,0
2019 - 2020,231 Hardin County,II,25,,63098,0,0
2019 - 2020,231 Hardin County,II,26,,63098,0,0
2019 - 2020,231 Hardin County,II,27,,63972,0,0
2019 - 2020,231 Hardin County,II,28,,65184,0,0
2019 - 2020,231 Hardin County,II,29,,65510,0,0
2019 - 2020,231 Hardin County,II,30,,65510,0,0
2019 - 2020,231 Hardin County,II,31,,65510,0,0
2019 - 2020,231 Hardin County,II,32,,65510,0,0
2019 - 2020,231 Hardin County,II,33,,65510,0,0
2019 - 2020,231 Hardin County,II,34,,65510,0,0
2019 - 2020,231 Hardin County,II,35,,65510,0,0
2019 - 2020,231 Hardin County,II,36,,65510,0,0
2019 - 2020,231 Hardin County,II,37,,65510,0,0
2019 - 2020,231 Hardin County,II,38,,65510,0,0
2019 - 2020,231 Hardin County,II,39,,65510,0,0
2019 - 2020,231 Hardin County,II,40,,65510,0,0
2019 - 2020,231 Hardin County,III,0,,38998,0,0
2019 - 2020,231 Hardin County,III,1,,39710,0,0
2019 - 2020,231 Hardin County,III,2,,40437,0,0
2019 - 2020,231 Hardin County,III,3,,41181,0,0
2019 - 2020,231 Hardin County,III,4,,41935,0,0
2019 - 2020,231 Hardin County,III,5,,42708,0,0
2019 - 2020,231 Hardin County,III,6,,43496,0,0
2019 - 2020,231 Hardin County,III,7,,44298,0,0
2019 - 2020,231 Hardin County,III,8,,45118,0,0
2019 - 2020,231 Hardin County,III,9,,45952,0,0
2019 - 2020,231 Hardin County,III,10,,46804,0,0
2019 - 2020,231 Hardin County,III,11,,47673,0,0
2019 - 2020,231 Hardin County,III,12,,48560,0,0
2019 - 2020,231 Hardin County,III,13,,49464,0,0
2019 - 2020,231 Hardin County,III,14,,50387,0,0
2019 - 2020,231 Hardin County,III,15,,51328,0,0
2019 - 2020,231 Hardin County,III,16,,52289,0,0
2019 - 2020,231 Hardin County,III,17,,53266,0,0
2019 - 2020,231 Hardin County,III,18,,54264,0,0
2019 - 2020,231 Hardin County,III,19,,55284,0,0
2019 - 2020,231 Hardin County,III,20,,56321,0,0
2019 - 2020,231 Hardin County,III,21,,57381,0,0
2019 - 2020,231 Hardin County,III,22,,57667,0,0
2019 - 2020,231 Hardin County,III,23,,57667,0,0
2019 - 2020,231 Hardin County,III,24,,57667,0,0
2019 - 2020,231 Hardin County,III,25,,57667,0,0
2019 - 2020,231 Hardin County,III,26,,57667,0,0
2019 - 2020,231 Hardin County,III,27,,58461,0,0
2019 - 2020,231 Hardin County,III,28,,59564,0,0
2019 - 2020,231 Hardin County,III,29,,59861,0,0
2019 - 2020,231 Hardin County,III,30,,59861,0,0
2019 - 2020,231 Hardin County,III,31,,59861,0,0
2019 - 2020,231 Hardin County,III,32,,59861,0,0
2019 - 2020,231 Hardin County,III,33,,59861,0,0
2019 - 2020,231 Hardin County,III,34,,59861,0,0
2019 - 2020,231 Hardin County,III,35,,59861,0,0
2019 - 2020,231 Hardin County,III,36,,59861,0,0
2019 - 2020,231 Hardin County,III,37,,59861,0,0
2019 - 2020,231 Hardin County,III,38,,59861,0,0
2019 - 2020,231 Hardin County,III,39,,59861,0,0
2019 - 2020,231 Hardin County,III,40,,59861,0,0
2019 - 2020,231 Hardin County,IV,0,,32164,0,0
2019 - 2020,231 Hardin County,IV,1,,32164,0,0
2019 - 2020,231 Hardin County,IV,2,,32164,0,0
2019 - 2020,231 Hardin County,IV,3,,32164,0,0
2019 - 2020,231 Hardin County,IV,4,,32164,0,0
2019 - 2020,231 Hardin County,IV,5,,32164,0,0
2019 - 2020,231 Hardin County,IV,6,,32164,0,0
2019 - 2020,231 Hardin County,IV,7,,32164,0,0
2019 - 2020,231 Hardin County,IV,8,,32164,0,0
2019 - 2020,231 Hardin County,IV,9,,32164,0,0
2019 - 2020,231 Hardin County,IV,10,,32164,0,0
2019 - 2020,231 Hardin County,IV,11,,32164,0,0
2019 - 2020,231 Hardin County,IV,12,,32164,0,0
2019 - 2020,231 Hardin County,IV,13,,32164,0,0
2019 - 2020,231 Hardin County,IV,14,,32164,0,0
2019 - 2020,231 Hardin County,IV,15,,32164,0,0
2019 - 2020,231 Hardin County,IV,16,,32164,0,0
2019 - 2020,231 Hardin County,IV,17,,32164,0,0
2019 - 2020,231 Hardin County,IV,18,,32164,0,0
2019 - 2020,231 Hardin County,IV,19,,32164,0,0
2019 - 2020,231 Hardin County,IV,20,,32164,0,0
2019 - 2020,231 Hardin County,IV,21,,32164,0,0
2019 - 2020,231 Hardin County,IV,22,,32164,0,0
2019 - 2020,231 Hardin County,IV,23,,32164,0,0
2019 - 2020,231 Hardin County,IV,24,,32164,0,0
2019 - 2020,231 Hardin County,IV,25,,32164,0,0
2019 - 2020,231 Hardin County,IV,26,,32164,0,0
2019 - 2020,231 Hardin County,IV,27,,32164,0,0
2019 - 2020,231 Hardin County,IV,28,,32164,0,0
2019 - 2020,231 Hardin County,IV,29,,32164,0,0
2019 - 2020,231 Hardin County,IV,30,,32164,0,0
2019 - 2020,231 Hardin County,IV,31,,32164,0,0
2019 - 2020,231 Hardin County,IV,32,,32164,0,0
2019 - 2020,231 Hardin County,IV,33,,32164,0,0
2019 - 2020,231 Hardin County,IV,34,,32164,0,0
2019 - 2020,231 Hardin County,IV,35,,32164,0,0
2019 - 2020,231 Hardin County,IV,36,,32164,0,0
2019 - 2020,231 Hardin County,IV,37,,32164,0,0
2019 - 2020,231 Hardin County,IV,38,,32164,0,0
2019 - 2020,231 Hardin County,IV,39,,32164,0,0
2019 - 2020,231 Hardin County,IV,40,,32164,0,0
2019 - 2020,231 Hardin County,V,0,,30021,0,0
2019 - 2020,231 Hardin County,V,1,,30021,0,0
2019 - 2020,231 Hardin County,V,2,,30021,0,0
2019 - 2020,231 Hardin County,V,3,,30021,0,0
2019 - 2020,231 Hardin County,V,4,,30021,0,0
2019 - 2020,231 Hardin County,V,5,,30021,0,0
2019 - 2020,231 Hardin County,V,6,,30021,0,0
2019 - 2020,231 Hardin County,V,7,,30021,0,0
2019 - 2020,231 Hardin County,V,8,,30021,0,0
2019 - 2020,231 Hardin County,V,9,,30021,0,0
2019 - 2020,231 Hardin County,V,10,,30021,0,0
2019 - 2020,231 Hardin County,V,11,,30021,0,0
2019 - 2020,231 Hardin County,V,12,,30021,0,0
2019 - 2020,231 Hardin County,V,13,,30021,0,0
2019 - 2020,231 Hardin County,V,14,,30021,0,0
2019 - 2020,231 Hardin County,V,15,,30021,0,0
2019 - 2020,231 Hardin County,V,16,,30021,0,0
2019 - 2020,231 Hardin County,V,17,,30021,0,0
2019 - 2020,231 Hardin County,V,18,,30021,0,0
2019 - 2020,231 Hardin County,V,19,,30021,0,0
2019 - 2020,231 Hardin County,V,20,,30021,0,0
2019 - 2020,231 Hardin County,V,21,,30021,0,0
2019 - 2020,231 Hardin County,V,22,,30021,0,0
2019 - 2020,231 Hardin County,V,23,,30021,0,0
2019 - 2020,231 Hardin County,V,24,,30021,0,0
2019 - 2020,231 Hardin County,V,25,,30021,0,0
2019 - 2020,231 Hardin County,V,26,,30021,0,0
2019 - 2020,231 Hardin County,V,27,,30021,0,0
2019 - 2020,231 Hardin County,V,28,,30021,0,0
2019 - 2020,231 Hardin County,V,29,,30021,0,0
2019 - 2020,231 Hardin County,V,30,,30021,0,0
2019 - 2020,231 Hardin County,V,31,,30021,0,0
2019 - 2020,231 Hardin County,V,32,,30021,0,0
2019 - 2020,231 Hardin County,V,33,,30021,0,0
2019 - 2020,231 Hardin County,V,34,,30021,0,0
2019 - 2020,231 Hardin County,V,35,,30021,0,0
2019 - 2020,231 Hardin County,V,36,,30021,0,0
2019 - 2020,231 Hardin County,V,37,,30021,0,0
2019 - 2020,231 Hardin County,V,38,,30021,0,0
2019 - 2020,231 Hardin County,V,39,,30021,0,0
2019 - 2020,231 Hardin County,V,40,,30021,0,0
2019 - 2020,235 Harlan County,I,0,,42268,0,0
2019 - 2020,235 Harlan County,I,1,,42517,0,0
2019 - 2020,235 Harlan County,I,2,,42766,0,0
2019 - 2020,235 Harlan County,I,3,,43032,0,0
2019 - 2020,235 Harlan County,I,4,,45812,0,0
2019 - 2020,235 Harlan County,I,5,,46071,0,0
2019 - 2020,235 Harlan County,I,6,,46322,0,0
2019 - 2020,235 Harlan County,I,7,,46574,0,0
2019 - 2020,235 Harlan County,I,8,,46841,0,0
2019 - 2020,235 Harlan County,I,9,,47092,0,0
2019 - 2020,235 Harlan County,I,10,,51103,0,0
2019 - 2020,235 Harlan County,I,11,,51375,0,0
2019 - 2020,235 Harlan County,I,12,,51639,0,0
2019 - 2020,235 Harlan County,I,13,,51901,0,0
2019 - 2020,235 Harlan County,I,14,,53124,0,0
