Fiscal Year,District,Rank,Years,,I,II,III
2018 - 2019,481 Pendleton County,III,10,,40575,0,0
2018 - 2019,481 Pendleton County,III,11,,43925,0,0
2018 - 2019,481 Pendleton County,III,12,,43925,0,0
2018 - 2019,481 Pendleton County,III,13,,43925,0,0
2018 - 2019,481 Pendleton County,III,14,,43925,0,0
2018 - 2019,481 Pendleton County,III,15,,45797,0,0
2018 - 2019,481 Pendleton County,III,16,,45797,0,0
2018 - 2019,481 Pendleton County,III,17,,45797,0,0
2018 - 2019,481 Pendleton County,III,18,,45797,0,0
2018 - 2019,481 Pendleton County,III,19,,45797,0,0
2018 - 2019,481 Pendleton County,III,20,,49390,0,0
2018 - 2019,481 Pendleton County,III,21,,49390,0,0
2018 - 2019,481 Pendleton County,III,22,,49390,0,0
2018 - 2019,481 Pendleton County,III,23,,49390,0,0
2018 - 2019,481 Pendleton County,III,24,,49390,0,0
2018 - 2019,481 Pendleton County,III,25,,50163,0,0
2018 - 2019,481 Pendleton County,III,26,,50163,0,0
2018 - 2019,481 Pendleton County,III,27,,50163,0,0
2018 - 2019,481 Pendleton County,III,28,,50163,0,0
2018 - 2019,481 Pendleton County,III,29,,50163,0,0
2018 - 2019,481 Pendleton County,III,30,,50163,0,0
2018 - 2019,481 Pendleton County,III,31,,50163,0,0
2018 - 2019,481 Pendleton County,III,32,,50163,0,0
2018 - 2019,481 Pendleton County,III,33,,50163,0,0
2018 - 2019,481 Pendleton County,III,34,,50163,0,0
2018 - 2019,481 Pendleton County,III,35,,50163,0,0
2018 - 2019,481 Pendleton County,III,36,,50163,0,0
2018 - 2019,481 Pendleton County,III,37,,50163,0,0
2018 - 2019,481 Pendleton County,III,38,,50163,0,0
2018 - 2019,481 Pendleton County,III,39,,50163,0,0
2018 - 2019,481 Pendleton County,III,40,,50163,0,0
2018 - 2019,481 Pendleton County,IV,0,,29487,0,0
2018 - 2019,481 Pendleton County,IV,1,,29487,0,0
2018 - 2019,481 Pendleton County,IV,2,,29487,0,0
2018 - 2019,481 Pendleton County,IV,3,,29487,0,0
2018 - 2019,481 Pendleton County,IV,4,,29487,0,0
2018 - 2019,481 Pendleton County,IV,5,,29487,0,0
2018 - 2019,481 Pendleton County,IV,6,,29487,0,0
2018 - 2019,481 Pendleton County,IV,7,,29487,0,0
2018 - 2019,481 Pendleton County,IV,8,,29487,0,0
2018 - 2019,481 Pendleton County,IV,9,,29487,0,0
2018 - 2019,481 Pendleton County,IV,10,,29487,0,0
2018 - 2019,481 Pendleton County,IV,11,,29487,0,0
2018 - 2019,481 Pendleton County,IV,12,,29487,0,0
2018 - 2019,481 Pendleton County,IV,13,,29487,0,0
2018 - 2019,481 Pendleton County,IV,14,,29487,0,0
2018 - 2019,481 Pendleton County,IV,15,,29487,0,0
2018 - 2019,481 Pendleton County,IV,16,,29487,0,0
2018 - 2019,481 Pendleton County,IV,17,,29487,0,0
2018 - 2019,481 Pendleton County,IV,18,,29487,0,0
2018 - 2019,481 Pendleton County,IV,19,,29487,0,0
2018 - 2019,481 Pendleton County,IV,20,,29487,0,0
2018 - 2019,481 Pendleton County,IV,21,,29487,0,0
2018 - 2019,481 Pendleton County,IV,22,,29487,0,0
2018 - 2019,481 Pendleton County,IV,23,,29487,0,0
2018 - 2019,481 Pendleton County,IV,24,,29487,0,0
2018 - 2019,481 Pendleton County,IV,25,,29487,0,0
2018 - 2019,481 Pendleton County,IV,26,,29487,0,0
2018 - 2019,481 Pendleton County,IV,27,,29487,0,0
2018 - 2019,481 Pendleton County,IV,28,,29487,0,0
2018 - 2019,481 Pendleton County,IV,29,,29487,0,0
2018 - 2019,481 Pendleton County,IV,30,,29487,0,0
2018 - 2019,481 Pendleton County,IV,31,,29487,0,0
2018 - 2019,481 Pendleton County,IV,32,,29487,0,0
2018 - 2019,481 Pendleton County,IV,33,,29487,0,0
2018 - 2019,481 Pendleton County,IV,34,,29487,0,0
2018 - 2019,481 Pendleton County,IV,35,,29487,0,0
2018 - 2019,481 Pendleton County,IV,36,,29487,0,0
2018 - 2019,481 Pendleton County,IV,37,,29487,0,0
2018 - 2019,481 Pendleton County,IV,38,,29487,0,0
2018 - 2019,481 Pendleton County,IV,39,,29487,0,0
2018 - 2019,481 Pendleton County,IV,40,,29487,0,0
2018 - 2019,481 Pendleton County,V,0,,27615,0,0
2018 - 2019,481 Pendleton County,V,1,,27615,0,0
2018 - 2019,481 Pendleton County,V,2,,27615,0,0
2018 - 2019,481 Pendleton County,V,3,,27615,0,0
2018 - 2019,481 Pendleton County,V,4,,27615,0,0
2018 - 2019,481 Pendleton County,V,5,,27615,0,0
2018 - 2019,481 Pendleton County,V,6,,27615,0,0
2018 - 2019,481 Pendleton County,V,7,,27615,0,0
2018 - 2019,481 Pendleton County,V,8,,27615,0,0
2018 - 2019,481 Pendleton County,V,9,,27615,0,0
2018 - 2019,481 Pendleton County,V,10,,27615,0,0
2018 - 2019,481 Pendleton County,V,11,,27615,0,0
2018 - 2019,481 Pendleton County,V,12,,27615,0,0
2018 - 2019,481 Pendleton County,V,13,,27615,0,0
2018 - 2019,481 Pendleton County,V,14,,27615,0,0
2018 - 2019,481 Pendleton County,V,15,,27615,0,0
2018 - 2019,481 Pendleton County,V,16,,27615,0,0
2018 - 2019,481 Pendleton County,V,17,,27615,0,0
2018 - 2019,481 Pendleton County,V,18,,27615,0,0
2018 - 2019,481 Pendleton County,V,19,,27615,0,0
2018 - 2019,481 Pendleton County,V,20,,27615,0,0
2018 - 2019,481 Pendleton County,V,21,,27615,0,0
2018 - 2019,481 Pendleton County,V,22,,27615,0,0
2018 - 2019,481 Pendleton County,V,23,,27615,0,0
2018 - 2019,481 Pendleton County,V,24,,27615,0,0
2018 - 2019,481 Pendleton County,V,25,,27615,0,0
2018 - 2019,481 Pendleton County,V,26,,27615,0,0
2018 - 2019,481 Pendleton County,V,27,,27615,0,0
2018 - 2019,481 Pendleton County,V,28,,27615,0,0
2018 - 2019,481 Pendleton County,V,29,,27615,0,0
2018 - 2019,481 Pendleton County,V,30,,27615,0,0
2018 - 2019,481 Pendleton County,V,31,,27615,0,0
2018 - 2019,481 Pendleton County,V,32,,27615,0,0
2018 - 2019,481 Pendleton County,V,33,,27615,0,0
2018 - 2019,481 Pendleton County,V,34,,27615,0,0
2018 - 2019,481 Pendleton County,V,35,,27615,0,0
2018 - 2019,481 Pendleton County,V,36,,27615,0,0
2018 - 2019,481 Pendleton County,V,37,,27615,0,0
2018 - 2019,481 Pendleton County,V,38,,27615,0,0
2018 - 2019,481 Pendleton County,V,39,,27615,0,0
2018 - 2019,481 Pendleton County,V,40,,27615,0,0
2018 - 2019,485 Perry County,I,0,,44301,44301,44301
2018 - 2019,485 Perry County,I,1,,45307,45307,45307
2018 - 2019,485 Perry County,I,2,,45307,45307,45307
2018 - 2019,485 Perry County,I,3,,45307,45307,45307
2018 - 2019,485 Perry County,I,4,,49855,49855,49855
2018 - 2019,485 Perry County,I,5,,49855,49855,49855
2018 - 2019,485 Perry County,I,6,,49855,49855,49855
2018 - 2019,485 Perry County,I,7,,49855,49855,49855
2018 - 2019,485 Perry County,I,8,,49855,49855,49855
2018 - 2019,485 Perry County,I,9,,49855,49855,49855
2018 - 2019,485 Perry County,I,10,,55282,55282,55282
2018 - 2019,485 Perry County,I,11,,55282,55282,55282
2018 - 2019,485 Perry County,I,12,,55282,55282,55282
2018 - 2019,485 Perry County,I,13,,55282,55282,55282
2018 - 2019,485 Perry County,I,14,,55282,55282,55282
2018 - 2019,485 Perry County,I,15,,57076,57076,57076
2018 - 2019,485 Perry County,I,16,,57076,57076,57076
2018 - 2019,485 Perry County,I,17,,57076,57076,57076
2018 - 2019,485 Perry County,I,18,,57076,57076,57076
2018 - 2019,485 Perry County,I,19,,57076,57076,57076
2018 - 2019,485 Perry County,I,20,,57773,57773,57773
2018 - 2019,485 Perry County,I,21,,57773,57773,57773
2018 - 2019,485 Perry County,I,22,,57773,57773,57773
2018 - 2019,485 Perry County,I,23,,57773,57773,57773
2018 - 2019,485 Perry County,I,24,,57773,57773,57773
2018 - 2019,485 Perry County,I,25,,57773,57773,57773
2018 - 2019,485 Perry County,I,26,,57773,57773,57773
2018 - 2019,485 Perry County,I,27,,57773,57773,57773
2018 - 2019,485 Perry County,I,28,,57773,57773,57773
2018 - 2019,485 Perry County,I,29,,57773,57773,57773
2018 - 2019,485 Perry County,I,30,,57773,57773,57773
2018 - 2019,485 Perry County,I,31,,57773,57773,57773
2018 - 2019,485 Perry County,I,32,,57773,57773,57773
2018 - 2019,485 Perry County,I,33,,57773,57773,57773
2018 - 2019,485 Perry County,I,34,,57773,57773,57773
2018 - 2019,485 Perry County,I,35,,57773,57773,57773
2018 - 2019,485 Perry County,I,36,,57773,57773,57773
2018 - 2019,485 Perry County,I,37,,57773,57773,57773
2018 - 2019,485 Perry County,I,38,,57773,57773,57773
2018 - 2019,485 Perry County,I,39,,57773,57773,57773
2018 - 2019,485 Perry County,I,40,,57773,57773,57773
2018 - 2019,485 Perry County,II,0,,40094,40094,40094
2018 - 2019,485 Perry County,II,1,,41020,41020,41020
2018 - 2019,485 Perry County,II,2,,41020,41020,41020
2018 - 2019,485 Perry County,II,3,,41020,41020,41020
2018 - 2019,485 Perry County,II,4,,45588,45588,45588
2018 - 2019,485 Perry County,II,5,,45588,45588,45588
2018 - 2019,485 Perry County,II,6,,45588,45588,45588
2018 - 2019,485 Perry County,II,7,,45588,45588,45588
2018 - 2019,485 Perry County,II,8,,45588,45588,45588
2018 - 2019,485 Perry County,II,9,,45588,45588,45588
2018 - 2019,485 Perry County,II,10,,51173,51173,51173
2018 - 2019,485 Perry County,II,11,,51173,51173,51173
2018 - 2019,485 Perry County,II,12,,51173,51173,51173
2018 - 2019,485 Perry County,II,13,,51173,51173,51173
2018 - 2019,485 Perry County,II,14,,51173,51173,51173
2018 - 2019,485 Perry County,II,15,,52764,52764,52764
2018 - 2019,485 Perry County,II,16,,52764,52764,52764
2018 - 2019,485 Perry County,II,17,,52764,52764,52764
2018 - 2019,485 Perry County,II,18,,52764,52764,52764
2018 - 2019,485 Perry County,II,19,,52764,52764,52764
2018 - 2019,485 Perry County,II,20,,53465,53465,53465
2018 - 2019,485 Perry County,II,21,,53465,53465,53465
2018 - 2019,485 Perry County,II,22,,53465,53465,53465
2018 - 2019,485 Perry County,II,23,,53465,53465,53465
2018 - 2019,485 Perry County,II,24,,53465,53465,53465
2018 - 2019,485 Perry County,II,25,,53465,53465,53465
2018 - 2019,485 Perry County,II,26,,53465,53465,53465
2018 - 2019,485 Perry County,II,27,,53465,53465,53465
2018 - 2019,485 Perry County,II,28,,53465,53465,53465
2018 - 2019,485 Perry County,II,29,,53465,53465,53465
2018 - 2019,485 Perry County,II,30,,53465,53465,53465
2018 - 2019,485 Perry County,II,31,,53465,53465,53465
2018 - 2019,485 Perry County,II,32,,53465,53465,53465
2018 - 2019,485 Perry County,II,33,,53465,53465,53465
2018 - 2019,485 Perry County,II,34,,53465,53465,53465
2018 - 2019,485 Perry County,II,35,,53465,53465,53465
2018 - 2019,485 Perry County,II,36,,53465,53465,53465
2018 - 2019,485 Perry County,II,37,,53465,53465,53465
2018 - 2019,485 Perry County,II,38,,53465,53465,53465
2018 - 2019,485 Perry County,II,39,,53465,53465,53465
2018 - 2019,485 Perry County,II,40,,53465,53465,53465
2018 - 2019,485 Perry County,III,0,,35884,35884,35884
2018 - 2019,485 Perry County,III,1,,36697,36697,36697
2018 - 2019,485 Perry County,III,2,,36697,36697,36697
2018 - 2019,485 Perry County,III,3,,36697,36697,36697
2018 - 2019,485 Perry County,III,4,,41277,41277,41277
2018 - 2019,485 Perry County,III,5,,41277,41277,41277
2018 - 2019,485 Perry County,III,6,,41277,41277,41277
2018 - 2019,485 Perry County,III,7,,41277,41277,41277
2018 - 2019,485 Perry County,III,8,,41277,41277,41277
2018 - 2019,485 Perry County,III,9,,41277,41277,41277
2018 - 2019,485 Perry County,III,10,,46784,46784,46784
2018 - 2019,485 Perry County,III,11,,46784,46784,46784
2018 - 2019,485 Perry County,III,12,,46784,46784,46784
2018 - 2019,485 Perry County,III,13,,46784,46784,46784
2018 - 2019,485 Perry County,III,14,,46784,46784,46784
2018 - 2019,485 Perry County,III,15,,48370,48370,48370
2018 - 2019,485 Perry County,III,16,,48370,48370,48370
2018 - 2019,485 Perry County,III,17,,48370,48370,48370
2018 - 2019,485 Perry County,III,18,,48370,48370,48370
2018 - 2019,485 Perry County,III,19,,48370,48370,48370
2018 - 2019,485 Perry County,III,20,,48553,48553,48553
2018 - 2019,485 Perry County,III,21,,48553,48553,48553
2018 - 2019,485 Perry County,III,22,,48553,48553,48553
2018 - 2019,485 Perry County,III,23,,48553,48553,48553
2018 - 2019,485 Perry County,III,24,,48553,48553,48553
2018 - 2019,485 Perry County,III,25,,48553,48553,48553
2018 - 2019,485 Perry County,III,26,,48553,48553,48553
2018 - 2019,485 Perry County,III,27,,48553,48553,48553
2018 - 2019,485 Perry County,III,28,,48553,48553,48553
2018 - 2019,485 Perry County,III,29,,48553,48553,48553
2018 - 2019,485 Perry County,III,30,,48553,48553,48553
2018 - 2019,485 Perry County,III,31,,48553,48553,48553
2018 - 2019,485 Perry County,III,32,,48553,48553,48553
2018 - 2019,485 Perry County,III,33,,48553,48553,48553
2018 - 2019,485 Perry County,III,34,,48553,48553,48553
2018 - 2019,485 Perry County,III,35,,48553,48553,48553
2018 - 2019,485 Perry County,III,36,,48553,48553,48553
2018 - 2019,485 Perry County,III,37,,48553,48553,48553
2018 - 2019,485 Perry County,III,38,,48553,48553,48553
2018 - 2019,485 Perry County,III,39,,48553,48553,48553
2018 - 2019,485 Perry County,III,40,,48553,48553,48553
2018 - 2019,485 Perry County,IV,0,,31679,31679,31679
2018 - 2019,485 Perry County,IV,1,,32365,32365,32365
2018 - 2019,485 Perry County,IV,2,,32365,32365,32365
2018 - 2019,485 Perry County,IV,3,,32365,32365,32365
2018 - 2019,485 Perry County,IV,4,,32365,32365,32365
2018 - 2019,485 Perry County,IV,5,,32365,32365,32365
2018 - 2019,485 Perry County,IV,6,,32365,32365,32365
2018 - 2019,485 Perry County,IV,7,,32365,32365,32365
2018 - 2019,485 Perry County,IV,8,,32365,32365,32365
2018 - 2019,485 Perry County,IV,9,,32365,32365,32365
2018 - 2019,485 Perry County,IV,10,,32365,32365,32365
2018 - 2019,485 Perry County,IV,11,,32365,32365,32365
2018 - 2019,485 Perry County,IV,12,,32365,32365,32365
2018 - 2019,485 Perry County,IV,13,,32365,32365,32365
2018 - 2019,485 Perry County,IV,14,,32365,32365,32365
2018 - 2019,485 Perry County,IV,15,,32365,32365,32365
2018 - 2019,485 Perry County,IV,16,,32365,32365,32365
2018 - 2019,485 Perry County,IV,17,,32365,32365,32365
2018 - 2019,485 Perry County,IV,18,,32365,32365,32365
2018 - 2019,485 Perry County,IV,19,,32365,32365,32365
2018 - 2019,485 Perry County,IV,20,,32365,32365,32365
2018 - 2019,485 Perry County,IV,21,,32365,32365,32365
2018 - 2019,485 Perry County,IV,22,,32365,32365,32365
2018 - 2019,485 Perry County,IV,23,,32365,32365,32365
2018 - 2019,485 Perry County,IV,24,,32365,32365,32365
2018 - 2019,485 Perry County,IV,25,,32365,32365,32365
2018 - 2019,485 Perry County,IV,26,,32365,32365,32365
2018 - 2019,485 Perry County,IV,27,,32365,32365,32365
2018 - 2019,485 Perry County,IV,28,,32365,32365,32365
2018 - 2019,485 Perry County,IV,29,,32365,32365,32365
2018 - 2019,485 Perry County,IV,30,,32365,32365,32365
2018 - 2019,485 Perry County,IV,31,,32365,32365,32365
2018 - 2019,485 Perry County,IV,32,,32365,32365,32365
2018 - 2019,485 Perry County,IV,33,,32365,32365,32365
2018 - 2019,485 Perry County,IV,34,,32365,32365,32365
2018 - 2019,485 Perry County,IV,35,,32365,32365,32365
2018 - 2019,485 Perry County,IV,36,,32365,32365,32365
2018 - 2019,485 Perry County,IV,37,,32365,32365,32365
2018 - 2019,485 Perry County,IV,38,,32365,32365,32365
2018 - 2019,485 Perry County,IV,39,,32365,32365,32365
2018 - 2019,485 Perry County,IV,40,,32365,32365,32365
2018 - 2019,485 Perry County,V,0,,29544,29544,29544
2018 - 2019,485 Perry County,V,1,,30180,30180,30180
2018 - 2019,485 Perry County,V,2,,30180,30180,30180
2018 - 2019,485 Perry County,V,3,,30180,30180,30180
2018 - 2019,485 Perry County,V,4,,30180,30180,30180
2018 - 2019,485 Perry County,V,5,,30180,30180,30180
2018 - 2019,485 Perry County,V,6,,30180,30180,30180
2018 - 2019,485 Perry County,V,7,,30180,30180,30180
2018 - 2019,485 Perry County,V,8,,30180,30180,30180
2018 - 2019,485 Perry County,V,9,,30180,30180,30180
2018 - 2019,485 Perry County,V,10,,30180,30180,30180
2018 - 2019,485 Perry County,V,11,,30180,30180,30180
2018 - 2019,485 Perry County,V,12,,30180,30180,30180
2018 - 2019,485 Perry County,V,13,,30180,30180,30180
2018 - 2019,485 Perry County,V,14,,30180,30180,30180
2018 - 2019,485 Perry County,V,15,,30180,30180,30180
2018 - 2019,485 Perry County,V,16,,30180,30180,30180
2018 - 2019,485 Perry County,V,17,,30180,30180,30180
2018 - 2019,485 Perry County,V,18,,30180,30180,30180
2018 - 2019,485 Perry County,V,19,,30180,30180,30180
2018 - 2019,485 Perry County,V,20,,30180,30180,30180
2018 - 2019,485 Perry County,V,21,,30180,30180,30180
2018 - 2019,485 Perry County,V,22,,30180,30180,30180
2018 - 2019,485 Perry County,V,23,,30180,30180,30180
2018 - 2019,485 Perry County,V,24,,30180,30180,30180
2018 - 2019,485 Perry County,V,25,,30180,30180,30180
2018 - 2019,485 Perry County,V,26,,30180,30180,30180
2018 - 2019,485 Perry County,V,27,,30180,30180,30180
2018 - 2019,485 Perry County,V,28,,30180,30180,30180
2018 - 2019,485 Perry County,V,29,,30180,30180,30180
2018 - 2019,485 Perry County,V,30,,30180,30180,30180
2018 - 2019,485 Perry County,V,31,,30180,30180,30180
2018 - 2019,485 Perry County,V,32,,30180,30180,30180
2018 - 2019,485 Perry County,V,33,,30180,30180,30180
2018 - 2019,485 Perry County,V,34,,30180,30180,30180
2018 - 2019,485 Perry County,V,35,,30180,30180,30180
2018 - 2019,485 Perry County,V,36,,30180,30180,30180
2018 - 2019,485 Perry County,V,37,,30180,30180,30180
2018 - 2019,485 Perry County,V,38,,30180,30180,30180
2018 - 2019,485 Perry County,V,39,,30180,30180,30180
2018 - 2019,485 Perry County,V,40,,30180,30180,30180
2018 - 2019,491 Pike County,I,0,,46959,0,0
2018 - 2019,491 Pike County,I,1,,46959,0,0
2018 - 2019,491 Pike County,I,2,,46959,0,0
2018 - 2019,491 Pike County,I,3,,46959,0,0
2018 - 2019,491 Pike County,I,4,,51154,0,0
2018 - 2019,491 Pike County,I,5,,51154,0,0
2018 - 2019,491 Pike County,I,6,,51154,0,0
2018 - 2019,491 Pike County,I,7,,51154,0,0
2018 - 2019,491 Pike County,I,8,,51154,0,0
2018 - 2019,491 Pike County,I,9,,51154,0,0
2018 - 2019,491 Pike County,I,10,,56705,0,0
2018 - 2019,491 Pike County,I,11,,56705,0,0
2018 - 2019,491 Pike County,I,12,,56705,0,0
2018 - 2019,491 Pike County,I,13,,56705,0,0
2018 - 2019,491 Pike County,I,14,,56705,0,0
2018 - 2019,491 Pike County,I,15,,58383,0,0
2018 - 2019,491 Pike County,I,16,,58383,0,0
2018 - 2019,491 Pike County,I,17,,58383,0,0
2018 - 2019,491 Pike County,I,18,,58383,0,0
2018 - 2019,491 Pike County,I,19,,58383,0,0
2018 - 2019,491 Pike County,I,20,,59285,0,0
2018 - 2019,491 Pike County,I,21,,59285,0,0
2018 - 2019,491 Pike County,I,22,,59285,0,0
2018 - 2019,491 Pike County,I,23,,59285,0,0
2018 - 2019,491 Pike County,I,24,,59285,0,0
2018 - 2019,491 Pike County,I,25,,59285,0,0
2018 - 2019,491 Pike County,I,26,,59285,0,0
2018 - 2019,491 Pike County,I,27,,59285,0,0
2018 - 2019,491 Pike County,I,28,,59285,0,0
2018 - 2019,491 Pike County,I,29,,59285,0,0
2018 - 2019,491 Pike County,I,30,,59285,0,0
2018 - 2019,491 Pike County,I,31,,59285,0,0
2018 - 2019,491 Pike County,I,32,,59285,0,0
2018 - 2019,491 Pike County,I,33,,59285,0,0
2018 - 2019,491 Pike County,I,34,,59285,0,0
2018 - 2019,491 Pike County,I,35,,59285,0,0
2018 - 2019,491 Pike County,I,36,,59285,0,0
2018 - 2019,491 Pike County,I,37,,59285,0,0
2018 - 2019,491 Pike County,I,38,,59285,0,0
2018 - 2019,491 Pike County,I,39,,59285,0,0
2018 - 2019,491 Pike County,I,40,,59285,0,0
2018 - 2019,491 Pike County,II,0,,42700,0,0
2018 - 2019,491 Pike County,II,1,,42700,0,0
2018 - 2019,491 Pike County,II,2,,42700,0,0
2018 - 2019,491 Pike County,II,3,,42700,0,0
2018 - 2019,491 Pike County,II,4,,46959,0,0
2018 - 2019,491 Pike County,II,5,,46959,0,0
2018 - 2019,491 Pike County,II,6,,46959,0,0
2018 - 2019,491 Pike County,II,7,,46959,0,0
2018 - 2019,491 Pike County,II,8,,46959,0,0
2018 - 2019,491 Pike County,II,9,,46959,0,0
2018 - 2019,491 Pike County,II,10,,52511,0,0
2018 - 2019,491 Pike County,II,11,,52511,0,0
2018 - 2019,491 Pike County,II,12,,52511,0,0
2018 - 2019,491 Pike County,II,13,,52511,0,0
2018 - 2019,491 Pike County,II,14,,52511,0,0
2018 - 2019,491 Pike County,II,15,,54117,0,0
2018 - 2019,491 Pike County,II,16,,54117,0,0
2018 - 2019,491 Pike County,II,17,,54117,0,0
2018 - 2019,491 Pike County,II,18,,54117,0,0
2018 - 2019,491 Pike County,II,19,,54117,0,0
2018 - 2019,491 Pike County,II,20,,55028,0,0
2018 - 2019,491 Pike County,II,21,,55028,0,0
2018 - 2019,491 Pike County,II,22,,55028,0,0
2018 - 2019,491 Pike County,II,23,,55028,0,0
2018 - 2019,491 Pike County,II,24,,55028,0,0
2018 - 2019,491 Pike County,II,25,,55028,0,0
2018 - 2019,491 Pike County,II,26,,55028,0,0
2018 - 2019,491 Pike County,II,27,,55028,0,0
2018 - 2019,491 Pike County,II,28,,55028,0,0
2018 - 2019,491 Pike County,II,29,,55028,0,0
2018 - 2019,491 Pike County,II,30,,55028,0,0
2018 - 2019,491 Pike County,II,31,,55028,0,0
2018 - 2019,491 Pike County,II,32,,55028,0,0
2018 - 2019,491 Pike County,II,33,,55028,0,0
2018 - 2019,491 Pike County,II,34,,55028,0,0
2018 - 2019,491 Pike County,II,35,,55028,0,0
2018 - 2019,491 Pike County,II,36,,55028,0,0
2018 - 2019,491 Pike County,II,37,,55028,0,0
2018 - 2019,491 Pike County,II,38,,55028,0,0
2018 - 2019,491 Pike County,II,39,,55028,0,0
2018 - 2019,491 Pike County,II,40,,55028,0,0
2018 - 2019,491 Pike County,III,0,,38375,0,0
2018 - 2019,491 Pike County,III,1,,38375,0,0
2018 - 2019,491 Pike County,III,2,,38375,0,0
2018 - 2019,491 Pike County,III,3,,38375,0,0
2018 - 2019,491 Pike County,III,4,,42567,0,0
2018 - 2019,491 Pike County,III,5,,42567,0,0
2018 - 2019,491 Pike County,III,6,,42567,0,0
2018 - 2019,491 Pike County,III,7,,42567,0,0
2018 - 2019,491 Pike County,III,8,,42567,0,0
2018 - 2019,491 Pike County,III,9,,42567,0,0
2018 - 2019,491 Pike County,III,10,,48120,0,0
2018 - 2019,491 Pike County,III,11,,48120,0,0
2018 - 2019,491 Pike County,III,12,,48120,0,0
2018 - 2019,491 Pike County,III,13,,48120,0,0
2018 - 2019,491 Pike County,III,14,,48120,0,0
2018 - 2019,491 Pike County,III,15,,49798,0,0
2018 - 2019,491 Pike County,III,16,,49798,0,0
2018 - 2019,491 Pike County,III,17,,49798,0,0
2018 - 2019,491 Pike County,III,18,,49798,0,0
2018 - 2019,491 Pike County,III,19,,49798,0,0
2018 - 2019,491 Pike County,III,20,,50573,0,0
2018 - 2019,491 Pike County,III,21,,50573,0,0
2018 - 2019,491 Pike County,III,22,,50573,0,0
2018 - 2019,491 Pike County,III,23,,50573,0,0
2018 - 2019,491 Pike County,III,24,,50573,0,0
2018 - 2019,491 Pike County,III,25,,50573,0,0
2018 - 2019,491 Pike County,III,26,,50573,0,0
2018 - 2019,491 Pike County,III,27,,50573,0,0
2018 - 2019,491 Pike County,III,28,,50573,0,0
2018 - 2019,491 Pike County,III,29,,50573,0,0
2018 - 2019,491 Pike County,III,30,,50573,0,0
2018 - 2019,491 Pike County,III,31,,50573,0,0
2018 - 2019,491 Pike County,III,32,,50573,0,0
2018 - 2019,491 Pike County,III,33,,50573,0,0
2018 - 2019,491 Pike County,III,34,,50573,0,0
2018 - 2019,491 Pike County,III,35,,50573,0,0
2018 - 2019,491 Pike County,III,36,,50573,0,0
2018 - 2019,491 Pike County,III,37,,50573,0,0
2018 - 2019,491 Pike County,III,38,,50573,0,0
2018 - 2019,491 Pike County,III,39,,50573,0,0
2018 - 2019,491 Pike County,III,40,,50573,0,0
2018 - 2019,491 Pike County,IV,0,,26626,0,0
2018 - 2019,491 Pike County,IV,1,,26626,0,0
2018 - 2019,491 Pike County,IV,2,,26626,0,0
2018 - 2019,491 Pike County,IV,3,,26626,0,0
2018 - 2019,491 Pike County,IV,4,,26626,0,0
2018 - 2019,491 Pike County,IV,5,,26626,0,0
2018 - 2019,491 Pike County,IV,6,,26626,0,0
2018 - 2019,491 Pike County,IV,7,,26626,0,0
2018 - 2019,491 Pike County,IV,8,,26626,0,0
2018 - 2019,491 Pike County,IV,9,,26626,0,0
2018 - 2019,491 Pike County,IV,10,,26626,0,0
2018 - 2019,491 Pike County,IV,11,,26626,0,0
2018 - 2019,491 Pike County,IV,12,,26626,0,0
2018 - 2019,491 Pike County,IV,13,,26626,0,0
2018 - 2019,491 Pike County,IV,14,,26626,0,0
2018 - 2019,491 Pike County,IV,15,,26626,0,0
2018 - 2019,491 Pike County,IV,16,,26626,0,0
2018 - 2019,491 Pike County,IV,17,,26626,0,0
2018 - 2019,491 Pike County,IV,18,,26626,0,0
2018 - 2019,491 Pike County,IV,19,,26626,0,0
2018 - 2019,491 Pike County,IV,20,,26626,0,0
2018 - 2019,491 Pike County,IV,21,,26626,0,0
2018 - 2019,491 Pike County,IV,22,,26626,0,0
2018 - 2019,491 Pike County,IV,23,,26626,0,0
2018 - 2019,491 Pike County,IV,24,,26626,0,0
2018 - 2019,491 Pike County,IV,25,,26626,0,0
2018 - 2019,491 Pike County,IV,26,,26626,0,0
2018 - 2019,491 Pike County,IV,27,,26626,0,0
2018 - 2019,491 Pike County,IV,28,,26626,0,0
2018 - 2019,491 Pike County,IV,29,,26626,0,0
2018 - 2019,491 Pike County,IV,30,,26626,0,0
2018 - 2019,491 Pike County,IV,31,,26626,0,0
2018 - 2019,491 Pike County,IV,32,,26626,0,0
2018 - 2019,491 Pike County,IV,33,,26626,0,0
2018 - 2019,491 Pike County,IV,34,,26626,0,0
2018 - 2019,491 Pike County,IV,35,,26626,0,0
2018 - 2019,491 Pike County,IV,36,,26626,0,0
2018 - 2019,491 Pike County,IV,37,,26626,0,0
2018 - 2019,491 Pike County,IV,38,,26626,0,0
2018 - 2019,491 Pike County,IV,39,,26626,0,0
2018 - 2019,491 Pike County,IV,40,,26626,0,0
2018 - 2019,491 Pike County,V,0,,26279,0,0
2018 - 2019,491 Pike County,V,1,,26279,0,0
2018 - 2019,491 Pike County,V,2,,26279,0,0
2018 - 2019,491 Pike County,V,3,,26279,0,0
2018 - 2019,491 Pike County,V,4,,26279,0,0
2018 - 2019,491 Pike County,V,5,,26279,0,0
2018 - 2019,491 Pike County,V,6,,26279,0,0
