Fiscal Year,District,Rank,Years,,I,II,III
2013 - 2014,201 Grant County,III,33,,54059,0,0
2013 - 2014,201 Grant County,III,34,,54059,0,0
2013 - 2014,201 Grant County,III,35,,54059,0,0
2013 - 2014,201 Grant County,III,36,,54059,0,0
2013 - 2014,201 Grant County,III,37,,54059,0,0
2013 - 2014,201 Grant County,III,38,,54059,0,0
2013 - 2014,201 Grant County,III,39,,54059,0,0
2013 - 2014,201 Grant County,III,40,,54059,0,0
2013 - 2014,201 Grant County,IV,0,,33829,0,0
2013 - 2014,201 Grant County,IV,1,,0,0,0
2013 - 2014,201 Grant County,IV,2,,0,0,0
2013 - 2014,201 Grant County,IV,3,,0,0,0
2013 - 2014,201 Grant County,IV,4,,0,0,0
2013 - 2014,201 Grant County,IV,5,,0,0,0
2013 - 2014,201 Grant County,IV,6,,0,0,0
2013 - 2014,201 Grant County,IV,7,,0,0,0
2013 - 2014,201 Grant County,IV,8,,0,0,0
2013 - 2014,201 Grant County,IV,9,,0,0,0
2013 - 2014,201 Grant County,IV,10,,0,0,0
2013 - 2014,201 Grant County,IV,11,,0,0,0
2013 - 2014,201 Grant County,IV,12,,0,0,0
2013 - 2014,201 Grant County,IV,13,,0,0,0
2013 - 2014,201 Grant County,IV,14,,0,0,0
2013 - 2014,201 Grant County,IV,15,,0,0,0
2013 - 2014,201 Grant County,IV,16,,0,0,0
2013 - 2014,201 Grant County,IV,17,,0,0,0
2013 - 2014,201 Grant County,IV,18,,0,0,0
2013 - 2014,201 Grant County,IV,19,,0,0,0
2013 - 2014,201 Grant County,IV,20,,0,0,0
2013 - 2014,201 Grant County,IV,21,,0,0,0
2013 - 2014,201 Grant County,IV,22,,0,0,0
2013 - 2014,201 Grant County,IV,23,,0,0,0
2013 - 2014,201 Grant County,IV,24,,0,0,0
2013 - 2014,201 Grant County,IV,25,,0,0,0
2013 - 2014,201 Grant County,IV,26,,0,0,0
2013 - 2014,201 Grant County,IV,27,,0,0,0
2013 - 2014,201 Grant County,IV,28,,0,0,0
2013 - 2014,201 Grant County,IV,29,,0,0,0
2013 - 2014,201 Grant County,IV,30,,0,0,0
2013 - 2014,201 Grant County,IV,31,,0,0,0
2013 - 2014,201 Grant County,IV,32,,0,0,0
2013 - 2014,201 Grant County,IV,33,,0,0,0
2013 - 2014,201 Grant County,IV,34,,0,0,0
2013 - 2014,201 Grant County,IV,35,,0,0,0
2013 - 2014,201 Grant County,IV,36,,0,0,0
2013 - 2014,201 Grant County,IV,37,,0,0,0
2013 - 2014,201 Grant County,IV,38,,0,0,0
2013 - 2014,201 Grant County,IV,39,,0,0,0
2013 - 2014,201 Grant County,IV,40,,0,0,0
2013 - 2014,201 Grant County,V,0,,0,0,0
2013 - 2014,201 Grant County,V,1,,0,0,0
2013 - 2014,201 Grant County,V,2,,0,0,0
2013 - 2014,201 Grant County,V,3,,0,0,0
2013 - 2014,201 Grant County,V,4,,0,0,0
2013 - 2014,201 Grant County,V,5,,0,0,0
2013 - 2014,201 Grant County,V,6,,0,0,0
2013 - 2014,201 Grant County,V,7,,0,0,0
2013 - 2014,201 Grant County,V,8,,0,0,0
2013 - 2014,201 Grant County,V,9,,0,0,0
2013 - 2014,201 Grant County,V,10,,0,0,0
2013 - 2014,201 Grant County,V,11,,0,0,0
2013 - 2014,201 Grant County,V,12,,0,0,0
2013 - 2014,201 Grant County,V,13,,0,0,0
2013 - 2014,201 Grant County,V,14,,0,0,0
2013 - 2014,201 Grant County,V,15,,0,0,0
2013 - 2014,201 Grant County,V,16,,0,0,0
2013 - 2014,201 Grant County,V,17,,0,0,0
2013 - 2014,201 Grant County,V,18,,0,0,0
2013 - 2014,201 Grant County,V,19,,0,0,0
2013 - 2014,201 Grant County,V,20,,0,0,0
2013 - 2014,201 Grant County,V,21,,0,0,0
2013 - 2014,201 Grant County,V,22,,0,0,0
2013 - 2014,201 Grant County,V,23,,0,0,0
2013 - 2014,201 Grant County,V,24,,0,0,0
2013 - 2014,201 Grant County,V,25,,0,0,0
2013 - 2014,201 Grant County,V,26,,0,0,0
2013 - 2014,201 Grant County,V,27,,0,0,0
2013 - 2014,201 Grant County,V,28,,0,0,0
2013 - 2014,201 Grant County,V,29,,0,0,0
2013 - 2014,201 Grant County,V,30,,0,0,0
2013 - 2014,201 Grant County,V,31,,0,0,0
2013 - 2014,201 Grant County,V,32,,0,0,0
2013 - 2014,201 Grant County,V,33,,0,0,0
2013 - 2014,201 Grant County,V,34,,0,0,0
2013 - 2014,201 Grant County,V,35,,0,0,0
2013 - 2014,201 Grant County,V,36,,0,0,0
2013 - 2014,201 Grant County,V,37,,0,0,0
2013 - 2014,201 Grant County,V,38,,0,0,0
2013 - 2014,201 Grant County,V,39,,0,0,0
2013 - 2014,201 Grant County,V,40,,0,0,0
2013 - 2014,205 Graves County,I,0,,43673,46173,0
2013 - 2014,205 Graves County,I,1,,43673,46173,0
2013 - 2014,205 Graves County,I,2,,43673,46173,0
2013 - 2014,205 Graves County,I,3,,43673,46173,0
2013 - 2014,205 Graves County,I,4,,47687,50187,0
2013 - 2014,205 Graves County,I,5,,47687,50187,0
2013 - 2014,205 Graves County,I,6,,47687,50187,0
2013 - 2014,205 Graves County,I,7,,47687,50187,0
2013 - 2014,205 Graves County,I,8,,47687,50187,0
2013 - 2014,205 Graves County,I,9,,47687,50187,0
2013 - 2014,205 Graves County,I,10,,53036,55536,0
2013 - 2014,205 Graves County,I,11,,53036,55536,0
2013 - 2014,205 Graves County,I,12,,53036,55536,0
2013 - 2014,205 Graves County,I,13,,53036,55536,0
2013 - 2014,205 Graves County,I,14,,53036,55536,0
2013 - 2014,205 Graves County,I,15,,54624,57124,0
2013 - 2014,205 Graves County,I,16,,54624,57124,0
2013 - 2014,205 Graves County,I,17,,54624,57124,0
2013 - 2014,205 Graves County,I,18,,54624,57124,0
2013 - 2014,205 Graves County,I,19,,54624,57124,0
2013 - 2014,205 Graves County,I,20,,56107,58607,0
2013 - 2014,205 Graves County,I,21,,56107,58607,0
2013 - 2014,205 Graves County,I,22,,56107,58607,0
2013 - 2014,205 Graves County,I,23,,56107,58607,0
2013 - 2014,205 Graves County,I,24,,56107,58607,0
2013 - 2014,205 Graves County,I,25,,57230,59730,0
2013 - 2014,205 Graves County,I,26,,57230,59730,0
2013 - 2014,205 Graves County,I,27,,57230,59730,0
2013 - 2014,205 Graves County,I,28,,57230,59730,0
2013 - 2014,205 Graves County,I,29,,57230,59730,0
2013 - 2014,205 Graves County,I,30,,57230,59730,0
2013 - 2014,205 Graves County,I,31,,57230,59730,0
2013 - 2014,205 Graves County,I,32,,57230,59730,0
2013 - 2014,205 Graves County,I,33,,57230,59730,0
2013 - 2014,205 Graves County,I,34,,57230,59730,0
2013 - 2014,205 Graves County,I,35,,57230,59730,0
2013 - 2014,205 Graves County,I,36,,57230,59730,0
2013 - 2014,205 Graves County,I,37,,57230,59730,0
2013 - 2014,205 Graves County,I,38,,57230,59730,0
2013 - 2014,205 Graves County,I,39,,57230,59730,0
2013 - 2014,205 Graves County,I,40,,57230,59730,0
2013 - 2014,205 Graves County,II,0,,39791,0,0
2013 - 2014,205 Graves County,II,1,,39791,0,0
2013 - 2014,205 Graves County,II,2,,39791,0,0
2013 - 2014,205 Graves County,II,3,,39791,0,0
2013 - 2014,205 Graves County,II,4,,43673,0,0
2013 - 2014,205 Graves County,II,5,,43673,0,0
2013 - 2014,205 Graves County,II,6,,43673,0,0
2013 - 2014,205 Graves County,II,7,,43673,0,0
2013 - 2014,205 Graves County,II,8,,43673,0,0
2013 - 2014,205 Graves County,II,9,,43673,0,0
2013 - 2014,205 Graves County,II,10,,48861,0,0
2013 - 2014,205 Graves County,II,11,,48861,0,0
2013 - 2014,205 Graves County,II,12,,48861,0,0
2013 - 2014,205 Graves County,II,13,,48861,0,0
2013 - 2014,205 Graves County,II,14,,48861,0,0
2013 - 2014,205 Graves County,II,15,,50447,0,0
2013 - 2014,205 Graves County,II,16,,50447,0,0
2013 - 2014,205 Graves County,II,17,,50447,0,0
2013 - 2014,205 Graves County,II,18,,50447,0,0
2013 - 2014,205 Graves County,II,19,,50447,0,0
2013 - 2014,205 Graves County,II,20,,51857,0,0
2013 - 2014,205 Graves County,II,21,,51857,0,0
2013 - 2014,205 Graves County,II,22,,51857,0,0
2013 - 2014,205 Graves County,II,23,,51857,0,0
2013 - 2014,205 Graves County,II,24,,51857,0,0
2013 - 2014,205 Graves County,II,25,,53053,0,0
2013 - 2014,205 Graves County,II,26,,53053,0,0
2013 - 2014,205 Graves County,II,27,,53053,0,0
2013 - 2014,205 Graves County,II,28,,53053,0,0
2013 - 2014,205 Graves County,II,29,,53053,0,0
2013 - 2014,205 Graves County,II,30,,53053,0,0
2013 - 2014,205 Graves County,II,31,,53053,0,0
2013 - 2014,205 Graves County,II,32,,53053,0,0
2013 - 2014,205 Graves County,II,33,,53053,0,0
2013 - 2014,205 Graves County,II,34,,53053,0,0
2013 - 2014,205 Graves County,II,35,,53053,0,0
2013 - 2014,205 Graves County,II,36,,53053,0,0
2013 - 2014,205 Graves County,II,37,,53053,0,0
2013 - 2014,205 Graves County,II,38,,53053,0,0
2013 - 2014,205 Graves County,II,39,,53053,0,0
2013 - 2014,205 Graves County,II,40,,53053,0,0
2013 - 2014,205 Graves County,III,0,,35958,0,0
2013 - 2014,205 Graves County,III,1,,35958,0,0
2013 - 2014,205 Graves County,III,2,,35958,0,0
2013 - 2014,205 Graves County,III,3,,35958,0,0
2013 - 2014,205 Graves County,III,4,,39791,0,0
2013 - 2014,205 Graves County,III,5,,39791,0,0
2013 - 2014,205 Graves County,III,6,,39791,0,0
2013 - 2014,205 Graves County,III,7,,39791,0,0
2013 - 2014,205 Graves County,III,8,,39791,0,0
2013 - 2014,205 Graves County,III,9,,39791,0,0
2013 - 2014,205 Graves County,III,10,,44778,0,0
2013 - 2014,205 Graves County,III,11,,44778,0,0
2013 - 2014,205 Graves County,III,12,,44778,0,0
2013 - 2014,205 Graves County,III,13,,44778,0,0
2013 - 2014,205 Graves County,III,14,,44778,0,0
2013 - 2014,205 Graves County,III,15,,46336,0,0
2013 - 2014,205 Graves County,III,16,,46336,0,0
2013 - 2014,205 Graves County,III,17,,46336,0,0
2013 - 2014,205 Graves County,III,18,,46336,0,0
2013 - 2014,205 Graves County,III,19,,46336,0,0
2013 - 2014,205 Graves County,III,20,,47692,0,0
2013 - 2014,205 Graves County,III,21,,47692,0,0
2013 - 2014,205 Graves County,III,22,,47692,0,0
2013 - 2014,205 Graves County,III,23,,47692,0,0
2013 - 2014,205 Graves County,III,24,,47692,0,0
2013 - 2014,205 Graves County,III,25,,48840,0,0
2013 - 2014,205 Graves County,III,26,,48840,0,0
2013 - 2014,205 Graves County,III,27,,48840,0,0
2013 - 2014,205 Graves County,III,28,,48840,0,0
2013 - 2014,205 Graves County,III,29,,48840,0,0
2013 - 2014,205 Graves County,III,30,,48840,0,0
2013 - 2014,205 Graves County,III,31,,48840,0,0
2013 - 2014,205 Graves County,III,32,,48840,0,0
2013 - 2014,205 Graves County,III,33,,48840,0,0
2013 - 2014,205 Graves County,III,34,,48840,0,0
2013 - 2014,205 Graves County,III,35,,48840,0,0
2013 - 2014,205 Graves County,III,36,,48840,0,0
2013 - 2014,205 Graves County,III,37,,48840,0,0
2013 - 2014,205 Graves County,III,38,,48840,0,0
2013 - 2014,205 Graves County,III,39,,48840,0,0
2013 - 2014,205 Graves County,III,40,,48840,0,0
2013 - 2014,205 Graves County,IV,0,,31497,0,0
2013 - 2014,205 Graves County,IV,1,,31497,0,0
2013 - 2014,205 Graves County,IV,2,,31497,0,0
2013 - 2014,205 Graves County,IV,3,,31497,0,0
2013 - 2014,205 Graves County,IV,4,,31497,0,0
2013 - 2014,205 Graves County,IV,5,,31497,0,0
2013 - 2014,205 Graves County,IV,6,,31497,0,0
2013 - 2014,205 Graves County,IV,7,,31497,0,0
2013 - 2014,205 Graves County,IV,8,,31497,0,0
2013 - 2014,205 Graves County,IV,9,,31497,0,0
2013 - 2014,205 Graves County,IV,10,,31497,0,0
2013 - 2014,205 Graves County,IV,11,,31497,0,0
2013 - 2014,205 Graves County,IV,12,,31497,0,0
2013 - 2014,205 Graves County,IV,13,,31497,0,0
2013 - 2014,205 Graves County,IV,14,,31497,0,0
2013 - 2014,205 Graves County,IV,15,,31497,0,0
2013 - 2014,205 Graves County,IV,16,,31497,0,0
2013 - 2014,205 Graves County,IV,17,,31497,0,0
2013 - 2014,205 Graves County,IV,18,,31497,0,0
2013 - 2014,205 Graves County,IV,19,,31497,0,0
2013 - 2014,205 Graves County,IV,20,,31497,0,0
2013 - 2014,205 Graves County,IV,21,,31497,0,0
2013 - 2014,205 Graves County,IV,22,,31497,0,0
2013 - 2014,205 Graves County,IV,23,,31497,0,0
2013 - 2014,205 Graves County,IV,24,,31497,0,0
2013 - 2014,205 Graves County,IV,25,,31497,0,0
2013 - 2014,205 Graves County,IV,26,,31497,0,0
2013 - 2014,205 Graves County,IV,27,,31497,0,0
2013 - 2014,205 Graves County,IV,28,,31497,0,0
2013 - 2014,205 Graves County,IV,29,,31497,0,0
2013 - 2014,205 Graves County,IV,30,,31497,0,0
2013 - 2014,205 Graves County,IV,31,,31497,0,0
2013 - 2014,205 Graves County,IV,32,,31497,0,0
2013 - 2014,205 Graves County,IV,33,,31497,0,0
2013 - 2014,205 Graves County,IV,34,,31497,0,0
2013 - 2014,205 Graves County,IV,35,,31497,0,0
2013 - 2014,205 Graves County,IV,36,,31497,0,0
2013 - 2014,205 Graves County,IV,37,,31497,0,0
2013 - 2014,205 Graves County,IV,38,,31497,0,0
2013 - 2014,205 Graves County,IV,39,,31497,0,0
2013 - 2014,205 Graves County,IV,40,,31497,0,0
2013 - 2014,205 Graves County,V,0,,29514,0,0
2013 - 2014,205 Graves County,V,1,,29514,0,0
2013 - 2014,205 Graves County,V,2,,29514,0,0
2013 - 2014,205 Graves County,V,3,,29514,0,0
2013 - 2014,205 Graves County,V,4,,29514,0,0
2013 - 2014,205 Graves County,V,5,,29514,0,0
2013 - 2014,205 Graves County,V,6,,29514,0,0
2013 - 2014,205 Graves County,V,7,,29514,0,0
2013 - 2014,205 Graves County,V,8,,29514,0,0
2013 - 2014,205 Graves County,V,9,,29514,0,0
2013 - 2014,205 Graves County,V,10,,29514,0,0
2013 - 2014,205 Graves County,V,11,,29514,0,0
2013 - 2014,205 Graves County,V,12,,29514,0,0
2013 - 2014,205 Graves County,V,13,,29514,0,0
2013 - 2014,205 Graves County,V,14,,29514,0,0
2013 - 2014,205 Graves County,V,15,,29514,0,0
2013 - 2014,205 Graves County,V,16,,29514,0,0
2013 - 2014,205 Graves County,V,17,,29514,0,0
2013 - 2014,205 Graves County,V,18,,29514,0,0
2013 - 2014,205 Graves County,V,19,,29514,0,0
2013 - 2014,205 Graves County,V,20,,29514,0,0
2013 - 2014,205 Graves County,V,21,,29514,0,0
2013 - 2014,205 Graves County,V,22,,29514,0,0
2013 - 2014,205 Graves County,V,23,,29514,0,0
2013 - 2014,205 Graves County,V,24,,29514,0,0
2013 - 2014,205 Graves County,V,25,,29514,0,0
2013 - 2014,205 Graves County,V,26,,29514,0,0
2013 - 2014,205 Graves County,V,27,,29514,0,0
2013 - 2014,205 Graves County,V,28,,29514,0,0
2013 - 2014,205 Graves County,V,29,,29514,0,0
2013 - 2014,205 Graves County,V,30,,29514,0,0
2013 - 2014,205 Graves County,V,31,,29514,0,0
2013 - 2014,205 Graves County,V,32,,29514,0,0
2013 - 2014,205 Graves County,V,33,,29514,0,0
2013 - 2014,205 Graves County,V,34,,29514,0,0
2013 - 2014,205 Graves County,V,35,,29514,0,0
2013 - 2014,205 Graves County,V,36,,29514,0,0
2013 - 2014,205 Graves County,V,37,,29514,0,0
2013 - 2014,205 Graves County,V,38,,29514,0,0
2013 - 2014,205 Graves County,V,39,,29514,0,0
2013 - 2014,205 Graves County,V,40,,29514,0,0
2013 - 2014,211 Grayson County,I,0,,42462,42623,42623
2013 - 2014,211 Grayson County,I,1,,42795,42956,43174
2013 - 2014,211 Grayson County,I,2,,43129,43289,43726
2013 - 2014,211 Grayson County,I,3,,43462,43623,44277
2013 - 2014,211 Grayson County,I,4,,46382,46547,47441
2013 - 2014,211 Grayson County,I,5,,46724,46889,48007
2013 - 2014,211 Grayson County,I,6,,47065,47230,48572
2013 - 2014,211 Grayson County,I,7,,47407,47572,49138
2013 - 2014,211 Grayson County,I,8,,47749,47914,49703
2013 - 2014,211 Grayson County,I,9,,48091,48256,50269
2013 - 2014,211 Grayson County,I,10,,51807,51972,54209
2013 - 2014,211 Grayson County,I,11,,52149,52314,54774
2013 - 2014,211 Grayson County,I,12,,52491,52656,55340
2013 - 2014,211 Grayson County,I,13,,52832,52997,55905
2013 - 2014,211 Grayson County,I,14,,53174,53339,56471
2013 - 2014,211 Grayson County,I,15,,54016,54181,57536
2013 - 2014,211 Grayson County,I,16,,54358,54523,58102
2013 - 2014,211 Grayson County,I,17,,54700,54865,58667
2013 - 2014,211 Grayson County,I,18,,55042,55206,59232
2013 - 2014,211 Grayson County,I,19,,55383,55548,59798
2013 - 2014,211 Grayson County,I,20,,55975,56140,60613
2013 - 2014,211 Grayson County,I,21,,56317,56482,60955
2013 - 2014,211 Grayson County,I,22,,56659,56824,61297
2013 - 2014,211 Grayson County,I,23,,57001,57166,61639
2013 - 2014,211 Grayson County,I,24,,57592,57757,62231
2013 - 2014,211 Grayson County,I,25,,57934,58099,62573
2013 - 2014,211 Grayson County,I,26,,58276,58442,62914
2013 - 2014,211 Grayson County,I,27,,58621,58787,63258
2013 - 2014,211 Grayson County,I,28,,58966,59132,63602
2013 - 2014,211 Grayson County,I,29,,58966,59132,63602
2013 - 2014,211 Grayson County,I,30,,58966,59132,63602
2013 - 2014,211 Grayson County,I,31,,58966,59132,63602
2013 - 2014,211 Grayson County,I,32,,58966,59132,63602
2013 - 2014,211 Grayson County,I,33,,58966,59132,63602
2013 - 2014,211 Grayson County,I,34,,58966,59132,63602
2013 - 2014,211 Grayson County,I,35,,58966,59132,63602
2013 - 2014,211 Grayson County,I,36,,58966,59132,63602
2013 - 2014,211 Grayson County,I,37,,58966,59132,63602
2013 - 2014,211 Grayson County,I,38,,58966,59132,63602
2013 - 2014,211 Grayson County,I,39,,58966,59132,63602
2013 - 2014,211 Grayson County,I,40,,58966,59132,63602
2013 - 2014,211 Grayson County,II,0,,39009,39170,39170
2013 - 2014,211 Grayson County,II,1,,39342,39503,39503
2013 - 2014,211 Grayson County,II,2,,39676,39837,39837
2013 - 2014,211 Grayson County,II,3,,40009,40170,40170
2013 - 2014,211 Grayson County,II,4,,42345,42505,42505
2013 - 2014,211 Grayson County,II,5,,42677,42837,42837
2013 - 2014,211 Grayson County,II,6,,43009,43169,43169
2013 - 2014,211 Grayson County,II,7,,43340,43500,43500
2013 - 2014,211 Grayson County,II,8,,43672,43832,43832
2013 - 2014,211 Grayson County,II,9,,44004,44164,44164
2013 - 2014,211 Grayson County,II,10,,47650,47815,47815
2013 - 2014,211 Grayson County,II,11,,47992,48157,48157
2013 - 2014,211 Grayson County,II,12,,48333,48498,48498
2013 - 2014,211 Grayson County,II,13,,48675,48840,48840
2013 - 2014,211 Grayson County,II,14,,49017,49182,49182
2013 - 2014,211 Grayson County,II,15,,49859,50024,50024
2013 - 2014,211 Grayson County,II,16,,50201,50366,50366
2013 - 2014,211 Grayson County,II,17,,50542,50707,50707
2013 - 2014,211 Grayson County,II,18,,50884,51049,51049
2013 - 2014,211 Grayson County,II,19,,51226,51391,51391
2013 - 2014,211 Grayson County,II,20,,51818,51983,51983
2013 - 2014,211 Grayson County,II,21,,52160,52325,52325
2013 - 2014,211 Grayson County,II,22,,52502,52666,52666
2013 - 2014,211 Grayson County,II,23,,52843,53008,53008
2013 - 2014,211 Grayson County,II,24,,53435,53600,53600
2013 - 2014,211 Grayson County,II,25,,53777,53942,53942
2013 - 2014,211 Grayson County,II,26,,54120,54284,54284
2013 - 2014,211 Grayson County,II,27,,54464,54628,54628
2013 - 2014,211 Grayson County,II,28,,54808,54972,54972
2013 - 2014,211 Grayson County,II,29,,54808,54972,54972
2013 - 2014,211 Grayson County,II,30,,54808,54972,54972
2013 - 2014,211 Grayson County,II,31,,54808,54972,54972
2013 - 2014,211 Grayson County,II,32,,54808,54972,54972
2013 - 2014,211 Grayson County,II,33,,54808,54972,54972
2013 - 2014,211 Grayson County,II,34,,54808,54972,54972
2013 - 2014,211 Grayson County,II,35,,54808,54972,54972
2013 - 2014,211 Grayson County,II,36,,54808,54972,54972
2013 - 2014,211 Grayson County,II,37,,54808,54972,54972
2013 - 2014,211 Grayson County,II,38,,54808,54972,54972
2013 - 2014,211 Grayson County,II,39,,54808,54972,54972
2013 - 2014,211 Grayson County,II,40,,54808,54972,54972
2013 - 2014,211 Grayson County,III,0,,35323,35485,35485
2013 - 2014,211 Grayson County,III,1,,35657,35818,35818
2013 - 2014,211 Grayson County,III,2,,35991,36152,36152
2013 - 2014,211 Grayson County,III,3,,36324,36485,36485
2013 - 2014,211 Grayson County,III,4,,38673,38833,38833
2013 - 2014,211 Grayson County,III,5,,39005,39165,39165
2013 - 2014,211 Grayson County,III,6,,39337,39497,39497
2013 - 2014,211 Grayson County,III,7,,39668,39829,39829
2013 - 2014,211 Grayson County,III,8,,40000,40160,40160
2013 - 2014,211 Grayson County,III,9,,40332,40492,40492
2013 - 2014,211 Grayson County,III,10,,43861,44021,44021
2013 - 2014,211 Grayson County,III,11,,44193,44353,44353
2013 - 2014,211 Grayson County,III,12,,44525,44685,44685
2013 - 2014,211 Grayson County,III,13,,44856,45017,45017
2013 - 2014,211 Grayson County,III,14,,45188,45350,45350
2013 - 2014,211 Grayson County,III,15,,46027,46192,46192
2013 - 2014,211 Grayson County,III,16,,46369,46534,46534
2013 - 2014,211 Grayson County,III,17,,46711,46876,46876
2013 - 2014,211 Grayson County,III,18,,47052,47217,47217
2013 - 2014,211 Grayson County,III,19,,47394,47559,47559
2013 - 2014,211 Grayson County,III,20,,47986,48151,48151
2013 - 2014,211 Grayson County,III,21,,48328,48493,48493
2013 - 2014,211 Grayson County,III,22,,48670,48835,48835
2013 - 2014,211 Grayson County,III,23,,49011,49176,49176
2013 - 2014,211 Grayson County,III,24,,49603,49768,49768
2013 - 2014,211 Grayson County,III,25,,49945,50110,50110
2013 - 2014,211 Grayson County,III,26,,50286,50441,50441
2013 - 2014,211 Grayson County,III,27,,50629,50774,50774
2013 - 2014,211 Grayson County,III,28,,50972,51107,51107
2013 - 2014,211 Grayson County,III,29,,50972,51107,51107
2013 - 2014,211 Grayson County,III,30,,50972,51107,51107
2013 - 2014,211 Grayson County,III,31,,50972,51107,51107
2013 - 2014,211 Grayson County,III,32,,50972,51107,51107
2013 - 2014,211 Grayson County,III,33,,50972,51107,51107
2013 - 2014,211 Grayson County,III,34,,50972,51107,51107
2013 - 2014,211 Grayson County,III,35,,50972,51107,51107
2013 - 2014,211 Grayson County,III,36,,50972,51107,51107
2013 - 2014,211 Grayson County,III,37,,50972,51107,51107
2013 - 2014,211 Grayson County,III,38,,50972,51107,51107
2013 - 2014,211 Grayson County,III,39,,50972,51107,51107
2013 - 2014,211 Grayson County,III,40,,50972,51107,51107
2013 - 2014,211 Grayson County,IV,0,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,1,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,2,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,3,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,4,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,5,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,6,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,7,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,8,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,9,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,10,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,11,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,12,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,13,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,14,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,15,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,16,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,17,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,18,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,19,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,20,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,21,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,22,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,23,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,24,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,25,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,26,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,27,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,28,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,29,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,30,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,31,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,32,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,33,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,34,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,35,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,36,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,37,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,38,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,39,,27094,35223,35223
2013 - 2014,211 Grayson County,IV,40,,27094,35223,35223
2013 - 2014,211 Grayson County,V,0,,25626,25626,25626
2013 - 2014,211 Grayson County,V,1,,25626,25626,25626
2013 - 2014,211 Grayson County,V,2,,25626,25626,25626
2013 - 2014,211 Grayson County,V,3,,25626,25626,25626
2013 - 2014,211 Grayson County,V,4,,25626,25626,25626
2013 - 2014,211 Grayson County,V,5,,25626,25626,25626
2013 - 2014,211 Grayson County,V,6,,25626,25626,25626
2013 - 2014,211 Grayson County,V,7,,25626,25626,25626
2013 - 2014,211 Grayson County,V,8,,25626,25626,25626
2013 - 2014,211 Grayson County,V,9,,25626,25626,25626
2013 - 2014,211 Grayson County,V,10,,25626,25626,25626
2013 - 2014,211 Grayson County,V,11,,25626,25626,25626
2013 - 2014,211 Grayson County,V,12,,25626,25626,25626
2013 - 2014,211 Grayson County,V,13,,25626,25626,25626
2013 - 2014,211 Grayson County,V,14,,25626,25626,25626
2013 - 2014,211 Grayson County,V,15,,25626,25626,25626
2013 - 2014,211 Grayson County,V,16,,25626,25626,25626
2013 - 2014,211 Grayson County,V,17,,25626,25626,25626
2013 - 2014,211 Grayson County,V,18,,25626,25626,25626
2013 - 2014,211 Grayson County,V,19,,25626,25626,25626
2013 - 2014,211 Grayson County,V,20,,25626,25626,25626
2013 - 2014,211 Grayson County,V,21,,25626,25626,25626
2013 - 2014,211 Grayson County,V,22,,25626,25626,25626
2013 - 2014,211 Grayson County,V,23,,25626,25626,25626
2013 - 2014,211 Grayson County,V,24,,25626,25626,25626
2013 - 2014,211 Grayson County,V,25,,25626,25626,25626
2013 - 2014,211 Grayson County,V,26,,25626,25626,25626
2013 - 2014,211 Grayson County,V,27,,25626,25626,25626
2013 - 2014,211 Grayson County,V,28,,25626,25626,25626
2013 - 2014,211 Grayson County,V,29,,25626,25626,25626
2013 - 2014,211 Grayson County,V,30,,25626,25626,25626
2013 - 2014,211 Grayson County,V,31,,25626,25626,25626
2013 - 2014,211 Grayson County,V,32,,25626,25626,25626
