Fiscal Year,District,Rank,Years,,I,II,III
2009 - 2010,191 Gallatin County,I,15,,53525,0,0
2009 - 2010,191 Gallatin County,I,16,,53677,0,0
2009 - 2010,191 Gallatin County,I,17,,53828,0,0
2009 - 2010,191 Gallatin County,I,18,,53979,0,0
2009 - 2010,191 Gallatin County,I,19,,54133,0,0
2009 - 2010,191 Gallatin County,I,20,,54281,0,0
2009 - 2010,191 Gallatin County,I,21,,54432,0,0
2009 - 2010,191 Gallatin County,I,22,,54585,0,0
2009 - 2010,191 Gallatin County,I,23,,54734,0,0
2009 - 2010,191 Gallatin County,I,24,,54887,0,0
2009 - 2010,191 Gallatin County,I,25,,55855,0,0
2009 - 2010,191 Gallatin County,I,26,,56006,0,0
2009 - 2010,191 Gallatin County,I,27,,56155,0,0
2009 - 2010,191 Gallatin County,I,28,,56155,0,0
2009 - 2010,191 Gallatin County,I,29,,56155,0,0
2009 - 2010,191 Gallatin County,I,30,,56155,0,0
2009 - 2010,191 Gallatin County,I,31,,56155,0,0
2009 - 2010,191 Gallatin County,I,32,,56155,0,0
2009 - 2010,191 Gallatin County,I,33,,56155,0,0
2009 - 2010,191 Gallatin County,I,34,,56155,0,0
2009 - 2010,191 Gallatin County,I,35,,56155,0,0
2009 - 2010,191 Gallatin County,I,36,,56155,0,0
2009 - 2010,191 Gallatin County,I,37,,56155,0,0
2009 - 2010,191 Gallatin County,I,38,,56155,0,0
2009 - 2010,191 Gallatin County,I,39,,56155,0,0
2009 - 2010,191 Gallatin County,I,40,,56155,0,0
2009 - 2010,191 Gallatin County,II,0,,38703,0,0
2009 - 2010,191 Gallatin County,II,1,,38850,0,0
2009 - 2010,191 Gallatin County,II,2,,38998,0,0
2009 - 2010,191 Gallatin County,II,3,,39146,0,0
2009 - 2010,191 Gallatin County,II,4,,42693,0,0
2009 - 2010,191 Gallatin County,II,5,,42838,0,0
2009 - 2010,191 Gallatin County,II,6,,42987,0,0
2009 - 2010,191 Gallatin County,II,7,,43133,0,0
2009 - 2010,191 Gallatin County,II,8,,43282,0,0
2009 - 2010,191 Gallatin County,II,9,,43428,0,0
2009 - 2010,191 Gallatin County,II,10,,47849,0,0
2009 - 2010,191 Gallatin County,II,11,,47997,0,0
2009 - 2010,191 Gallatin County,II,12,,48143,0,0
2009 - 2010,191 Gallatin County,II,13,,48292,0,0
2009 - 2010,191 Gallatin County,II,14,,48440,0,0
2009 - 2010,191 Gallatin County,II,15,,49383,0,0
2009 - 2010,191 Gallatin County,II,16,,49532,0,0
2009 - 2010,191 Gallatin County,II,17,,49681,0,0
2009 - 2010,191 Gallatin County,II,18,,49825,0,0
2009 - 2010,191 Gallatin County,II,19,,49977,0,0
2009 - 2010,191 Gallatin County,II,20,,50128,0,0
2009 - 2010,191 Gallatin County,II,21,,50278,0,0
2009 - 2010,191 Gallatin County,II,22,,50429,0,0
2009 - 2010,191 Gallatin County,II,23,,50579,0,0
2009 - 2010,191 Gallatin County,II,24,,50730,0,0
2009 - 2010,191 Gallatin County,II,25,,51700,0,0
2009 - 2010,191 Gallatin County,II,26,,51849,0,0
2009 - 2010,191 Gallatin County,II,27,,52002,0,0
2009 - 2010,191 Gallatin County,II,28,,52002,0,0
2009 - 2010,191 Gallatin County,II,29,,52002,0,0
2009 - 2010,191 Gallatin County,II,30,,52002,0,0
2009 - 2010,191 Gallatin County,II,31,,52002,0,0
2009 - 2010,191 Gallatin County,II,32,,52002,0,0
2009 - 2010,191 Gallatin County,II,33,,52002,0,0
2009 - 2010,191 Gallatin County,II,34,,52002,0,0
2009 - 2010,191 Gallatin County,II,35,,52002,0,0
2009 - 2010,191 Gallatin County,II,36,,52002,0,0
2009 - 2010,191 Gallatin County,II,37,,52002,0,0
2009 - 2010,191 Gallatin County,II,38,,52002,0,0
2009 - 2010,191 Gallatin County,II,39,,52002,0,0
2009 - 2010,191 Gallatin County,II,40,,52002,0,0
2009 - 2010,191 Gallatin County,III,0,,34653,0,0
2009 - 2010,191 Gallatin County,III,1,,34803,0,0
2009 - 2010,191 Gallatin County,III,2,,34949,0,0
2009 - 2010,191 Gallatin County,III,3,,35094,0,0
2009 - 2010,191 Gallatin County,III,4,,38703,0,0
2009 - 2010,191 Gallatin County,III,5,,38850,0,0
2009 - 2010,191 Gallatin County,III,6,,38998,0,0
2009 - 2010,191 Gallatin County,III,7,,39146,0,0
2009 - 2010,191 Gallatin County,III,8,,39291,0,0
2009 - 2010,191 Gallatin County,III,9,,39440,0,0
2009 - 2010,191 Gallatin County,III,10,,43821,0,0
2009 - 2010,191 Gallatin County,III,11,,43967,0,0
2009 - 2010,191 Gallatin County,III,12,,44116,0,0
2009 - 2010,191 Gallatin County,III,13,,44259,0,0
2009 - 2010,191 Gallatin County,III,14,,44413,0,0
2009 - 2010,191 Gallatin County,III,15,,45343,0,0
2009 - 2010,191 Gallatin County,III,16,,45490,0,0
2009 - 2010,191 Gallatin County,III,17,,45639,0,0
2009 - 2010,191 Gallatin County,III,18,,45785,0,0
2009 - 2010,191 Gallatin County,III,19,,45933,0,0
2009 - 2010,191 Gallatin County,III,20,,46081,0,0
2009 - 2010,191 Gallatin County,III,21,,46229,0,0
2009 - 2010,191 Gallatin County,III,22,,46374,0,0
2009 - 2010,191 Gallatin County,III,23,,46523,0,0
2009 - 2010,191 Gallatin County,III,24,,46670,0,0
2009 - 2010,191 Gallatin County,III,25,,47599,0,0
2009 - 2010,191 Gallatin County,III,26,,47747,0,0
2009 - 2010,191 Gallatin County,III,27,,47892,0,0
2009 - 2010,191 Gallatin County,III,28,,47892,0,0
2009 - 2010,191 Gallatin County,III,29,,47892,0,0
2009 - 2010,191 Gallatin County,III,30,,47892,0,0
2009 - 2010,191 Gallatin County,III,31,,47892,0,0
2009 - 2010,191 Gallatin County,III,32,,47892,0,0
2009 - 2010,191 Gallatin County,III,33,,47892,0,0
2009 - 2010,191 Gallatin County,III,34,,47892,0,0
2009 - 2010,191 Gallatin County,III,35,,47892,0,0
2009 - 2010,191 Gallatin County,III,36,,47892,0,0
2009 - 2010,191 Gallatin County,III,37,,47892,0,0
2009 - 2010,191 Gallatin County,III,38,,47892,0,0
2009 - 2010,191 Gallatin County,III,39,,47892,0,0
2009 - 2010,191 Gallatin County,III,40,,47892,0,0
2009 - 2010,191 Gallatin County,IV,0,,34653,0,0
2009 - 2010,191 Gallatin County,IV,1,,34653,0,0
2009 - 2010,191 Gallatin County,IV,2,,34653,0,0
2009 - 2010,191 Gallatin County,IV,3,,34653,0,0
2009 - 2010,191 Gallatin County,IV,4,,34653,0,0
2009 - 2010,191 Gallatin County,IV,5,,34653,0,0
2009 - 2010,191 Gallatin County,IV,6,,34653,0,0
2009 - 2010,191 Gallatin County,IV,7,,34653,0,0
2009 - 2010,191 Gallatin County,IV,8,,34653,0,0
2009 - 2010,191 Gallatin County,IV,9,,34653,0,0
2009 - 2010,191 Gallatin County,IV,10,,34653,0,0
2009 - 2010,191 Gallatin County,IV,11,,34653,0,0
2009 - 2010,191 Gallatin County,IV,12,,34653,0,0
2009 - 2010,191 Gallatin County,IV,13,,34653,0,0
2009 - 2010,191 Gallatin County,IV,14,,34653,0,0
2009 - 2010,191 Gallatin County,IV,15,,34653,0,0
2009 - 2010,191 Gallatin County,IV,16,,34653,0,0
2009 - 2010,191 Gallatin County,IV,17,,34653,0,0
2009 - 2010,191 Gallatin County,IV,18,,34653,0,0
2009 - 2010,191 Gallatin County,IV,19,,34653,0,0
2009 - 2010,191 Gallatin County,IV,20,,34653,0,0
2009 - 2010,191 Gallatin County,IV,21,,34653,0,0
2009 - 2010,191 Gallatin County,IV,22,,34653,0,0
2009 - 2010,191 Gallatin County,IV,23,,34653,0,0
2009 - 2010,191 Gallatin County,IV,24,,34653,0,0
2009 - 2010,191 Gallatin County,IV,25,,34653,0,0
2009 - 2010,191 Gallatin County,IV,26,,34653,0,0
2009 - 2010,191 Gallatin County,IV,27,,34653,0,0
2009 - 2010,191 Gallatin County,IV,28,,34653,0,0
2009 - 2010,191 Gallatin County,IV,29,,34653,0,0
2009 - 2010,191 Gallatin County,IV,30,,34653,0,0
2009 - 2010,191 Gallatin County,IV,31,,34653,0,0
2009 - 2010,191 Gallatin County,IV,32,,34653,0,0
2009 - 2010,191 Gallatin County,IV,33,,34653,0,0
2009 - 2010,191 Gallatin County,IV,34,,34653,0,0
2009 - 2010,191 Gallatin County,IV,35,,34653,0,0
2009 - 2010,191 Gallatin County,IV,36,,34653,0,0
2009 - 2010,191 Gallatin County,IV,37,,34653,0,0
2009 - 2010,191 Gallatin County,IV,38,,34653,0,0
2009 - 2010,191 Gallatin County,IV,39,,34653,0,0
2009 - 2010,191 Gallatin County,IV,40,,34653,0,0
2009 - 2010,191 Gallatin County,V,0,,29888,0,0
2009 - 2010,191 Gallatin County,V,1,,29888,0,0
2009 - 2010,191 Gallatin County,V,2,,29888,0,0
2009 - 2010,191 Gallatin County,V,3,,29888,0,0
2009 - 2010,191 Gallatin County,V,4,,29888,0,0
2009 - 2010,191 Gallatin County,V,5,,29888,0,0
2009 - 2010,191 Gallatin County,V,6,,29888,0,0
2009 - 2010,191 Gallatin County,V,7,,29888,0,0
2009 - 2010,191 Gallatin County,V,8,,29888,0,0
2009 - 2010,191 Gallatin County,V,9,,29888,0,0
2009 - 2010,191 Gallatin County,V,10,,29888,0,0
2009 - 2010,191 Gallatin County,V,11,,29888,0,0
2009 - 2010,191 Gallatin County,V,12,,29888,0,0
2009 - 2010,191 Gallatin County,V,13,,29888,0,0
2009 - 2010,191 Gallatin County,V,14,,29888,0,0
2009 - 2010,191 Gallatin County,V,15,,29888,0,0
2009 - 2010,191 Gallatin County,V,16,,29888,0,0
2009 - 2010,191 Gallatin County,V,17,,29888,0,0
2009 - 2010,191 Gallatin County,V,18,,29888,0,0
2009 - 2010,191 Gallatin County,V,19,,29888,0,0
2009 - 2010,191 Gallatin County,V,20,,29888,0,0
2009 - 2010,191 Gallatin County,V,21,,29888,0,0
2009 - 2010,191 Gallatin County,V,22,,29888,0,0
2009 - 2010,191 Gallatin County,V,23,,29888,0,0
2009 - 2010,191 Gallatin County,V,24,,29888,0,0
2009 - 2010,191 Gallatin County,V,25,,29888,0,0
2009 - 2010,191 Gallatin County,V,26,,29888,0,0
2009 - 2010,191 Gallatin County,V,27,,29888,0,0
2009 - 2010,191 Gallatin County,V,28,,29888,0,0
2009 - 2010,191 Gallatin County,V,29,,29888,0,0
2009 - 2010,191 Gallatin County,V,30,,29888,0,0
2009 - 2010,191 Gallatin County,V,31,,29888,0,0
2009 - 2010,191 Gallatin County,V,32,,29888,0,0
2009 - 2010,191 Gallatin County,V,33,,29888,0,0
2009 - 2010,191 Gallatin County,V,34,,29888,0,0
2009 - 2010,191 Gallatin County,V,35,,29888,0,0
2009 - 2010,191 Gallatin County,V,36,,29888,0,0
2009 - 2010,191 Gallatin County,V,37,,29888,0,0
2009 - 2010,191 Gallatin County,V,38,,29888,0,0
2009 - 2010,191 Gallatin County,V,39,,29888,0,0
2009 - 2010,191 Gallatin County,V,40,,29888,0,0
2009 - 2010,195 Garrard County,I,0,,43155,43155,43155
2009 - 2010,195 Garrard County,I,1,,43155,43155,43155
2009 - 2010,195 Garrard County,I,2,,43155,43155,43155
2009 - 2010,195 Garrard County,I,3,,43155,43155,43155
2009 - 2010,195 Garrard County,I,4,,47058,47057,47057
2009 - 2010,195 Garrard County,I,5,,47058,47057,47057
2009 - 2010,195 Garrard County,I,6,,47058,47057,47057
2009 - 2010,195 Garrard County,I,7,,47058,47057,47057
2009 - 2010,195 Garrard County,I,8,,47058,47057,47057
2009 - 2010,195 Garrard County,I,9,,47058,47057,47057
2009 - 2010,195 Garrard County,I,10,,52115,52115,52115
2009 - 2010,195 Garrard County,I,11,,52115,52115,52115
2009 - 2010,195 Garrard County,I,12,,52115,52115,52115
2009 - 2010,195 Garrard County,I,13,,52115,52115,52115
2009 - 2010,195 Garrard County,I,14,,52115,52115,52115
2009 - 2010,195 Garrard County,I,15,,53632,53631,53631
2009 - 2010,195 Garrard County,I,16,,53632,53631,53631
2009 - 2010,195 Garrard County,I,17,,53632,53631,53631
2009 - 2010,195 Garrard County,I,18,,53632,53631,53631
2009 - 2010,195 Garrard County,I,19,,53632,53631,53631
2009 - 2010,195 Garrard County,I,20,,54860,54860,54860
2009 - 2010,195 Garrard County,I,21,,54860,54860,54860
2009 - 2010,195 Garrard County,I,22,,54860,54860,54860
2009 - 2010,195 Garrard County,I,23,,54860,54860,54860
2009 - 2010,195 Garrard County,I,24,,54860,54860,54860
2009 - 2010,195 Garrard County,I,25,,54860,54860,54860
2009 - 2010,195 Garrard County,I,26,,54860,54860,54860
2009 - 2010,195 Garrard County,I,27,,54860,54860,54860
2009 - 2010,195 Garrard County,I,28,,54860,54860,54860
2009 - 2010,195 Garrard County,I,29,,54860,54860,54860
2009 - 2010,195 Garrard County,I,30,,54860,54860,54860
2009 - 2010,195 Garrard County,I,31,,54860,54860,54860
2009 - 2010,195 Garrard County,I,32,,54860,54860,54860
2009 - 2010,195 Garrard County,I,33,,54860,54860,54860
2009 - 2010,195 Garrard County,I,34,,54860,54860,54860
2009 - 2010,195 Garrard County,I,35,,54860,54860,54860
2009 - 2010,195 Garrard County,I,36,,54860,54860,54860
2009 - 2010,195 Garrard County,I,37,,54860,54860,54860
2009 - 2010,195 Garrard County,I,38,,54860,54860,54860
2009 - 2010,195 Garrard County,I,39,,54860,54860,54860
2009 - 2010,195 Garrard County,I,40,,54860,54860,54860
2009 - 2010,195 Garrard County,II,0,,39279,39279,39279
2009 - 2010,195 Garrard County,II,1,,39279,39279,39279
2009 - 2010,195 Garrard County,II,2,,39279,39279,39279
2009 - 2010,195 Garrard County,II,3,,39279,39279,39279
2009 - 2010,195 Garrard County,II,4,,43179,43179,43179
2009 - 2010,195 Garrard County,II,5,,43179,43179,43179
2009 - 2010,195 Garrard County,II,6,,43179,43179,43179
2009 - 2010,195 Garrard County,II,7,,43179,43179,43179
2009 - 2010,195 Garrard County,II,8,,43179,43179,43179
2009 - 2010,195 Garrard County,II,9,,43179,43179,43179
2009 - 2010,195 Garrard County,II,10,,48203,48202,48202
2009 - 2010,195 Garrard County,II,11,,48203,48202,48202
2009 - 2010,195 Garrard County,II,12,,48203,48202,48202
2009 - 2010,195 Garrard County,II,13,,48203,48202,48202
2009 - 2010,195 Garrard County,II,14,,48203,48202,48202
2009 - 2010,195 Garrard County,II,15,,49725,49726,49726
2009 - 2010,195 Garrard County,II,16,,49725,49726,49726
2009 - 2010,195 Garrard County,II,17,,49725,49726,49726
2009 - 2010,195 Garrard County,II,18,,49725,49726,49726
2009 - 2010,195 Garrard County,II,19,,49725,49726,49726
2009 - 2010,195 Garrard County,II,20,,50930,50930,50930
2009 - 2010,195 Garrard County,II,21,,50930,50930,50930
2009 - 2010,195 Garrard County,II,22,,50930,50930,50930
2009 - 2010,195 Garrard County,II,23,,50930,50930,50930
2009 - 2010,195 Garrard County,II,24,,50930,50930,50930
2009 - 2010,195 Garrard County,II,25,,50930,50930,50930
2009 - 2010,195 Garrard County,II,26,,50930,50930,50930
2009 - 2010,195 Garrard County,II,27,,50930,50930,50930
2009 - 2010,195 Garrard County,II,28,,50930,50930,50930
2009 - 2010,195 Garrard County,II,29,,50930,50930,50930
2009 - 2010,195 Garrard County,II,30,,50930,50930,50930
2009 - 2010,195 Garrard County,II,31,,50930,50930,50930
2009 - 2010,195 Garrard County,II,32,,50930,50930,50930
2009 - 2010,195 Garrard County,II,33,,50930,50930,50930
2009 - 2010,195 Garrard County,II,34,,50930,50930,50930
2009 - 2010,195 Garrard County,II,35,,50930,50930,50930
2009 - 2010,195 Garrard County,II,36,,50930,50930,50930
2009 - 2010,195 Garrard County,II,37,,50930,50930,50930
2009 - 2010,195 Garrard County,II,38,,50930,50930,50930
2009 - 2010,195 Garrard County,II,39,,50930,50930,50930
2009 - 2010,195 Garrard County,II,40,,50930,50930,50930
2009 - 2010,195 Garrard County,III,0,,35371,35370,35370
2009 - 2010,195 Garrard County,III,1,,35371,35370,35370
2009 - 2010,195 Garrard County,III,2,,35371,35370,35370
2009 - 2010,195 Garrard County,III,3,,35371,35370,35370
2009 - 2010,195 Garrard County,III,4,,39304,39303,39303
2009 - 2010,195 Garrard County,III,5,,39304,39303,39303
2009 - 2010,195 Garrard County,III,6,,39304,39303,39303
2009 - 2010,195 Garrard County,III,7,,39304,39303,39303
2009 - 2010,195 Garrard County,III,8,,39304,39303,39303
2009 - 2010,195 Garrard County,III,9,,39304,39303,39303
2009 - 2010,195 Garrard County,III,10,,44297,44295,44295
2009 - 2010,195 Garrard County,III,11,,44297,44295,44295
2009 - 2010,195 Garrard County,III,12,,44297,44295,44295
2009 - 2010,195 Garrard County,III,13,,44297,44295,44295
2009 - 2010,195 Garrard County,III,14,,44297,44295,44295
2009 - 2010,195 Garrard County,III,15,,45819,45818,45818
2009 - 2010,195 Garrard County,III,16,,45819,45818,45818
2009 - 2010,195 Garrard County,III,17,,45819,45818,45818
2009 - 2010,195 Garrard County,III,18,,45819,45818,45818
2009 - 2010,195 Garrard County,III,19,,45819,45818,45818
2009 - 2010,195 Garrard County,III,20,,46966,46965,46965
2009 - 2010,195 Garrard County,III,21,,46966,46965,46965
2009 - 2010,195 Garrard County,III,22,,46966,46965,46965
2009 - 2010,195 Garrard County,III,23,,46966,46965,46965
2009 - 2010,195 Garrard County,III,24,,46966,46965,46965
2009 - 2010,195 Garrard County,III,25,,46966,46965,46965
2009 - 2010,195 Garrard County,III,26,,46966,46965,46965
2009 - 2010,195 Garrard County,III,27,,46966,46965,46965
2009 - 2010,195 Garrard County,III,28,,46966,46965,46965
2009 - 2010,195 Garrard County,III,29,,46966,46965,46965
2009 - 2010,195 Garrard County,III,30,,46966,46965,46965
2009 - 2010,195 Garrard County,III,31,,46966,46965,46965
2009 - 2010,195 Garrard County,III,32,,46966,46965,46965
2009 - 2010,195 Garrard County,III,33,,46966,46965,46965
2009 - 2010,195 Garrard County,III,34,,46966,46965,46965
2009 - 2010,195 Garrard County,III,35,,46966,46965,46965
2009 - 2010,195 Garrard County,III,36,,46966,46965,46965
2009 - 2010,195 Garrard County,III,37,,46966,46965,46965
2009 - 2010,195 Garrard County,III,38,,46966,46965,46965
2009 - 2010,195 Garrard County,III,39,,46966,46965,46965
2009 - 2010,195 Garrard County,III,40,,46966,46965,46965
2009 - 2010,195 Garrard County,IV,0,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,1,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,2,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,3,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,4,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,5,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,6,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,7,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,8,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,9,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,10,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,11,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,12,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,13,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,14,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,15,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,16,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,17,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,18,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,19,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,20,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,21,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,22,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,23,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,24,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,25,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,26,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,27,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,28,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,29,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,30,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,31,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,32,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,33,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,34,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,35,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,36,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,37,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,38,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,39,,31050,31050,31050
2009 - 2010,195 Garrard County,IV,40,,31050,31050,31050
2009 - 2010,195 Garrard County,V,0,,29089,29089,29089
2009 - 2010,195 Garrard County,V,1,,29089,29089,29089
2009 - 2010,195 Garrard County,V,2,,29089,29089,29089
2009 - 2010,195 Garrard County,V,3,,29089,29089,29089
2009 - 2010,195 Garrard County,V,4,,29089,29089,29089
2009 - 2010,195 Garrard County,V,5,,29089,29089,29089
2009 - 2010,195 Garrard County,V,6,,29089,29089,29089
2009 - 2010,195 Garrard County,V,7,,29089,29089,29089
2009 - 2010,195 Garrard County,V,8,,29089,29089,29089
2009 - 2010,195 Garrard County,V,9,,29089,29089,29089
2009 - 2010,195 Garrard County,V,10,,29089,29089,29089
2009 - 2010,195 Garrard County,V,11,,29089,29089,29089
2009 - 2010,195 Garrard County,V,12,,29089,29089,29089
2009 - 2010,195 Garrard County,V,13,,29089,29089,29089
2009 - 2010,195 Garrard County,V,14,,29089,29089,29089
2009 - 2010,195 Garrard County,V,15,,29089,29089,29089
2009 - 2010,195 Garrard County,V,16,,29089,29089,29089
2009 - 2010,195 Garrard County,V,17,,29089,29089,29089
2009 - 2010,195 Garrard County,V,18,,29089,29089,29089
2009 - 2010,195 Garrard County,V,19,,29089,29089,29089
2009 - 2010,195 Garrard County,V,20,,29089,29089,29089
2009 - 2010,195 Garrard County,V,21,,29089,29089,29089
2009 - 2010,195 Garrard County,V,22,,29089,29089,29089
2009 - 2010,195 Garrard County,V,23,,29089,29089,29089
2009 - 2010,195 Garrard County,V,24,,29089,29089,29089
2009 - 2010,195 Garrard County,V,25,,29089,29089,29089
2009 - 2010,195 Garrard County,V,26,,29089,29089,29089
2009 - 2010,195 Garrard County,V,27,,29089,29089,29089
2009 - 2010,195 Garrard County,V,28,,29089,29089,29089
2009 - 2010,195 Garrard County,V,29,,29089,29089,29089
2009 - 2010,195 Garrard County,V,30,,29089,29089,29089
2009 - 2010,195 Garrard County,V,31,,29089,29089,29089
2009 - 2010,195 Garrard County,V,32,,29089,29089,29089
2009 - 2010,195 Garrard County,V,33,,29089,29089,29089
2009 - 2010,195 Garrard County,V,34,,29089,29089,29089
2009 - 2010,195 Garrard County,V,35,,29089,29089,29089
2009 - 2010,195 Garrard County,V,36,,29089,29089,29089
2009 - 2010,195 Garrard County,V,37,,29089,29089,29089
2009 - 2010,195 Garrard County,V,38,,29089,29089,29089
2009 - 2010,195 Garrard County,V,39,,29089,29089,29089
2009 - 2010,195 Garrard County,V,40,,29089,29089,29089
2009 - 2010,197 Glasgow Independent,I,0,,43352,0,0
2009 - 2010,197 Glasgow Independent,I,1,,43514,0,0
2009 - 2010,197 Glasgow Independent,I,2,,43679,0,0
2009 - 2010,197 Glasgow Independent,I,3,,43846,0,0
2009 - 2010,197 Glasgow Independent,I,4,,48312,0,0
2009 - 2010,197 Glasgow Independent,I,5,,48480,0,0
2009 - 2010,197 Glasgow Independent,I,6,,48645,0,0
2009 - 2010,197 Glasgow Independent,I,7,,48805,0,0
2009 - 2010,197 Glasgow Independent,I,8,,48973,0,0
2009 - 2010,197 Glasgow Independent,I,9,,49142,0,0
2009 - 2010,197 Glasgow Independent,I,10,,54842,0,0
2009 - 2010,197 Glasgow Independent,I,11,,55013,0,0
2009 - 2010,197 Glasgow Independent,I,12,,55175,0,0
2009 - 2010,197 Glasgow Independent,I,13,,55338,0,0
2009 - 2010,197 Glasgow Independent,I,14,,55506,0,0
2009 - 2010,197 Glasgow Independent,I,15,,57407,0,0
2009 - 2010,197 Glasgow Independent,I,16,,57571,0,0
2009 - 2010,197 Glasgow Independent,I,17,,57738,0,0
2009 - 2010,197 Glasgow Independent,I,18,,57901,0,0
2009 - 2010,197 Glasgow Independent,I,19,,58064,0,0
2009 - 2010,197 Glasgow Independent,I,20,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,21,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,22,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,23,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,24,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,25,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,26,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,27,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,28,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,29,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,30,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,31,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,32,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,33,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,34,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,35,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,36,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,37,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,38,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,39,,59189,0,0
2009 - 2010,197 Glasgow Independent,I,40,,59189,0,0
2009 - 2010,197 Glasgow Independent,II,0,,39234,0,0
2009 - 2010,197 Glasgow Independent,II,1,,39391,0,0
2009 - 2010,197 Glasgow Independent,II,2,,39556,0,0
2009 - 2010,197 Glasgow Independent,II,3,,39714,0,0
2009 - 2010,197 Glasgow Independent,II,4,,44173,0,0
2009 - 2010,197 Glasgow Independent,II,5,,44334,0,0
2009 - 2010,197 Glasgow Independent,II,6,,44501,0,0
2009 - 2010,197 Glasgow Independent,II,7,,44668,0,0
2009 - 2010,197 Glasgow Independent,II,8,,44831,0,0
2009 - 2010,197 Glasgow Independent,II,9,,44995,0,0
2009 - 2010,197 Glasgow Independent,II,10,,50674,0,0
2009 - 2010,197 Glasgow Independent,II,11,,50837,0,0
2009 - 2010,197 Glasgow Independent,II,12,,51004,0,0
2009 - 2010,197 Glasgow Independent,II,13,,51169,0,0
2009 - 2010,197 Glasgow Independent,II,14,,51334,0,0
2009 - 2010,197 Glasgow Independent,II,15,,53246,0,0
2009 - 2010,197 Glasgow Independent,II,16,,53415,0,0
2009 - 2010,197 Glasgow Independent,II,17,,53575,0,0
2009 - 2010,197 Glasgow Independent,II,18,,53894,0,0
2009 - 2010,197 Glasgow Independent,II,19,,53907,0,0
2009 - 2010,197 Glasgow Independent,II,20,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,21,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,22,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,23,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,24,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,25,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,26,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,27,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,28,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,29,,55029,0,0
2009 - 2010,197 Glasgow Independent,II,30,,55029,0,0
