Fiscal Year,District,Rank,Years,,I,II,III
2010 - 2011,535 Simpson County,III,2,,36041,0,0
2010 - 2011,535 Simpson County,III,3,,36041,0,0
2010 - 2011,535 Simpson County,III,4,,39316,0,0
2010 - 2011,535 Simpson County,III,5,,39697,0,0
2010 - 2011,535 Simpson County,III,6,,40077,0,0
2010 - 2011,535 Simpson County,III,7,,40458,0,0
2010 - 2011,535 Simpson County,III,8,,40837,0,0
2010 - 2011,535 Simpson County,III,9,,41218,0,0
2010 - 2011,535 Simpson County,III,10,,44547,0,0
2010 - 2011,535 Simpson County,III,11,,44917,0,0
2010 - 2011,535 Simpson County,III,12,,45286,0,0
2010 - 2011,535 Simpson County,III,13,,45656,0,0
2010 - 2011,535 Simpson County,III,14,,46026,0,0
2010 - 2011,535 Simpson County,III,15,,46449,0,0
2010 - 2011,535 Simpson County,III,16,,46618,0,0
2010 - 2011,535 Simpson County,III,17,,46787,0,0
2010 - 2011,535 Simpson County,III,18,,46956,0,0
2010 - 2011,535 Simpson County,III,19,,47125,0,0
2010 - 2011,535 Simpson County,III,20,,47337,0,0
2010 - 2011,535 Simpson County,III,21,,47494,0,0
2010 - 2011,535 Simpson County,III,22,,47653,0,0
2010 - 2011,535 Simpson County,III,23,,47812,0,0
2010 - 2011,535 Simpson County,III,24,,47971,0,0
2010 - 2011,535 Simpson County,III,25,,48234,0,0
2010 - 2011,535 Simpson County,III,26,,48446,0,0
2010 - 2011,535 Simpson County,III,27,,48658,0,0
2010 - 2011,535 Simpson County,III,28,,48869,0,0
2010 - 2011,535 Simpson County,III,29,,49080,0,0
2010 - 2011,535 Simpson County,III,30,,49291,0,0
2010 - 2011,535 Simpson County,III,31,,49291,0,0
2010 - 2011,535 Simpson County,III,32,,49291,0,0
2010 - 2011,535 Simpson County,III,33,,49291,0,0
2010 - 2011,535 Simpson County,III,34,,49291,0,0
2010 - 2011,535 Simpson County,III,35,,49291,0,0
2010 - 2011,535 Simpson County,III,36,,49291,0,0
2010 - 2011,535 Simpson County,III,37,,49291,0,0
2010 - 2011,535 Simpson County,III,38,,49291,0,0
2010 - 2011,535 Simpson County,III,39,,49291,0,0
2010 - 2011,535 Simpson County,III,40,,49291,0,0
2010 - 2011,535 Simpson County,IV,0,,29854,0,0
2010 - 2011,535 Simpson County,IV,1,,29854,0,0
2010 - 2011,535 Simpson County,IV,2,,29854,0,0
2010 - 2011,535 Simpson County,IV,3,,29854,0,0
2010 - 2011,535 Simpson County,IV,4,,29854,0,0
2010 - 2011,535 Simpson County,IV,5,,29854,0,0
2010 - 2011,535 Simpson County,IV,6,,29854,0,0
2010 - 2011,535 Simpson County,IV,7,,29854,0,0
2010 - 2011,535 Simpson County,IV,8,,29854,0,0
2010 - 2011,535 Simpson County,IV,9,,29854,0,0
2010 - 2011,535 Simpson County,IV,10,,29854,0,0
2010 - 2011,535 Simpson County,IV,11,,29854,0,0
2010 - 2011,535 Simpson County,IV,12,,29854,0,0
2010 - 2011,535 Simpson County,IV,13,,29854,0,0
2010 - 2011,535 Simpson County,IV,14,,29854,0,0
2010 - 2011,535 Simpson County,IV,15,,29854,0,0
2010 - 2011,535 Simpson County,IV,16,,29854,0,0
2010 - 2011,535 Simpson County,IV,17,,29854,0,0
2010 - 2011,535 Simpson County,IV,18,,29854,0,0
2010 - 2011,535 Simpson County,IV,19,,29854,0,0
2010 - 2011,535 Simpson County,IV,20,,29854,0,0
2010 - 2011,535 Simpson County,IV,21,,29854,0,0
2010 - 2011,535 Simpson County,IV,22,,29854,0,0
2010 - 2011,535 Simpson County,IV,23,,29854,0,0
2010 - 2011,535 Simpson County,IV,24,,29854,0,0
2010 - 2011,535 Simpson County,IV,25,,29854,0,0
2010 - 2011,535 Simpson County,IV,26,,29854,0,0
2010 - 2011,535 Simpson County,IV,27,,29854,0,0
2010 - 2011,535 Simpson County,IV,28,,29854,0,0
2010 - 2011,535 Simpson County,IV,29,,29854,0,0
2010 - 2011,535 Simpson County,IV,30,,29854,0,0
2010 - 2011,535 Simpson County,IV,31,,29854,0,0
2010 - 2011,535 Simpson County,IV,32,,29854,0,0
2010 - 2011,535 Simpson County,IV,33,,29854,0,0
2010 - 2011,535 Simpson County,IV,34,,29854,0,0
2010 - 2011,535 Simpson County,IV,35,,29854,0,0
2010 - 2011,535 Simpson County,IV,36,,29854,0,0
2010 - 2011,535 Simpson County,IV,37,,29854,0,0
2010 - 2011,535 Simpson County,IV,38,,29854,0,0
2010 - 2011,535 Simpson County,IV,39,,29854,0,0
2010 - 2011,535 Simpson County,IV,40,,29854,0,0
2010 - 2011,535 Simpson County,V,0,,27822,0,0
2010 - 2011,535 Simpson County,V,1,,27822,0,0
2010 - 2011,535 Simpson County,V,2,,27822,0,0
2010 - 2011,535 Simpson County,V,3,,27822,0,0
2010 - 2011,535 Simpson County,V,4,,27822,0,0
2010 - 2011,535 Simpson County,V,5,,27822,0,0
2010 - 2011,535 Simpson County,V,6,,27822,0,0
2010 - 2011,535 Simpson County,V,7,,27822,0,0
2010 - 2011,535 Simpson County,V,8,,27822,0,0
2010 - 2011,535 Simpson County,V,9,,27822,0,0
2010 - 2011,535 Simpson County,V,10,,27822,0,0
2010 - 2011,535 Simpson County,V,11,,27822,0,0
2010 - 2011,535 Simpson County,V,12,,27822,0,0
2010 - 2011,535 Simpson County,V,13,,27822,0,0
2010 - 2011,535 Simpson County,V,14,,27822,0,0
2010 - 2011,535 Simpson County,V,15,,27822,0,0
2010 - 2011,535 Simpson County,V,16,,27822,0,0
2010 - 2011,535 Simpson County,V,17,,27822,0,0
2010 - 2011,535 Simpson County,V,18,,27822,0,0
2010 - 2011,535 Simpson County,V,19,,27822,0,0
2010 - 2011,535 Simpson County,V,20,,27822,0,0
2010 - 2011,535 Simpson County,V,21,,27822,0,0
2010 - 2011,535 Simpson County,V,22,,27822,0,0
2010 - 2011,535 Simpson County,V,23,,27822,0,0
2010 - 2011,535 Simpson County,V,24,,27822,0,0
2010 - 2011,535 Simpson County,V,25,,27822,0,0
2010 - 2011,535 Simpson County,V,26,,27822,0,0
2010 - 2011,535 Simpson County,V,27,,27822,0,0
2010 - 2011,535 Simpson County,V,28,,27822,0,0
2010 - 2011,535 Simpson County,V,29,,27822,0,0
2010 - 2011,535 Simpson County,V,30,,27822,0,0
2010 - 2011,535 Simpson County,V,31,,27822,0,0
2010 - 2011,535 Simpson County,V,32,,27822,0,0
2010 - 2011,535 Simpson County,V,33,,27822,0,0
2010 - 2011,535 Simpson County,V,34,,27822,0,0
2010 - 2011,535 Simpson County,V,35,,27822,0,0
2010 - 2011,535 Simpson County,V,36,,27822,0,0
2010 - 2011,535 Simpson County,V,37,,27822,0,0
2010 - 2011,535 Simpson County,V,38,,27822,0,0
2010 - 2011,535 Simpson County,V,39,,27822,0,0
2010 - 2011,535 Simpson County,V,40,,27822,0,0
2010 - 2011,536 Somerset Independent,I,0,,44085,0,0
2010 - 2011,536 Somerset Independent,I,1,,44085,0,0
2010 - 2011,536 Somerset Independent,I,2,,44085,0,0
2010 - 2011,536 Somerset Independent,I,3,,44085,0,0
2010 - 2011,536 Somerset Independent,I,4,,48178,0,0
2010 - 2011,536 Somerset Independent,I,5,,48178,0,0
2010 - 2011,536 Somerset Independent,I,6,,48178,0,0
2010 - 2011,536 Somerset Independent,I,7,,48178,0,0
2010 - 2011,536 Somerset Independent,I,8,,48178,0,0
2010 - 2011,536 Somerset Independent,I,9,,48178,0,0
2010 - 2011,536 Somerset Independent,I,10,,53497,0,0
2010 - 2011,536 Somerset Independent,I,11,,53497,0,0
2010 - 2011,536 Somerset Independent,I,12,,53497,0,0
2010 - 2011,536 Somerset Independent,I,13,,53497,0,0
2010 - 2011,536 Somerset Independent,I,14,,53497,0,0
2010 - 2011,536 Somerset Independent,I,15,,55057,0,0
2010 - 2011,536 Somerset Independent,I,16,,55057,0,0
2010 - 2011,536 Somerset Independent,I,17,,55057,0,0
2010 - 2011,536 Somerset Independent,I,18,,55057,0,0
2010 - 2011,536 Somerset Independent,I,19,,55057,0,0
2010 - 2011,536 Somerset Independent,I,20,,55833,0,0
2010 - 2011,536 Somerset Independent,I,21,,55833,0,0
2010 - 2011,536 Somerset Independent,I,22,,55833,0,0
2010 - 2011,536 Somerset Independent,I,23,,56604,0,0
2010 - 2011,536 Somerset Independent,I,24,,56604,0,0
2010 - 2011,536 Somerset Independent,I,25,,56604,0,0
2010 - 2011,536 Somerset Independent,I,26,,56604,0,0
2010 - 2011,536 Somerset Independent,I,27,,56604,0,0
2010 - 2011,536 Somerset Independent,I,28,,56604,0,0
2010 - 2011,536 Somerset Independent,I,29,,56604,0,0
2010 - 2011,536 Somerset Independent,I,30,,56604,0,0
2010 - 2011,536 Somerset Independent,I,31,,56604,0,0
2010 - 2011,536 Somerset Independent,I,32,,56604,0,0
2010 - 2011,536 Somerset Independent,I,33,,56604,0,0
2010 - 2011,536 Somerset Independent,I,34,,56604,0,0
2010 - 2011,536 Somerset Independent,I,35,,56604,0,0
2010 - 2011,536 Somerset Independent,I,36,,56604,0,0
2010 - 2011,536 Somerset Independent,I,37,,56604,0,0
2010 - 2011,536 Somerset Independent,I,38,,56604,0,0
2010 - 2011,536 Somerset Independent,I,39,,56604,0,0
2010 - 2011,536 Somerset Independent,I,40,,56604,0,0
2010 - 2011,536 Somerset Independent,II,0,,39991,0,0
2010 - 2011,536 Somerset Independent,II,1,,39991,0,0
2010 - 2011,536 Somerset Independent,II,2,,39991,0,0
2010 - 2011,536 Somerset Independent,II,3,,39991,0,0
2010 - 2011,536 Somerset Independent,II,4,,44087,0,0
2010 - 2011,536 Somerset Independent,II,5,,44087,0,0
2010 - 2011,536 Somerset Independent,II,6,,44087,0,0
2010 - 2011,536 Somerset Independent,II,7,,44087,0,0
2010 - 2011,536 Somerset Independent,II,8,,44087,0,0
2010 - 2011,536 Somerset Independent,II,9,,44087,0,0
2010 - 2011,536 Somerset Independent,II,10,,49368,0,0
2010 - 2011,536 Somerset Independent,II,11,,49368,0,0
2010 - 2011,536 Somerset Independent,II,12,,49368,0,0
2010 - 2011,536 Somerset Independent,II,13,,49368,0,0
2010 - 2011,536 Somerset Independent,II,14,,49368,0,0
2010 - 2011,536 Somerset Independent,II,15,,50946,0,0
2010 - 2011,536 Somerset Independent,II,16,,50946,0,0
2010 - 2011,536 Somerset Independent,II,17,,50946,0,0
2010 - 2011,536 Somerset Independent,II,18,,50946,0,0
2010 - 2011,536 Somerset Independent,II,19,,50946,0,0
2010 - 2011,536 Somerset Independent,II,20,,51719,0,0
2010 - 2011,536 Somerset Independent,II,21,,51719,0,0
2010 - 2011,536 Somerset Independent,II,22,,51719,0,0
2010 - 2011,536 Somerset Independent,II,23,,52433,0,0
2010 - 2011,536 Somerset Independent,II,24,,52433,0,0
2010 - 2011,536 Somerset Independent,II,25,,52433,0,0
2010 - 2011,536 Somerset Independent,II,26,,52433,0,0
2010 - 2011,536 Somerset Independent,II,27,,52433,0,0
2010 - 2011,536 Somerset Independent,II,28,,52433,0,0
2010 - 2011,536 Somerset Independent,II,29,,52433,0,0
2010 - 2011,536 Somerset Independent,II,30,,52433,0,0
2010 - 2011,536 Somerset Independent,II,31,,52433,0,0
2010 - 2011,536 Somerset Independent,II,32,,52433,0,0
2010 - 2011,536 Somerset Independent,II,33,,52433,0,0
2010 - 2011,536 Somerset Independent,II,34,,52433,0,0
2010 - 2011,536 Somerset Independent,II,35,,52433,0,0
2010 - 2011,536 Somerset Independent,II,36,,52433,0,0
2010 - 2011,536 Somerset Independent,II,37,,52433,0,0
2010 - 2011,536 Somerset Independent,II,38,,52433,0,0
2010 - 2011,536 Somerset Independent,II,39,,52433,0,0
2010 - 2011,536 Somerset Independent,II,40,,52433,0,0
2010 - 2011,536 Somerset Independent,III,0,,35859,0,0
2010 - 2011,536 Somerset Independent,III,1,,35859,0,0
2010 - 2011,536 Somerset Independent,III,2,,35859,0,0
2010 - 2011,536 Somerset Independent,III,3,,35859,0,0
2010 - 2011,536 Somerset Independent,III,4,,39991,0,0
2010 - 2011,536 Somerset Independent,III,5,,39991,0,0
2010 - 2011,536 Somerset Independent,III,6,,39991,0,0
2010 - 2011,536 Somerset Independent,III,7,,39991,0,0
2010 - 2011,536 Somerset Independent,III,8,,39991,0,0
2010 - 2011,536 Somerset Independent,III,9,,39991,0,0
2010 - 2011,536 Somerset Independent,III,10,,45235,0,0
2010 - 2011,536 Somerset Independent,III,11,,45235,0,0
2010 - 2011,536 Somerset Independent,III,12,,45235,0,0
2010 - 2011,536 Somerset Independent,III,13,,45235,0,0
2010 - 2011,536 Somerset Independent,III,14,,45235,0,0
2010 - 2011,536 Somerset Independent,III,15,,46814,0,0
2010 - 2011,536 Somerset Independent,III,16,,46814,0,0
2010 - 2011,536 Somerset Independent,III,17,,46814,0,0
2010 - 2011,536 Somerset Independent,III,18,,46814,0,0
2010 - 2011,536 Somerset Independent,III,19,,46814,0,0
2010 - 2011,536 Somerset Independent,III,20,,47571,0,0
2010 - 2011,536 Somerset Independent,III,21,,47571,0,0
2010 - 2011,536 Somerset Independent,III,22,,47571,0,0
2010 - 2011,536 Somerset Independent,III,23,,48226,0,0
2010 - 2011,536 Somerset Independent,III,24,,48226,0,0
2010 - 2011,536 Somerset Independent,III,25,,48226,0,0
2010 - 2011,536 Somerset Independent,III,26,,48226,0,0
2010 - 2011,536 Somerset Independent,III,27,,48226,0,0
2010 - 2011,536 Somerset Independent,III,28,,48226,0,0
2010 - 2011,536 Somerset Independent,III,29,,48226,0,0
2010 - 2011,536 Somerset Independent,III,30,,48226,0,0
2010 - 2011,536 Somerset Independent,III,31,,48226,0,0
2010 - 2011,536 Somerset Independent,III,32,,48226,0,0
2010 - 2011,536 Somerset Independent,III,33,,48226,0,0
2010 - 2011,536 Somerset Independent,III,34,,48226,0,0
2010 - 2011,536 Somerset Independent,III,35,,48226,0,0
2010 - 2011,536 Somerset Independent,III,36,,48226,0,0
2010 - 2011,536 Somerset Independent,III,37,,48226,0,0
2010 - 2011,536 Somerset Independent,III,38,,48226,0,0
2010 - 2011,536 Somerset Independent,III,39,,48226,0,0
2010 - 2011,536 Somerset Independent,III,40,,48226,0,0
2010 - 2011,536 Somerset Independent,IV,0,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,1,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,2,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,3,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,4,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,5,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,6,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,7,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,8,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,9,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,10,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,11,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,12,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,13,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,14,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,15,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,16,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,17,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,18,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,19,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,20,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,21,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,22,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,23,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,24,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,25,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,26,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,27,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,28,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,29,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,30,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,31,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,32,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,33,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,34,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,35,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,36,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,37,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,38,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,39,,32107,0,0
2010 - 2011,536 Somerset Independent,IV,40,,32107,0,0
2010 - 2011,536 Somerset Independent,V,0,,32107,0,0
2010 - 2011,536 Somerset Independent,V,1,,32107,0,0
2010 - 2011,536 Somerset Independent,V,2,,32107,0,0
2010 - 2011,536 Somerset Independent,V,3,,32107,0,0
2010 - 2011,536 Somerset Independent,V,4,,32107,0,0
2010 - 2011,536 Somerset Independent,V,5,,32107,0,0
2010 - 2011,536 Somerset Independent,V,6,,32107,0,0
2010 - 2011,536 Somerset Independent,V,7,,32107,0,0
2010 - 2011,536 Somerset Independent,V,8,,32107,0,0
2010 - 2011,536 Somerset Independent,V,9,,32107,0,0
2010 - 2011,536 Somerset Independent,V,10,,32107,0,0
2010 - 2011,536 Somerset Independent,V,11,,32107,0,0
2010 - 2011,536 Somerset Independent,V,12,,32107,0,0
2010 - 2011,536 Somerset Independent,V,13,,32107,0,0
2010 - 2011,536 Somerset Independent,V,14,,32107,0,0
2010 - 2011,536 Somerset Independent,V,15,,32107,0,0
2010 - 2011,536 Somerset Independent,V,16,,32107,0,0
2010 - 2011,536 Somerset Independent,V,17,,32107,0,0
2010 - 2011,536 Somerset Independent,V,18,,32107,0,0
2010 - 2011,536 Somerset Independent,V,19,,32107,0,0
2010 - 2011,536 Somerset Independent,V,20,,32107,0,0
2010 - 2011,536 Somerset Independent,V,21,,32107,0,0
2010 - 2011,536 Somerset Independent,V,22,,32107,0,0
2010 - 2011,536 Somerset Independent,V,23,,32107,0,0
2010 - 2011,536 Somerset Independent,V,24,,32107,0,0
2010 - 2011,536 Somerset Independent,V,25,,32107,0,0
2010 - 2011,536 Somerset Independent,V,26,,32107,0,0
2010 - 2011,536 Somerset Independent,V,27,,32107,0,0
2010 - 2011,536 Somerset Independent,V,28,,32107,0,0
2010 - 2011,536 Somerset Independent,V,29,,32107,0,0
2010 - 2011,536 Somerset Independent,V,30,,32107,0,0
2010 - 2011,536 Somerset Independent,V,31,,32107,0,0
2010 - 2011,536 Somerset Independent,V,32,,32107,0,0
2010 - 2011,536 Somerset Independent,V,33,,32107,0,0
2010 - 2011,536 Somerset Independent,V,34,,32107,0,0
2010 - 2011,536 Somerset Independent,V,35,,32107,0,0
2010 - 2011,536 Somerset Independent,V,36,,32107,0,0
2010 - 2011,536 Somerset Independent,V,37,,32107,0,0
2010 - 2011,536 Somerset Independent,V,38,,32107,0,0
2010 - 2011,536 Somerset Independent,V,39,,32107,0,0
2010 - 2011,536 Somerset Independent,V,40,,32107,0,0
2010 - 2011,537 Southgate Independent,I,0,,41218,0,0
2010 - 2011,537 Southgate Independent,I,1,,41954,0,0
2010 - 2011,537 Southgate Independent,I,2,,42743,0,0
2010 - 2011,537 Southgate Independent,I,3,,43585,0,0
2010 - 2011,537 Southgate Independent,I,4,,44532,0,0
2010 - 2011,537 Southgate Independent,I,5,,45268,0,0
2010 - 2011,537 Southgate Independent,I,6,,46030,0,0
2010 - 2011,537 Southgate Independent,I,7,,46819,0,0
2010 - 2011,537 Southgate Independent,I,8,,47634,0,0
2010 - 2011,537 Southgate Independent,I,9,,48475,0,0
2010 - 2011,537 Southgate Independent,I,10,,49421,0,0
2010 - 2011,537 Southgate Independent,I,11,,49748,0,0
2010 - 2011,537 Southgate Independent,I,12,,50016,0,0
2010 - 2011,537 Southgate Independent,I,13,,50322,0,0
2010 - 2011,537 Southgate Independent,I,14,,50585,0,0
2010 - 2011,537 Southgate Independent,I,15,,50890,0,0
2010 - 2011,537 Southgate Independent,I,16,,51182,0,0
2010 - 2011,537 Southgate Independent,I,17,,51442,0,0
2010 - 2011,537 Southgate Independent,I,18,,51735,0,0
2010 - 2011,537 Southgate Independent,I,19,,52000,0,0
2010 - 2011,537 Southgate Independent,I,20,,52306,0,0
2010 - 2011,537 Southgate Independent,I,21,,52358,0,0
2010 - 2011,537 Southgate Independent,I,22,,52412,0,0
2010 - 2011,537 Southgate Independent,I,23,,52463,0,0
2010 - 2011,537 Southgate Independent,I,24,,52517,0,0
2010 - 2011,537 Southgate Independent,I,25,,52568,0,0
2010 - 2011,537 Southgate Independent,I,26,,52622,0,0
2010 - 2011,537 Southgate Independent,I,27,,52674,0,0
2010 - 2011,537 Southgate Independent,I,28,,52727,0,0
2010 - 2011,537 Southgate Independent,I,29,,52779,0,0
2010 - 2011,537 Southgate Independent,I,30,,52832,0,0
2010 - 2011,537 Southgate Independent,I,31,,52832,0,0
2010 - 2011,537 Southgate Independent,I,32,,52832,0,0
2010 - 2011,537 Southgate Independent,I,33,,52832,0,0
2010 - 2011,537 Southgate Independent,I,34,,52832,0,0
2010 - 2011,537 Southgate Independent,I,35,,52832,0,0
2010 - 2011,537 Southgate Independent,I,36,,52832,0,0
2010 - 2011,537 Southgate Independent,I,37,,52832,0,0
2010 - 2011,537 Southgate Independent,I,38,,52832,0,0
2010 - 2011,537 Southgate Independent,I,39,,52832,0,0
2010 - 2011,537 Southgate Independent,I,40,,52832,0,0
2010 - 2011,537 Southgate Independent,II,0,,37449,0,0
2010 - 2011,537 Southgate Independent,II,1,,38184,0,0
2010 - 2011,537 Southgate Independent,II,2,,38974,0,0
2010 - 2011,537 Southgate Independent,II,3,,39814,0,0
2010 - 2011,537 Southgate Independent,II,4,,40762,0,0
2010 - 2011,537 Southgate Independent,II,5,,41498,0,0
2010 - 2011,537 Southgate Independent,II,6,,42260,0,0
2010 - 2011,537 Southgate Independent,II,7,,43049,0,0
2010 - 2011,537 Southgate Independent,II,8,,43864,0,0
2010 - 2011,537 Southgate Independent,II,9,,44706,0,0
2010 - 2011,537 Southgate Independent,II,10,,45653,0,0
2010 - 2011,537 Southgate Independent,II,11,,45932,0,0
2010 - 2011,537 Southgate Independent,II,12,,46221,0,0
2010 - 2011,537 Southgate Independent,II,13,,46499,0,0
2010 - 2011,537 Southgate Independent,II,14,,46816,0,0
2010 - 2011,537 Southgate Independent,II,15,,47094,0,0
2010 - 2011,537 Southgate Independent,II,16,,47372,0,0
2010 - 2011,537 Southgate Independent,II,17,,47635,0,0
2010 - 2011,537 Southgate Independent,II,18,,47923,0,0
2010 - 2011,537 Southgate Independent,II,19,,48245,0,0
2010 - 2011,537 Southgate Independent,II,20,,48520,0,0
2010 - 2011,537 Southgate Independent,II,21,,48572,0,0
2010 - 2011,537 Southgate Independent,II,22,,48625,0,0
2010 - 2011,537 Southgate Independent,II,23,,48677,0,0
2010 - 2011,537 Southgate Independent,II,24,,48730,0,0
2010 - 2011,537 Southgate Independent,II,25,,48782,0,0
2010 - 2011,537 Southgate Independent,II,26,,48836,0,0
2010 - 2011,537 Southgate Independent,II,27,,48888,0,0
2010 - 2011,537 Southgate Independent,II,28,,48941,0,0
2010 - 2011,537 Southgate Independent,II,29,,48993,0,0
2010 - 2011,537 Southgate Independent,II,30,,49046,0,0
2010 - 2011,537 Southgate Independent,II,31,,49046,0,0
2010 - 2011,537 Southgate Independent,II,32,,49046,0,0
2010 - 2011,537 Southgate Independent,II,33,,49046,0,0
2010 - 2011,537 Southgate Independent,II,34,,49046,0,0
2010 - 2011,537 Southgate Independent,II,35,,49046,0,0
2010 - 2011,537 Southgate Independent,II,36,,49046,0,0
2010 - 2011,537 Southgate Independent,II,37,,49046,0,0
2010 - 2011,537 Southgate Independent,II,38,,49046,0,0
2010 - 2011,537 Southgate Independent,II,39,,49046,0,0
2010 - 2011,537 Southgate Independent,II,40,,49046,0,0
2010 - 2011,537 Southgate Independent,III,0,,33607,0,0
2010 - 2011,537 Southgate Independent,III,1,,34344,0,0
2010 - 2011,537 Southgate Independent,III,2,,35132,0,0
2010 - 2011,537 Southgate Independent,III,3,,35974,0,0
2010 - 2011,537 Southgate Independent,III,4,,36921,0,0
2010 - 2011,537 Southgate Independent,III,5,,37657,0,0
2010 - 2011,537 Southgate Independent,III,6,,38420,0,0
2010 - 2011,537 Southgate Independent,III,7,,39208,0,0
2010 - 2011,537 Southgate Independent,III,8,,40023,0,0
2010 - 2011,537 Southgate Independent,III,9,,40865,0,0
2010 - 2011,537 Southgate Independent,III,10,,41811,0,0
2010 - 2011,537 Southgate Independent,III,11,,42100,0,0
2010 - 2011,537 Southgate Independent,III,12,,42364,0,0
2010 - 2011,537 Southgate Independent,III,13,,42669,0,0
2010 - 2011,537 Southgate Independent,III,14,,42935,0,0
2010 - 2011,537 Southgate Independent,III,15,,43205,0,0
2010 - 2011,537 Southgate Independent,III,16,,43542,0,0
2010 - 2011,537 Southgate Independent,III,17,,43807,0,0
2010 - 2011,537 Southgate Independent,III,18,,44108,0,0
2010 - 2011,537 Southgate Independent,III,19,,44492,0,0
2010 - 2011,537 Southgate Independent,III,20,,44663,0,0
2010 - 2011,537 Southgate Independent,III,21,,44716,0,0
2010 - 2011,537 Southgate Independent,III,22,,44768,0,0
2010 - 2011,537 Southgate Independent,III,23,,44821,0,0
2010 - 2011,537 Southgate Independent,III,24,,44873,0,0
2010 - 2011,537 Southgate Independent,III,25,,44926,0,0
2010 - 2011,537 Southgate Independent,III,26,,45607,0,0
2010 - 2011,537 Southgate Independent,III,27,,45660,0,0
2010 - 2011,537 Southgate Independent,III,28,,45712,0,0
2010 - 2011,537 Southgate Independent,III,29,,45765,0,0
2010 - 2011,537 Southgate Independent,III,30,,45817,0,0
2010 - 2011,537 Southgate Independent,III,31,,45817,0,0
2010 - 2011,537 Southgate Independent,III,32,,45817,0,0
2010 - 2011,537 Southgate Independent,III,33,,45817,0,0
2010 - 2011,537 Southgate Independent,III,34,,45817,0,0
2010 - 2011,537 Southgate Independent,III,35,,45817,0,0
2010 - 2011,537 Southgate Independent,III,36,,45817,0,0
2010 - 2011,537 Southgate Independent,III,37,,45817,0,0
2010 - 2011,537 Southgate Independent,III,38,,45817,0,0
2010 - 2011,537 Southgate Independent,III,39,,45817,0,0
2010 - 2011,537 Southgate Independent,III,40,,45817,0,0
2010 - 2011,537 Southgate Independent,IV,0,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,1,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,2,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,3,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,4,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,5,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,6,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,7,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,8,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,9,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,10,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,11,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,12,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,13,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,14,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,15,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,16,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,17,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,18,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,19,,33504,0,0
2010 - 2011,537 Southgate Independent,IV,20,,33504,0,0
