Fiscal Year,District,Rank,Years,,I,II,III
2014 - 2015,177 Frankfort Independent,I,24,,57575,0,0
2014 - 2015,177 Frankfort Independent,I,25,,58141,0,0
2014 - 2015,177 Frankfort Independent,I,26,,58712,0,0
2014 - 2015,177 Frankfort Independent,I,27,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,28,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,29,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,30,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,31,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,32,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,33,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,34,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,35,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,36,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,37,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,38,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,39,,59289,0,0
2014 - 2015,177 Frankfort Independent,I,40,,59289,0,0
2014 - 2015,177 Frankfort Independent,II,0,,40600,0,0
2014 - 2015,177 Frankfort Independent,II,1,,41000,0,0
2014 - 2015,177 Frankfort Independent,II,2,,41400,0,0
2014 - 2015,177 Frankfort Independent,II,3,,41800,0,0
2014 - 2015,177 Frankfort Independent,II,4,,42200,0,0
2014 - 2015,177 Frankfort Independent,II,5,,42600,0,0
2014 - 2015,177 Frankfort Independent,II,6,,43000,0,0
2014 - 2015,177 Frankfort Independent,II,7,,43400,0,0
2014 - 2015,177 Frankfort Independent,II,8,,43800,0,0
2014 - 2015,177 Frankfort Independent,II,9,,44642,0,0
2014 - 2015,177 Frankfort Independent,II,10,,45652,0,0
2014 - 2015,177 Frankfort Independent,II,11,,46157,0,0
2014 - 2015,177 Frankfort Independent,II,12,,46662,0,0
2014 - 2015,177 Frankfort Independent,II,13,,47218,0,0
2014 - 2015,177 Frankfort Independent,II,14,,47874,0,0
2014 - 2015,177 Frankfort Independent,II,15,,48531,0,0
2014 - 2015,177 Frankfort Independent,II,16,,49086,0,0
2014 - 2015,177 Frankfort Independent,II,17,,49642,0,0
2014 - 2015,177 Frankfort Independent,II,18,,50197,0,0
2014 - 2015,177 Frankfort Independent,II,19,,50753,0,0
2014 - 2015,177 Frankfort Independent,II,20,,51308,0,0
2014 - 2015,177 Frankfort Independent,II,21,,52015,0,0
2014 - 2015,177 Frankfort Independent,II,22,,52722,0,0
2014 - 2015,177 Frankfort Independent,II,23,,53429,0,0
2014 - 2015,177 Frankfort Independent,II,24,,54136,0,0
2014 - 2015,177 Frankfort Independent,II,25,,54843,0,0
2014 - 2015,177 Frankfort Independent,II,26,,55550,0,0
2014 - 2015,177 Frankfort Independent,II,27,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,28,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,29,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,30,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,31,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,32,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,33,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,34,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,35,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,36,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,37,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,38,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,39,,56257,0,0
2014 - 2015,177 Frankfort Independent,II,40,,56257,0,0
2014 - 2015,177 Frankfort Independent,III,0,,35855,0,0
2014 - 2015,177 Frankfort Independent,III,1,,36481,0,0
2014 - 2015,177 Frankfort Independent,III,2,,37092,0,0
2014 - 2015,177 Frankfort Independent,III,3,,37714,0,0
2014 - 2015,177 Frankfort Independent,III,4,,38647,0,0
2014 - 2015,177 Frankfort Independent,III,5,,38990,0,0
2014 - 2015,177 Frankfort Independent,III,6,,39838,0,0
2014 - 2015,177 Frankfort Independent,III,7,,40264,0,0
2014 - 2015,177 Frankfort Independent,III,8,,40971,0,0
2014 - 2015,177 Frankfort Independent,III,9,,41513,0,0
2014 - 2015,177 Frankfort Independent,III,10,,42170,0,0
2014 - 2015,177 Frankfort Independent,III,11,,42963,0,0
2014 - 2015,177 Frankfort Independent,III,12,,43512,0,0
2014 - 2015,177 Frankfort Independent,III,13,,44067,0,0
2014 - 2015,177 Frankfort Independent,III,14,,44631,0,0
2014 - 2015,177 Frankfort Independent,III,15,,45202,0,0
2014 - 2015,177 Frankfort Independent,III,16,,45690,0,0
2014 - 2015,177 Frankfort Independent,III,17,,46185,0,0
2014 - 2015,177 Frankfort Independent,III,18,,46684,0,0
2014 - 2015,177 Frankfort Independent,III,19,,47189,0,0
2014 - 2015,177 Frankfort Independent,III,20,,47700,0,0
2014 - 2015,177 Frankfort Independent,III,21,,48460,0,0
2014 - 2015,177 Frankfort Independent,III,22,,48935,0,0
2014 - 2015,177 Frankfort Independent,III,23,,49414,0,0
2014 - 2015,177 Frankfort Independent,III,24,,49898,0,0
2014 - 2015,177 Frankfort Independent,III,25,,50387,0,0
2014 - 2015,177 Frankfort Independent,III,26,,50881,0,0
2014 - 2015,177 Frankfort Independent,III,27,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,28,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,29,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,30,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,31,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,32,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,33,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,34,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,35,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,36,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,37,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,38,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,39,,51380,0,0
2014 - 2015,177 Frankfort Independent,III,40,,51380,0,0
2014 - 2015,177 Frankfort Independent,IV,0,,28280,0,0
2014 - 2015,177 Frankfort Independent,IV,1,,28482,0,0
2014 - 2015,177 Frankfort Independent,IV,2,,28684,0,0
2014 - 2015,177 Frankfort Independent,IV,3,,28886,0,0
2014 - 2015,177 Frankfort Independent,IV,4,,29088,0,0
2014 - 2015,177 Frankfort Independent,IV,5,,29290,0,0
2014 - 2015,177 Frankfort Independent,IV,6,,29492,0,0
2014 - 2015,177 Frankfort Independent,IV,7,,29694,0,0
2014 - 2015,177 Frankfort Independent,IV,8,,29896,0,0
2014 - 2015,177 Frankfort Independent,IV,9,,30098,0,0
2014 - 2015,177 Frankfort Independent,IV,10,,30300,0,0
2014 - 2015,177 Frankfort Independent,IV,11,,30957,0,0
2014 - 2015,177 Frankfort Independent,IV,12,,31361,0,0
2014 - 2015,177 Frankfort Independent,IV,13,,31765,0,0
2014 - 2015,177 Frankfort Independent,IV,14,,32169,0,0
2014 - 2015,177 Frankfort Independent,IV,15,,32573,0,0
2014 - 2015,177 Frankfort Independent,IV,16,,32977,0,0
2014 - 2015,177 Frankfort Independent,IV,17,,33381,0,0
2014 - 2015,177 Frankfort Independent,IV,18,,33785,0,0
2014 - 2015,177 Frankfort Independent,IV,19,,34189,0,0
2014 - 2015,177 Frankfort Independent,IV,20,,34593,0,0
2014 - 2015,177 Frankfort Independent,IV,21,,35350,0,0
2014 - 2015,177 Frankfort Independent,IV,22,,35855,0,0
2014 - 2015,177 Frankfort Independent,IV,23,,36360,0,0
2014 - 2015,177 Frankfort Independent,IV,24,,36865,0,0
2014 - 2015,177 Frankfort Independent,IV,25,,37370,0,0
2014 - 2015,177 Frankfort Independent,IV,26,,37875,0,0
2014 - 2015,177 Frankfort Independent,IV,27,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,28,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,29,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,30,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,31,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,32,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,33,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,34,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,35,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,36,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,37,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,38,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,39,,38380,0,0
2014 - 2015,177 Frankfort Independent,IV,40,,38380,0,0
2014 - 2015,177 Frankfort Independent,V,0,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,1,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,2,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,3,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,4,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,5,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,6,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,7,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,8,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,9,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,10,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,11,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,12,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,13,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,14,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,15,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,16,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,17,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,18,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,19,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,20,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,21,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,22,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,23,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,24,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,25,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,26,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,27,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,28,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,29,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,30,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,31,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,32,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,33,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,34,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,35,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,36,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,37,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,38,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,39,,26624,0,0
2014 - 2015,177 Frankfort Independent,V,40,,26624,0,0
2014 - 2015,181 Franklin County,I,0,,44265,44917,0
2014 - 2015,181 Franklin County,I,1,,45062,45770,0
2014 - 2015,181 Franklin County,I,2,,45695,46416,0
2014 - 2015,181 Franklin County,I,3,,46343,47062,0
2014 - 2015,181 Franklin County,I,4,,46988,47707,0
2014 - 2015,181 Franklin County,I,5,,47633,48356,0
2014 - 2015,181 Franklin County,I,6,,48232,48955,0
2014 - 2015,181 Franklin County,I,7,,48877,49600,0
2014 - 2015,181 Franklin County,I,8,,49524,50244,0
2014 - 2015,181 Franklin County,I,9,,50169,50890,0
2014 - 2015,181 Franklin County,I,10,,50817,51537,0
2014 - 2015,181 Franklin County,I,11,,51460,52193,0
2014 - 2015,181 Franklin County,I,12,,52115,52857,0
2014 - 2015,181 Franklin County,I,13,,52778,53517,0
2014 - 2015,181 Franklin County,I,14,,53443,54183,0
2014 - 2015,181 Franklin County,I,15,,54105,54844,0
2014 - 2015,181 Franklin County,I,16,,54767,55509,0
2014 - 2015,181 Franklin County,I,17,,55430,56172,0
2014 - 2015,181 Franklin County,I,18,,56093,56836,0
2014 - 2015,181 Franklin County,I,19,,56757,57497,0
2014 - 2015,181 Franklin County,I,20,,57420,58161,0
2014 - 2015,181 Franklin County,I,21,,58026,58766,0
2014 - 2015,181 Franklin County,I,22,,58688,59428,0
2014 - 2015,181 Franklin County,I,23,,59350,60091,0
2014 - 2015,181 Franklin County,I,24,,60014,60753,0
2014 - 2015,181 Franklin County,I,25,,60675,61415,0
2014 - 2015,181 Franklin County,I,26,,61339,62079,0
2014 - 2015,181 Franklin County,I,27,,62000,62741,0
2014 - 2015,181 Franklin County,I,28,,62000,62741,0
2014 - 2015,181 Franklin County,I,29,,62000,62741,0
2014 - 2015,181 Franklin County,I,30,,62000,62741,0
2014 - 2015,181 Franklin County,I,31,,62000,62741,0
2014 - 2015,181 Franklin County,I,32,,62000,62741,0
2014 - 2015,181 Franklin County,I,33,,62000,62741,0
2014 - 2015,181 Franklin County,I,34,,62000,62741,0
2014 - 2015,181 Franklin County,I,35,,62000,62741,0
2014 - 2015,181 Franklin County,I,36,,62000,62741,0
2014 - 2015,181 Franklin County,I,37,,62000,62741,0
2014 - 2015,181 Franklin County,I,38,,62000,62741,0
2014 - 2015,181 Franklin County,I,39,,62000,62741,0
2014 - 2015,181 Franklin County,I,40,,62000,62741,0
2014 - 2015,181 Franklin County,II,0,,39761,0,0
2014 - 2015,181 Franklin County,II,1,,40596,0,0
2014 - 2015,181 Franklin County,II,2,,41244,0,0
2014 - 2015,181 Franklin County,II,3,,41851,0,0
2014 - 2015,181 Franklin County,II,4,,42497,0,0
2014 - 2015,181 Franklin County,II,5,,43145,0,0
2014 - 2015,181 Franklin County,II,6,,43795,0,0
2014 - 2015,181 Franklin County,II,7,,44440,0,0
2014 - 2015,181 Franklin County,II,8,,45044,0,0
2014 - 2015,181 Franklin County,II,9,,45689,0,0
2014 - 2015,181 Franklin County,II,10,,46333,0,0
2014 - 2015,181 Franklin County,II,11,,46980,0,0
2014 - 2015,181 Franklin County,II,12,,47628,0,0
2014 - 2015,181 Franklin County,II,13,,48226,0,0
2014 - 2015,181 Franklin County,II,14,,48871,0,0
2014 - 2015,181 Franklin County,II,15,,49517,0,0
2014 - 2015,181 Franklin County,II,16,,50163,0,0
2014 - 2015,181 Franklin County,II,17,,50810,0,0
2014 - 2015,181 Franklin County,II,18,,51455,0,0
2014 - 2015,181 Franklin County,II,19,,52109,0,0
2014 - 2015,181 Franklin County,II,20,,52772,0,0
2014 - 2015,181 Franklin County,II,21,,53379,0,0
2014 - 2015,181 Franklin County,II,22,,54045,0,0
2014 - 2015,181 Franklin County,II,23,,54706,0,0
2014 - 2015,181 Franklin County,II,24,,55368,0,0
2014 - 2015,181 Franklin County,II,25,,56033,0,0
2014 - 2015,181 Franklin County,II,26,,56695,0,0
2014 - 2015,181 Franklin County,II,27,,57358,0,0
2014 - 2015,181 Franklin County,II,28,,57358,0,0
2014 - 2015,181 Franklin County,II,29,,57358,0,0
2014 - 2015,181 Franklin County,II,30,,57358,0,0
2014 - 2015,181 Franklin County,II,31,,57358,0,0
2014 - 2015,181 Franklin County,II,32,,57358,0,0
2014 - 2015,181 Franklin County,II,33,,57358,0,0
2014 - 2015,181 Franklin County,II,34,,57358,0,0
2014 - 2015,181 Franklin County,II,35,,57358,0,0
2014 - 2015,181 Franklin County,II,36,,57358,0,0
2014 - 2015,181 Franklin County,II,37,,57358,0,0
2014 - 2015,181 Franklin County,II,38,,57358,0,0
2014 - 2015,181 Franklin County,II,39,,57358,0,0
2014 - 2015,181 Franklin County,II,40,,57358,0,0
2014 - 2015,181 Franklin County,III,0,,35477,0,0
2014 - 2015,181 Franklin County,III,1,,36399,0,0
2014 - 2015,181 Franklin County,III,2,,37324,0,0
2014 - 2015,181 Franklin County,III,3,,38247,0,0
2014 - 2015,181 Franklin County,III,4,,39170,0,0
2014 - 2015,181 Franklin County,III,5,,40094,0,0
2014 - 2015,181 Franklin County,III,6,,41017,0,0
2014 - 2015,181 Franklin County,III,7,,41942,0,0
2014 - 2015,181 Franklin County,III,8,,42867,0,0
2014 - 2015,181 Franklin County,III,9,,43814,0,0
2014 - 2015,181 Franklin County,III,10,,44762,0,0
2014 - 2015,181 Franklin County,III,11,,45746,0,0
2014 - 2015,181 Franklin County,III,12,,46275,0,0
2014 - 2015,181 Franklin County,III,13,,46795,0,0
2014 - 2015,181 Franklin County,III,14,,47315,0,0
2014 - 2015,181 Franklin County,III,15,,47835,0,0
2014 - 2015,181 Franklin County,III,16,,48356,0,0
2014 - 2015,181 Franklin County,III,17,,48872,0,0
2014 - 2015,181 Franklin County,III,18,,49394,0,0
2014 - 2015,181 Franklin County,III,19,,49913,0,0
2014 - 2015,181 Franklin County,III,20,,50434,0,0
2014 - 2015,181 Franklin County,III,21,,50953,0,0
2014 - 2015,181 Franklin County,III,22,,51472,0,0
2014 - 2015,181 Franklin County,III,23,,51999,0,0
2014 - 2015,181 Franklin County,III,24,,52535,0,0
2014 - 2015,181 Franklin County,III,25,,53066,0,0
2014 - 2015,181 Franklin County,III,26,,53601,0,0
2014 - 2015,181 Franklin County,III,27,,54137,0,0
2014 - 2015,181 Franklin County,III,28,,54137,0,0
2014 - 2015,181 Franklin County,III,29,,54137,0,0
2014 - 2015,181 Franklin County,III,30,,54137,0,0
2014 - 2015,181 Franklin County,III,31,,54137,0,0
2014 - 2015,181 Franklin County,III,32,,54137,0,0
2014 - 2015,181 Franklin County,III,33,,54137,0,0
2014 - 2015,181 Franklin County,III,34,,54137,0,0
2014 - 2015,181 Franklin County,III,35,,54137,0,0
2014 - 2015,181 Franklin County,III,36,,54137,0,0
2014 - 2015,181 Franklin County,III,37,,54137,0,0
2014 - 2015,181 Franklin County,III,38,,54137,0,0
2014 - 2015,181 Franklin County,III,39,,54137,0,0
2014 - 2015,181 Franklin County,III,40,,54137,0,0
2014 - 2015,181 Franklin County,IV,0,,32687,0,0
2014 - 2015,181 Franklin County,IV,1,,32687,0,0
2014 - 2015,181 Franklin County,IV,2,,32687,0,0
2014 - 2015,181 Franklin County,IV,3,,32687,0,0
2014 - 2015,181 Franklin County,IV,4,,32687,0,0
2014 - 2015,181 Franklin County,IV,5,,32687,0,0
2014 - 2015,181 Franklin County,IV,6,,32687,0,0
2014 - 2015,181 Franklin County,IV,7,,32687,0,0
2014 - 2015,181 Franklin County,IV,8,,32687,0,0
2014 - 2015,181 Franklin County,IV,9,,32687,0,0
2014 - 2015,181 Franklin County,IV,10,,32687,0,0
2014 - 2015,181 Franklin County,IV,11,,32687,0,0
2014 - 2015,181 Franklin County,IV,12,,32687,0,0
2014 - 2015,181 Franklin County,IV,13,,32687,0,0
2014 - 2015,181 Franklin County,IV,14,,32687,0,0
2014 - 2015,181 Franklin County,IV,15,,32687,0,0
2014 - 2015,181 Franklin County,IV,16,,32687,0,0
2014 - 2015,181 Franklin County,IV,17,,32687,0,0
2014 - 2015,181 Franklin County,IV,18,,32687,0,0
2014 - 2015,181 Franklin County,IV,19,,32687,0,0
2014 - 2015,181 Franklin County,IV,20,,32687,0,0
2014 - 2015,181 Franklin County,IV,21,,32687,0,0
2014 - 2015,181 Franklin County,IV,22,,32687,0,0
2014 - 2015,181 Franklin County,IV,23,,32687,0,0
2014 - 2015,181 Franklin County,IV,24,,32687,0,0
2014 - 2015,181 Franklin County,IV,25,,32687,0,0
2014 - 2015,181 Franklin County,IV,26,,32687,0,0
2014 - 2015,181 Franklin County,IV,27,,32687,0,0
2014 - 2015,181 Franklin County,IV,28,,32687,0,0
2014 - 2015,181 Franklin County,IV,29,,32687,0,0
2014 - 2015,181 Franklin County,IV,30,,32687,0,0
2014 - 2015,181 Franklin County,IV,31,,32687,0,0
2014 - 2015,181 Franklin County,IV,32,,32687,0,0
2014 - 2015,181 Franklin County,IV,33,,32687,0,0
2014 - 2015,181 Franklin County,IV,34,,32687,0,0
2014 - 2015,181 Franklin County,IV,35,,32687,0,0
2014 - 2015,181 Franklin County,IV,36,,32687,0,0
2014 - 2015,181 Franklin County,IV,37,,32687,0,0
2014 - 2015,181 Franklin County,IV,38,,32687,0,0
2014 - 2015,181 Franklin County,IV,39,,32687,0,0
2014 - 2015,181 Franklin County,IV,40,,32687,0,0
2014 - 2015,181 Franklin County,V,0,,0,0,0
2014 - 2015,181 Franklin County,V,1,,0,0,0
2014 - 2015,181 Franklin County,V,2,,0,0,0
2014 - 2015,181 Franklin County,V,3,,0,0,0
2014 - 2015,181 Franklin County,V,4,,0,0,0
2014 - 2015,181 Franklin County,V,5,,0,0,0
2014 - 2015,181 Franklin County,V,6,,0,0,0
2014 - 2015,181 Franklin County,V,7,,0,0,0
2014 - 2015,181 Franklin County,V,8,,0,0,0
2014 - 2015,181 Franklin County,V,9,,0,0,0
2014 - 2015,181 Franklin County,V,10,,0,0,0
2014 - 2015,181 Franklin County,V,11,,0,0,0
2014 - 2015,181 Franklin County,V,12,,0,0,0
2014 - 2015,181 Franklin County,V,13,,0,0,0
2014 - 2015,181 Franklin County,V,14,,0,0,0
2014 - 2015,181 Franklin County,V,15,,0,0,0
2014 - 2015,181 Franklin County,V,16,,0,0,0
2014 - 2015,181 Franklin County,V,17,,0,0,0
2014 - 2015,181 Franklin County,V,18,,0,0,0
2014 - 2015,181 Franklin County,V,19,,0,0,0
2014 - 2015,181 Franklin County,V,20,,0,0,0
2014 - 2015,181 Franklin County,V,21,,0,0,0
2014 - 2015,181 Franklin County,V,22,,0,0,0
2014 - 2015,181 Franklin County,V,23,,0,0,0
2014 - 2015,181 Franklin County,V,24,,0,0,0
2014 - 2015,181 Franklin County,V,25,,0,0,0
2014 - 2015,181 Franklin County,V,26,,0,0,0
2014 - 2015,181 Franklin County,V,27,,0,0,0
2014 - 2015,181 Franklin County,V,28,,0,0,0
2014 - 2015,181 Franklin County,V,29,,0,0,0
2014 - 2015,181 Franklin County,V,30,,0,0,0
2014 - 2015,181 Franklin County,V,31,,0,0,0
2014 - 2015,181 Franklin County,V,32,,0,0,0
2014 - 2015,181 Franklin County,V,33,,0,0,0
2014 - 2015,181 Franklin County,V,34,,0,0,0
2014 - 2015,181 Franklin County,V,35,,0,0,0
2014 - 2015,181 Franklin County,V,36,,0,0,0
2014 - 2015,181 Franklin County,V,37,,0,0,0
2014 - 2015,181 Franklin County,V,38,,0,0,0
2014 - 2015,181 Franklin County,V,39,,0,0,0
2014 - 2015,181 Franklin County,V,40,,0,0,0
2014 - 2015,185 Fulton County,I,0,,42479,0,0
2014 - 2015,185 Fulton County,I,1,,42479,0,0
2014 - 2015,185 Fulton County,I,2,,42479,0,0
2014 - 2015,185 Fulton County,I,3,,42479,0,0
2014 - 2015,185 Fulton County,I,4,,46495,0,0
2014 - 2015,185 Fulton County,I,5,,46495,0,0
2014 - 2015,185 Fulton County,I,6,,46495,0,0
2014 - 2015,185 Fulton County,I,7,,46495,0,0
2014 - 2015,185 Fulton County,I,8,,46495,0,0
2014 - 2015,185 Fulton County,I,9,,46495,0,0
2014 - 2015,185 Fulton County,I,10,,51825,0,0
2014 - 2015,185 Fulton County,I,11,,51825,0,0
2014 - 2015,185 Fulton County,I,12,,51825,0,0
2014 - 2015,185 Fulton County,I,13,,51825,0,0
2014 - 2015,185 Fulton County,I,14,,51825,0,0
2014 - 2015,185 Fulton County,I,15,,53376,0,0
2014 - 2015,185 Fulton County,I,16,,53376,0,0
2014 - 2015,185 Fulton County,I,17,,53376,0,0
2014 - 2015,185 Fulton County,I,18,,53376,0,0
2014 - 2015,185 Fulton County,I,19,,53376,0,0
2014 - 2015,185 Fulton County,I,20,,54162,0,0
2014 - 2015,185 Fulton County,I,21,,54162,0,0
2014 - 2015,185 Fulton County,I,22,,54162,0,0
2014 - 2015,185 Fulton County,I,23,,54162,0,0
2014 - 2015,185 Fulton County,I,24,,54162,0,0
2014 - 2015,185 Fulton County,I,25,,54162,0,0
2014 - 2015,185 Fulton County,I,26,,54162,0,0
2014 - 2015,185 Fulton County,I,27,,54162,0,0
2014 - 2015,185 Fulton County,I,28,,54162,0,0
2014 - 2015,185 Fulton County,I,29,,54162,0,0
2014 - 2015,185 Fulton County,I,30,,54162,0,0
2014 - 2015,185 Fulton County,I,31,,54162,0,0
2014 - 2015,185 Fulton County,I,32,,54162,0,0
2014 - 2015,185 Fulton County,I,33,,54162,0,0
2014 - 2015,185 Fulton County,I,34,,54162,0,0
2014 - 2015,185 Fulton County,I,35,,54162,0,0
2014 - 2015,185 Fulton County,I,36,,54162,0,0
2014 - 2015,185 Fulton County,I,37,,54162,0,0
2014 - 2015,185 Fulton County,I,38,,54162,0,0
2014 - 2015,185 Fulton County,I,39,,54162,0,0
2014 - 2015,185 Fulton County,I,40,,54162,0,0
2014 - 2015,185 Fulton County,II,0,,38508,0,0
2014 - 2015,185 Fulton County,II,1,,38508,0,0
2014 - 2015,185 Fulton County,II,2,,38508,0,0
2014 - 2015,185 Fulton County,II,3,,38507,0,0
2014 - 2015,185 Fulton County,II,4,,42479,0,0
2014 - 2015,185 Fulton County,II,5,,42479,0,0
2014 - 2015,185 Fulton County,II,6,,42479,0,0
2014 - 2015,185 Fulton County,II,7,,42479,0,0
2014 - 2015,185 Fulton County,II,8,,42479,0,0
2014 - 2015,185 Fulton County,II,9,,42479,0,0
2014 - 2015,185 Fulton County,II,10,,47685,0,0
2014 - 2015,185 Fulton County,II,11,,47685,0,0
2014 - 2015,185 Fulton County,II,12,,47685,0,0
2014 - 2015,185 Fulton County,II,13,,47685,0,0
2014 - 2015,185 Fulton County,II,14,,47685,0,0
2014 - 2015,185 Fulton County,II,15,,49258,0,0
2014 - 2015,185 Fulton County,II,16,,49258,0,0
2014 - 2015,185 Fulton County,II,17,,49258,0,0
2014 - 2015,185 Fulton County,II,18,,49258,0,0
2014 - 2015,185 Fulton County,II,19,,49258,0,0
2014 - 2015,185 Fulton County,II,20,,50040,0,0
2014 - 2015,185 Fulton County,II,21,,50040,0,0
2014 - 2015,185 Fulton County,II,22,,50040,0,0
2014 - 2015,185 Fulton County,II,23,,50040,0,0
2014 - 2015,185 Fulton County,II,24,,50040,0,0
2014 - 2015,185 Fulton County,II,25,,50040,0,0
2014 - 2015,185 Fulton County,II,26,,50040,0,0
2014 - 2015,185 Fulton County,II,27,,50040,0,0
2014 - 2015,185 Fulton County,II,28,,50040,0,0
2014 - 2015,185 Fulton County,II,29,,50040,0,0
2014 - 2015,185 Fulton County,II,30,,50040,0,0
2014 - 2015,185 Fulton County,II,31,,50040,0,0
2014 - 2015,185 Fulton County,II,32,,50040,0,0
2014 - 2015,185 Fulton County,II,33,,50040,0,0
2014 - 2015,185 Fulton County,II,34,,50040,0,0
2014 - 2015,185 Fulton County,II,35,,50040,0,0
2014 - 2015,185 Fulton County,II,36,,50040,0,0
2014 - 2015,185 Fulton County,II,37,,50040,0,0
2014 - 2015,185 Fulton County,II,38,,50040,0,0
2014 - 2015,185 Fulton County,II,39,,50040,0,0
2014 - 2015,185 Fulton County,II,40,,50040,0,0
2014 - 2015,185 Fulton County,III,0,,34478,0,0
2014 - 2015,185 Fulton County,III,1,,34478,0,0
2014 - 2015,185 Fulton County,III,2,,34478,0,0
2014 - 2015,185 Fulton County,III,3,,34478,0,0
2014 - 2015,185 Fulton County,III,4,,38508,0,0
2014 - 2015,185 Fulton County,III,5,,38508,0,0
2014 - 2015,185 Fulton County,III,6,,38508,0,0
2014 - 2015,185 Fulton County,III,7,,38508,0,0
