Fiscal Year,District,Rank,Years,,I,II,III
2016 - 2017,567 Walton Verona Independent,II,25,,60059,57868,"50,648"
2016 - 2017,567 Walton Verona Independent,II,26,,60654,58678,"51,356"
2016 - 2017,567 Walton Verona Independent,II,27,,61322,59500,"52,076"
2016 - 2017,567 Walton Verona Independent,II,28,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,29,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,30,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,31,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,32,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,33,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,34,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,35,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,36,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,37,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,38,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,39,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,II,40,,61989,60333,"52,805"
2016 - 2017,567 Walton Verona Independent,III,0,,37901,31005,"56,421"
2016 - 2017,567 Walton Verona Independent,III,1,,38329,31439,"57,211"
2016 - 2017,567 Walton Verona Independent,III,2,,38757,31879,"58,012"
2016 - 2017,567 Walton Verona Independent,III,3,,39370,32326,"58,824"
2016 - 2017,567 Walton Verona Independent,III,4,,40924,32778,"59,647"
2016 - 2017,567 Walton Verona Independent,III,5,,41423,33237,"60,482"
2016 - 2017,567 Walton Verona Independent,III,6,,41850,33702,"61,329"
2016 - 2017,567 Walton Verona Independent,III,7,,42279,34174,"62,188"
2016 - 2017,567 Walton Verona Independent,III,8,,42706,34653,"63,058"
2016 - 2017,567 Walton Verona Independent,III,9,,43132,35138,"63,941"
2016 - 2017,567 Walton Verona Independent,III,10,,46030,35630,"64,836"
2016 - 2017,567 Walton Verona Independent,III,11,,47108,36128,"65,744"
2016 - 2017,567 Walton Verona Independent,III,12,,47549,36634,"66,665"
2016 - 2017,567 Walton Verona Independent,III,13,,47990,37147,"67,598"
2016 - 2017,567 Walton Verona Independent,III,14,,48429,37667,"68,544"
2016 - 2017,567 Walton Verona Independent,III,15,,48747,38195,"69,504"
2016 - 2017,567 Walton Verona Independent,III,16,,49067,38729,"70,477"
2016 - 2017,567 Walton Verona Independent,III,17,,49504,39271,"71,464"
2016 - 2017,567 Walton Verona Independent,III,18,,49941,39821,"72,464"
2016 - 2017,567 Walton Verona Independent,III,19,,50381,40379,"73,479"
2016 - 2017,567 Walton Verona Independent,III,20,,50822,40944,"74,507"
2016 - 2017,567 Walton Verona Independent,III,21,,51463,41517,"75,550"
2016 - 2017,567 Walton Verona Independent,III,22,,51903,42099,"76,608"
2016 - 2017,567 Walton Verona Independent,III,23,,52347,42688,"77,681"
2016 - 2017,567 Walton Verona Independent,III,24,,52782,43286,"78,768"
2016 - 2017,567 Walton Verona Independent,III,25,,53221,43892,"79,871"
2016 - 2017,567 Walton Verona Independent,III,26,,53631,44506,"80,989"
2016 - 2017,567 Walton Verona Independent,III,27,,54101,45129,"82,123"
2016 - 2017,567 Walton Verona Independent,III,28,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,29,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,30,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,31,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,32,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,33,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,34,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,35,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,36,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,37,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,38,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,39,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,III,40,,54570,45761,"83,273"
2016 - 2017,567 Walton Verona Independent,IV,0,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,1,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,2,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,3,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,4,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,5,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,6,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,7,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,8,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,9,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,10,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,11,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,12,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,13,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,14,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,15,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,16,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,17,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,18,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,19,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,20,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,21,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,22,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,23,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,24,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,25,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,26,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,27,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,28,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,29,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,30,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,31,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,32,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,33,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,34,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,35,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,36,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,37,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,38,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,39,,26947,0,0
2016 - 2017,567 Walton Verona Independent,IV,40,,26947,0,0
2016 - 2017,567 Walton Verona Independent,V,0,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,1,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,2,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,3,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,4,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,5,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,6,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,7,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,8,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,9,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,10,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,11,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,12,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,13,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,14,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,15,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,16,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,17,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,18,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,19,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,20,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,21,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,22,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,23,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,24,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,25,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,26,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,27,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,28,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,29,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,30,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,31,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,32,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,33,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,34,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,35,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,36,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,37,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,38,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,39,,26544,0,0
2016 - 2017,567 Walton Verona Independent,V,40,,26544,0,0
2016 - 2017,571 Warren County,I,0,,44718,48784,0
2016 - 2017,571 Warren County,I,1,,44812,48872,0
2016 - 2017,571 Warren County,I,2,,44905,48965,0
2016 - 2017,571 Warren County,I,3,,44996,49054,0
2016 - 2017,571 Warren County,I,4,,48926,52991,0
2016 - 2017,571 Warren County,I,5,,49024,53083,0
2016 - 2017,571 Warren County,I,6,,49113,53174,0
2016 - 2017,571 Warren County,I,7,,49204,53268,0
2016 - 2017,571 Warren County,I,8,,49296,53358,0
2016 - 2017,571 Warren County,I,9,,49386,53449,0
2016 - 2017,571 Warren County,I,10,,54439,58644,0
2016 - 2017,571 Warren County,I,11,,54527,58737,0
2016 - 2017,571 Warren County,I,12,,54731,58830,0
2016 - 2017,571 Warren County,I,13,,54850,58923,0
2016 - 2017,571 Warren County,I,14,,55077,59011,0
2016 - 2017,571 Warren County,I,15,,56383,60367,0
2016 - 2017,571 Warren County,I,16,,56474,60458,0
2016 - 2017,571 Warren County,I,17,,56567,60550,0
2016 - 2017,571 Warren County,I,18,,56855,60642,0
2016 - 2017,571 Warren County,I,19,,57051,60735,0
2016 - 2017,571 Warren County,I,20,,57871,61374,0
2016 - 2017,571 Warren County,I,21,,58161,61374,0
2016 - 2017,571 Warren County,I,22,,58451,61374,0
2016 - 2017,571 Warren County,I,23,,58656,61374,0
2016 - 2017,571 Warren County,I,24,,58861,61374,0
2016 - 2017,571 Warren County,I,25,,59170,61374,0
2016 - 2017,571 Warren County,I,26,,59170,61374,0
2016 - 2017,571 Warren County,I,27,,59170,61374,0
2016 - 2017,571 Warren County,I,28,,59170,61374,0
2016 - 2017,571 Warren County,I,29,,59170,61374,0
2016 - 2017,571 Warren County,I,30,,59170,61374,0
2016 - 2017,571 Warren County,I,31,,59170,61374,0
2016 - 2017,571 Warren County,I,32,,59170,61374,0
2016 - 2017,571 Warren County,I,33,,59170,61374,0
2016 - 2017,571 Warren County,I,34,,59170,61374,0
2016 - 2017,571 Warren County,I,35,,59170,61374,0
2016 - 2017,571 Warren County,I,36,,59170,61374,0
2016 - 2017,571 Warren County,I,37,,59170,61374,0
2016 - 2017,571 Warren County,I,38,,59170,61374,0
2016 - 2017,571 Warren County,I,39,,59170,61374,0
2016 - 2017,571 Warren County,I,40,,59170,61374,0
2016 - 2017,571 Warren County,II,0,,40601,0,0
2016 - 2017,571 Warren County,II,1,,40709,0,0
2016 - 2017,571 Warren County,II,2,,40783,0,0
2016 - 2017,571 Warren County,II,3,,41011,0,0
2016 - 2017,571 Warren County,II,4,,44845,0,0
2016 - 2017,571 Warren County,II,5,,44939,0,0
2016 - 2017,571 Warren County,II,6,,45029,0,0
2016 - 2017,571 Warren County,II,7,,45120,0,0
2016 - 2017,571 Warren County,II,8,,45213,0,0
2016 - 2017,571 Warren County,II,9,,47134,0,0
2016 - 2017,571 Warren County,II,10,,50229,0,0
2016 - 2017,571 Warren County,II,11,,50319,0,0
2016 - 2017,571 Warren County,II,12,,50414,0,0
2016 - 2017,571 Warren County,II,13,,50501,0,0
2016 - 2017,571 Warren County,II,14,,50592,0,0
2016 - 2017,571 Warren County,II,15,,51874,0,0
2016 - 2017,571 Warren County,II,16,,51964,0,0
2016 - 2017,571 Warren County,II,17,,52057,0,0
2016 - 2017,571 Warren County,II,18,,52152,0,0
2016 - 2017,571 Warren County,II,19,,52239,0,0
2016 - 2017,571 Warren County,II,20,,52829,0,0
2016 - 2017,571 Warren County,II,21,,52829,0,0
2016 - 2017,571 Warren County,II,22,,52829,0,0
2016 - 2017,571 Warren County,II,23,,52829,0,0
2016 - 2017,571 Warren County,II,24,,52829,0,0
2016 - 2017,571 Warren County,II,25,,52829,0,0
2016 - 2017,571 Warren County,II,26,,52829,0,0
2016 - 2017,571 Warren County,II,27,,52829,0,0
2016 - 2017,571 Warren County,II,28,,52829,0,0
2016 - 2017,571 Warren County,II,29,,52829,0,0
2016 - 2017,571 Warren County,II,30,,52829,0,0
2016 - 2017,571 Warren County,II,31,,52829,0,0
2016 - 2017,571 Warren County,II,32,,52829,0,0
2016 - 2017,571 Warren County,II,33,,52829,0,0
2016 - 2017,571 Warren County,II,34,,52829,0,0
2016 - 2017,571 Warren County,II,35,,52829,0,0
2016 - 2017,571 Warren County,II,36,,52829,0,0
2016 - 2017,571 Warren County,II,37,,52829,0,0
2016 - 2017,571 Warren County,II,38,,52829,0,0
2016 - 2017,571 Warren County,II,39,,52829,0,0
2016 - 2017,571 Warren County,II,40,,52829,0,0
2016 - 2017,571 Warren County,III,0,,36487,0,0
2016 - 2017,571 Warren County,III,1,,36572,0,0
2016 - 2017,571 Warren County,III,2,,36668,0,0
2016 - 2017,571 Warren County,III,3,,36757,0,0
2016 - 2017,571 Warren County,III,4,,40783,0,0
2016 - 2017,571 Warren County,III,5,,40874,0,0
2016 - 2017,571 Warren County,III,6,,40969,0,0
2016 - 2017,571 Warren County,III,7,,41060,0,0
2016 - 2017,571 Warren County,III,8,,41150,0,0
2016 - 2017,571 Warren County,III,9,,41257,0,0
2016 - 2017,571 Warren County,III,10,,46036,0,0
2016 - 2017,571 Warren County,III,11,,46127,0,0
2016 - 2017,571 Warren County,III,12,,46217,0,0
2016 - 2017,571 Warren County,III,13,,46313,0,0
2016 - 2017,571 Warren County,III,14,,46402,0,0
2016 - 2017,571 Warren County,III,15,,47704,0,0
2016 - 2017,571 Warren County,III,16,,47794,0,0
2016 - 2017,571 Warren County,III,17,,47883,0,0
2016 - 2017,571 Warren County,III,18,,47975,0,0
2016 - 2017,571 Warren County,III,19,,48068,0,0
2016 - 2017,571 Warren County,III,20,,48599,0,0
2016 - 2017,571 Warren County,III,21,,48599,0,0
2016 - 2017,571 Warren County,III,22,,48599,0,0
2016 - 2017,571 Warren County,III,23,,48599,0,0
2016 - 2017,571 Warren County,III,24,,48599,0,0
2016 - 2017,571 Warren County,III,25,,48599,0,0
2016 - 2017,571 Warren County,III,26,,48599,0,0
2016 - 2017,571 Warren County,III,27,,48599,0,0
2016 - 2017,571 Warren County,III,28,,48599,0,0
2016 - 2017,571 Warren County,III,29,,48599,0,0
2016 - 2017,571 Warren County,III,30,,48599,0,0
2016 - 2017,571 Warren County,III,31,,48599,0,0
2016 - 2017,571 Warren County,III,32,,48599,0,0
2016 - 2017,571 Warren County,III,33,,48599,0,0
2016 - 2017,571 Warren County,III,34,,48599,0,0
2016 - 2017,571 Warren County,III,35,,48599,0,0
2016 - 2017,571 Warren County,III,36,,48599,0,0
2016 - 2017,571 Warren County,III,37,,48599,0,0
2016 - 2017,571 Warren County,III,38,,48599,0,0
2016 - 2017,571 Warren County,III,39,,48599,0,0
2016 - 2017,571 Warren County,III,40,,48599,0,0
2016 - 2017,571 Warren County,IV,0,,29715,0,0
2016 - 2017,571 Warren County,IV,1,,29715,0,0
2016 - 2017,571 Warren County,IV,2,,29715,0,0
2016 - 2017,571 Warren County,IV,3,,29715,0,0
2016 - 2017,571 Warren County,IV,4,,29715,0,0
2016 - 2017,571 Warren County,IV,5,,29715,0,0
2016 - 2017,571 Warren County,IV,6,,29715,0,0
2016 - 2017,571 Warren County,IV,7,,29715,0,0
2016 - 2017,571 Warren County,IV,8,,29715,0,0
2016 - 2017,571 Warren County,IV,9,,29715,0,0
2016 - 2017,571 Warren County,IV,10,,29715,0,0
2016 - 2017,571 Warren County,IV,11,,29715,0,0
2016 - 2017,571 Warren County,IV,12,,29715,0,0
2016 - 2017,571 Warren County,IV,13,,29715,0,0
2016 - 2017,571 Warren County,IV,14,,29715,0,0
2016 - 2017,571 Warren County,IV,15,,29715,0,0
2016 - 2017,571 Warren County,IV,16,,29715,0,0
2016 - 2017,571 Warren County,IV,17,,29715,0,0
2016 - 2017,571 Warren County,IV,18,,29715,0,0
2016 - 2017,571 Warren County,IV,19,,29715,0,0
2016 - 2017,571 Warren County,IV,20,,29715,0,0
2016 - 2017,571 Warren County,IV,21,,29715,0,0
2016 - 2017,571 Warren County,IV,22,,29715,0,0
2016 - 2017,571 Warren County,IV,23,,29715,0,0
2016 - 2017,571 Warren County,IV,24,,29715,0,0
2016 - 2017,571 Warren County,IV,25,,29715,0,0
2016 - 2017,571 Warren County,IV,26,,29715,0,0
2016 - 2017,571 Warren County,IV,27,,29715,0,0
2016 - 2017,571 Warren County,IV,28,,29715,0,0
2016 - 2017,571 Warren County,IV,29,,29715,0,0
2016 - 2017,571 Warren County,IV,30,,29715,0,0
2016 - 2017,571 Warren County,IV,31,,29715,0,0
2016 - 2017,571 Warren County,IV,32,,29715,0,0
2016 - 2017,571 Warren County,IV,33,,29715,0,0
2016 - 2017,571 Warren County,IV,34,,29715,0,0
2016 - 2017,571 Warren County,IV,35,,29715,0,0
2016 - 2017,571 Warren County,IV,36,,29715,0,0
2016 - 2017,571 Warren County,IV,37,,29715,0,0
2016 - 2017,571 Warren County,IV,38,,29715,0,0
2016 - 2017,571 Warren County,IV,39,,29715,0,0
2016 - 2017,571 Warren County,IV,40,,29715,0,0
2016 - 2017,571 Warren County,V,0,,27740,0,0
2016 - 2017,571 Warren County,V,1,,27740,0,0
2016 - 2017,571 Warren County,V,2,,27740,0,0
2016 - 2017,571 Warren County,V,3,,27740,0,0
2016 - 2017,571 Warren County,V,4,,27740,0,0
2016 - 2017,571 Warren County,V,5,,27740,0,0
2016 - 2017,571 Warren County,V,6,,27740,0,0
2016 - 2017,571 Warren County,V,7,,27740,0,0
2016 - 2017,571 Warren County,V,8,,27740,0,0
2016 - 2017,571 Warren County,V,9,,27740,0,0
2016 - 2017,571 Warren County,V,10,,27740,0,0
2016 - 2017,571 Warren County,V,11,,27740,0,0
2016 - 2017,571 Warren County,V,12,,27740,0,0
2016 - 2017,571 Warren County,V,13,,27740,0,0
2016 - 2017,571 Warren County,V,14,,27740,0,0
2016 - 2017,571 Warren County,V,15,,27740,0,0
2016 - 2017,571 Warren County,V,16,,27740,0,0
2016 - 2017,571 Warren County,V,17,,27740,0,0
2016 - 2017,571 Warren County,V,18,,27740,0,0
2016 - 2017,571 Warren County,V,19,,27740,0,0
2016 - 2017,571 Warren County,V,20,,27740,0,0
2016 - 2017,571 Warren County,V,21,,27740,0,0
2016 - 2017,571 Warren County,V,22,,27740,0,0
2016 - 2017,571 Warren County,V,23,,27740,0,0
2016 - 2017,571 Warren County,V,24,,27740,0,0
2016 - 2017,571 Warren County,V,25,,27740,0,0
2016 - 2017,571 Warren County,V,26,,27740,0,0
2016 - 2017,571 Warren County,V,27,,27740,0,0
2016 - 2017,571 Warren County,V,28,,27740,0,0
2016 - 2017,571 Warren County,V,29,,27740,0,0
2016 - 2017,571 Warren County,V,30,,27740,0,0
2016 - 2017,571 Warren County,V,31,,27740,0,0
2016 - 2017,571 Warren County,V,32,,27740,0,0
2016 - 2017,571 Warren County,V,33,,27740,0,0
2016 - 2017,571 Warren County,V,34,,27740,0,0
2016 - 2017,571 Warren County,V,35,,27740,0,0
2016 - 2017,571 Warren County,V,36,,27740,0,0
2016 - 2017,571 Warren County,V,37,,27740,0,0
2016 - 2017,571 Warren County,V,38,,27740,0,0
2016 - 2017,571 Warren County,V,39,,27740,0,0
2016 - 2017,571 Warren County,V,40,,27740,0,0
2016 - 2017,575 Washington County,I,0,,44835,0,0
2016 - 2017,575 Washington County,I,1,,44978,0,0
2016 - 2017,575 Washington County,I,2,,45122,0,0
2016 - 2017,575 Washington County,I,3,,45265,0,0
2016 - 2017,575 Washington County,I,4,,47762,0,0
2016 - 2017,575 Washington County,I,5,,47910,0,0
2016 - 2017,575 Washington County,I,6,,48057,0,0
2016 - 2017,575 Washington County,I,7,,48208,0,0
2016 - 2017,575 Washington County,I,8,,48357,0,0
2016 - 2017,575 Washington County,I,9,,48504,0,0
2016 - 2017,575 Washington County,I,10,,53295,0,0
2016 - 2017,575 Washington County,I,11,,53441,0,0
2016 - 2017,575 Washington County,I,12,,53593,0,0
2016 - 2017,575 Washington County,I,13,,53741,0,0
2016 - 2017,575 Washington County,I,14,,53889,0,0
2016 - 2017,575 Washington County,I,15,,55199,0,0
2016 - 2017,575 Washington County,I,16,,55549,0,0
2016 - 2017,575 Washington County,I,17,,55872,0,0
2016 - 2017,575 Washington County,I,18,,56020,0,0
2016 - 2017,575 Washington County,I,19,,56231,0,0
2016 - 2017,575 Washington County,I,20,,57342,0,0
2016 - 2017,575 Washington County,I,21,,57505,0,0
2016 - 2017,575 Washington County,I,22,,58165,0,0
2016 - 2017,575 Washington County,I,23,,58292,0,0
2016 - 2017,575 Washington County,I,24,,58339,0,0
2016 - 2017,575 Washington County,I,25,,58899,0,0
2016 - 2017,575 Washington County,I,26,,58954,0,0
2016 - 2017,575 Washington County,I,27,,58986,0,0
2016 - 2017,575 Washington County,I,28,,59116,0,0
2016 - 2017,575 Washington County,I,29,,59158,0,0
2016 - 2017,575 Washington County,I,30,,59178,0,0
2016 - 2017,575 Washington County,I,31,,59178,0,0
2016 - 2017,575 Washington County,I,32,,59178,0,0
2016 - 2017,575 Washington County,I,33,,59178,0,0
2016 - 2017,575 Washington County,I,34,,59178,0,0
2016 - 2017,575 Washington County,I,35,,59178,0,0
2016 - 2017,575 Washington County,I,36,,59178,0,0
2016 - 2017,575 Washington County,I,37,,59178,0,0
2016 - 2017,575 Washington County,I,38,,59178,0,0
2016 - 2017,575 Washington County,I,39,,59178,0,0
2016 - 2017,575 Washington County,I,40,,59178,0,0
2016 - 2017,575 Washington County,II,0,,40880,0,0
2016 - 2017,575 Washington County,II,1,,41026,0,0
2016 - 2017,575 Washington County,II,2,,41170,0,0
2016 - 2017,575 Washington County,II,3,,41315,0,0
2016 - 2017,575 Washington County,II,4,,43620,0,0
2016 - 2017,575 Washington County,II,5,,43765,0,0
2016 - 2017,575 Washington County,II,6,,43909,0,0
2016 - 2017,575 Washington County,II,7,,44055,0,0
2016 - 2017,575 Washington County,II,8,,44197,0,0
2016 - 2017,575 Washington County,II,9,,44338,0,0
2016 - 2017,575 Washington County,II,10,,49125,0,0
2016 - 2017,575 Washington County,II,11,,49272,0,0
2016 - 2017,575 Washington County,II,12,,49421,0,0
2016 - 2017,575 Washington County,II,13,,49569,0,0
2016 - 2017,575 Washington County,II,14,,49718,0,0
2016 - 2017,575 Washington County,II,15,,51104,0,0
2016 - 2017,575 Washington County,II,16,,51447,0,0
2016 - 2017,575 Washington County,II,17,,51693,0,0
2016 - 2017,575 Washington County,II,18,,51830,0,0
2016 - 2017,575 Washington County,II,19,,52078,0,0
2016 - 2017,575 Washington County,II,20,,53100,0,0
2016 - 2017,575 Washington County,II,21,,53283,0,0
2016 - 2017,575 Washington County,II,22,,53866,0,0
2016 - 2017,575 Washington County,II,23,,53988,0,0
2016 - 2017,575 Washington County,II,24,,54079,0,0
2016 - 2017,575 Washington County,II,25,,54562,0,0
2016 - 2017,575 Washington County,II,26,,54617,0,0
2016 - 2017,575 Washington County,II,27,,54650,0,0
2016 - 2017,575 Washington County,II,28,,54780,0,0
2016 - 2017,575 Washington County,II,29,,54839,0,0
2016 - 2017,575 Washington County,II,30,,54960,0,0
2016 - 2017,575 Washington County,II,31,,54960,0,0
2016 - 2017,575 Washington County,II,32,,54960,0,0
2016 - 2017,575 Washington County,II,33,,54960,0,0
2016 - 2017,575 Washington County,II,34,,54960,0,0
2016 - 2017,575 Washington County,II,35,,54960,0,0
2016 - 2017,575 Washington County,II,36,,54960,0,0
2016 - 2017,575 Washington County,II,37,,54960,0,0
2016 - 2017,575 Washington County,II,38,,54960,0,0
2016 - 2017,575 Washington County,II,39,,54960,0,0
2016 - 2017,575 Washington County,II,40,,54960,0,0
2016 - 2017,575 Washington County,III,0,,36866,0,0
2016 - 2017,575 Washington County,III,1,,37012,0,0
2016 - 2017,575 Washington County,III,2,,37157,0,0
2016 - 2017,575 Washington County,III,3,,37300,0,0
2016 - 2017,575 Washington County,III,4,,39622,0,0
2016 - 2017,575 Washington County,III,5,,39723,0,0
2016 - 2017,575 Washington County,III,6,,39829,0,0
2016 - 2017,575 Washington County,III,7,,39971,0,0
2016 - 2017,575 Washington County,III,8,,40120,0,0
2016 - 2017,575 Washington County,III,9,,40309,0,0
2016 - 2017,575 Washington County,III,10,,44990,0,0
2016 - 2017,575 Washington County,III,11,,45137,0,0
2016 - 2017,575 Washington County,III,12,,45281,0,0
2016 - 2017,575 Washington County,III,13,,45424,0,0
2016 - 2017,575 Washington County,III,14,,45568,0,0
2016 - 2017,575 Washington County,III,15,,46817,0,0
2016 - 2017,575 Washington County,III,16,,46967,0,0
2016 - 2017,575 Washington County,III,17,,47116,0,0
2016 - 2017,575 Washington County,III,18,,47265,0,0
2016 - 2017,575 Washington County,III,19,,47415,0,0
2016 - 2017,575 Washington County,III,20,,48223,0,0
2016 - 2017,575 Washington County,III,21,,48373,0,0
2016 - 2017,575 Washington County,III,22,,48523,0,0
2016 - 2017,575 Washington County,III,23,,48672,0,0
2016 - 2017,575 Washington County,III,24,,48817,0,0
2016 - 2017,575 Washington County,III,25,,48966,0,0
2016 - 2017,575 Washington County,III,26,,49210,0,0
2016 - 2017,575 Washington County,III,27,,49210,0,0
2016 - 2017,575 Washington County,III,28,,50432,0,0
2016 - 2017,575 Washington County,III,29,,50675,0,0
2016 - 2017,575 Washington County,III,30,,50798,0,0
2016 - 2017,575 Washington County,III,31,,50798,0,0
2016 - 2017,575 Washington County,III,32,,50798,0,0
2016 - 2017,575 Washington County,III,33,,50798,0,0
2016 - 2017,575 Washington County,III,34,,50798,0,0
2016 - 2017,575 Washington County,III,35,,50798,0,0
2016 - 2017,575 Washington County,III,36,,50798,0,0
2016 - 2017,575 Washington County,III,37,,50798,0,0
2016 - 2017,575 Washington County,III,38,,50798,0,0
2016 - 2017,575 Washington County,III,39,,50798,0,0
2016 - 2017,575 Washington County,III,40,,50798,0,0
2016 - 2017,575 Washington County,IV,0,,29136,0,0
2016 - 2017,575 Washington County,IV,1,,29136,0,0
2016 - 2017,575 Washington County,IV,2,,29136,0,0
2016 - 2017,575 Washington County,IV,3,,29136,0,0
2016 - 2017,575 Washington County,IV,4,,29136,0,0
2016 - 2017,575 Washington County,IV,5,,29136,0,0
2016 - 2017,575 Washington County,IV,6,,29136,0,0
2016 - 2017,575 Washington County,IV,7,,29136,0,0
2016 - 2017,575 Washington County,IV,8,,29136,0,0
